Strain,PP_0001,PP_0168,PP_0226,PP_0338,PP_0368,PP_0437,PP_0528,PP_0582,PP_0597,PP_0654,PP_0658,PP_0691,PP_0751,PP_0774,PP_0812,PP_0813,PP_0897,PP_0944,PP_0999,PP_1023,PP_1031,PP_1240,PP_1251,PP_1317,PP_1318,PP_1319,PP_1444,PP_1457,PP_1506,PP_1607,PP_1610,PP_1620,PP_1664,PP_1755,PP_1769,PP_1770,PP_1777,PP_2095,PP_2112,PP_2136,PP_2137,PP_2213,PP_2339,PP_2471,PP_2925,PP_3071,PP_3122,PP_3123,PP_3365,PP_3578,PP_3754,PP_3755,PP_4011,PP_4012,PP_4116,PP_4119,PP_4120,PP_4121,PP_4122,PP_4123,PP_4129,PP_4130,PP_4174,PP_4175,PP_4185,PP_4186,PP_4187,PP_4188,PP_4189,PP_4190,PP_4191,PP_4192,PP_4193,PP_4194,PP_4266,PP_4487,PP_4549,PP_4550,PP_4635,PP_4636,PP_4651,PP_4667,PP_4678,PP_4679,PP_4702,PP_4862,PP_4894,PP_5064,PP_5128,PP_5186,PP_5203,PP_5288,PP_5335,PP_5416,PP_5417,PP_5419,Isoprenol mean,dCas9,Target,CV[%],Target:Control,Target:Library_mean,Target:Library_Q1,to_keep
IY1669,1.1857597074467046,0.8934101155038948,0.8320957064993486,0.8732080877436595,0.8868618963129334,0.8426744510637197,0.948005157512981,1.022485829035107,1.0587776399119475,1.189876960763297,1.103200627145542,1.025483356817702,1.0031531497533475,0.8600825398433748,0.9594123777049498,1.1028470405384494,0.9407537878546252,1.189876960763297,0.9551957163182715,0.9281400918350586,0.8763022097775336,1.0518211645096756,0.9862039841846212,1.0319466750331436,1.5247003256760048,0.9815542477930311,1.1497482485724986,1.1160284020755025,1.0167700140941782,0.9583303214313436,0.919430444723424,1.1011077057390073,6.01556606235875,0.9356846962986163,1.131954741360774,1.0325801149661837,1.0810425229233924,1.0063971929055116,0.7438370779485827,1.0282482823764418,1.0570943538363815,0.4326403381157285,0.8985942452114027,1.0849098278070335,0.7804835660333022,0.8548970734845089,1.0528327028889624,1.1793791491048387,0.9252823449522921,0.8212439601691054,0.942891045794065,1.165181418058712,0.8322700264825547,0.9186764972960321,1.3719550569372894,1.201645063607088,1.0807549130007927,0.9435212091581403,0.8512403704523109,0.9499121809757026,0.5749158519227248,2.4386549277735514,1.1121261673415637,0.7580807741533843,0.7819793541146663,1.0033700630442943,0.92559196868318,0.9218631162586197,1.0385450265079494,1.0417627763032193,0.9110122687135016,1.0619671724540776,0.8642462563766609,1.0227732575032937,1.2106586681100788,1.2012172452979015,0.8802195048708109,0.9196195382214686,1.009985009961115,1.015323181359569,0.6904717870497133,1.0362385832047807,0.9154445909119585,1.0281960289816348,0.4604740423600779,0.9479199061103835,0.7462433881286642,1.0201193895029566,1.0213624966809103,0.7621633308776214,2.1541106564460755,1.16036013823543,1.0919869825655113,0.8615539793622112,0.9926251080074081,0.7531834518632095,170.6679333333333,1.1424200570342065,PP_1394,5.525052628198421,,,,False
IY1670,0.8095921123282217,1.1168532848510206,0.2381479869230746,0.8196870964084085,0.8672691673026377,0.8811077557624113,0.6426270688569317,0.9487546119631256,0.5040260778630139,1.1809008618731907,0.7293013470442067,1.0056004290481186,0.9604352559847555,1.050261322633583,0.947840408953254,1.1171069010500052,0.9581703359696628,1.1809008618731907,0.5447499464851119,0.8039279061785721,0.7902480957941437,0.8930779277776583,0.7688790103995896,0.8110725610749999,1.2408850885763236,0.8565794061108453,1.4593124961389858,0.7822511492282556,0.8773253005733744,0.9699719373276426,0.9057569056301156,0.6048534625982874,0.31228051671401746,0.5413350188398545,0.8750824710304218,0.9192491216394068,1.04882288511067,0.9461456107750963,0.5662385731353737,0.9417316340905666,0.9733571580468331,0.5352730882302607,0.6564755060494406,0.731139103886599,0.8213507082070217,0.38118991834937316,0.47710304995895164,0.3156096013913076,0.014393946534544733,0.7530249563051812,0.9524821271173568,0.6072782007532211,0.5548359951044542,0.7512752364472783,0.9487445768489343,1.4505316139720474,0.9812413937900333,0.908069549387772,0.687798023021907,0.9208855130479066,0.42752321667396864,1.6332201650754061,0.7954593796831686,0.8560360175928379,0.5514496516230912,0.7624508070582681,0.6844699569939738,0.9059257846650185,0.8835259591328023,0.5945589186581555,0.6674559976680348,1.0721121547260013,0.9196980931083836,0.9274496878795812,0.8392438368806708,0.9916850334541273,0.7573827242221238,0.5645172123367423,0.9934622266669312,0.5559498426216787,2.384527492892388,0.8769814238492564,0.7726950829693898,0.6637375394571711,0.4210312163270573,0.7813465850513155,0.5462025586999083,1.0423849445435984,0.9845443257621991,0.7743445043844708,1.7770857455719344,0.9452082563518589,0.8530984281283178,0.8258602943851797,1.2569139209823341,0.3254292256568938,172.9925333333333,0.6174684106783165,PP_3365,1.9797388689795832,0.014393946534544733,0.016260669925801927,0.0216303433691971,True
IY1671,1.0224926622891772,0.6878162844477785,2.0058691480495168,0.8431296113861234,0.7026550895197446,1.042713571280344,1.1877599006591295,0.45190545238248586,0.5792737691804316,10.913542339812807,0.8805459525599398,0.9403762745561303,0.5793009806366277,1.976346220230513,0.7585008859209045,0.928266448434206,0.8424235404630219,25.851194964129444,0.6610477901607354,0.9990304696614319,0.7500551952754414,0.7873163828725257,0.6122199796773642,1.2747285873864496,2.0141018820201793,1.4350842552242646,1.1921746445236872,1.0367007852230123,1.138941467493156,0.9208634385160148,0.6983387887033036,1.1582626888676222,3.703000734519596,0.717427493181232,1.0042969046365116,0.8227098339930677,0.8937625092903736,0.8942101243549424,0.3139058082464675,0.8279574269504706,0.93366708863351,2.7093439855904777,0.7800441365481982,0.636358783496949,0.34995537483959316,0.28612405326983775,1.0320913363276227,0.6059930903623848,0.7608074612231546,1.0486748138545716,1.222361133749515,0.7385043716381933,0.5769536463313192,0.44979907614848197,2.0476792992510964,1.1850230439700569,0.830114415340935,0.8286785193606301,0.6476639405840984,0.9558729928340517,40.885069946569814,2.1701177364191513,0.8213704395950812,0.7773355551566796,0.652882523805731,0.7901842490856065,0.7978728910653055,0.8823102763577891,0.913454085188783,0.6686131143818813,0.7037484584289758,1.080976585214981,1.0111587983928727,1.0483846936854717,0.5950417859925766,0.6582841314206197,0.791735274586158,1.5777980426374916,0.8328874995387401,0.5672159652749564,1.7299248539010492,0.5045400079820301,0.6474979229376681,0.4421372921942745,11.764346248342697,0.8402508765591424,0.48509652255143815,0.9606407289907534,0.8631217389680425,0.7300530372641867,1.8308490261201091,0.7141811485784283,1.0826797878269632,1.0118350596870256,1.0893045851849672,0.01584936651505064,67.06377666666667,0.034529357186248076,PP_4679,109.8077685830905,0.4421372921942745,0.6810114422187615,0.8666590711271013,False
IY1672,0.9761668748254212,0.6277571217446977,1.6261479044236105,0.8996020436733799,0.6819118549761239,0.8648953870504256,0.8545239961192306,1.196509393667973,0.6310435768100545,2.9825972950379955,0.8235397611008332,0.9903230035882804,0.7161220677223294,1.5047924142465454,0.8909536043553965,1.0239857989434649,0.8478940803009607,3.0010096439901965,0.5808696577563707,0.8797086236453165,0.8089206353105557,0.7792515615878878,0.7253357414253929,1.0911997526991482,1.7576685446117402,0.8461978648422646,1.371208406171978,0.7954113467905025,0.9278035214508259,0.9326689586839995,0.7070679929404737,0.9254810270741626,0.17281112798902273,0.7303031761212092,0.9442020899666564,0.7649010376426499,0.8467456060237978,0.957037807368212,0.7839405093109911,1.0478291163236675,0.8772154114120189,1.6019087573227981,0.6773552882958542,0.7982448838808684,1.5025231950380975,1.0581439624056899,0.5256459405441896,0.23832961932389155,0.8878347871411392,1.0457835115105385,1.1309232948411265,0.89980501241492,0.7488427202275417,0.5429014972867677,1.0842078605907317,1.1742955971591462,0.8702037122091485,0.7714335381303559,0.77934267060281,0.9102517109880801,56.403863169522516,2.1361919065638904,0.7622863256139936,0.7695647512663216,0.5767771593563935,0.7536332553603781,0.6498214134325495,0.8443922212733249,0.8685430705117638,0.6417144862348625,0.6953459013368475,1.118086057456743,0.9773526901174215,0.8584749199914926,0.8401729172022594,0.8493184944310261,0.7508262051970472,1.9949823073304451,0.8344996776352932,0.44670772658466423,1.337574299891825,0.673969575849397,0.6415224747257675,0.5498130634483688,0.4358343076047342,0.7299816529742774,0.4253184346662855,0.820095046857732,0.865128685446403,0.6270302914144811,1.5898738986445464,0.7331053414418376,0.8867336980504114,0.8314552589953311,1.009126108534546,0.24547378053678995,165.54071,0.02162468587515144,PP_4678,19.517105650981797,0.6415224747257675,0.8627713579503461,0.9741941081144859,True
IY1673,0.6627075421278191,0.2928400894154555,1.2115451310831156,1.3249964094650732,1.7871778778117455,0.5889823996003917,1.168673635989931,0.6880832590182423,1.479014808450611,11.886815492691833,0.9340580309121324,1.0689777641602276,1.837300452665304,1.8347129254759509,1.0416168837156579,1.1762114554073724,0.9723953902675556,2.664631295744079,0.839809272314526,0.8853658182055838,0.6519310974727768,0.8689229088164372,1.785579973444164,1.0557509138616723,1.1568831750740884,0.83005838251324,0.5372844106410662,0.8639686342050794,1.1874669470769714,1.3910467164893277,0.7187139463806588,0.5499584732690607,8.914425380041596,0.6436132147128243,0.9351960852754774,0.9422825130814024,0.012305691058471638,0.9355227474358405,0.40807443063266274,1.034456461948228,1.1719890433923181,0.2395968620694627,0.8034259669549241,0.7122484111702594,0.14712787608500455,0.21375688134064844,3.2000758491731687,2.040171994731907,1.7291125165506507,0.8979105634990386,0.9378948575244445,0.7384900823640085,1.4976529946791663,1.153609272538648,0.675092532105278,1.0521991504669008,1.0743420153608954,0.933209767694026,0.49314390989589024,1.0548182880449117,0.4576356354021675,1.7670269258109998,1.2147531284174746,1.173569732681724,1.0298292516504308,1.3011651743790678,1.387078885101851,1.3581718572039871,1.2520486253958978,0.7427357540482334,0.7360091077720835,0.7629535274201595,1.0938226558018371,1.8418084050244632,1.3602649575990515,0.5577703483733548,0.9529953896316199,0.4123561459318448,1.8273279512937235,1.6884447353067766,1.7135340024698988,0.24565250653734153,1.007592657978927,1.003753489746773,10.165026177736058,1.055010919412023,0.704483795481662,3.210587102877127,1.033022416019147,1.3426985619640053,2.062935435512333,0.4785657340872484,1.0197543426796005,0.710623871238175,0.8629741300835044,0.3193728054214362,0.01,0.5518856254387438,PP_1777,0.0,0.012305691058471638,0.013943258684386062,0.015735511408546402,False
IY1674,1.1784618425986904,0.8933090888023495,1.5413366018611956,0.9806372815669137,0.7882164147441809,1.0912555495705742,1.0547964903726585,0.8895745664602805,1.4154262824022774,1.7313795942732975,1.0841599709862917,1.0859641601411583,1.0426908166182156,0.9994852361387608,0.9493078996765737,1.105124156178948,0.9637227739150708,1.7313795942732977,0.5227723290930508,0.935645354380842,0.8579912971948257,1.0108959109759608,1.097733345900809,1.1144575777308987,2.0154389222978275,1.037190955724248,1.4194541190068464,1.0035954576916448,0.8519673533841919,0.9462100426878886,0.8714995693383104,0.9802990782492024,10.075450062955792,0.8762146306121873,1.1082947969690609,0.9691708918121984,1.2324857421065996,1.056052566365968,0.9252654596353835,1.0440324344176275,1.0366394917308,1.7861103463988677,0.8362812821865006,0.9805718555715388,1.9695336301310407,0.49435742996119153,1.7129143185855582,1.6040171189398105,0.8299472546382097,0.02720148521097601,0.871754851162233,1.623490400383221,0.9933022776905044,1.219298970510822,0.666913700021884,1.0755446414483298,1.1471662367701647,0.9383910769127778,0.9610497951854103,1.076559433804985,1.6314979834474723,3.42070240377069,1.0695166267881204,0.8027501519877384,0.7965922847260184,0.9958026400739506,0.9048988587693539,0.8923382507140487,1.0291414953136937,0.9905755591988461,0.8418824685995844,1.0686028650191302,1.124009450867174,0.9238509757615354,1.231419292724129,0.7976352345880403,0.8985244549987833,1.1572794532185442,1.0267562308167275,1.0559974818959776,0.8008215643820322,0.9594096597070374,0.894918712624635,1.032432953053802,1.1797489050706849,1.0620418780119123,0.6749250988690104,1.1168809749238982,0.9898792687055877,0.96287926520286,4.389862105766504,1.097173612615486,1.0272188047900077,0.7875016955058722,0.9541556460371541,0.46499541090207924,167.82015333333334,1.065934939985078,PP_3578,3.7591104576200856,0.02720148521097601,0.028342692235152393,0.030356975114344136,True
IY1675,1.2936521984344893,0.7242358575272253,1.3239913971180932,0.9217366209413411,0.8321004567655571,0.6801815425622575,1.0449458875046613,0.16068967706537604,1.078477523203156,3.5893616499608427,0.961745688019691,1.1608919663437067,0.9548683214992103,1.3478819974029754,1.0586693320327685,1.0336547410483268,0.930051889971273,1.3725133307661121,0.7374624233755444,0.9781215060329909,0.8634569492639891,0.9688497840511024,0.7010486592550853,1.0755828770502711,1.7369153867098035,1.0001241787656947,1.198087264415915,1.0427056958862704,1.0933341172160136,0.9679972593531727,0.8543575499059933,1.0058814263032947,0.34659210462979345,0.6349341566335341,1.0512009581306616,0.926759857121377,1.0858194453874697,0.9867928079752403,0.8504047155609386,0.945585519589454,1.016604505244201,1.4771856741050466,0.7966788763554247,0.9114456014954987,1.6699153700499714,0.8812330129945897,1.9523509322492396,1.1912929365317118,0.8963264902241953,1.0408324890237652,0.7153100263544722,0.6677891324588532,0.9637507464946493,0.6387982404390233,1.3238276214577347,0.8596407540314143,0.9133175471086957,0.9509478219360137,0.8351339141627431,1.0668769667216942,7.449563719243964,3.086339465942691,0.9761217881907912,0.8317608175413219,0.7111157675069825,0.9236827110682627,0.7823836013279809,0.8441829717904463,0.9300493554886767,0.8642487132543818,0.7894760764473391,1.0511229787183363,1.0295104175834384,0.9452004104438135,0.7430453953253243,1.1612827380906823,0.8237501777424496,0.9174079919954538,1.0090764799904017,0.8784229324023647,1.3294683378103158,1.025842996664459,0.8409781734811902,0.659892579336648,8.834739507928665,0.9404092852287268,0.6441811225154214,1.0730000071534944,1.0124706878722651,0.8398062190935581,0.17540336013324023,0.03314401881294305,0.9007817497740754,0.7541135643913166,0.9786262215939437,0.016226235057622735,162.85548666666668,0.7759917286925343,PP_5288,2.4572708647535872,0.03314401881294305,0.03892375020741248,0.050191871297710536,True
IY1676,1.3033758064498049,0.9267456298036215,1.4804516492520643,0.8611335449712598,0.9074925110731362,1.0031676357900654,1.0713842076183335,1.1921761049646535,0.022444701976554984,0.6807409860010902,1.130860898046347,0.873131041023373,1.0145238935814793,1.1838958933320132,1.0284720612133278,1.0181934236305086,0.9230453213266037,0.6807409860010902,1.062328630252131,0.9592813317186355,0.8959832648245097,1.050674061371557,1.1384367230116883,1.1370853994415882,1.5064486353134097,1.113296819579292,1.5174963166211555,1.0197327239928897,0.9004752764646292,0.9347356988433031,0.8680382567339541,1.2009145721157075,13.010833611234412,0.9519569416612793,1.190374676874825,0.9809692113700659,1.2032956599156854,1.0608636712894943,1.0039571089469035,0.981959302301702,0.9996084284650455,2.519275183505494,0.9376123136694642,0.9922186623775432,1.4951365802653136,0.7302295500500667,1.8651718672623667,1.5601639396867257,0.7602904518211071,0.980372845270972,0.9532317000885938,0.748034893640099,1.141953325054028,1.1206799597198704,0.8103373704434743,0.9772990651338068,1.159066412801402,1.0551265657688973,0.8648386293640383,1.0762300929719903,0.5049812003596236,1.617466968616557,1.0171630460943633,0.815666526723549,0.760450827842278,0.9496473373187602,0.9465917813357536,0.9389243456811435,1.0498997447203566,0.9317764033377571,0.8798431928657323,0.9736452003098243,1.0612714720797503,0.9732623725191042,1.353005121575639,0.8135801165356916,0.8105205483410142,0.4550172351970317,0.9921570143009939,1.0952592395545568,0.5365805907201711,0.9311083570933413,0.958384651639895,0.9754301644511232,0.4638517373820655,0.9659647984573395,0.8552663845142767,1.1908683571104026,1.032551901132029,1.3704149157886116,3.0414553947825627,0.9557764765426469,1.0996981624821307,0.9483807546691848,0.9714433692624004,0.7337778364270772,163.79622333333333,1.1102089587642128,PP_0597,8.353953594242022,0.022444701976554984,0.027488199405323648,0.038936114035158044,True
IY1677,1.1854374193284691,0.7525696563788808,0.7557547136793246,1.0360134117456712,0.7528469515963776,0.6346151921708817,0.7502650462038826,0.17651293780519192,1.3696551297915265,1.5076659846154914,0.9502550312696759,1.176178114913226,0.9361422083802947,0.8753654338142897,1.0304312462027159,1.0931029861776638,0.9065611601571327,1.5076659846154914,0.9555801220058234,0.9429134064137997,0.9097349528594861,0.9505145053265899,1.0109557842325128,1.211583429640472,1.7748109862216026,0.9277650796299497,1.2128750022106785,1.105488307178211,0.8904812273183236,0.8965851911281462,0.9132469280334554,1.1046834604589482,0.3807213489102926,1.0033766944815086,1.0060262454830557,0.9116766263902069,0.9856416616073553,0.9674587330563736,0.9098014545305272,1.039950400028962,0.909405295197442,0.7419027887440114,0.7780703823130759,0.8753786465814537,0.8008731035153356,0.4511754862699857,1.0201998208149838,1.1724575687479835,0.818155562070603,0.9078731946669586,0.8368335406269821,0.5260357780750772,1.0416866184961968,1.1396309077563898,0.7497529710616077,1.3736502256628393,1.114075865889298,0.8922150206183675,0.9426812482221524,0.9599060609026268,16.723108561459295,1.9314875201965238,1.056604545903704,0.9149099828441596,0.7510662567851338,0.9471931613500163,0.9071755220792577,0.8794712453975818,0.9538426998022178,0.8570042174749558,0.8199537177307571,1.134383733641863,1.0971720039732242,0.8852332006073632,1.0686508351428137,0.8611769135932068,0.6939410822518383,1.0077460032930243,0.9209544411006051,0.5371875155714013,0.7353906457245478,0.15645350704316743,0.8654856288785083,0.7391164719965362,14.018401014703839,0.9649794054208186,0.59870997569918,1.224241415035819,1.0414803257064533,0.8271771912232277,3.2036016249392603,0.9172915545354767,0.9374812541626748,0.8209614889397597,0.9994808510710765,0.5502285796222293,178.38226666666665,0.7390342041950744,PP_4667,7.915852390012113,0.15645350704316743,0.2038686229561303,0.28541438634097366,True
IY1678,1.1983899666514177,0.6828293759597419,0.30536402197454515,0.9788523166435317,0.776002009787942,1.0062149016477584,0.818670816911204,0.09809001022812802,1.2898042499615638,0.8378251118042653,0.9234371669869597,1.0150671860438554,1.066368955318469,1.2296775219447016,1.0214654086421942,1.025068028182313,0.9284925872121675,0.8378251118042654,1.0250934044031792,0.8660924961125985,0.8912864265939321,0.9867273830775508,1.1860963030375915,1.1226472833768757,1.7887157529783313,0.9320087982232267,0.9526675090535631,0.9318488599749793,0.7662453253161132,0.847146031245618,0.8992381214863393,1.1290518207566842,6.292098891837415,0.8661733638518029,1.0204950336607266,0.9586047348853377,0.9297648790021876,1.0694361612223415,1.0127940851999764,1.021713702995638,1.0729776067461418,0.9690897852302881,0.8413234349958983,0.8765810083320549,0.22903311835140872,0.9984925175169265,0.5669352745628183,0.04527365818765777,0.8789990907161811,0.853716432516677,0.9584994540655041,1.1666568242299347,1.0293979465770768,1.3041563169701844,0.5132055602873223,1.2097426233211086,1.2146116837732521,1.0147445154977206,0.9762468761080877,1.0703017342489531,0.6215079440650518,1.849032607776528,0.9488305290516524,0.7379175019692154,0.7721475453210958,0.9564596589239356,0.8898241150120055,0.8952339305438106,1.033030763399139,1.0360433010425056,0.9050213824276655,1.0559918764644094,1.0085439240401097,0.8896613957164927,1.2128828157736928,0.7406867423616285,0.8347613115648299,0.5600145632353776,1.0106711544288285,11.701906429953903,0.42410867673906855,1.050331362402933,0.8736588090024604,0.8811622869650705,1.1152041114030902,1.0336994220577533,0.6530211188085514,1.030650573302659,0.9867561886680468,0.9316190623603681,2.983049620390606,1.1151289058163474,0.9936519593726482,0.8779657496914286,0.9532150607541036,0.15750289295044081,176.0066866666667,0.9941620052880338,PP_3122,5.181102687302178,0.5669352745628183,0.40562605721550615,1.569144826505003,False
IY1679,1.1869046567705743,0.6854869579799258,1.294723522211614,0.9300630101445398,0.8867801045064754,1.1722932664618233,0.6859505764872015,2.9539123734082486,0.566325730270736,1.7468468611395043,1.1566146860816107,1.119907181413329,1.2511097144361976,0.7228017420233867,1.142005428469593,1.0658786758053702,1.0620179702766024,1.7468468611395043,0.5405144209520654,0.9291143312677059,0.8225469919147049,0.9789311425566257,0.6304118001160455,0.7630521728821152,1.710731216289604,0.8712408810642506,0.5005774948058025,0.8510741342090958,1.2131295375804745,1.1130931748900583,0.8415365936978508,1.1425185041675128,1.2804693896003696,0.5851837157720818,1.1885426022452563,1.026539388359544,1.075939542635563,1.1689700312723563,0.2720213583637157,1.0771096851870896,1.1026283003336828,1.4226877265890103,0.816796913432118,0.8431778830785465,1.8951068266649493,0.80547763857175,13.867592676276914,0.09439457779810385,1.1664033463276364,0.904944676387271,0.6838580908452393,0.6886355538965692,0.5161614528314756,0.528883276219453,1.7029069920934237,0.9568989325432735,1.0824386521855198,0.9229735998746976,0.940843396860795,1.0302484721384304,1.2958303421167223,3.0962616815119084,1.2842731621848058,0.9151730163512494,0.7545631661199743,0.952336914957386,0.8695531376101032,0.8580805126319991,0.987151960068227,0.9170350430923423,0.853917794521717,1.018284364723623,0.9289486696448526,1.14801515242361,1.1817348298326857,1.6678490592888988,1.08897618424821,5.121761345370451,1.2311850915133158,6.547502702312474,3.0126563078936037,0.8563056042063809,0.701351063382361,0.9336208871785301,1.1902881832337167,0.9261566807923131,0.7211330330988158,0.8816989798949869,1.2062066929161934,0.9647015133813559,2.188068636121866,1.1507031873019844,1.0297401704454596,0.9931309676332866,0.9899069429612778,0.7551169692207287,128.87655333333333,0.7327108218665432,PP_3123,3.4486114888018404,0.09439457779810385,0.08115337590269588,0.26303721696460974,True
IY1680,1.1564046321481605,0.5571538198277507,1.0631290240720357,0.8126479834389732,2.6331547656689605,0.4487940642786042,0.9047977756630413,0.7652041059003368,0.9281483751037024,0.7154465464111066,1.121903586467604,0.9473101799718955,1.0949653305409799,1.1131202418150554,0.9729692508023314,0.9928215595423406,0.8763024581258908,0.7154465464111066,0.7170626004264856,0.8381675098041507,0.7869940905681031,0.8691545972896427,1.0525687762655287,1.1027500691973824,1.4071644257910456,1.0704710265945054,0.8877573396811972,1.0049599459208978,0.7435141235133768,0.8517692764545144,0.8878812524710495,1.146975143689014,13.207362453967255,0.8498471089565233,0.9413409544614492,0.9260064133691669,0.832248121439473,1.0610634099741825,0.6730415846049791,1.009117007178741,0.020941787033713317,0.055569099783477925,0.855831925096898,0.8220810767184674,0.7954865861449996,0.19010111079905445,1.6573998086900839,1.4269408160986659,0.7739413134927778,0.7868180776474031,0.9398431437864717,0.7816163690647008,1.1515946836099145,1.2938842478900285,0.3907216936465634,0.8228316505282156,0.8727146186896423,0.8545405725832973,0.7288618713570498,1.002493196156706,1.17352658286624,1.9143488944003824,0.8439119290253441,0.8626489516838477,0.6712838351326843,0.889817620320748,0.8170587371393804,0.972199412848059,0.9391260451606519,0.9147505804017225,0.8607466800795728,0.9507339281220522,1.0953186087396203,0.9450274415659113,1.398958478032289,0.6986673305461911,0.8963473364979908,2.4996790937558084,0.8858115974241393,0.8925626357777148,0.2871776605142811,0.7513527312183191,0.9034615145612065,0.8274990730407356,0.48749984264390805,0.7795684907260568,0.6419885390608794,1.1934316083081198,0.9768974523760093,0.8581252950983403,3.035190256185336,0.9795416028406251,0.9734261138595328,0.8030691558313529,0.9969737763010581,0.5336189916878218,188.3646666666667,0.8106794542728085,PP_2137,13.20002997685221,0.020941787033713317,0.020842308580988157,0.024263306246904936,True
IY1681,1.025986750125146,0.8266494726948744,1.5005887601397205,1.0118844345969893,0.8175453933646869,0.35149912066344385,0.80400388402738,0.7270359239262624,1.0254714882030533,4.52182667924225,0.9246985371351143,1.1639354918299822,0.9647586348049918,0.8386816759988122,0.873365251739718,1.0356510650502788,0.8741106882655695,0.3364069247390078,1.0500208111210563,0.9841485030249131,0.8302639267965503,0.9502789274899847,1.0352081354091214,1.1934545957542013,1.8361089456726918,0.9157374375723878,1.2985954194990026,0.8968698304439133,0.9113965283479492,0.9149221268441708,0.8327299519036239,1.1094584729915493,5.505713584632912,0.917869789986419,1.1128158460645787,0.8859085534348966,1.0257918887364277,1.0037135241298312,1.0272475499835043,1.0017834008518558,0.995636535426819,1.032240279573519,0.8462188448678658,1.0700689453808743,1.44173823080302,0.9925860575915294,0.5431182577536474,1.3100929993351302,0.7903955552209373,0.9186874201036379,0.9023663436017708,1.02067958987805,1.0464021466468758,0.8544140818359652,0.9080623063969312,0.9090013368051467,1.0126435739678115,0.9556046710386242,0.8620600364705165,0.9816433092592461,25.92676003898656,1.7710339854040615,0.9933778672446921,0.7288376400750103,0.7247660471084205,0.9184359121696054,0.8523596722207795,0.8329189967818186,0.988476911367417,0.8935047758208299,0.8346940232482414,0.949570763816522,1.099166494118607,0.9717395794229501,1.1918889415236833,0.7825759284254601,0.7439546696269687,0.22485931058018313,0.9499959368570733,0.9035848259318416,0.7034416732683946,1.0948082480204668,0.8808827511223357,0.804209137012662,0.22922512338238524,0.9053662447167882,0.6224228201188636,0.992015333896305,0.9354036089237288,0.9998063831002916,2.5196795126344296,1.1095229531749002,1.0345373943481364,0.7778871490357221,0.9873800083720763,0.2467895598184692,195.28104333333332,1.0228690686030435,PP_3280,2.782978574524669,,,,False
IY1682,0.8569551686197702,1.2622662730501775,1.1082113417108552,0.9003797346170489,0.7566153082902716,0.3106248157411782,0.6993258934753296,0.7961317728702677,0.7593119615773608,1.8434075471768088,0.697801477627728,1.2905916506316415,0.9385836462050872,1.4507762794360854,1.7026230773564102,1.4235179721442346,0.880290691567747,1.8434075471768088,3.666019592428443,0.9891953884385551,0.8564379398108887,0.8604382806878474,1.2440268899038491,2.495549057348607,3.858797611709599,2.6801240320136253,1.4730153136413435,1.1323881693177784,0.9683547666758129,0.7106412011700849,0.807915171161369,1.7848458678015053,0.4655040407584435,1.5918660458490708,0.9707406162528702,0.9759831944876082,0.7950076791668073,1.0201379975323117,0.8944391360683451,1.2325953603273516,1.3080802093231665,0.9459248208037941,1.2348483687978127,0.27597155749747915,0.2850947387657735,0.1647151389797148,1.2473877294501678,0.6976117553320721,0.5140981909721133,0.9875309565761242,1.1015321325719467,1.5339234829641357,1.7352175093085538,1.856839508290505,0.38815262509941784,0.9180930517124262,1.395430322491789,1.2188174136271368,1.0941547614231173,1.3131396839248939,1.3674601281078786,2.2822983031759354,0.8426551354416553,0.8356169383449207,0.738136561614943,0.9265768454114975,1.054143068143981,1.1071082480400838,1.2616278940246275,1.107368329049618,1.0945244836894055,1.202251797109791,1.2734095751793035,1.0128063372687335,0.911997493576831,0.48677031143335353,0.6097222430368586,1.232160576058498,0.7901128658626638,0.2153882953283246,16.237565038485396,0.8364302970445459,0.7716133309410638,0.9369628216369166,1.8347871164335092,1.520163649190941,0.752944523039223,1.1727326050287266,0.780182521211931,0.8890076576421366,1.5133432804650813,0.8707767654574482,0.7259298495569895,0.8396007320242437,0.8894326307063759,0.3795503150904512,187.6631766666667,0.2590837215943931,PP_2471,17.505552709912013,0.27597155749747915,0.32583659777547314,0.373916779473127,True
