Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,1000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,500.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A13,1000.0
AQ,384PP_AQ_SP2,B4,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,1000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,1000.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A14,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,500.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A15,1000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,500.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,1000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A16,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,500.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A17,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,1000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,1000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,500.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A18,500.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,500.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,1000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,1000.0
AQ,384PP_AQ_SP2,B4,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A19,500.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A2,500.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,500.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A20,1000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,1000.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A21,1500.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,1000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,1500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A22,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,1000.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,1500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,1000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A23,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,1500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,1000.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,1000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A24,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,1000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,1000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A3,1000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,500.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A4,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,1000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,1000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A5,500.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,500.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,500.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A6,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,1000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,1000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,500.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A7,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,500.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,500.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,1000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,1000.0
AQ,384PP_AQ_SP2,B14,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,A9,500.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,1000.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B1,1500.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,1000.0
AQ,384PP_AQ_SP2,A4,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,1000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,1000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B10,1500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,500.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,1500.0
AQ,384PP_AQ_SP2,A4,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,1000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B11,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,500.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,1500.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,1000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B12,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,1500.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,1000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B13,1000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,1000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B14,1500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,500.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,1000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,1500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B15,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,1500.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,1000.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B16,1000.0
AQ,384PP_AQ_SP2,B16,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,1500.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B17,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,1000.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,1000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,1000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,1000.0
AQ,384PP_AQ_SP2,B16,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,1500.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B18,500.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,1000.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,1000.0
AQ,384PP_AQ_SP2,B16,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,1500.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B19,1000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,1000.0
AQ,384PP_AQ_SP2,B15,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,1500.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,1000.0
AQ,384PP_AQ_SP2,B17,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,500.0
AQ,384PP_AQ_SP2,B13,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,1000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,CRISPRi_Assemblies_DBTL6,B2,1000.0
