Locus,PP_0368_log2_change,PP_0368_log10_p_value,PP_0751_log2_change,PP_0751_log10_p_value,PP_0812_15_log2_change,PP_0812_15_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value,PP_0751_PP_0812_log2_change,PP_0751_PP_0812_log10_p_value,PP_1317_PP_0812_log2_change,PP_1317_PP_0812_log10_p_value,PP_1317_log2_change,PP_1317_log10_p_value,PP_2136_log2_change,PP_2136_log10_p_value
PP_0473,-0.31338895233988734,0.9742484710278473,-0.048124299555500454,0.0800928523492854,-0.24008753370235483,0.8815114125958651,-0.10632249330290046,0.5081757840661641,-0.04480802997234099,0.2681714666053936,0.024536429969308157,0.11604935065110429,-1.1185225951442026,2.894375276109389,-0.11099367844503456,0.26957902752099566,0.14011376585123841,0.38667389456426987,0.16810553882209328,0.2603418925501269,-0.23030567889187942,0.7061601737484136
PP_0474,0.07702383665612379,0.28487779660572937,-0.3060323937739791,0.7317720119106841,0.02387594422592803,0.0375545385555912,0.01836946148174799,0.04129537505053554,-0.09668004976726635,0.2611372409395388,-0.029486460597537234,0.11353677526241977,-0.2635601264926326,0.9721417282692402,0.4399728114053514,0.6339276062049962,-0.10733905422874004,0.27071229895826093,0.8333392261776158,2.5089804822231803,1.3224356639988302,1.4023567496000116
PP_0476,-0.11608124843990622,1.101104370209398,-0.09272607488176295,1.6480895456901978,-0.16715775248301104,0.8454907994033574,-0.01815399298814394,0.09755371811120718,0.05079346979819358,0.18971013889019664,0.1958945249159306,1.628849216898212,-0.6716490512972568,2.3921454620408342,-0.0023534800540321575,0.004526608294142163,0.045700201463874865,0.1505082459212446,-0.1496227407390111,0.36333356621193263,0.03250823434406517,0.18399557893172344
PP_0477,-0.10190309707926838,0.4622089605587231,-0.08022446583916927,0.3229187787098809,0.134483976347062,0.6322182768119788,-0.04422030621318327,0.36727203722572654,0.070627783036789,0.22981812682667305,0.4050101860056717,1.6651111597514088,-0.4145834164814528,1.8717779778043038,-0.1842324515977825,0.5114266473827835,0.15434030279055694,0.739221156143161,-0.18766416207587153,0.6427863063501789,-0.003827935292651039,0.020813428424202567
PP_0478,-0.10915790327479145,0.9143881451299342,-0.03810209122855362,0.16806668915303838,-0.07509441005720684,0.5303061268281329,0.06126967838565396,0.681261179448268,0.07178577542025165,0.578434473024999,0.2507513579265537,3.939744664603108,-0.605728247875751,3.0468947699571727,0.10547107077016062,0.7076844772123708,0.08610688136999164,0.5853763433117682,-0.11149504516539156,0.5563692984377686,0.018941044514633024,0.09245976523250522
PP_0479,-0.1245193591772139,1.561405701557494,-0.11424211957952315,0.45091849339634577,-0.09570222461549176,0.6272446276308793,0.08515366623925434,0.8068755498260918,0.030584613265612633,0.47301404727028884,-0.03670358927977404,0.42501631901555487,-0.2563554756107299,2.8212332524425383,0.016727391343399983,0.06566522934271854,-0.09462618098474958,0.6479541681693809,0.2302459869875311,1.2998651139183246,0.16808553984394325,1.1432670423838809
PP_0480,-0.17166490606413654,0.9098894857710869,-0.12840844095861573,0.3121655203330853,-0.05926306378535103,0.5146129480355038,-0.13170736715619727,2.134746900703958,0.03147933598799423,0.12651961668463124,0.13466840102694896,2.577454092929149,-0.6984169672523207,2.443233876392518,-0.0058606997591093965,0.02748374436770128,0.06448861204023135,0.7234219087400516,0.017694283082529787,0.07905801309016712,-0.05883485426864801,0.8465606190567726
PP_0481,,,,,,,,,0.07584559804438878,,-0.09546470459853004,,,,,,,,,,,
PP_0482,0.4241722899040368,0.8021996316552453,0.580742726084092,1.6525508795950377,0.085948947032464,0.13140695742597544,0.13951632860562493,0.133806739140084,0.13660587889266276,0.301045988183898,0.3717842645970903,0.5435370967131875,1.0245509598827127,3.0532488329326988,0.05653960589646548,0.055946011311983394,-0.22644885041699298,0.19120613809702466,1.0551878591686585,0.8329433854880824,0.5481515732818042,0.9057322131791008
PP_0483,0.07698794896672585,0.059452086443455884,0.27706643768201095,0.38924687254860874,1.1451602559904486,1.1428463214729951,-0.882252624742304,0.5983187851931087,-0.08849166136832352,0.6626087573506326,0.16679452660479638,0.304810002186413,0.45125544282212054,0.6165124852415506,0.4416476137208541,0.3285294862988337,-0.4231827342522791,0.4804755265240181,0.8552624148852578,,2.986064971340239,
PP_0485,0.09216774753170105,0.3729868207706455,0.06264284367683855,0.20821217033095826,-0.1707279128184927,0.6541334459937455,0.045169539378116484,0.0999920696618811,0.1751494054471315,0.49323282906321625,-0.22469120706358872,0.7678886009886878,-0.7457372830625504,2.145879797295523,0.26492225382125145,1.168241929353679,-0.014142170142407026,0.020302221301769757,0.46180023874846604,1.2820178098699437,0.5119241343860352,1.0763864654835755
PP_0490,0.21624174462986373,0.1919101919948705,0.2509446044197455,0.09941154836929816,-0.3587804144548319,0.3985337607783237,-0.08539464977543922,0.21492855997368635,0.29833167651299236,0.2991362610522415,0.29587903945291916,0.4195663271903475,0.26340456653427996,1.483669327897045,0.7592665787994748,0.5138882973426236,0.10527716997574812,0.10429870764380235,,,1.0510161396430495,
PP_0492,0.0021790334949122795,,,,,,,,,,,,,,,,,,,,,
PP_0493,,,,,,,,,,,,,,,,,,,,,,
PP_0494,1.2904028422258471,,,,,,0.06069604611346973,,-0.10387466385751053,,0.3110982087028164,,,,,,0.9139784005039865,,,,,
PP_0500,0.533184457574609,,0.09998768240478248,,0.21389568458815086,0.14425188697601218,0.7363083665513508,0.7552142347544661,0.3521150011363152,0.25765278784864576,0.3891612950650418,0.49791961397953705,0.34490560006415594,0.17937597860508248,-0.2115813036899989,,-0.22913374888264385,0.3118533596511636,,,,
PP_0501,0.7761459687970531,0.5697146619968715,-0.04038390238290244,0.03022257057610454,0.11442854196227771,0.20002839888983479,-0.11470809056215814,0.23083984882644254,0.2366085506051704,0.631737409201082,-0.9042789124217532,1.35217100873811,0.4947891695032012,1.0577153398030645,-0.12342884178671473,0.08778726798837479,0.21864573808200014,0.21406672518678768,,,,
PP_0504,1.8140786392723613,,0.41154985535461563,,-0.6560497889291947,0.6902321375438011,-0.5286649762537572,0.5314679193855056,-0.4298197785032558,0.240275551928065,1.0156180968731476,1.3329887104879636,-0.19713965845443493,0.43578774609864385,-0.3996614356657606,0.24005938264199297,,,0.8252749265829806,,1.5293094454058054,
PP_0509,,,0.47966476040335965,0.31294874605860945,,,,,0.2188980802796995,,,,,,,,0.15243778299221078,0.07403821587436106,,,,
PP_0510,0.2740837924516985,0.6173446870902665,0.2430386299471342,1.2863587033103305,0.15389672314605388,0.18263158526927292,-0.08671661625421606,0.21786046369326503,-0.12957922423803653,0.1800167592368448,-0.16181998833988384,0.46036930711253427,-0.3046757638318874,0.577239238981878,0.10566424405180011,0.07483186171682085,-0.4179503046296349,0.5272045830162216,1.595788701703764,0.6884034860142318,1.4201577908340846,0.9451132864067981
PP_0512,0.3335811724024414,0.6353030731601592,0.6405448592632366,0.7435006942454001,-0.0898220027148911,0.10387609430083723,0.35134312155921466,,0.2596736125970627,0.49378440807042584,-0.1969490386343039,0.5206838393313787,0.08747787687142654,0.057763889127783824,-0.4113625079627067,,-0.29925810047199397,,,,,
PP_0514,0.29963111624433336,0.778492246067012,0.08460886955791169,0.27649990309614275,-0.23248473747118797,0.5762594664668103,0.0509924851754389,0.09423926758133161,0.30341794604381456,0.7121480767081034,0.05559279386801707,0.0639689087047043,0.013116428877001853,0.026018400378633066,-0.018841634643569003,0.01973760825197715,-0.21071049394834887,0.22617987904975517,,,,
PP_0515,-0.41047243582946297,,0.3253670235832695,0.5759286460659812,,,0.1571310144999374,,0.16098498928657073,0.18031326155821933,0.1277457230115071,,0.4904741894926943,1.057517422218958,-0.10435456809800257,0.12259117575812478,-0.3146933508381008,,,,,
PP_0516,-0.04003992692602529,0.4010149662121999,0.021334447787182194,0.0600682407074743,-0.14410714262827584,0.6777586949093158,-0.05675712556365074,0.2125302277039848,-0.20119494440337954,0.569795086380875,-0.06348881831015832,0.33359356605434815,-0.11153206328018844,0.44182982699389545,-0.01890044058780963,0.0255186214378232,-0.41583146533914667,2.0103989764706554,0.23658960752280775,0.32687861252380385,1.7435778189581708,2.2959308791524036
PP_0517,-0.1855085941839778,1.3266701823414748,-0.1335581513407292,1.522011057718873,-0.12600789145848149,1.8877292697262575,-0.06620056206341618,0.5344661762541332,-0.09541501121120607,0.9726815213978978,-0.004809698689759698,0.029716462414745376,-0.19526307883729507,1.8163650926505668,-0.03749120929067715,0.18988328046911798,0.04536774858623254,0.567661547408075,0.33255196099914786,2.192371408035922,-0.09647709807463228,0.1738062616494987
PP_0518,-0.13836074942436272,0.47821512330268473,0.137725411323265,0.7366670505289529,-0.0906638559077689,0.23121627749362222,0.01893698988012975,0.11802093715259221,0.16019654438434025,1.304112291409902,-0.12806978085644571,1.0277701043518512,0.05853715264454542,0.3844889894858362,0.22043313709734286,0.4224039870321701,-0.34139635159218357,0.9605909257900369,0.9203289324731074,1.0328253737060045,0.7729171809143506,1.342019698371734
PP_0522,-0.2237375712574592,0.41960779158710587,0.1361188072897857,0.41365138659416056,0.007441109763416845,0.026314217339815472,-0.11739841835199338,0.21943024609754738,0.4226858014245061,1.008804373260093,-0.20412526763029704,0.3373048758278358,-0.06898006704567103,0.1546662692468212,0.14029332968012242,0.1497705001842446,-0.44597540273195296,1.0474407511343944,0.6739623569134898,,,
PP_0527,0.09839979728219983,0.25686117163237937,-0.07214658967486766,0.1019053762686736,0.2583857157348218,0.2311130809851233,-0.24540457408436586,0.5833191621452111,0.13769513887174545,0.48809371523183975,-0.1608535178463857,0.42009461336774484,-0.026741491704299715,0.07516353671405991,0.5843686194552331,0.4559020341573024,-0.07812663551299641,0.11309826507724492,0.8382209660755076,0.9316843939235658,0.7352776215019874,0.38598460641831545
PP_0528,0.4408650559535876,1.271467036012194,0.5250432815780068,,-0.4303540247486326,,-0.32143805037042716,,0.9495260772625534,,0.14560668971685678,0.10738181422616706,,,-0.6663429508248491,,-0.15828658356983455,,,,,
PP_0529,-0.05016270998948375,0.06565619662443967,,,-0.20517141382283002,0.4492945927030101,-0.18767122358009466,0.191294198548216,-0.2958751770365973,0.5266955327316707,-0.09392478315746222,0.12681185290883065,-0.21236646960039973,0.4896541240048856,-0.038789260695358194,0.026930322760442382,0.05199415905625487,0.049891136679228086,,,,
PP_0538,-0.3169165607494142,0.42722679640777417,0.06145882141693839,0.2513212106152061,-0.9747794300691603,0.4662668366180487,0.1644779142235307,0.6608128818384812,0.06313016559745227,0.16967627131431923,-0.1851748267405628,0.5976680040251651,-1.3757250279934892,3.419748948192857,0.4848879311141885,0.9206036823467967,0.030777650807497017,0.08832965983220134,0.28387195250704916,0.36245530889938804,0.7418901253240181,1.9425265450889133
PP_0541,0.4164117377959053,1.8354282913827102,0.7635542945996958,0.6533278506636372,-0.39608621891406504,0.9077530592046987,-0.336660021422686,1.1278528488077555,0.058136125631174554,0.3194144905991566,0.3215256978584126,1.559194833423103,-0.43107427645578894,2.3253779096391582,0.7025710615098026,0.5516086022453498,0.002334220417379279,0.0021824273490077487,1.0845453362792488,1.0218818809592805,0.9875566037213447,1.5346346085193667
PP_0542,0.35533778830159085,0.7522699222166885,,,0.4916740863932387,,0.08279434399056908,0.09566634209415933,1.173627989543005,1.8262856492305852,0.15473434293516558,0.3859129703762933,2.006362139767492,2.52634396164163,-0.13652648994804764,0.20290433631366336,-0.09836807474251721,,,,1.2538423905030736,0.9235635986800454
PP_0543,0.4831837495541439,,,,0.9800861889450847,,1.06178576385019,,0.4716315584874402,0.8763546016769596,-0.5701372980658158,0.2934255702569439,1.126930344283942,1.8016441139400727,,,-0.40213138404698956,0.19721312540534305,,,1.044296789494427,
PP_0544,0.863802054096479,,,,,,0.4439946476263805,,0.40775359517365267,1.1207082964408843,,,,,,,-0.5659586505711713,,,,,
PP_0545,0.9880570523065281,0.20270650974667095,0.4395169977807463,0.719415657461252,0.7695137717392787,0.7915931823216422,0.24101759054383134,0.20563910284822062,0.3445955107800268,1.2025506146799994,0.9404393477029936,1.4679871147640537,0.24367387919213962,0.4852962200086345,-0.2349685647917198,0.18480257854424403,-0.8927983831832317,1.0747772056679539,1.2923110622974157,,2.232139320426601,0.9064770512501578
PP_0547,0.6071509770546167,1.0526624744739137,0.18590763356576462,0.4955024159370652,-0.1289491235703042,0.17272202402709416,-0.24962599941202443,0.7989742975071222,0.05489258603704922,0.4592255667069051,0.591241714220923,1.8027516514857012,0.37941232300825545,0.7824208229798775,0.31835805750506874,0.3795990960453741,-0.2547099499562516,0.32355950053721405,,,1.2480070780899557,0.9730760302688974
PP_0550,-0.5303874617383445,0.36507673226115095,,,0.504251002414967,0.5281313955898154,0.31489889486707734,0.404527308702855,0.7692961856439935,1.1798564430134648,-0.1173736748903167,0.12843660236755716,0.546196706397305,0.7725999789717913,-0.006039116035647544,0.006653818726609262,-0.398241939885727,0.23015907074963382,,,,
PP_0558,0.16509828347174552,1.096153489720293,-0.10894079353195227,0.9412037060722382,-0.11435187044117942,0.6451592980050994,-0.15931372724009205,2.787596256862651,-0.14085177408070199,0.9608309759173668,0.03389058009801133,0.3454742113930418,-0.36665480981069404,1.6194152412058145,0.16057414063572645,0.5886948244340894,-0.014315160423716491,0.19449546798630798,0.2511045143802113,0.6553143881348507,0.4816332882060914,1.3899278133311812
PP_0559,0.07066831158828636,0.28889805543590413,0.039015753024233844,0.3821902516398091,-0.6479870426206138,0.37909679166841703,0.11998344214400664,1.0975192431816965,0.053520457388430816,0.5647926976687249,-0.15880875995685864,0.7193047491048139,-0.36254217643445075,1.4669948130811292,0.005636615471672321,0.020566750721636,0.050374952256034305,0.5484699315238035,0.36487820278940125,1.474581309799024,0.3348007810342158,1.55419430044529
PP_0560,0.6909687121446085,1.0031021437325542,0.6427093912946674,0.8657243824859879,-0.22034053310802307,0.15801114556504367,0.26764035661634233,0.3876675903174064,0.15880572694589942,0.1826141422642248,0.22264328918650586,0.24928431285403702,0.005627517052268672,0.008477755189477005,1.184671851704956,0.4100938069014079,0.9069354607213388,,,,,
PP_0564,-0.36961031043130455,0.48104593623978753,-0.16542932150467787,0.10426486505806988,0.02096319373809892,0.014613566132746284,-0.4178473376989976,0.6783594797250145,0.9186923959525107,0.7036447290397789,0.0035911760393475102,0.0033032943704326785,-0.41870808848050534,0.9321222635044981,0.5148627157497947,0.5951014897583775,0.26578495688891646,0.13833235368630964,1.4955559044286344,0.9807878136649177,0.2871944724837458,0.47263640074598967
PP_0567,0.19282369219701617,0.42715617720639576,0.7045250243061695,0.9900894880734877,-0.09260027357447115,0.1067103589412012,0.009598163851651362,0.017117591563431504,0.16907858747367605,1.7157348995610782,0.0014954187966512112,0.0054035112658244846,-0.3420996743538363,1.208934702775689,0.2418212081404866,0.1599491639609348,-0.27260341305732333,0.2028655747873036,1.7221826654485066,1.0989096341743156,1.870217974146067,0.8549294222982733
PP_0570,0.20302870174384555,0.1274951387221822,0.11402744943458795,,,,-0.12046691049863278,0.20038434240129013,0.09428287056331659,,0.21414310022229177,0.19753140338235758,1.0132360666454365,1.3456601863894229,-0.08165772545897838,0.07498252970241874,0.5816705748606982,,,,,
PP_0576,1.1926881930478963,,1.6759199776827842,,,,,,0.32135174570267927,0.48655000838540385,,,1.636180304848835,,,,,,,,-1.391348397100389,
PP_0577,-0.3036395328814204,0.18508700457823973,,,0.2952092284887723,0.32259009069618955,-0.5184287362728063,,0.3164444599662401,0.46819832041074627,0.23092333480698518,0.125916783097787,0.51589405957464,0.5522066028736887,0.5559314848996746,0.6461842830610963,-0.4394519730375827,0.5870502585953767,0.6433761896318253,,-0.04883102431363194,
PP_0581,,,,,0.21859731979042415,,-0.027673798097432194,,0.521530610199012,0.42143366481275635,0.43246871216025645,,1.9834230854556731,1.3343608718086588,-0.37136600224414196,0.2621030524210633,-0.3578488150660274,,,,,
PP_0584,0.45060691284735765,1.5083402459589816,0.42880597871769943,,,,0.20525430612229012,0.7242484215019548,0.09642617732618225,0.3358346920531729,0.21164113444248364,0.5714904499149465,-0.6057074465513766,1.4084506341596728,-0.32729021962726296,0.24250588678424667,,,,,,
PP_0591,0.35744061426671203,0.3558829746606741,0.5786135881601969,0.4409657411332982,0.34455404656445393,0.3523870226637427,0.5256732593431886,1.4771513019926374,-0.08422718289215385,0.22737907956918482,-0.0799568764349345,0.12460217266941546,-0.260195757726694,0.44614534250687304,-0.015426291793895005,0.022560956690161067,-0.3000001046637082,0.3108238446933637,0.948686156879518,,,
PP_0592,0.7384392999040454,1.3784947327812158,0.23078072358049634,0.9525935753830348,0.9347040924311952,2.5594697097178436,-0.1878115269281738,0.24605469658715917,0.16183830244396774,1.1419207158268267,0.1288170138126795,0.4923712834566343,0.7715300602574681,3.44770662096464,0.24601277156116266,0.17528615316461696,-0.23415568519348365,0.4397125364722408,,,1.063382059671544,
PP_0596,,,0.7802450287993428,1.1085542312045302,1.056322353825245,,,,,,-0.24689293446636998,0.8344648568118631,-2.236130026983556,,,,,,1.2717999335814332,0.6637537401166768,,
PP_0597,-0.6656610440455507,,0.3557010845307132,0.8714090909572584,-0.2600246328812049,0.2860554509040031,0.18225249893495313,0.23504554984619525,0.4410868862148693,0.8551350605147225,-0.38715533523579926,0.41178817432038206,-0.5197092641984142,1.8355590432995246,0.2600363537859818,,0.09791150742644114,,,,,
PP_0599,0.22868349023659756,0.284328489197636,0.03583689600915915,0.09878064615420937,0.3713460739157283,0.31924954859620613,0.08952339872294501,0.1253010669830881,0.0716431811888189,0.05409078138971666,0.8756443797087243,3.153847901295896,0.8764208295736612,0.9890569576558338,-0.32212722775821384,0.413938910722095,0.24919827035683903,0.20308970022144635,,,,
PP_0600,-0.26983261782051743,1.1535069601148202,-0.0529618714808609,0.17521289559563813,-0.4001229830044522,1.1181842068892578,-0.10170246375574368,0.35039426796495843,0.19438608171527133,0.9813828829192116,0.03981031693632987,0.24378735692261833,-0.9205462948348184,3.0163073578062005,0.127554687346378,0.7090455230421768,0.07064476170639812,0.2885648151152266,0.06737150945528012,0.4119500501353664,0.27393881267024267,1.2287699898491626
PP_0602,-0.12244391271815158,0.1161749180310851,0.1333190997669247,,-0.04015830669459025,,0.07029894807538976,0.1822565175045877,-1.170202460803164,1.409451926476653,-0.37709009746486377,0.6441185951417246,1.4655690620272332,,-0.22704514740442008,0.32057204013679547,0.0792002347348539,,,,,
PP_0603,0.05454822757407699,0.8945537550188073,-0.11624858024454855,0.668210529992738,0.12750108363592658,0.1937446891042058,-0.4833564615019304,0.8546657808579343,-0.11257384385966003,0.8172088134320556,0.0013492272143087155,0.011001517207463396,-0.31114982297733046,2.149174582632406,0.05708833714814263,0.33141116969147727,-0.028039410161966444,0.0611107861408527,0.06285936491622099,0.16688316572344367,0.06034698345656034,0.17093080687515907
PP_0605,-0.2579954106901002,0.3295429171591663,0.1662038012306384,1.4771708461357127,-0.019784988990524076,0.012065805746682723,0.6998665937946169,1.2240325520556639,0.38435692641633207,1.9944042599366514,-0.09033342152064053,0.12197366641289106,-0.08571307804389751,0.22006182135637345,0.8648703080666212,1.0128898100163202,0.08225277367236464,0.18726522232561124,0.8890422317732342,,,
PP_0606,-0.03730110060158014,0.0663834619137818,-0.14118870166519323,0.1453056108689546,0.23854914448254758,0.32694641857806245,0.18993397897795625,0.3936649009845521,0.15516123002765433,0.5749804001417521,-0.4516300499533441,1.0553309184731674,-0.1973601992537478,0.2674665067037657,0.05459721580560514,0.06295412129253028,-0.14917815302804635,0.7168640055326447,0.515881629409998,,,
PP_0619,0.28925670878006826,0.4900145049774554,0.45609431095641284,1.0723775698206284,,,,,-0.7779691437235609,,,,1.5672482313423108,,-0.31861307061448363,,,,,,,
PP_0622,0.36286232981956296,1.1994043367587564,0.07624092374030443,0.19599073718572202,0.3551718128688657,0.9428386767390902,0.05294967326555791,0.18350963355467767,0.5431465195575083,1.1585123131182942,-0.07374418875143923,0.13281278441936184,0.7105660630364445,1.4807223450453815,-0.19722908816694837,0.23095977612787671,-0.009282096094390891,0.020162616100904154,1.0810027464334642,0.454342613251927,2.22385899344824,1.2818861297837016
PP_0624,-0.4243005079805154,,-0.6228239431349089,,-0.2492167024560793,,-0.2829052243738409,0.16225671364315072,-0.2578787419979625,0.3088670236715947,-0.15711194349342503,0.16721683359061842,-0.1905958675153614,0.6400972157609668,0.46224472376867576,,0.2819324437487536,0.681915559362296,,,,
PP_0625,0.06565649972925838,0.8846675248129064,0.16596840752292152,1.092895470996137,0.17506762364778036,0.4481132428866548,-0.0009503979063159147,0.006741775247711188,-0.04881845276997191,0.23595927059400804,0.29967174993251194,3.1438436845272864,0.28645649385579086,1.9896572235428724,-0.08012427920747686,0.2967480984256769,-0.050545842940377964,0.21871764573443586,0.8275151471276524,1.8782609860534567,0.40552524257306133,1.8692090808511008
PP_0626,,,,,0.1954994659527559,,0.8073051818729055,0.4405759516053743,0.2590835078373389,0.221797602905219,-0.5482452756759435,,-0.45381082106730203,,-0.020326521949406987,0.04757338030722488,-0.9571769345603451,1.195027755936296,,,,
PP_0631,0.05650201065458053,,,,,,,,,,,,,,,,,,,,,
PP_0640,0.20958688550793975,0.33128252133649294,0.2165342677812284,0.27431234613030037,-0.06776340929885197,0.06469238253212357,0.08877773214299939,0.1358487448946621,0.1553373778752706,0.5206496430377773,0.12294284973927591,0.08796821853052256,-1.6041950001312586,0.8193971855430184,0.15669454667012978,0.12713994055776234,-0.12697964338871592,0.14318112524508214,,,,
PP_0657,0.3302749200321995,0.5390236621635494,-0.47623542807015457,0.9543930520301879,,,-0.02488677236463351,,-0.011775077892227257,0.008516267640353042,,,1.1444257344565738,1.6070228834514144,-1.9773223706448897,0.43365922219986514,-0.3684134862006092,0.13229728367391827,-1.2549004309442366,0.4778821784347161,-1.745921278024175,2.7034663123212113
PP_0658,0.024978342650673013,0.08317026720639983,0.3110591756448909,0.6553467203179014,0.3189424899475089,0.7622973421911668,-0.23664364218630402,0.7958111388440304,-0.034294162813794604,0.2521455225211269,0.15857307767069412,0.2912350012936334,0.06016100223958099,0.19575308563572374,0.02367208950449537,0.02846346666254145,-0.49392779092720795,0.9564213038392888,0.7379643270480968,0.7240888732784975,1.2289927898573243,1.3613699032252111
PP_0671,-0.10696446063695222,1.4014777730351053,-0.09200996162961345,0.7035176356595657,0.056838024667336,0.7305190364868567,-0.25346059855106085,1.6095085082144625,0.12010594086229864,0.7681089183923618,-0.03363079990897081,0.21679607472468465,-0.018386566780238044,0.12530407684574885,-0.08334334443175662,0.9352819922669642,0.023400339049086723,0.18700472359391182,-0.050525045150460406,0.1083607834825551,-0.11612595091414715,0.33898596588946645
PP_0674,0.2606936269235487,0.5246289858499604,0.05167130082357301,0.3593575797954514,0.12269777948633406,0.17824032259004613,-0.17004993902384324,0.5158819849546337,-0.08747213784550129,0.704661536700022,0.055840844969017055,0.7363854894151483,-0.18851355816625903,0.3121956629691814,0.01616288669673724,0.08020971702537613,-0.10395296563344059,0.6132465362933517,0.5782064033261334,1.250055686574182,-0.02875468097181915,0.033934575486086145
PP_0675,-0.9164118536086643,0.9244039267651534,-0.42521282982934555,0.3249000265239874,0.16663182398936058,0.26144047589479874,-0.19070040625908016,0.9486392965639958,-0.303797775928858,1.307780187557571,-0.7746697911764847,1.6217881963977363,-1.8994519333512339,4.725127595546409,0.3516488722136154,0.4212490575437391,-0.10031801729369698,0.2167261082336085,1.2105687407622936,0.7073679861537928,,
PP_0679,0.18542400192949451,0.44467685763614134,,,0.2541017793586878,0.7209757886017215,0.05848835416574052,0.27889498533489254,-0.02173750626346957,0.04362940695446051,0.056526101084055654,0.15938946499482506,0.6032132477377661,2.465552050802812,0.23639843188225665,0.43534035250676484,0.19099497974512097,0.8304478157375258,0.008110265168861224,0.007771910372043067,0.20265339398750715,0.353243074071373
PP_0680,0.23536219314023904,0.9822423231627408,0.3566064811687577,1.4884111452358386,0.636674491315905,0.7262602609143434,0.13084994443847084,0.7075534692315963,0.1757540165626196,1.1746693787115898,0.17059811884656376,1.5470852967573157,0.6023660015095899,2.2840251119250383,0.21827269467268495,0.2694865612736843,-0.381605791281467,1.4159722426153203,1.7725933729302061,2.2310418998400334,1.1315159365320153,1.4352487649866053
PP_0684,-0.25015829659321825,0.5471554033822043,-0.1958250744191349,0.8123123452645806,-0.33132923715140095,0.33132342801469583,0.16510320891130234,0.6605565773680839,-0.03664958531096664,0.3121713361043163,-0.13717713174431861,1.0275272834899047,-0.9918293083198694,3.298933670687153,0.1845866000208854,0.25104953869684105,-0.014241726938287765,0.04281189608700232,0.7938158994645363,1.1691821086581309,0.5858496957060602,0.6670637263216674
PP_0686,-0.08392218917891288,0.3111571180459576,0.18563286213501232,1.2037216644320334,0.10555683418231593,0.12058673291051504,0.1320336648778023,0.28084251833880236,0.16460027457806037,0.33171081419276877,-0.0669953821592494,0.06334456275114368,0.4258742841768201,0.7295358263037607,-0.12056512834899981,0.25284515424656473,-0.6688350555425221,1.2564418642997914,1.1251211111221042,0.5970004010282645,0.9262357388235944,1.0502887202450908
PP_0687,0.016867088560567834,0.01824530630267345,0.14495509953606187,0.4188896128978843,-0.40520750538826306,0.5221555166491038,-0.36959314031118146,1.6141848555228493,0.1637336632223121,0.4625372468894449,-0.11591368036250167,0.18716632525231672,-0.6737350962097097,1.6782649498054556,0.5967853922104126,0.6385239032686995,-0.27515351830477414,1.0684478232144428,1.7000140370493746,0.8346815410335463,2.769425346853334,
PP_0688,-0.15498310260694667,0.8799974042297111,-0.0008448876176741301,0.0038193605295167654,-0.14750548096557983,0.9550530987844683,-0.0005928048192038918,0.012107510910231045,-0.08773242555215859,0.7977375943549289,-0.0016034919610169607,0.014725150096602142,-0.7668722978518482,2.9957380831369615,-0.08777144705295913,0.2121997103589795,0.18473074852704843,0.6725034475156895,-0.12352071777229019,0.34440634743910187,-0.16973603566520554,0.6212278079638957
PP_0689,-0.004459967464404176,0.03520851967491166,-0.07514036325447877,0.16743803589412917,-0.11049893119410797,0.9465092459966407,-0.18521717392294595,1.5809418274555995,0.026546543433459,0.16867594438630434,0.1323416967911504,0.6143991368222798,-0.634509555444995,2.6734385307995163,0.09861977351404941,0.8556734796737796,-0.0716518329342815,0.4423990676496387,0.1955990221893034,0.6211896811101357,0.25600956086442017,1.9317901309125265
PP_0690,-0.37159383908250515,1.3768180364625007,0.04870104722475028,0.6372335027536411,0.2046676296003392,0.3225164254078872,0.17929286955744445,1.1069863811088603,-0.0023030496435973544,0.009219798589379467,-0.4107696756540406,1.9569956306860827,-0.5283417652702912,2.5724137462024874,0.36907751336722583,0.31831952200999697,-0.15819436856700536,0.20782428595106073,1.3495782444373747,1.2238521461322103,1.674706781750089,0.8515015194087853
PP_0691,0.03009672855839731,0.053835445417330825,0.021117507822453606,0.10391944673179689,0.47077263872801595,0.9190429807686896,-0.10130145590736331,0.15875147252335706,-0.13491961832051316,0.317872974407386,-0.3182787278069229,1.0368488145145738,0.5267026529795535,1.5962695256279311,0.20694281104966814,0.13624934649606069,-0.6002435731398761,0.479172915197869,1.5475482123352762,,1.4433785140134727,1.0697959905264756
PP_0693,-0.10170199738877318,0.07365105675979416,0.3758467449779583,0.6314908646711089,-0.30005640418980295,0.31224449289888906,-0.23355735367838437,0.31965180659549386,-0.14101385828580976,0.24406778551981403,-0.8298957025568295,,,,0.2515621450132077,0.33828085636667476,-0.281532850630604,0.3880384466210979,1.7926474782096609,,,
PP_0711,,,,,,,,,,,,,,,,,,,,,,
