Protein.Group,0812_0815-Control_log2_change,0812_0815-Control_log10_p_value
PP_1526,2.806342354119518,0.8853845918784525
PP_1529,-0.02611115868020885,0.01374214764440463
PP_1530,-0.2586700689267204,1.6120138214410633
PP_1549,1.3740254912849719,0.49060543415450003
PP_1588,-0.06888345572655183,0.13651953297457164
PP_1589,0.7041242359013882,0.9047926493537713
PP_1590,0.356885171666176,0.4221635179259963
PP_1591,-0.4285220982761396,0.7022285884631887
PP_1592,-0.26412433732837287,1.4403441865826185
PP_1593,-0.17470060587331737,0.15310445404889078
PP_1594,0.20969072009066597,0.4166556293701763
PP_1595,-0.7798680059878381,0.46564820891772823
PP_1597,-0.24685789475529332,0.8060830027742556
PP_1598,-0.1106926783399949,0.06388067576325554
PP_1599,-0.0938116128911055,0.43678055018479844
PP_1600,0.024685487263857366,0.023499141994445315
PP_1601,-0.12148554453594425,0.09580311085710592
PP_1602,-0.504995787818403,1.1045809741230612
PP_1603,0.22574247451590101,0.4587690280163084
PP_1604,1.4416219651718574,0.5903240623672404
PP_1606,0.19490517886028633,0.16711503878385778
PP_1607,-0.2521966358834077,0.6013001114626813
PP_1610,0.039964757525930136,0.06748994013282457
PP_1611,-0.7402834387671633,0.2616151019232069
PP_1612,-0.19165127389214096,0.7987608162061158
PP_1616,0.18594029702362322,0.5123676971592667
PP_1618,0.5777564036567149,0.30943963713914124
PP_1619,-2.0425417017870813,
PP_1622,-0.2693994036062493,0.46574089721380657
PP_1623,1.3072552213033946,1.9969621936676036
PP_1626,0.21387577178043363,0.2611810104601969
PP_1629,-0.21053041969667446,1.6532748570154774
PP_1633,0.6329754473222882,0.380978625393375
PP_1635,1.1346963904994443,1.0757682214017568
PP_1638,-0.4952193778590607,1.4097748660648217
PP_1641,,
PP_1646,-0.26857636420049796,0.30665033680434417
PP_1654,0.26681550938552595,1.1651531186324973
PP_1656,0.15828066237261168,0.32878944876483757
PP_1658,-0.654705050079197,0.2457569699334233
PP_1663,-1.626821311328616,
PP_1664,,
PP_1665,0.017961512137028714,0.05601474249928953
PP_1666,-0.003469922739895453,0.0015446343834812962
PP_1668,,
PP_1695,0.7204118119310295,0.4146874720011613
PP_1702,-0.1747401137331544,0.3239967261427148
PP_1714,0.09200226646214049,0.28369671248254746
PP_1719,-0.0300132266983597,0.15162817639092113
PP_1720,0.06033983019138735,0.06574580771681425
PP_1726,0.5017352155957939,0.24325200820154713
PP_1730,0.41832888054919615,0.4402540242660325
PP_1732,0.15910353021821813,0.18761621783590113
PP_1733,-0.1701495598431632,2.341406950215859
PP_1741,0.29394765663239353,0.1813373065975717
PP_1752,0.5899471367777377,0.8208054677121226
PP_1755,1.2769932156840154,1.3304613302620287
PP_1756,0.4700977363677667,0.4870893611802156
PP_1758,-0.1697800149026054,
PP_1759,1.0455547174040942,
PP_1763,-0.14931887829483992,0.26186647646066175
PP_1764,-0.0372906967667134,0.07448214953710934
PP_1765,0.9304881712828149,0.39530540623545213
PP_1767,0.18715662583174505,0.40542198478814145
PP_1768,-0.025091309469057403,0.01970086027023661
PP_1769,-0.07938637190582362,0.5021103472522778
PP_1770,0.1539112253267794,0.4319965131955364
PP_1771,-0.4595821770986152,0.6945805716897205
PP_1772,0.138884646367593,0.4347972560867104
PP_1773,,
PP_1776,0.38873956913003405,2.1835246619256043
PP_1777,0.19900928634468165,0.3208201926357771
PP_1779,0.052241434819251704,0.01585347508648677
PP_1780,0.01249892811878564,0.02064153007913249
PP_1782,0.7820982792483587,
PP_1783,1.6475887500175592,1.0611778451893625
PP_1784,0.5968822523861124,0.45954783076077776
PP_1785,0.6931107260505107,1.4375504980479987
PP_1786,0.5864568663095133,2.1226241862528727
PP_1787,-0.3821685399144046,0.4903519717117122
PP_1789,0.3672062497513999,0.26255861144842885
PP_1791,0.4816671508010604,0.2875594765192828
PP_1792,,
PP_1793,,
PP_1795,0.5221100468516736,
PP_1799,0.1304568043537712,0.43929506363097404
PP_1800,0.5911756557958001,0.6849367789578622
PP_1805,0.12542611690052274,
PP_1807,-0.22440562196475886,0.19490595084697707
PP_1815,-0.18972112785522238,0.2338914502077522
PP_1816,0.54013228179223,0.5052195930945144
PP_1822,-0.5067685875983539,0.8644733849979598
PP_1823,-0.06833231485311143,0.09445049419213669
PP_1826,-0.16674747026507933,0.21347170376114488
PP_1827,0.42898248835862013,1.3745597783615782
PP_1830,-0.12576339991882013,0.4731910764559905
PP_1832,0.8631990796864162,
PP_1838,-0.3384596357459181,0.27673204157416326
PP_1842,-0.021064160550044186,0.013837981940720813
PP_1843,0.521760584778945,
PP_1845,-0.15611328203886335,0.17759314514224697
PP_1858,-0.12531738069533957,0.7796471177725206
PP_1859,0.714615748518734,1.0731314788056
PP_1866,0.6534100293682175,0.7619376833338118
PP_1868,-0.01831859446936302,0.023749901342171337
PP_1872,0.30539829446145467,0.7117470306889845
PP_1874,1.4344132765355204,0.8473814212134861
PP_1876,0.02638122976070546,0.017123390259126993
PP_1893,0.8338985089737982,1.2820086541258346
PP_1895,0.3799269911956563,0.49870511902971576
PP_1902,0.13925338397294218,0.3342826477728743
PP_1904,-0.26117302107768603,0.10279372727161686
PP_1905,-0.1235229129217118,0.5481186176173912
PP_1908,-0.051687799187922524,0.10573545932368182
PP_1910,0.30207045658469506,1.5404262480918645
PP_1911,-0.05536753438915124,0.08270657049321838
PP_1913,0.17928517474244676,1.652102795398932
PP_1914,-0.12368413016669703,0.08416885091669872
PP_1915,-0.06812663659349322,0.5653178138582264
PP_1916,-0.23827856204332956,0.5330758037580751
PP_1918,1.2251536118093762,
PP_1959,2.3590570820201333,
PP_1964,0.10957273994499353,0.060962100164950205
PP_1967,0.306639951732979,0.35886098421308665
PP_1971,0.8974307888794801,0.9221926843125086
PP_1972,0.08360087068711139,0.15225293991481315
PP_1974,-0.16914362165735594,0.0769699439614108
PP_1977,0.10566871026823371,0.6058560077258497
PP_1982,-0.009010309510304576,0.009061879984943287
PP_1985,0.2147276445163617,0.8516853843115882
PP_1986,0.2215416271725101,0.8575754123428226
PP_1987,-0.6280662478188981,0.996438070363372
PP_1988,-0.010050992377290008,0.0424840607867677
PP_1989,-0.03193635907287329,0.08520311695516042
PP_1992,,
PP_1993,0.04660007935237838,0.25170577042139136
PP_1996,-0.0349308675267624,0.1625510852607906
PP_1997,0.9408676153435993,1.6083819361456886
PP_1998,-0.047932653085135175,0.12805171492156942
PP_2000,0.1888079928291798,0.9711329813432349
PP_2001,0.3884345281395006,0.9766107953903997
PP_2006,1.8784443179731458,
PP_2008,-0.18836359249048495,0.12220237964589493
PP_2012,0.09028626403257553,0.0983616051613326
PP_2017,0.017850784433420794,0.02709105554149533
PP_2021,0.2557322341368612,0.30014244292721526
PP_2024,-0.37716959329486954,0.7185582133932081
PP_2025,1.0623706932606365,0.6396159873464078
PP_2032,-1.2294823672814061,
PP_2052,0.3040080593228741,
PP_2053,1.4543598771716733,0.6222951162925874
PP_2080,0.297219965090437,0.692924787247489
PP_2081,0.03949410228944095,0.061417065420274544
PP_2082,0.43246467934349514,0.4683239679542412
PP_2084,-0.0075250840510187695,0.007456124882540828
PP_2085,1.2625389596666245,0.8308404722466664
PP_2087,0.4630535324309175,1.7546589296755675
PP_2089,0.02817585101159388,0.044711157437763556
PP_2094,1.4283685000053847,1.3256949960137427
PP_2095,-0.45512992196427426,1.3389959970534762
PP_2096,0.4374675611338565,0.5415421837378596
PP_2098,0.09301715464623476,0.04262864570471572
PP_2105,0.5121543349020861,1.115610236151664
PP_2111,,
PP_2112,0.5421528145940078,0.8472889236656376
PP_2117,-0.040284156855371074,0.2617713275073864
PP_2122,-0.29655706875400434,0.6099231663382457
PP_2128,-0.1370028668029279,
PP_2129,1.1158043071957808,2.28092050374595
PP_2131,0.2527934138388193,1.580127722462298
PP_2132,0.00982405528699826,0.018459810224271955
PP_2136,-0.02438374347439526,0.037593498664030146
PP_2137,0.7625512564312916,1.0248528988526
PP_2139,0.16403178472021576,0.45477442587825895
PP_2140,0.645131004484736,0.34556694409510486
PP_2144,-0.013169077804915481,0.009522827894472938
PP_2145,0.47496192342734755,0.49584804221609585
PP_2147,0.21195042031925393,0.7144916736086777
PP_2148,1.0747063634257652,0.5005113478944839
PP_2149,-0.056992743925989534,0.2086063115118039
PP_2151,0.14984658908246193,0.9019400202033641
PP_2152,0.4378293326553112,0.881747139219365
PP_2155,0.6904687182323839,0.43652230197439734
PP_2156,0.5919173653970626,0.4047495186708826
PP_2160,-4.112267019439013,1.1394721024379229
PP_2163,0.05020309145798612,0.03334770181840073
PP_2168,-0.0030175675947242755,0.025608542874009994
PP_2169,0.07047922658525466,0.04042836817879283
PP_2182,-0.22756911892185433,0.1328068229422241
PP_2187,0.38688993681619915,0.4751397880170454
PP_2189,0.9100737947132064,1.3420925320630115
PP_2208,1.359587973637699,0.9676214069581561
PP_2209,1.0417541719436183,1.538680826250557
PP_2214,-0.11240981367377134,
PP_2215,-0.764438014132665,0.7671530238408413
PP_2217,0.06923410246113715,0.18556085148674656
PP_2230,0.8484838897655639,1.4019066016985442
PP_2233,0.3540717959514924,0.2950740340401284
PP_2238,0.9556457442782956,0.6483997422124519
PP_2257,0.44253621372154206,0.2691271817014768
PP_2265,0.046741255827511756,0.07068161622537732
PP_2277,-1.3186611474332206,1.2292518918363367
PP_2292,0.8499660951236199,1.1221316087096536
PP_2299,-0.1158028392138962,0.5972064080784779
PP_2300,0.29973619145366476,1.3791005564421146
PP_2301,0.1086222294936437,0.35099863646836343
PP_2302,0.15393044304068168,0.5628397773938668
PP_2303,0.28449948041167866,1.119894517594433
PP_2304,0.12634243929256153,0.4772011524408809
PP_2305,-0.101593588013093,0.0898443483036454
PP_2307,0.8633954772282798,0.668530746925041
PP_2308,0.11343510476774073,0.24987805125347431
PP_2310,3.9974712525209073,
PP_2320,0.23049363733433784,0.4938021498384187
PP_2322,-0.5809422629126049,1.1946395425561867
PP_2324,0.49690732978203767,1.1158716528151755
PP_2327,-0.02707973190533019,0.05624064088770798
PP_2328,0.20704612977132172,0.7478385882528518
PP_2330,-2.306657881689111,0.7830765157398635
PP_2331,0.02105066995198704,0.07705942469296347
PP_2334,0.13894364583468072,0.23596512453744029
PP_2335,-0.4166900596258321,0.5383267076733964
PP_2336,-0.14762250865298532,0.10230419216723183
PP_2337,0.09432889187271118,0.31123350942172656
PP_2338,1.2917290192810995,0.9080275499055825
PP_2339,0.5485193728203012,0.9079847218637541
PP_2355,0.8158837654313894,0.584130524469368
PP_2356,-0.1114035375801221,0.04364868756431767
PP_2361,0.8812124813738076,
PP_2364,-0.14014548912620828,0.3765835903812798
PP_2370,0.24639356154239908,0.9030903389041561
PP_2371,-0.05006102705781233,0.35047210795593803
PP_2375,0.28150210668245523,0.4440713565215588
PP_2376,1.1541965768701383,0.6347309689611479
PP_2378,0.9751684597363818,0.6113889324473308
PP_2379,0.5739736096132642,0.7397999943712961
PP_2380,0.17200258119928613,0.2544087893914988
PP_2396,0.8333589070713829,1.5133487581039555
PP_2422,,
PP_2439,0.6025298012406437,1.2075575399996612
PP_2442,0.9212117496842939,0.9077069535875645
PP_2447,-0.08494678423627032,
PP_2449,0.6280046740736085,0.7635736270055623
PP_2453,1.8460108411977594,1.3817347498595514
PP_2454,-0.6611747421629879,1.0938121897390247
PP_2457,-0.270933743758675,0.06264348064544394
PP_2463,0.07743967533525395,0.23947698036668225
PP_2465,0.061805990800715686,0.2021026874055735
PP_2466,0.022986601533546036,0.22231096585368562
PP_2468,-0.14872778425837654,0.48946796071705945
PP_2469,-0.2456364056180801,0.5191457977222046
PP_2470,-0.02124792276887697,0.04788983014645991
PP_2471,0.023771539519968056,0.016135349052304935
PP_2474,2.9542754055124543,
PP_2476,0.32695691704677,0.24935184145418562
PP_2486,0.2680838293936334,
PP_2488,-0.4602856335968733,0.16812386392324563
PP_2528,2.2431637794429045,2.504652191613991
PP_2533,-2.048219732166467,
PP_2536,,
PP_2545,0.6768961526295212,0.25388314952399943
PP_2648,0.8505462847371742,1.8513172794478834
PP_2656,0.901365762390635,0.5518946936938107
PP_2662,-1.9233116913766335,
PP_2663,-1.370740956399081,
PP_2664,-0.5464390716558674,
PP_2665,,
PP_2666,-1.025030074390441,
PP_2668,0.4074562497578234,
PP_2669,-0.24415235314735884,0.2864660080992411
PP_2673,0.7855891546297419,
PP_2674,-1.801511889971316,1.84769155830101
PP_2677,,
PP_2678,-0.2852708858865659,
PP_2679,,
PP_2680,-2.4758347134824614,2.2559760624376897
PP_2685,-0.4985396491134154,0.539958675480992
PP_2687,0.8281264563016494,1.718461949412725
PP_2688,0.29137042594479234,0.2308112141824539
PP_2791,0.8792246327493781,2.1479684232348837
PP_2792,1.3452902175845811,1.132464469246865
PP_2793,2.0584446239545584,1.6503108458846136
PP_2794,1.429180626582609,1.4539388768052095
PP_2827,0.2571314173880174,0.20612580379732462
PP_2844,0.6974660694208203,
PP_2845,0.2597575215392416,0.3120603972615747
PP_2849,0.9590857376537713,1.373204150524375
PP_2867,1.2409542861601206,1.2394484101059442
PP_2876,-0.5662919011626985,
PP_2890,0.6632747697297783,0.6957724707274328
PP_2893,,
PP_2903,0.9125969302847684,2.4427726298748302
PP_2904,0.1356842531658318,0.49264739139306774
PP_2905,0.059769552110376815,0.21876672335659952
PP_2907,-0.7240561149931546,0.6542259098293687
PP_2913,-0.40696855948068705,0.5984588775770581
PP_2925,1.0112896769114588,1.0477189808570202
PP_2928,0.032503794501228235,0.146512758065008
PP_2929,0.033643290448795236,0.1746243702708383
PP_2932,0.2771844694663208,0.4425837207608768
PP_2933,1.0485462127405294,1.6917538866928254
PP_2936,0.1521049686335909,0.6398487787156912
PP_2947,0.2633244676458288,1.0139159118336831
PP_3014,,
PP_3019,0.22882273210820883,0.10569427666415691
PP_3067,0.10131509590243752,0.05940536826608069
PP_3071,1.0290255331880018,0.8925388864507386
PP_3079,0.3350479606686445,1.2452038820297497
PP_3087,0.5176481910622074,0.7963520627702456
PP_3088,-1.0475803501080263,
PP_3089,0.6918750520593417,1.428930904725283
PP_3091,1.1187496074759213,0.8614816515352992
PP_3093,1.1560473688964148,0.5377654744241219
PP_3095,0.6932590777069825,0.891243676491754
PP_3099,1.077577235204088,1.2089081745082684
PP_3106,0.7376280342580521,0.682778281004727
PP_3108,1.8574765989506707,1.0451284560293743
PP_3126,2.9517357835454527,1.1321905551275373
PP_3127,0.8026030680357279,0.8407935851695029
PP_3128,0.38172562176347424,0.13417624179898466
PP_3134,0.3383180248713428,
PP_3135,1.5789514190121212,0.6534061692606786
PP_3139,1.7213843416025756,
PP_3145,0.7083494409360045,0.2628755611689955
PP_3147,,
PP_3148,,
PP_3151,,
PP_3157,0.05486021036624918,0.05372158250564302
PP_3174,2.1350551933245243,0.6393677281988284
PP_3185,0.5591601250405893,0.37600975793161
PP_3186,1.0242371221516142,0.9637964839677107
PP_3189,-0.11249515306294809,0.12680712873717306
PP_3227,,
PP_3248,0.6898739677118888,1.416584992461466
PP_3316,0.04293622465762783,0.015852326714680783
PP_3361,0.9344657663730976,1.6849696354601627
PP_3364,0.694977827391496,
PP_3376,0.8215094279598577,1.5169868960391582
PP_3378,0.5280500366501222,1.1349793895681428
PP_3379,0.17721294912257593,0.10990270644535809
PP_3380,0.9209243498146273,1.3837611287103406
PP_3382,1.5426212131805974,1.424544078315435
PP_3383,0.6985663667837365,1.9030747187420287
PP_3384,1.5382562699606737,0.999178449071746
PP_3404,-0.48056499654088813,0.1546613891559779
PP_3415,0.712574601416791,0.48591584552627626
PP_3416,-0.1208387621642002,0.11783382066356066
PP_3417,-0.3051728065021856,0.18620761634044286
PP_3431,1.6280623449015905,0.878685497057923
PP_3433,0.5135469425439121,1.6502442623708247
PP_3443,-0.027006686569917827,0.0577821892038276
PP_3491,0.6189926152523785,0.5271446264959453
PP_3492,0.01711340699839965,0.055585558804691904
PP_3496,0.09939851312758177,0.06487200152045304
PP_3508,-0.3376438413421069,0.3091683042422947
PP_3511,0.12598774125716605,0.5842222426062199
PP_3527,-0.4509837004032056,0.28794078184620536
PP_3530,-0.9096912168722638,0.49750243273770206
PP_3547,1.3541758783237476,1.3502775649442724
PP_3549,0.5091300894061299,0.16760867217080047
PP_3558,-0.09180616709251663,0.040226601594647894
PP_3569,0.27494813986836825,0.3365351080884479
PP_3578,0.5501049846391484,2.2129004868672992
PP_3585,-1.4874271741881875,
PP_3587,0.44282949018646606,1.6426807561192334
PP_3590,0.4304161927246684,1.4685275974242096
PP_3591,-0.34871632862364776,0.37444940773210267
PP_3603,0.6183920629223724,0.8436778575425944
PP_3611,1.0900520220646575,1.8837517287068752
PP_3620,0.47807652934757094,0.5889431715759107
PP_3649,-0.06894862326209478,0.20536563686064113
PP_3662,0.2790166252193746,1.3336056700790817
PP_3668,0.15434607090428365,0.18416582091914824
PP_3680,-0.716475472430784,
PP_3691,1.4585532362024631,0.8766318923126752
PP_3693,0.43232461355444324,0.34054687196468514
PP_3699,,
PP_3705,,
PP_3706,2.2375901770194444,0.3344922524642429
PP_3707,1.275123401030834,2.2325227095148756
PP_3742,0.8737348062363922,1.6121953991983593
PP_3754,0.9316369869704788,0.7659637992613626
PP_3761,1.3182553540666067,0.6890831599372225
PP_3765,0.21452899631567424,0.5603128868946372
PP_3766,0.14113820755851006,0.3087675037721707
PP_3768,0.43146334591673585,0.5878571250791128
PP_3775,,
PP_3778,2.8616697568137526,1.2261811939420661
PP_3784,0.3937216300881471,
PP_3806,,
PP_3819,0.16517161173080885,0.15556350717800357
PP_3821,0.3202784592108541,1.0912105959371403
PP_3827,1.5319314921873366,0.5190978602457581
PP_3832,0.3935095929441695,0.5531714228289021
PP_3834,-0.17152728238338177,0.09463397781896814
PP_3839,0.9850695242461295,1.7323878858249184
PP_3922,0.18850133434087823,0.3429879002601074
PP_3924,-0.22899753362635444,0.36180639875274756
PP_3946,0.20899216184698546,0.13287098817930404
PP_3948,,
PP_3950,0.752057830157446,
PP_3957,0.8175922551895564,0.8315617291869636
PP_3988,0.6641513822609262,0.36490619007335334
PP_3999,0.16389054791738294,0.2350981857238309
PP_4000,-0.057793188794394525,0.2176482713146624
PP_4003,-0.11126633018347323,0.2744379335004117
PP_4004,0.8384503177556691,0.8621970475399329
PP_4007,0.4352821908301524,0.2843360187303206
PP_4008,0.5917586451058884,1.017830417242353
PP_4010,1.1331061364102442,1.0337091067559288
PP_4011,0.6241661179741691,1.3095206813714075
PP_4012,0.41311201475064496,1.4593795965907717
PP_4013,1.6119960196590675,0.3918983011147187
PP_4014,0.45692700143083254,1.7927595511917158
PP_4015,-0.4013970010470179,0.6819867798515472
PP_4016,-0.41697559867425654,0.9234816771539058
PP_4017,0.15053296543425576,0.11120031926411947
PP_4104,-0.26664344724405187,0.6022695011035766
PP_4111,1.5174656184930206,0.7428019417152895
PP_4116,-2.0645854781219644,2.2105569385636223
PP_4120,0.12311965287575025,0.0819258453409146
PP_4121,-0.14203158581782244,0.22480472033836965
PP_4122,-0.28221040474102027,0.724328382862292
PP_4123,-0.006334448826616649,0.013949530030546825
PP_4124,0.3055729646070476,0.47055020222601607
PP_4125,-1.223507146899495,0.9035829935411028
PP_4126,-0.0036434028614974524,0.00675156842928753
PP_4138,0.23766469644252564,1.1037023097979621
PP_4147,1.2814032726232005,1.3066141504819186
PP_4150,,
PP_4158,,
PP_4169,-0.05689200825023681,0.09909214571736452
PP_4174,-0.5492912713167825,0.8174829361475285
PP_4175,-0.015382382466783215,0.018307368262894044
PP_4178,-0.3258732645400753,1.704034178023465
PP_4179,0.17085246905375592,0.5599975415131444
PP_4185,0.1317956938466313,0.09603125883902308
PP_4186,0.3859403279708095,0.23929314181131303
PP_4187,-0.017840894174156057,0.030738785903396994
PP_4188,0.18628864351579283,0.34386192576613406
PP_4189,-0.0464015208882055,0.12547492852426184
PP_4190,-0.01809088252705991,0.03724460056933346
PP_4191,0.01980935818287447,0.15324333839008364
PP_4192,0.536801747406324,0.4539949018775598
PP_4193,0.1241550682179816,0.17561104575113642
PP_4194,-0.13223849355196687,1.500778868075869
PP_4198,0.1958070994153539,0.17464491848134794
PP_4199,0.673788974334086,0.4899453667132769
PP_4200,0.4446776389330601,0.3633284128531332
PP_4201,0.1623832689884144,0.49338479594214796
PP_4202,0.05155546651926711,0.18193164846859672
PP_4203,-0.1453927744377484,0.9066712525815369
PP_4248,0.010698747780583398,0.012211533658956974
PP_4250,0.22984458224829235,0.46374570366542994
PP_4251,0.4499110258966137,0.5406361287171173
PP_4255,-0.49664811622610994,0.3829386361543272
PP_4256,-0.19500334470161118,0.7602458331207339
PP_4258,-1.3599421136217054,
PP_4259,0.2741350200399612,0.3132107047824004
PP_4260,0.10265342812561305,0.20070180359797066
PP_4261,1.5610546199770419,
PP_4265,0.7344783463927306,1.1043741197870696
PP_4266,0.15052541934774427,0.17274337236239082
PP_4269,0.24649197038253756,0.14767357541689594
PP_4274,0.9498460020820361,0.5535808835338736
PP_4275,0.3728403305761252,1.0005089091770853
PP_4277,0.6613579771894685,0.30695881887998555
PP_4278,-0.3210569043709283,0.29939456300864725
PP_4279,-0.23466258662944628,0.169828608493612
PP_4281,-0.09817936742435365,0.12971791697075494
PP_4283,-0.24372817667301852,0.11309652399400608
PP_4286,0.6357198718477822,1.040383735537581
PP_4287,0.5587107342181472,0.4980444971228189
PP_4293,0.5241364825924787,0.24685822521631512
PP_4298,-0.3825377855685524,
PP_4299,,
PP_4301,,
PP_4305,0.7011299983195568,1.5719888980379244
PP_4310,1.329052594716391,3.2759069806004564
PP_4315,4.099060864319239,1.539266048337998
PP_4316,,
PP_4319,0.019599027359868345,0.012501914032789139
PP_4332,0.2080938083089808,0.9321178630811465
PP_4334,0.4992294276137474,0.3397615139185201
PP_4336,0.7124634219070219,0.7901026183505497
PP_4337,0.2503199381752628,0.8646271977623692
PP_4338,1.1560907647935188,0.7321932844770006
PP_4339,1.1119439200978698,0.7442627992757418
PP_4340,1.5327992327614564,
PP_4342,-0.43574966673990245,0.5800928694644945
PP_4343,0.3913227909857124,0.35065450930182784
PP_4345,0.8919177486862105,
PP_4358,0.6606734209688202,0.6120041847362692
PP_4364,,
PP_4373,0.1910215210347741,0.21422301576678687
PP_4376,0.8441728661514858,
PP_4377,,
PP_4378,4.452138509896755,
PP_4379,0.2439445430946214,0.6933990330212908
PP_4380,,
PP_4381,1.545822033002357,1.0143210000471525
PP_4385,0.640497251598938,2.087479295106955
PP_4386,,
PP_4392,-1.0133262736930642,0.5126747109843839
PP_4393,0.6560578053667917,1.040208577041095
PP_4397,0.5764787419484526,0.6383903592263857
PP_4402,0.17658511946348568,0.23057013084510705
PP_4403,0.37304147851407304,0.8422291096108484
PP_4428,1.2004376259841485,
PP_4448,0.9167704097159864,0.564045741204513
PP_4460,,
PP_4470,-0.21846305376526068,0.224210599827931
PP_4471,0.4142451315453993,0.618569328726083
PP_4473,-0.039022009603451764,0.17822899766844374
PP_4474,0.20093409864617753,0.7498125099838767
PP_4475,-0.8792855575185949,1.2177523174528286
PP_4477,-0.011768094161824854,0.013229108249890282
PP_4478,0.11250087694417125,0.27602991287037476
PP_4479,0.5031600915734555,2.176086467876555
PP_4480,1.466550635776236,0.9451726046145803
PP_4481,0.10774911536048211,0.22774049637491656
PP_4483,-0.18251708727207783,0.3653565073900369
PP_4486,-0.35210513526223347,0.7499732019340221
PP_4487,-0.46659729572703906,1.7795587252659528
PP_4493,-0.1630116723798369,0.15611016074095396
PP_4499,0.8549277093550559,1.269919165817076
PP_4503,,
PP_4506,-0.21997999219150138,1.4343885004580654
PP_4516,-0.1703839720989759,0.08016144312563886
PP_4517,-0.07255522974214952,0.10560367578970313
PP_4519,1.5354166678791612,1.923049163439061
PP_4532,0.14193395749188364,0.3279715873773291
PP_4533,-0.28801943846593053,0.25358728455635976
PP_4539,1.0867974998058265,0.4415708716891384
PP_4541,1.4061241078827522,0.6109691976718638
PP_4542,,
PP_4545,-0.2566329214673241,0.6306084968528097
PP_4546,0.4406348816058961,0.6436252093372029
PP_4549,-0.3476092209464116,0.38754676094586504
PP_4550,,
PP_4552,0.5085887572184203,0.9853077805492951
PP_4554,0.888819845299822,0.6018547484854304
PP_4555,1.0060482190292843,1.495658547403103
PP_4562,-0.05232050864256007,0.029162131411716526
PP_4563,0.6581039696573844,0.47879819892946074
PP_4570,-0.4013165624608122,0.46992855960683566
PP_4571,0.44651279127489923,1.1429894326351233
PP_4573,0.2009007028952712,0.2811188274520686
PP_4577,-2.3572942752461543,
PP_4583,0.23222173988831735,0.11401055577645113
PP_4588,-0.6309969408169617,1.979706132331061
PP_4589,0.09954210490759607,0.06443424539565777
PP_4591,-0.32361577415123904,0.16533314090224743
PP_4619,-0.4835416709993608,0.2953180782557138
PP_4620,0.04328218205994142,0.05072132669584648
PP_4621,0.9573552667054549,0.269319347100688
PP_4628,-0.20984082852898311,0.3017553496033167
PP_4633,-0.45517035959858737,0.913491860861988
PP_4635,-0.33277212658842875,1.2310433132884346
PP_4636,,
PP_4639,0.9360471439381199,1.5937495771027888
PP_4641,0.7977141301363814,1.1189127342060337
PP_4642,-1.3525442246407215,2.706149535990403
PP_4644,-0.28938844798828617,0.2627334366752665
PP_4646,0.5764323331540752,1.242337394737825
PP_4648,-0.20962533126356536,0.36840830966442695
PP_4651,0.44382060849231236,0.48322993310291523
PP_4654,-0.2304068967881243,0.45470475123667026
PP_4657,0.015313289146964693,0.011477206127903053
PP_4658,-0.1449655200064231,
PP_4666,-0.03856926362228906,0.09999913007942542
PP_4667,0.10924028125317636,0.3472779650422643
PP_4668,0.1754361419444538,
PP_4672,-0.11389355806096352,0.05037761398790492
PP_4673,0.18844654287750326,0.15194210163373878
PP_4674,0.2656230679447966,0.11926816618324679
PP_4678,0.23583387432175182,0.5333746049257162
PP_4679,-0.09845563401017557,0.10518557519907239
PP_4680,0.11165992138041254,0.36432357093815665
PP_4682,0.040756375082538945,0.10580335601270448
PP_4683,-0.6226985928581753,0.5915028601922041
PP_4684,0.08622056430441304,0.18100285544012806
PP_4692,-0.27070679443341705,0.4124463116438552
PP_4693,-0.0663674573932619,0.09085905456999135
PP_4694,,
PP_4696,0.07104308987106055,0.22486281638943412
PP_4697,0.6381059140289915,1.169176248351615
PP_4699,-0.34015424352420887,0.18149848878078645
PP_4700,0.13553458803307483,0.1668417607378516
PP_4704,1.3912475283556247,0.8187515020900368
PP_4707,0.5210413306635814,0.7291958500703585
PP_4708,0.3369948226507704,1.0186048870697082
PP_4709,-0.3854505878402935,1.2820114954213835
PP_4711,-0.34743877244255894,0.5372367894111134
PP_4712,0.09022935600935511,0.2609588140024829
PP_4713,0.05019951527178542,0.29148824945072366
PP_4714,0.0164770469429338,0.014968638322720915
PP_4715,0.25497248435276,0.44133730400103016
PP_4716,-0.32214872553156637,0.3097103406906598
PP_4717,0.18512772186267584,0.5313418977329302
PP_4718,1.0316460276163413,1.586822026642575
PP_4720,-0.1738368729415922,0.2563617867078915
PP_4722,-0.011607695645068526,0.03397941460625285
PP_4723,0.10680366864386265,0.24668156387750825
PP_4724,0.11429399445806454,0.4096583381070882
PP_4725,-0.09240760148936138,0.1773872404090571
PP_4726,0.12301200678486719,0.4961448295151732
PP_4727,-0.018096288509339597,0.05288570818192773
PP_4728,0.12359901385626222,0.31667156278649333
PP_4729,0.49658263197224906,0.43225067461437694
PP_4730,-0.01105830204353244,0.03405341460118536
PP_4731,-0.9211607315345972,1.8831594084947512
PP_4733,-0.5671666529969221,0.382558955799665
PP_4740,0.7738888303541582,0.6896624187918714
PP_4741,0.23166870906328413,0.21184181710831845
PP_4742,0.2885577347243852,0.4188718733495481
PP_4748,0.8850219387448927,
PP_4760,0.5227485912498039,1.5915570896002411
PP_4762,-0.5767912967606484,0.48146719257321485
PP_4766,0.21318926293643,0.32628003743180367
