DBTL,PP_Numbers,J23119_Entries
DBTL1-1
DBTL4-54,PP_0814,PP_4192,J23119,J23119
DBTL4-16,PP_0437,PP_0815,PP_1317,J23119,J23119,J23119
DBTL4-37,PP_0368,PP_0751,J23119,J23119
DBTL4-20,PP_0751,PP_0813,PP_0814,J23119,J23119,J23119
DBTL4-44,PP_0751,PP_0815,J23119,J23119
DBTL4-38,PP_0368,PP_0814,J23119,J23119
DBTL4-49,PP_0814,PP_1506,J23119,J23119
DBTL4-41,PP_0528,PP_0814,J23119,J23119
DBTL4-60,PP_4189,PP_4191,J23119,J23119
DBTL1-3,PP_0226,PP_0897,PP_5288,J23119,J23119,J23119
DBTL1-4,PP_4189,PP_4550,PP_4862,J23119,J23119,J23119
DBTL1-1,PP_1319,PP_4121,PP_4667,J23119,J23119,J23119
DBTL1-22,PP_0226,PP_0437,PP_0751,J23119,J23119,J23119
DBTL1-26,PP_2112,PP_4188,PP_4862,J23119,J23119,J23119
DBTL1-19,PP_2137,PP_4011,PP_4120,J23119,J23119,J23119,J23119,J23119,J23119
DBTL1-14,PP_2471,PP_3754,PP_4667,J23119,J23119,J23119
DBTL1-11,PP_0813,PP_4549,PP_5288,J23119,J23119,J23119
DBTL1-15,PP_0368,PP_0812,PP_0944,J23119,J23119,J23119
DBTL1-6,PP_0813,PP_1769,PP_4191,J23119,J23119,J23119
DBTL1-7,PP_2213,PP_2471,PP_4266,J23119,J23119,J23119
DBTL1-23,PP_0774,PP_1607,PP_3578,J23119,J23119,J23119
DBTL2-6,PP_0528,PP_0815,PP_1317,J23119,J23119,J23119
DBTL2-2,PP_0528,PP_0751,PP_0815,PP_1317,J23119,J23119,J23119,J23119
DBTL2-5,PP_0528,PP_0814,PP_0815,PP_1317,J23119,J23119,J23119,J23119
DBTL2-16,PP_0528,PP_0751,PP_0813,J23119,J23119,J23119
DBTL2-15,PP_0368,PP_0528,PP_4191,J23119,J23119,J23119
DBTL1-30,PP_1506,PP_4651,PP_4862,J23119,J23119,J23119
DBTL2-9,PP_0528,PP_0751,PP_4191,J23119,J23119,J23119
DBTL2-19,PP_0814,PP_0815,PP_1317,J23119,J23119,J23119
DBTL1-9,PP_3123,PP_4862,PP_5186,J23119,J23119,J23119
DBTL2-39,PP_0751,PP_0813,J23119,J23119
DBTL2-38,PP_0751,PP_4189,J23119,J23119
DBTL2-40,PP_1769,PP_4189,J23119,J23119
DBTL2-18,PP_0751,PP_0814,PP_4191,J23119,J23119,J23119
DBTL2-7,PP_0528,PP_0813,PP_4191,J23119,J23119,J23119
DBTL2-22,PP_0815,PP_1317,PP_4189,J23119,J23119,J23119
DBTL2-8,PP_0528,PP_0814,PP_4191,J23119,J23119,J23119
DBTL1_-_56,PP_1506,PP_5203,J23119,J23119
DBTL1_-_49,PP_1319,PP_4121,J23119,J23119
DBTL1_-_58,PP_0813,PP_4189,J23119,J23119
DBTL1_-_41,PP_1607,PP_4550,J23119,J23119
DBTL1_-_59,PP_3123,PP_4667,J23119,J23119
DBTL1_-_53,PP_0437,PP_4116,J23119,J23119
DBTL1_-_40,PP_0814,PP_3123,J23119,J23119
DBTL1_-_37,PP_0814,PP_5288,J23119,J23119
DBTL1_-_39,PP_0774,PP_1769,J23119,J23119
DBTL1_-_52,PP_3365,PP_3754,J23119,J23119
DBTL1_-_43,PP_0814,PP_1769,J23119,J23119
DBTL1-25,PP_0226,PP_2339,PP_3365,J23119,J23119,J23119
DBTL1_-_44,PP_1620,PP_4116,J23119,J23119
DBTL1_-_45,PP_3755,PP_4122,J23119,J23119
DBTL1_-_55,PP_0815,PP_1317,J23119,J23119
DBTL1-2,J23119,J23119,J23119
DBTL1_-_36,PP_2339,PP_4186,PP_1319,PP_4121,PP_4667,J23119,J23119,J23119,J23119,J23119
DBTL3-5,PP_0528,PP_0814,PP_0815,PP_1317,J23119,J23119,J23119,J23119
DBTL2-36,PP_0751,PP_0814,J23119,J23119
DBTL2-18,PP_0751,PP_0814,PP_4191,J23119,J23119,J23119
DBTL2-37,PP_0813,PP_0814,J23119,J23119
DBTL2-22,PP_0815,PP_1317,PP_4189,J23119,J23119,J23119
DBTL2-12,PP_0528,PP_1769,PP_4191,J23119,J23119,J23119
DBTL2-26,PP_0751,PP_0813,PP_4191,J23119,J23119,J23119
DBTL2-33,PP_0813,PP_1769,PP_4189,J23119,J23119,J23119
DBTL2-31,PP_0751,PP_0814,PP_1769,J23119,J23119,J23119
DBTL2-29,PP_0437,PP_0751,PP_0814,J23119,J23119,J23119
DBTL2-45,PP_0813,PP_1769,J23119,J23119
DBTL2-47,PP_2136,PP_4189,J23119,J23119
DBTL2-54,PP_0812,PP_1769,J23119,J23119
DBTL2-30,PP_0751,PP_0813,PP_4189,J23119,J23119,J23119
DBTL2-49,PP_0368,PP_0813,J23119,J23119
DBTL2-59,PP_1769,PP_4192,J23119,J23119
DBTL3-4,PP_0528,PP_0815,PP_1317,PP_1769,J23119,J23119,J23119,J23119
DBTL2-16,PP_0528,PP_0751,PP_0813,J23119,J23119,J23119
DBTL2-17,PP_0751,PP_0815,PP_1317,J23119,J23119,J23119
DBTL2-25,PP_0437,PP_0751,PP_4191,J23119,J23119,J23119
DBTL2-53,PP_4120,PP_4189,J23119,J23119
DBTL2-21,PP_0813,PP_0815,PP_1317,PP_1319,PP_4121,PP_4667,J23119,J23119,J23119,J23119,J23119,J23119
DBTL2-34,PP_0751,PP_1769,PP_4189,J23119,J23119,J23119
DBTL2-11,PP_0528,PP_0815,PP_4191,J23119,J23119,J23119
DBTL2-12,PP_0528,PP_1769,PP_4191,J23119,J23119,J23119
DBTL2-29,PP_0437,PP_0751,PP_0814,J23119,J23119,J23119
DBTL2-31,PP_0751,PP_0814,PP_1769,J23119,J23119,J23119
DBTL2-21,PP_0813,PP_0815,PP_1317,J23119,J23119,J23119
