Protein.Group,PP_0368_PP_0437_PP_0812_log2_FC,PP_0368_PP_0437_PP_0812_log10_pval,PP_0368_PP_0528_PP_0812_log2_FC,PP_0368_PP_0528_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_log2_FC,PP_0368_PP_0812_log10_pval,PP_0368_PP_0812_PP_0813_log2_FC,PP_0368_PP_0812_PP_0813_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0368_PP_0812_PP_0814_log2_FC,PP_0368_PP_0812_PP_0814_log10_pval,PP_0368_PP_0812_PP_0815_log2_FC,PP_0368_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_2136_log2_FC,PP_0368_PP_0812_PP_2136_log10_pval,PP_0368_PP_0812_PP_4189_log2_FC,PP_0368_PP_0812_PP_4189_log10_pval,PP_0437_PP_0812_log2_FC,PP_0437_PP_0812_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0812_log2_FC,PP_0528_PP_0812_log10_pval,PP_0751_PP_0812_log2_FC,PP_0751_PP_0812_log10_pval,PP_0751_PP_0812_PP_0814_log2_FC,PP_0751_PP_0812_PP_0814_log10_pval,PP_0751_PP_0812_PP_0815_log2_FC,PP_0751_PP_0812_PP_0815_log10_pval,PP_0751_PP_0812_PP_4189_log2_FC,PP_0751_PP_0812_PP_4189_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0812_PP_0813_log2_FC,PP_0812_PP_0813_log10_pval,PP_0812_PP_0813_PP_0814_log2_FC,PP_0812_PP_0813_PP_0814_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0812_PP_0813_PP_1317_log2_FC,PP_0812_PP_0813_PP_1317_log10_pval,PP_0812_PP_0813_PP_4189_log2_FC,PP_0812_PP_0813_PP_4189_log10_pval,PP_0812_PP_0814_log2_FC,PP_0812_PP_0814_log10_pval,PP_0812_PP_0814_PP_0815_log2_FC,PP_0812_PP_0814_PP_0815_log10_pval,PP_0812_PP_0815_PP_1317_log2_FC,PP_0812_PP_0815_PP_1317_log10_pval,PP_0812_PP_0815_PP_2136_log2_FC,PP_0812_PP_0815_PP_2136_log10_pval,PP_0812_PP_0815_PP_4189_log2_FC,PP_0812_PP_0815_PP_4189_log10_pval,PP_0812_PP_2095_log2_FC,PP_0812_PP_2095_log10_pval,PP_0812_PP_2136_log2_FC,PP_0812_PP_2136_log10_pval,PP_0812_PP_4189_log2_FC,PP_0812_PP_4189_log10_pval
PP_0338,,,0.3502626039339682,2.565242732999936,0.32202272319951997,1.8358422045759037,0.5104287187738461,2.676814086393906,,,,,0.4454806526572048,7.47463632246488,0.3086451067476162,4.911493355774489,,,0.39043467707028884,1.4214480232548865,0.5275266243309042,7.211968692993464,0.3201701944759318,5.660270285845321,0.5761976534833685,10.343487519780878,,,,,0.5115352047286214,2.329753743263425,0.4140274140455781,6.191975632338072,,,0.42678531083383336,4.349390529511141,,,0.4515413069472727,4.503705748585176,0.4298242247726743,3.345500495937655,0.31203915576442587,1.556260217377987,0.41182895612091475,7.494383478580584,0.327608384807978,5.467625758691179,,,0.38161426850151253,6.1849335386803315,,,0.3992508554474096,4.705348081898386,0.32352784809147506,2.8333436226966646,0.18624948615487436,3.071963815422795,0.5269561954403738,4.564767179791037,,
PP_0339,-0.47211137543459475,8.027331787251258,-0.45823112527315824,2.1502580304383714,-0.46028095656626317,5.002563342440607,-0.365233943143583,6.056591948797146,-0.32152512322203497,2.2657935632671324,-0.2685572027293175,2.5955113547779716,-0.4758970037240312,9.579685767246595,-0.5150400088123017,4.6829370375293085,,,-0.47403985837322615,10.604424395723687,-0.3331448677665464,2.351721226222138,-0.4979098604078847,6.724185127358286,-0.4198638111145765,7.139768790582535,,,-0.7969577358032581,10.205619357972665,-0.34370749357058644,2.4766328693475437,-0.18821676937007706,3.0640219746059523,,,-0.3966866319056196,6.9687634709923705,-0.3014128056554161,1.5404005622412884,-0.35426481272880184,3.4213380612842497,-0.5122670705345778,5.164810398703978,-0.316607454712097,2.612936782338619,-0.5484883604846249,14.997614923734714,-0.5916023105130692,4.525282952046974,-0.48113227869955444,2.3400637515130653,-0.4537812632745086,3.5661346328279406,-0.5769289132770058,4.016159455362847,-0.46758609435327203,11.218638406050673,-0.5521887555041955,3.373275479018142,-0.5835369710944812,1.3390705173455133,-0.3511797688638,11.687681533413677,-0.4931765390230493,2.9202579879042583
PP_4187,-0.48118264442314773,4.665631742390556,-0.7686588908543502,5.748526281487086,-0.7682724347153597,8.510818376686874,-0.7681290585790046,2.554018440018198,-0.3915351896356637,3.20011607248066,-0.41048943058759013,1.7119286938129865,-0.7459075400313051,8.269168472945438,-0.7830831948944407,8.567091500462606,-0.3739941948003917,3.4446380511690933,-0.77567273338642,8.473542066278227,-0.5664629391406083,4.375109035318913,-1.3555919929829312,5.619269227514665,-0.6195035748574975,7.360604957715112,-0.866726778216247,1.7701930415900835,-0.995444734649597,9.86590884075997,-0.7403557185112082,8.26251178951009,,,-0.48881599724419217,3.9728135981796684,-1.5395960386179408,6.093105265400594,-0.7203529147466408,7.442226734703333,-0.814748821764761,8.797799274918617,-0.7552957025560193,8.328538739981791,-0.4369063535336648,2.4599239077787867,-0.7189115922534467,8.193870240503173,-1.2008758858679582,10.720509750728747,-0.537810525992757,5.691850456606421,-0.8956245505304965,9.351851210362609,-0.2979317296667534,1.4649292797720268,-0.765921274869988,8.530824508913334,-1.44888684557186,3.949426447023057,-0.5501377844319725,6.778001681513487,-0.9295519160257816,4.308143338083541,-0.9129517126079054,6.410862319695534
PP_5366,,,,,,,,,,,,,,,,,1.781955668755271,2.6040053735706215,,,,,,,,,2.2311383889216416,1.7599522259038274,,,,,,,1.3902617085835052,1.629246705510591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
