Protein.Group,PP_0368_PP_0437_PP_0812_log2_FC,PP_0368_PP_0437_PP_0812_log10_pval,PP_0368_PP_0528_PP_0812_log2_FC,PP_0368_PP_0528_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_log2_FC,PP_0368_PP_0751_PP_0812_log10_pval,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_log2_FC,PP_0368_PP_0812_log10_pval,PP_0368_PP_0812_PP_0813_log2_FC,PP_0368_PP_0812_PP_0813_log10_pval,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log10_pval,PP_0368_PP_0812_PP_0814_log2_FC,PP_0368_PP_0812_PP_0814_log10_pval,PP_0368_PP_0812_PP_0815_log2_FC,PP_0368_PP_0812_PP_0815_log10_pval,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log10_pval,PP_0368_PP_0812_PP_2136_log2_FC,PP_0368_PP_0812_PP_2136_log10_pval,PP_0368_PP_0812_PP_4189_log2_FC,PP_0368_PP_0812_PP_4189_log10_pval,PP_0437_PP_0812_log2_FC,PP_0437_PP_0812_log10_pval,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log10_pval,PP_0528_PP_0812_log2_FC,PP_0528_PP_0812_log10_pval,PP_0751_PP_0812_log2_FC,PP_0751_PP_0812_log10_pval,PP_0751_PP_0812_PP_0814_log2_FC,PP_0751_PP_0812_PP_0814_log10_pval,PP_0751_PP_0812_PP_0815_log2_FC,PP_0751_PP_0812_PP_0815_log10_pval,PP_0751_PP_0812_PP_4189_log2_FC,PP_0751_PP_0812_PP_4189_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0812_PP_0813_log2_FC,PP_0812_PP_0813_log10_pval,PP_0812_PP_0813_PP_0814_log2_FC,PP_0812_PP_0813_PP_0814_log10_pval,PP_0812_PP_0813_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log10_pval,PP_0812_PP_0813_PP_1317_log2_FC,PP_0812_PP_0813_PP_1317_log10_pval,PP_0812_PP_0813_PP_4189_log2_FC,PP_0812_PP_0813_PP_4189_log10_pval,PP_0812_PP_0814_log2_FC,PP_0812_PP_0814_log10_pval,PP_0812_PP_0814_PP_0815_log2_FC,PP_0812_PP_0814_PP_0815_log10_pval,PP_0812_PP_0815_PP_1317_log2_FC,PP_0812_PP_0815_PP_1317_log10_pval,PP_0812_PP_0815_PP_2136_log2_FC,PP_0812_PP_0815_PP_2136_log10_pval,PP_0812_PP_0815_PP_4189_log2_FC,PP_0812_PP_0815_PP_4189_log10_pval,PP_0812_PP_2095_log2_FC,PP_0812_PP_2095_log10_pval,PP_0812_PP_2136_log2_FC,PP_0812_PP_2136_log10_pval,PP_0812_PP_4189_log2_FC,PP_0812_PP_4189_log10_pval
PP_0013,,,0.7294806496205973,1.81876065344318,,,0.9681733760154316,3.042411241732777,-0.18354210758628384,1.4949280032013088,,,0.8127077402393745,8.249343886172467,,,,,0.7865439502731901,2.982315359870633,1.134234767434997,2.3179458498078036,,,0.5551610118413113,1.8499936506844854,,,,,,,,,,,,,,,,,,,,,0.9370358924699067,3.510650631891204,0.807480563226641,4.613474677890681,,,0.7233102082702296,4.431826401107359,,,,,,,0.5966055550070181,3.346109654555096,0.9575358952944433,3.6536507248666714,,
PP_0017,-1.175299091135644,8.632239818536581,-0.9986907176937839,3.4719658600394743,-0.807596433431182,4.503122625868895,-0.7076009062984828,6.217156838349348,-1.282835742938716,3.8697545263996016,,,-0.7330200060859285,9.893461529780357,-0.7730276819595561,5.071492257719677,-0.43451312939515396,1.834584289797493,-0.817913246837735,5.071659372770278,-1.0060027963752922,2.022578354336049,-0.9447591372746694,2.5057587688093537,-0.6371500633103749,7.832519885461955,,,-0.7414759343450666,2.407937772716843,-0.7381859558085894,2.7965906408709214,,,,,-0.773710083761111,5.699008959946219,-0.5969658061042132,8.759803368120178,-0.9188020102709594,8.303654138995086,-0.7408173562898037,8.70863539956846,-0.6672287068702495,1.4057056919981186,-0.9971750395891141,2.4202173773771363,-1.0957723870751268,4.373557890344477,-0.9795920132849673,2.711921969736718,-0.7965979556164858,9.41412464070134,-0.7592934363391548,3.65416660943154,-0.9537196518508191,3.7047256595576714,-0.6281942477690549,1.950765456554572,-0.21492079135097045,2.8743327721920022,-0.8391305570616806,6.140301553289203,-0.9331428406090929,2.8352867285647476
PP_0018,,,,,0.461865610664677,3.9090049754697125,0.40064417195806123,1.5034235590737444,,,,,0.41085679058300995,2.9256244763128723,0.3979261188922359,3.2047037030620786,,,0.49474294921861484,1.3382280357849508,,,0.28106267361074705,1.7193728751556445,,,-0.41681027709371016,2.6806493976065964,0.400595335831873,3.654063375386926,0.3515044495760234,2.9753940023799674,,,,,0.2552920616288575,1.92995831775951,0.2507045442330758,1.3764270025397438,0.322225767722256,2.675125465549411,0.3794791968534388,2.3817804123179753,,,,,0.54316426388121,3.561830028525683,,,0.25132920069043835,1.7794256119965957,,,0.427305528976289,3.8530817535839192,0.3377073924316192,1.4451917585025977,0.3048601202139498,1.845556874214195,,,,
PP_0020,,,,,1.6303525724339312,1.313720030763834,1.6400581110673378,3.0602958911523035,,,,,1.5905580219940543,2.9121097936798024,1.8709165859068408,1.9213336658569913,,,1.3007126857833315,4.170713028948934,1.4006723207454503,1.7571008861236967,1.1831210593647126,4.237927943855887,,,,,,,,,,,1.4101799165931201,6.579370802871741,,,,,,,1.6730733706573604,1.3172672799891014,,,1.773263323436054,10.069851448309073,2.0842593959345628,2.2730104377848757,,,1.4198274796466082,3.7823412012568656,,,,,,,,,,,,
PP_0052,,,,,,,,,,,,,,,,,1.0288586685777992,1.3820640178052608,,,,,,,,,,,,,,,,,1.5440754634290337,4.906993839416304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0060,,,0.7295993700659004,2.1004396616141894,0.4411483919718388,3.208636546952686,0.43584225305534097,4.026806107170739,,,,,0.43402127825474973,2.5829956315309133,0.37030181063031486,3.159250369467724,0.2659052245814371,1.9452837163338703,0.4648756063786259,5.521922292397398,,,0.47545754017077196,8.144656619060271,0.3907446148423266,6.661423696429699,0.48904089911190646,2.0875564755108664,0.27071432487337993,1.6841502613451818,0.6811631455217797,8.965191714368043,,,0.3793824636604648,4.60219893123265,0.41881985120531195,5.90836154185591,,,0.6314784426613692,2.1307135067838066,0.3408774870629171,4.784875840548745,,,0.4074126226654199,6.9783137228115875,0.49836993655661044,8.105452096604624,,,0.5347331034635074,1.7494758242617223,,,0.37606155296837934,1.534092815271015,0.3882415311892916,2.7300028600074673,0.17956022511216263,2.1512401930515126,0.49815741403810204,4.91029754398807,,
PP_0061,-0.7246702868643471,1.3082677432840701,,,,,,,,,-0.6311788952978741,1.7867493799388976,-0.20996543235248347,3.2881409983618877,,,-0.6760143058213497,3.5337097556339274,-0.22930731166623017,4.637194250387193,,,,,-0.16603762803992878,2.7859841546601114,,,-0.2676553758047355,4.0496139399916435,,,-0.8365656953806573,1.8797916596374449,-0.2925587524333931,3.0252894848660636,,,,,,,-0.300409971887282,6.0809099709303736,,,-0.398786721205963,7.635367106421147,-0.345007638956114,2.3419999866491423,,,,,,,-0.3814279121479137,7.656715668382581,-0.4006790743051172,1.4253332419914735,-0.23133420422551415,4.584147059019239,,,-0.37205095553096706,1.9248819514620261
PP_0063,,,,,,,,,,,,,,,,,,,0.750484428351743,3.2495591450937007,,,,,,,,,,,,,,,,,,,,,,,,,0.5141268022816181,1.5862340227397242,,,0.6839352723684148,1.7329514107424973,,,,,,,,,,,,,,,,
PP_0065,,,,,,,,,,,,,,,0.40933525035832985,1.7526632463783995,,,,,,,,,0.39076394164297595,1.393141597697645,1.0206107761917582,3.1351746374235456,0.4153659655511998,2.6427494983183304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0067,,,-0.3464398740863448,1.802231872142514,,,,,,,,,,,-0.21575681117734855,1.7896914196173335,,,0.5921571604772862,3.0167705460438348,,,,,,,,,0.47438518554902054,2.7194817052242555,,,,,,,,,,,,,,,,,,,0.7439928544266309,3.160115932725161,,,0.5210007375350617,4.7304914469706905,0.3883762611705827,2.46307317082239,0.6081253072532365,4.946021403473451,0.6168488614012096,2.955134478671074,-0.43120474302611345,3.5995581025920274,0.6862749205294714,5.946929581634541,,
PP_0068,,,0.31025829210125316,2.1098360186562277,0.3773703816559685,1.6175907622581496,,,,,,,0.30786596089236723,5.178989439470148,,,,,0.292103806981421,2.9459616557589996,,,0.34415025436428376,1.570567215035683,0.406499942991354,1.3579576644339784,,,,,0.5524020260787804,1.5050556936642665,,,,,0.40664619499716315,1.913998689095072,,,0.6195322717556957,3.568888521797029,0.2429038895792944,1.7449704628432867,,,,,,,,,,,,,,,0.16996618103031086,1.4504890984138232,,,0.4157225519134017,2.761147819450111,,
PP_0070,,,,,,,,,,,,,0.8400691376581397,1.3072909508870676,,,,,1.002888312134962,1.9070769577231612,,,,,1.0929908952936722,1.8250043932756417,,,,,,,,,,,,,,,,,,,,,0.9682976433271807,2.4069953596092044,,,,,,,,,,,0.837581373588923,1.956903758690457,,,,,,
PP_0072,,,0.3397655203869399,6.533801633266205,0.28865440427890476,2.98259972581743,0.47238798455466663,1.703375965537859,0.3088713913435132,4.899121330963697,,,0.5487950183572402,1.7329081893248086,,,,,,,,,,,0.5667400427239252,1.4460245491996997,,,,,0.39810026772838003,3.9674719032969046,,,0.4606396565181725,2.2946580219398,0.15224905312549478,1.6384033954958814,-0.6636711212896206,1.3830796248448658,0.38510919849675745,4.377674093658576,,,,,0.3103539809371179,5.888021350225086,,,,,0.7283922241675953,3.040723707323099,,,,,,,0.2764973784269437,4.479707565501947,,,,
PP_0073,0.3730171392144559,1.5572250401313315,,,,,0.2843500313628578,1.4685205207367602,-0.5557456206158077,2.069746534590666,,,,,,,,,0.49723631990151307,4.892436922470652,,,0.245503527720936,4.027292108013781,,,-0.7729089479767975,9.13427833126711,,,,,,,,,,,,,,,,,,,0.5262685522364388,2.1700054502048025,,,-0.8297780905634831,1.9217202485873845,,,,,0.4446921670404504,5.109777335844222,,,,,,,-0.46704476248951565,1.341195827118411
PP_0074,,,,,1.0170284222290915,5.219926746774011,,,0.6021579388057304,2.3373718633988454,,,0.8092558027470232,1.7905653149105998,1.1022030443610549,1.9958865540692508,,,1.0234594069264509,2.0752937410686454,0.6984352964654312,2.557003754757694,0.8433396751484284,5.58870345797149,1.1124882889525776,4.975100952227535,,,1.0089945560460278,2.435737713983678,1.0264075094089693,2.2471501903045485,,,,,,,,,0.9125336726130912,2.609423180051342,0.8234755597271418,2.967177646334084,,,0.8754452276849833,5.039876009248837,1.0350346275657822,7.636564577695652,,,,,0.7439574449371705,2.581478761664079,0.8480907578885962,5.774261251152782,0.7960870009505013,2.699812854811371,0.7363343930468865,1.7470081052387323,,,,
PP_0082,-0.8319844430330139,3.0644806458901384,-0.35506634882683596,6.431133783371116,-0.33809716279947255,6.186057410222269,-0.16362595849648864,2.877501330888516,-0.23065539990007872,1.3940995911900103,-0.7750213205374252,3.2879966534262066,-0.28988362269388845,5.365928174252929,-0.4667682831330399,7.968325518604736,-0.5968523400983923,9.020439329001238,-0.24066104225947774,4.419120459680291,,,-0.2873152555031541,5.1332960534815,-0.7067700389018216,7.4757814029283995,-0.47384128118447644,4.879734897770547,-0.5870936841731946,3.925062496114607,-0.1973027538302193,1.6936167661512,-0.7091083975363983,7.601951506634767,-0.7418728657719001,3.072934671164198,-0.19243122669907828,3.3259373816337705,-0.4944094894303508,4.312604635217932,-0.3931453818326139,2.91522520383187,-0.4250588613576885,4.596519141824433,-0.46926891602586296,7.9891088131101275,-0.39911385317531684,5.61503314936223,-0.3459550643484449,5.992510885232336,,,-0.47295960939080556,7.123871300785233,,,-0.27783487816837604,4.668110108450258,-0.3205383286007712,4.132369799018758,,,-0.3667427800455655,4.992137696036875,-0.2696598225015188,1.4641958459168012
PP_0083,-0.19695054837448,1.378203655679945,,,,,,,-0.7089908320242612,4.208091135893073,-0.20308630550457346,2.8337545169717537,,,,,,,,,,,0.1572183694547959,2.6136148928703156,-0.1853074698103124,1.4097636355528649,,,,,0.3220576252555665,2.738289646417393,,,-0.48479435933655696,2.1507810897907005,0.2650992840102587,1.596047445870661,,,,,,,,,,,,,-0.5882998454747863,3.624542662931369,,,-0.4480720652592789,1.8664457111193349,,,,,-0.25106445947777917,3.9295557564125754,0.21139554167275934,1.5123417207288936,-0.7664479578840868,3.4896651990880696
PP_0085,1.077571729468757,1.3952976612258645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3571817434740103,2.320314963205442,,,,,,,,,,,0.8465471168798585,2.093565916047197,,,,,,,,,,,,,,,,,,,,
PP_0088,-0.7723569039461802,2.030749781817169,,,,,0.7622556964016133,4.283782947176896,,,,,0.8067845214204261,3.425670215845153,,,,,0.891321874917099,5.646853713444727,0.5864129304423445,3.329887294610253,,,0.5224880208588077,1.5629951606876602,1.193074978718019,2.3017744019346105,0.31494179140126677,1.3650745966298599,,,,,1.0369501446396296,10.637509158176716,0.28458140456385317,1.4416928692774742,,,0.521766237538279,1.6726820581308155,,,,,,,,,,,0.80805782924635,2.1633145203485036,,,,,,,,,0.45285096220556614,4.2635188009591936,,
PP_0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.441975046943929,8.324910050960732,,,,,,,,,,,2.409134886852297,10.53115160172526,,,,,,,,,1.517462969838479,1.542499701846997,,,,,,,,,,
PP_0091,,,,,3.8232287147651682,6.663308608609007,4.265581714497096,2.972671988906159,,,,,4.0611022588419745,3.2543054330944154,3.8419099630810436,1.4906672989101988,,,3.6493763356747007,6.485469803603096,,,,,3.8620200888172316,2.193715221309235,,,3.6388494637446978,2.1355573939664456,,,,,3.9382715227171414,1.900293466655835,3.893240967414234,3.515736881360485,,,,,3.935882628780219,2.8269304371525203,,,3.766478432102214,2.256773543858021,3.7504851588879506,1.3835952817399935,,,4.266535787588382,4.366988701675318,4.229682300717498,1.660310303928061,,,4.138818092091558,1.5862521152261042,,,,,,
PP_0096,,,1.193515233570616,3.22908950262588,1.1499336267232896,3.9663105673739043,1.0740301618502168,2.3876504145506114,,,0.5107919623208499,11.677001089141735,,,1.1701529742672445,2.2455610067236913,0.5168910636711228,1.496850871988561,,,0.844133103418242,2.9837421078439554,0.853195720388334,4.1626066556487915,1.0633362658669216,13.28919249850645,1.2936318904909534,2.6470289324725664,1.0486226742765665,7.802468049542991,1.2027806623330373,3.2935359635954784,0.7322195916042524,3.0968863888304536,1.21541571706441,4.959632352141627,0.9426747099473398,2.7368272504421816,,,1.1436330341261445,9.359705029749229,1.160091257614567,4.5925621714069695,,,0.8880076685163096,14.907301021124693,1.008866702385305,6.4616598303022865,,,,,,,0.8602210681807375,2.819242105687686,0.9939674777429321,2.1086684693824513,,,1.0287543254345186,4.0253119554620325,0.3109921781816281,2.4601224269565045
PP_0100,,,,,,,-0.30198421261051017,2.2226533498231595,-0.48886108716854165,1.3233972062578294,,,-0.33291447910200117,2.589446243961003,,,,,,,0.4425709798117198,3.184729379993076,,,,,,,0.2877376896107883,2.7404818006616836,,,,,,,,,,,,,,,-0.48790576384185513,3.2040646358257576,,,,,,,-0.5152108685219554,4.15168409630551,-0.2630033819838236,1.6165585579287813,0.21619409142052348,1.6793826581770277,,,,,0.3156536895135072,3.2368233356934595,,
PP_0111,0.8956390760866384,7.793968351879593,1.4421666352940656,2.0338279250141817,0.213558477912874,1.31350754380822,0.46277234089052727,2.235566238371881,,,,,,,,,1.0822764060708283,3.4068169586259702,,,,,,,1.3804313144449687,2.3646106696865337,1.828683064695988,2.1225536762742694,1.1921970256300802,4.852208739115763,1.2307866955440951,2.368026577188166,,,1.2151733316448932,1.6157087286281278,,,,,1.208755527261185,4.534051596027576,,,1.0461840290750015,2.9241794415766518,,,,,,,,,,,,,,,,,1.2107264774174915,2.0566264713252487,,
PP_0112,0.951934376817819,1.4046792167052806,1.14659300187569,2.622975832836036,0.6610904801683111,2.412539849203822,0.6494239499232823,2.8611573093084735,1.131854650184999,5.919622159065428,0.8681242176367261,3.1814340773615473,0.7025236311235084,2.0731291166076526,0.6412533113746625,4.876501753064683,0.7795570279090496,4.113616413212096,0.509600652411631,2.0268977947261675,0.4760274937452854,1.6338314997084027,0.6877561017303229,2.2582096648544927,1.1943747638155722,2.5079018877550645,,,0.9543507638789387,2.223083232493534,1.1759902187244962,1.905869493676595,0.9458182091501169,1.503687123833713,1.0897864144368432,5.214760656933636,,,,,1.1100861033891116,1.8299913543199078,0.43121642593855425,5.577442617713532,0.8302053716915908,2.0140658315949387,0.6615081096741019,1.4870447587547395,0.49031112260713716,6.26053986151496,1.3308941662339224,3.9825781734786374,0.8718416867089258,2.234610368403313,1.442235996544565,4.708232165439339,,,,,0.9124696675495086,3.841416369555524,0.7924045015720982,2.177910293599207,1.2596264005978481,4.311520373922345
PP_0114,-0.3395470138129849,1.382654962381275,,,,,,,,,,,0.5205832137847947,2.2669241952126375,,,,,,,,,,,,,,,,,,,,,0.47119097513738833,3.8472514769609356,,,,,,,,,,,,,,,,,0.37879653323932494,6.012682352179609,-0.4545173653402986,2.534638967421781,0.28273679186387746,2.4871915084686345,,,0.3344637864528004,1.7905773649654761,,,-0.8312609718803554,1.8791238554857557
PP_0116,1.1252170795893057,4.7658309812766255,,,,,0.17525603822869174,1.6682293783561641,-0.6960190138165326,1.43710838511339,1.1801961478038547,1.8716005225866756,0.17583371922852675,2.947954153152672,,,0.8527229411027328,1.956491571362239,,,,,-0.24142006356557774,3.1953276842559437,0.35605196198493483,2.396104958629979,,,,,,,0.9502252520877698,2.3897334335001776,0.5699353509817773,3.5889984701109956,,,0.3068899917601222,1.840391001423538,,,,,1.2097535371711043,1.888310968531535,,,,,,,0.3174782312609359,5.377251310252095,,,,,,,,,,,-0.6700415883203835,1.3921392140649287
PP_0120,,,,,,,1.1760996902667615,1.4645873567452035,,,,,,,,,,,,,,,1.1390363530712355,1.4932798809578403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0121,,,,,,,,,-0.6281118443452882,6.504518573248074,,,,,,,,,-0.44608753573110616,2.618904051267719,-0.29156312072283397,2.2826540393040093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7831135633335263,1.6179254100942781,,,,,,,,,,,,,-0.7333371832048877,1.5074885567568017
PP_0122,,,,,,,,,0.8394107055542992,4.284002026389633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
