Protein.Group,PP_0368_log2_FC,PP_0368_log10_pval,PP_0437_log2_FC,PP_0437_log10_pval,PP_0528_log2_FC,PP_0528_log10_pval,PP_0751_log2_FC,PP_0751_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval,PP_0815_log2_FC,PP_0815_log10_pval,PP_1317_log2_FC,PP_1317_log10_pval,PP_1506_log2_FC,PP_1506_log10_pval,PP_2136_log2_FC,PP_2136_log10_pval,PP_4120_log2_FC,PP_4120_log10_pval,PP_4189_log2_FC,PP_4189_log10_pval,PP_4191_log2_FC,PP_4191_log10_pval,PP_4192_log2_FC,PP_4192_log10_pval
PP_0528,,,1.3855620732146758,1.9307497448539306,,,,,,,,,,,,,0.7030096502773848,1.702169390164209,0.6720510289449148,1.658208930268361,,,,,,,0.936954191525657,1.6895126544080636,,
PP_1597,,,0.5110105816617923,3.846663364236748,,,,,0.320410963251296,1.722563052417279,,,,,,,,,,,,,,,,,,,,
PP_0687,,,,,-1.094476376936962,1.338122808644975,,,,,,,,,-1.7127900207919293,3.7497471808344054,-0.28639597848542375,1.3351667331030168,,,,,,,,,-1.291462908611817,2.6626987932771455,,
PP_1618,,,,,-0.99729796115172,1.7448801494955668,-0.7394885756639138,1.6910975810879656,,,,,,,,,,,,,-0.5920235256546919,1.6253580790709714,,,-0.7692124634405535,1.9385027909075534,,,,
PP_0606,,,,,,,-0.14707810257106105,1.759590449663754,,,,,-0.29131253632869464,5.20504309854426,,,-0.15285227284282837,1.9513010185472297,,,,,-0.295771987787077,4.860202096889375,,,-0.35357327960849644,1.901248380169593,,
PP_0527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32500899181343806,2.0165902216124802
