Protein.Group,PP_0368_log2_FC,PP_0368_log10_pval,PP_0437_log2_FC,PP_0437_log10_pval,PP_0528_log2_FC,PP_0528_log10_pval,PP_0751_log2_FC,PP_0751_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval,PP_0815_log2_FC,PP_0815_log10_pval,PP_1317_log2_FC,PP_1317_log10_pval,PP_1506_log2_FC,PP_1506_log10_pval,PP_2136_log2_FC,PP_2136_log10_pval,PP_4120_log2_FC,PP_4120_log10_pval,PP_4189_log2_FC,PP_4189_log10_pval,PP_4191_log2_FC,PP_4191_log10_pval,PP_4192_log2_FC,PP_4192_log10_pval
PP_0067,0.527253290428769,6.229112305578347,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5065005700070861,3.1955060337006036
PP_0068,-0.21849021906172048,1.4478883919653067,-0.3379386504013473,1.6018430320579542,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0070,,,,,0.1602159274384251,1.5611251496693497,,,0.3922237933582193,1.46788691922617,0.49032888263577423,1.374976063846191,,,,,,,1.2258821514406655,3.3347464051047893,,,,,,,,,0.7964837043081899,13.000483010921368
PP_0072,,,,,0.42023456052533575,4.872298392718855,,,-0.6636711212896206,1.3830796248448658,,,,,,,,,-0.49471481961816755,3.1817481103974212,,,,,,,,,-0.7684993002261591,2.0805845681117185
PP_0073,,,,,-0.3463161175334491,2.1108877192924473,-0.640243784951934,3.4703866569479302,,,,,-0.9256276301600469,10.110867338571413,,,-0.5532059485211464,2.4446425390156867,-1.0871213376871696,1.302976330398861,,,,,,,-0.563243918513946,2.743692192915826,,
PP_0074,,,,,,,,,,,,,,,,,,,,,-0.8118697211154374,1.4388327358431294,,,,,,,,
PP_0082,-0.3642890349369893,3.045645501294349,-0.7363777696809134,5.353347406927313,-0.24426840310480016,4.198717960239528,,,-0.4944094894303508,4.312604635217932,-0.46782796287848016,7.2616798564759835,-0.5331530139566911,8.679174923992573,-0.5341801500852185,2.9984148272625135,-0.2508404236450571,1.3423520460610179,-0.4640508844896636,6.709144858970802,-0.39280376472628425,7.00800513274889,-0.28501078257862816,1.7089859735649953,-0.412526765446508,7.267744440163582,-0.5849014613548627,9.181220348795737,-0.5342560925444352,5.914420460920062
PP_0083,0.20388150587220172,1.8109877331365138,-0.38215488955564947,3.5487162314578415,-0.20015429288257014,1.6886181233631385,0.4651671805651533,4.4101930833799114,,,,,,,,,,,,,0.24386182614672183,1.782175998102074,0.2623589082714324,1.5158156174780753,,,,,0.125648261223228,1.4612224166690886
PP_0085,,,,,,,-4.633248806250608,6.615230524904949,,,,,-1.7314298174122897,5.147415467256986,,,,,-2.6160999196310555,4.740900928960693,-0.6804229155753488,1.7031243435979087,-4.67606466171684,6.50044303298327,1.2364772199791245,2.276514165321502,,,1.1704942770089795,3.4040709179076654
PP_0088,,,,,,,-0.22688002794541254,2.1923687508238694,,,,,0.13278472252342355,1.311264201634558,1.0715794195552577,2.577206619101395,0.5168829866147343,2.266747339851363,0.6333120304209763,1.3108427679111838,,,,,,,,,,
PP_0089,-1.8181635075312241,1.5435710086946883,,,-3.209025864238655,2.114465214508854,-3.8245722128410864,2.2095942260388695,,,-2.0242893702226157,1.4474763532365609,,,,,,,,,-2.2156188171411477,1.574801808094382,-3.8673880536400915,2.2297452457268454,,,,,1.8185922290138854,4.289322060410041
PP_0096,,,,,0.35291772391698056,8.179744497760474,,,,,,,0.18266613119123035,3.6166656904797736,,,0.199669636820383,1.3370804567793173,,,,,,,,,,,,
PP_0100,-0.7707346375580617,4.130620008193232,-0.5505499689306178,2.8838248154164234,,,,,,,0.2922811533382938,2.0916527089232333,,,,,,,-0.40653827668616943,3.0349693689862898,,,,,0.6412689923427058,2.53243805135229,,,0.6835283682759319,6.843952436034993
PP_0111,,,0.7064353498243651,2.212978344796262,0.6812819210986634,6.526512309022058,,,,,,,,,0.5485073843604672,4.355079604285314,,,,,,,,,,,0.5970911405578889,2.1030990285635527,,
PP_0112,,,0.7194706251725796,1.4500079621452424,0.6982850748019457,1.8387642799987587,,,,,,,,,,,0.6881707232748653,1.9814631657261916,,,,,,,,,1.1589454998316144,1.4602561445849647,,
PP_0114,,,0.34817836965928967,1.5438641318265995,,,,,,,,,,,,,-0.5523606312226481,1.4285287397937332,,,0.27452780879950783,4.119528808195572,,,,,,,0.41419468414850374,6.05572612358268
PP_0116,,,,,0.3127224742452382,5.981927504433228,,,0.3068899917601222,1.840391001423538,0.44095987743692,6.556323987720077,0.5517937265311642,5.97286603438049,0.7735996237544305,2.395068340005736,,,0.8236900472260252,2.063076994328677,-0.41155155466268006,1.9494060602304493,,,,,0.8280933948081547,2.31222308685281,,
PP_0120,,,0.5385941975949855,1.8388931653559522,,,-3.2581214899374085,5.357488986958407,,,,,,,,,,,,,-2.4156638211672314,4.797407071700892,-1.6346263122881277,2.07265483662661,-3.7763681225785675,5.551987440817513,,,,
PP_0121,,,,,,,,,,,0.1557266822552938,2.5158648871204874,,,,,-0.5674501320303762,2.8267594313743123,,,,,,,,,,,0.46327401714925853,2.6360652988355273
PP_0122,,,,,,,,,-0.35354564602957406,2.132987456858396,,,,,,,-0.5854437101892641,2.175164820059219,,,,,,,-0.8242560353126289,2.020873194076545,,,-0.6999445350765011,1.4534891561484238
PP_0123,,,,,0.35837113529645004,2.1881371279541284,-0.3721925910699342,2.126768410997735,,,,,,,,,,,,,,,-0.42867876414380834,2.421879816419956,,,,,,
PP_0124,,,,,,,,,,,,,-0.6609585544467582,1.8493292103387202,,,,,,,,,,,,,-1.9795823905639598,8.866479265584235,-2.366886933995419,8.844787180284305
PP_0126,,,,,,,,,,,,,0.9384144005474734,1.4411333222190295,1.0088457604247798,1.594875887901825,,,-1.804930054783075,1.7436568639735355,,,,,-2.9194250538108557,4.407232241194498,2.3486043026542345,5.330884673859051,,
PP_0127,,,,,,,,,0.44332875989111603,2.502626145111916,0.6062021815631898,1.4546056172609538,0.20911719774428547,2.763975720697635,0.45011976249115976,3.5828530322248406,,,,,,,,,0.5696886266925137,2.687445091338644,0.453202803338227,1.4439454553255209,0.4054743217884306,4.997777683531926
PP_0130,,,,,,,,,,,,,,,,,,,,,-4.188805579607957,2.6813640103766034,,,,,,,,
PP_0133,,,,,0.3503475640921766,1.591797680233418,-3.334121804915365,3.3599777633728953,,,,,,,,,,,,,,,,,,,,,-0.99407181762588,1.8957706001373476
PP_0134,,,1.5631999196529962,1.5898598090055456,2.0438467748065223,4.810784170364413,-1.505402287225392,2.016180443910852,,,,,,,2.2788931778827606,1.3125832167694909,,,,,,,-2.3939886345193444,3.0130173449017836,-1.3120437591318042,1.888129240672847,1.1377592471622904,2.5277683184108057,-2.554273808691936,3.2571448209982443
PP_0139,,,,,,,,,,,,,0.4016139231206943,2.7003212444201456,0.5815098661762461,2.2587895287332245,,,,,,,,,,,0.6767446584271242,5.683415739837618,,
PP_0140,,,,,,,,,,,,,,,0.7349118060801161,2.544722988501531,,,0.9506993145301802,1.5319997483877692,,,,,,,,,,
PP_0154,2.4549872665790677,5.559882396009903,2.986520799315842,2.3169895483366787,,,,,-2.7623871242108873,1.3210692146835037,-2.681582584708679,1.304119791595056,-3.59074544841292,1.4532761080855274,,,,,2.0346229927813386,1.567189099523823,2.7774440716439726,1.3542496817199157,-3.271130323098035,1.4057164563498457,0.9929680999920163,1.3469240308545636,0.9605928014299667,1.4537247345027111,,
PP_0155,,,,,,,-2.363710635348646,1.5916779346061907,4.272828229880421,2.1299737542636072,4.286557352369205,2.2425689850305788,3.890395409584823,2.2584880612933276,2.186588754568314,1.6325434331352144,,,-2.044574176309138,1.4607904182062525,,,,,,,2.976933241987675,2.206094429642011,,
PP_0165,,,1.4640377832600444,2.929875740152569,0.8499587967740602,3.7444407840817298,,,,,,,,,,,,,,,,,-2.6529511683920552,3.060485890113755,-2.136931980018998,3.1893579618313805,,,,
PP_0166,,,0.9305746617260022,1.5364975740920606,0.4718248440167627,2.0127693819902337,,,,,,,,,1.43076746756288,2.371658821804006,,,,,,,-0.7022468423323374,1.620148478110976,,,1.5516698027501648,1.7746813255363612,,
PP_0167,,,,,,,,,0.2191974158524992,2.3418190011161903,0.1754130294375444,1.357495083793084,0.21216389467497057,1.3149552461331329,,,,,,,,,,,,,1.0683961286129606,2.966038534073113,,
PP_0168,0.5952719731046653,1.9543146382473107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0173,1.3314437318913699,2.358915418473992,1.1110582239559097,1.5587579849782078,,,,,-1.020899848772911,1.532716324277401,,,-3.07435337242959,2.280882195849758,0.9530793673261211,1.7140127370941618,,,-1.6454323920129972,4.172812301424656,,,,,,,,,,
PP_0178,0.5139661819614632,2.193329557782809,,,,,,,,,0.5545049462471269,1.6651551721861908,,,,,,,-1.0990614937199772,3.101368832478421,0.6906327596003727,2.2081176128680657,-1.9698164631139459,3.488282748097703,,,,,,
PP_0182,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.853177649083807,3.342210464333407,,
PP_0183,,,0.9080174439574387,1.554040915999496,0.2523578506355071,2.4033271016055107,,,,,0.19381895463399462,1.461484924930375,0.2953357914405398,2.59407785773313,,,,,,,0.24579390216861952,1.6586805577757553,,,,,0.4416904328946492,1.3234838796878512,,
PP_0184,,,,,,,0.10936004000434002,1.3267125185076536,,,,,0.2280208410187261,2.842870411875536,0.189024403027794,1.7282437997068985,,,0.28785060517396105,1.9392642543308747,,,0.15386015066358863,3.1526161467286036,0.31364296126983326,7.391665480716974,0.20586444133403436,1.982512564362403,,
PP_0185,-0.26613096567550265,2.0630064399976393,,,0.7110367186019563,9.03151778712514,0.2909081275317968,2.0673898744152757,,,,,0.6563326063644968,3.1155439035962944,0.942582684650785,1.8980996778198014,0.37166794648928986,1.7840452941099105,0.47346136964681795,2.1244161269051776,,,,,,,1.3230498465493516,3.348712028307065,0.44846872512763936,5.4416169052283445
PP_0186,0.3187701394673396,1.4089448784350649,0.2734642498746714,1.6710776746873561,,,,,0.39376481588481893,5.23215373238747,0.36084174605364205,1.6717922941813343,0.5714508173392843,2.8111566434891695,0.592241049672604,2.7447190552291825,,,,,,,,,,,0.13656768131248115,1.3772953195209463,,
PP_0188,0.21620248687018626,2.5059238885728874,,,0.2805588526540077,5.257603479757508,,,0.18006256875739607,3.7842181782596174,,,0.2570056984892214,6.729593330289741,,,,,,,,,,,,,,,,
PP_0189,0.2185302979817073,2.721541653823376,0.49799465970385864,6.42909470918494,0.2867984965792142,2.2573663181054022,,,,,,,0.0744726996542959,1.341086982036057,0.47698223176841975,2.471632804107193,,,,,,,,,-0.1642496338650235,2.2667297156392543,0.5779515649837237,2.3448105655418976,,
PP_0191,0.38865015955668863,1.5539738909275655,,,0.7374010843019007,7.380401788643792,,,,,-0.6428632126469644,1.8310980925590938,,,,,,,,,,,,,,,,,,
PP_0194,-0.30935475047825817,4.732338846001065,,,0.37827059159816373,2.907533849189769,,,,,,,0.3922513887178769,1.8926904571976852,,,,,,,,,,,0.6216418751826642,1.3283979149233367,1.166853721315351,1.8361366553665757,0.7438509315110315,3.2406998580413466
PP_0196,,,,,,,,,,,,,-0.7886469558880083,3.3861497506324794,-1.1189252660335804,3.1750072256300736,,,,,,,,,,,-2.374989271466241,2.78093177639408,,
PP_0202,,,0.5225448836138928,4.383379524928458,0.9477575595222837,7.0920161438368785,,,,,,,0.47341736063166817,1.4370351811097803,,,,,,,,,,,,,0.7033893475156842,2.426411101836813,,
PP_0203,2.8561221387954263,3.064544376878455,2.394205802098634,2.44119268053049,,,,,,,,,,,2.0017033799410795,1.5192087611850071,,,,,1.87606656629835,2.2467986101696953,,,1.563406090377396,2.61590196564856,,,,
PP_0213,-0.2478164942675917,1.818964325591909,,,,,,,,,0.07193585534352598,1.7075584389376492,-0.34273115056731296,2.8313619930652307,,,,,,,-0.23026357449853024,1.3547771363472942,,,1.6357878322764137,4.004903346355096,,,1.0050093319976752,2.751286647260873
PP_0214,,,-0.12899276992896697,1.3523051197659686,,,-0.376917981595239,10.737694887930378,-0.35967938487917583,2.333304061504528,-0.32894675915263594,5.998049894234988,-0.5256216051723661,2.055667927570172,,,-0.21052716733998772,1.6513021702835111,,,,,-0.4204977386325019,4.890375888554631,1.0478255259296967,2.1147718173821732,-0.2552771457706088,1.3139156349825698,0.5079877549719374,2.9730739043522245
PP_0215,,,,,0.9488384573620645,1.706414187151952,-0.5824677792441632,1.5543981690180273,-1.7649540233349437,2.33731611914258,,,,,-1.03682860523053,2.220748540460677,,,,,,,-1.720684709252487,1.8930425172782501,-2.003735233084402,3.592861717109674,,,,
PP_0226,,,1.1923577000261054,1.7084793613454052,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_0227,0.5824519717213965,7.11839779653066,,,,,,,,,,,0.32509678248726126,2.58357672534666,0.7383335770204429,1.9911802468913493,,,,,,,,,,,0.6029793745127606,2.5639540492568815,-0.3469332825858668,1.8256678785824552
PP_0228,0.43794597974937477,3.81359800254854,0.7524971974597509,8.214991341629911,0.5532749235871419,5.771335558450136,,,,,,,0.5129234190240584,4.942377250213432,,,,,0.5810279006575219,1.918530603095826,-0.8986910046209966,1.96473619751914,,,,,,,0.2859967000725778,1.3444527049342854
PP_0234,0.46100278322431104,1.759845279847798,0.3547629319113618,2.552292986022887,,,0.37672241041576254,5.3978598301549034,0.4530719436701233,3.0988786069434533,0.2848331336289399,3.2192514315940004,,,0.40094694164693867,1.8586063653399443,0.27291885715760694,2.0457831229607137,,,,,0.33335938390176245,1.3160265131309912,,,0.38242499525097684,4.78193285525573,0.435232211512007,2.331181449139468
PP_0235,,,,,0.7067940313519829,2.5163592516046913,,,,,,,0.35146249618570696,1.6599748807854018,0.745067680411164,1.9013279943106391,0.3724621827629078,1.555239253662168,,,,,-0.6783308352168625,3.1499945111883547,-0.8450830076247634,3.5932741685672,,,-0.7305699174569936,1.391588515888212
PP_0245,,,,,-0.9372641196107726,2.353721258992869,,,,,,,-0.9218965050922538,1.7763257640496923,-1.393573752184701,4.184116972268696,-0.5865093872362007,1.4845708088364966,-0.8261842516338195,1.4379564977589434,,,,,,,-1.0429522610869209,4.819857882755707,-0.4141987727759134,1.827741530524763
PP_0246,,,,,,,,,,,,,0.5484230598659445,4.780536270834113,0.6371382352506346,1.3143860101564493,,,0.988208379612918,2.3196966213711647,,,-0.25651748267036406,3.1931639021638243,,,0.8819598588858324,4.3547968617411135,0.5367063500905195,1.7220844252067011
PP_0247,,,,,,,,,0.2566710218231945,1.7507472163246152,,,,,1.0239528932277127,1.4894523765393335,0.2925315121811875,1.7346388566134832,1.0658100007780436,2.233059038051098,,,,,,,,,0.37053443355896293,1.4393896648714013
PP_0252,,,,,0.11024448183431207,1.518939765183703,,,-0.1790632135982647,1.7622976669155794,,,,,,,,,,,,,,,,,,,-0.23396971432902974,4.6014072641511365
PP_0258,,,0.7408206395601287,2.338585005184747,1.2464616785946196,3.638134617421189,,,-1.311641083375134,1.9881491192036367,-1.3059452122205277,2.7603235950601777,,,0.668190115521688,1.5027228329011642,,,,,-0.4199674680161531,1.3062880557277383,-0.46057200548518973,2.7620693641518526,-0.7896120322636341,1.8851790463967322,1.3115356153850284,1.86574924825243,-0.5323285857748568,6.154497281926487
PP_0260,,,-0.2184290260329888,1.4489404054571369,,,,,-0.5552497602187366,1.6309293222850174,-0.610325129336113,2.277618135984917,,,,,-0.6380705067815652,1.9174091811668754,,,,,-0.7999003681876242,1.7648708960885293,-0.381671212357931,1.9855683343849853,-0.4626409650702273,1.9737822868835122,-1.0083815053725027,4.833872970673689
PP_0261,,,,,0.7224664750075456,2.174764950130256,,,,,-1.424650699849829,2.7781586244383494,,,1.0661082343902535,1.8331833142064462,,,-1.3365257468182246,2.3592065937554216,,,-2.0928180867665005,4.694990354415657,,,,,-2.357171410861495,4.254064771584093
PP_0262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555697969319619,1.690104042637241
PP_0263,,,,,,,-4.3981012118321985,9.361840189652796,,,,,,,-0.8297993967004763,1.5756522181580603,,,-0.35400275693748207,2.6850955041250466,,,-2.6349417247061213,2.771360472410776,-1.6626420576800591,1.7575333242284947,,,,
PP_0266,,,,,,,,,,,,,0.5528182725656469,6.695802105429579,,,,,,,,,-1.3805707438196195,2.290520338464141,,,0.4516234141502565,2.393206565544468,-0.3395209499574375,1.4776690846565663
PP_0268,0.33012931347686175,5.968863333335621,0.24815889388921256,1.309519312357804,,,,,,,,,,,,,0.4053724349712928,2.4521414757711155,,,,,0.20661772691439248,1.5883418302167014,-0.9030443787066684,1.5414699927227464,-0.29360347099846584,1.867632919136978,,
PP_0282,0.27120733275416137,2.711917683814296,0.6411907550506506,1.9284850589412639,0.44997042801053794,1.39038817705052,-0.29933250892902385,1.6383251924007647,,,,,0.2919815074258346,2.003306430407783,,,,,,,,,,,,,0.8247880884885888,1.4509895083765687,,
PP_0283,,,,,,,,,,,,,-1.1432158806869104,3.3476779409082247,-0.9747180141428188,2.270257130313028,,,,,,,,,,,-0.6435099542852851,2.462222625090612,-0.6132130315064999,4.920797174384368
PP_0285,,,,,,,,,,,,,,,,,,,-1.184584818797624,2.0633418816140843,,,-1.5096265259800006,1.6005661187180922,,,,,-0.9958434137796411,1.4738190806428906
PP_0287,0.4348262819284545,2.2002694118997996,0.5850380228041541,3.4706723770529897,,,-1.7324099741949752,2.590220444172455,-0.9194166024829823,2.24677030171836,-1.9268797318543498,5.364983827106963,,,,,,,,,,,-2.9268963430845694,5.409373448417163,-1.491811611354552,2.2018638211262087,,,-1.1658793810878285,3.916884270461021
PP_0288,-1.0555331594359074,5.191350991520555,-1.003656600037781,2.978957319865204,,,,,0.7259225290032358,1.3279108924281187,0.8243932379302338,1.4564832927738558,,,-0.6002728335899863,2.170945647092762,,,,,,,,,,,-3.8265948398060425,9.677412952596793,,
PP_0289,,,,,0.32907371294923154,4.011587346228505,,,,,,,,,,,,,,,,,,,,,0.5155892702554896,1.876093180939367,,
PP_0290,,,,,,,,,,,,,,,,,0.33116441476726616,1.4139039268938718,,,,,0.41191663841877696,4.332955337172738,,,,,-0.3816173780101658,2.285780850782656
PP_0292,-0.14819474043657496,2.1410464511713556,,,,,0.2796150013750114,1.555384813763366,,,,,0.16123519779182172,1.5365072471129424,,,-0.5079648261513046,1.6951774224180787,,,,,0.25585159529378537,1.8648163093182615,,,,,,
PP_0293,,,,,0.32924491059282324,4.842862894316604,,,,,,,,,,,,,,,,,,,0.3810842114230966,1.4205731708629104,,,,
PP_0296,,,0.43055116942422544,2.4053076253592565,0.9644530438547395,3.095794080886956,,,0.2801864288168754,2.306826043680578,0.42443170955856224,2.5022425024716206,1.0955853810191551,3.771356334103876,0.9769830927734908,2.3375334386094573,,,0.5622839495635774,5.879403846109082,,,,,,,1.4430604130040423,2.856260946396839,,
PP_0299,,,1.81685155008734,2.0739771969107217,,,-2.1171840976590324,1.7256331198461579,-1.6512567395708895,2.0790257750746903,,,,,,,,,,,,,,,,,,,-2.3202851126306285,2.3538250518468926
PP_0321,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8897691006168447,2.0581658977262465,-3.465951257976388,5.645183219730284
PP_0333,,,,,,,-4.88051924227652,6.405134498853529,,,,,,,,,,,2.5491754290846202,2.1639805082164663,,,-2.0657039960589985,1.5447202596394776,,,1.855071986801051,9.422526270605147,1.4257513752849669,2.1966373777985337
PP_0335,,,1.0776951047792838,2.7221312518166605,,,,,0.647040010428919,1.4626739960304158,,,,,1.536510298305891,1.6740860046096342,,,,,,,,,,,,,,
PP_0336,,,-0.497275383492829,1.7296851833244886,,,,,,,,,0.4638474801473984,1.4435991639524512,0.540217697579743,1.72112219043823,,,,,-0.7190413317158335,1.739928406823564,,,,,0.6418704955132543,3.1565473932938377,,
PP_0338,,,0.41788123955557405,2.2617223700009346,,,,,,,,,-0.21263761097991235,1.333661844056547,,,0.33412063066937403,3.265090979578502,,,,,,,,,,,0.3354032893483104,2.2018612644586812
PP_0339,0.18625665222545162,1.7512002354141374,0.358541253146039,4.834314339398854,,,,,-0.3014128056554161,1.5404005622412884,-0.2810339653862165,4.313382736566837,-0.4042496148586038,11.69093859428312,-0.5401217702435935,1.3793701447624058,,,,,,,,,,,,,,
PP_0341,,,0.33247131276876185,4.28106674161501,,,,,,,,,,,,,,,,,,,-0.7846227719898179,1.875267594019373,,,,,-0.9085767157050407,8.080007613320745
PP_0343,,,,,-1.5344709159568066,1.7070728249265528,,,,,,,,,,,,,,,,,-2.9310823115249005,3.520467290882954,-2.414048846100951,3.3872990880173988,-2.4563501704548343,3.396859441606934,-3.0913674856974915,3.640060489951197
