,Line Name,rep,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
143,PP_1444-R3,3,False,PP_1444,1,138.77727,13165531.6,0.5668880380860972,PP_1444,,,,793019.6,,,,2995847.424285714,,,,0.26470627094404714,,,,False,True,True,False,False,False,True,True,True,,True
144,PP_1457-R1,1,False,PP_1457,1,174.93476,368728.2,0.04666121748058326,PP_1457,,,,2839395.0,,,,7159152.8625,,,,0.39661047257042,,,,False,False,True,False,False,False,True,False,False,,True
145,PP_1457-R2,2,False,PP_1457,1,173.79804,199942.6,0.025302011460564357,PP_1457,,,,4716225.7,,,,7159152.8625,,,,0.6587686826333637,,,,False,False,False,False,False,False,False,False,False,,True
146,PP_1457-R3,3,False,PP_1457,1,183.94267,593629.4,0.0751216493239957,PP_1457,,,,5103973.5,,,,7159152.8625,,,,0.7129298113935894,,,,False,False,False,False,False,False,False,False,False,,True
147,PP_1506-R1,1,False,PP_1506,1,253.56809,457897.03,0.05794520977929856,PP_1506,,,,11473754.9,,,,19242303.872500002,,,,0.5962776066746162,,,,False,False,False,False,False,False,False,False,False,,True
148,PP_1506-R2,2,False,PP_1506,1,225.75831,322219.78,0.04077574547085276,PP_1506,,,,12907545.92,,,,19242303.872500002,,,,0.6707900470507965,,,,False,False,False,False,False,False,False,False,False,,True
149,PP_1506-R3,3,False,PP_1506,1,221.39902,617702.2,0.07816797492688309,PP_1506,,,,12096414.8,,,,19242303.872500002,,,,0.6286365125585354,,,,False,False,False,False,False,False,False,False,False,,True
150,PP_1607_NT1-R1,1,False,PP_1607_NT1,1,221.75333,489610.2,0.021081880636323238,PP_1607,,,,10851700.12,,,,13217879.334285716,,,,0.8209864718504345,,,,False,False,False,False,False,False,False,False,False,,False
151,PP_1607_NT1-R2,2,False,PP_1607_NT1,1,241.8028,952397.6,0.04100881174763255,PP_1607,,,,12164546.4,,,,13217879.334285716,,,,0.920309990154511,,,,False,False,False,False,False,False,False,False,False,,False
152,PP_1607_NT1-R3,3,False,PP_1607_NT1,1,254.9968,424861.92,0.01829391684315219,PP_1607,,,,11659614.2,,,,13217879.334285716,,,,0.8821092934141297,,,,False,False,False,False,False,False,False,False,False,,False
153,PP_1610-R1,1,False,PP_1610,1,69.2938,550139.7,0.06961818539076432,PP_1610,,,,14872721.0,,,,22795109.39,,,,0.652452275860739,,,,False,False,False,False,False,False,False,False,False,,False
154,PP_1610-R2,2,False,PP_1610,1,16.47207,344975.77,0.043655433540211105,PP_1610,,,,14096672.65,,,,22795109.39,,,,0.6184077649648866,,,,False,False,False,False,False,False,False,False,False,,False
155,PP_1610-R3,3,False,PP_1610,1,41.1616,408458.2,0.05168890500354346,PP_1610,,,,15093504.9,,,,22795109.39,,,,0.6621378578082796,,,,False,False,False,False,False,False,False,False,False,,False
156,PP_1620-R1,1,False,PP_1620,1,83.68907,8784543.0,1.111652082456767,PP_1620,,,,0.0,,,,471869.365,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
157,PP_1620-R2,2,False,PP_1620,1,84.01458,9529176.5,1.2058827534139325,PP_1620,,,,22927.86,,,,471869.365,,,,0.04858942262547602,,,,False,True,True,False,False,False,True,True,True,,True
158,PP_1620-R3,3,False,PP_1620,1,92.4824,8053641.0,1.019159083063194,PP_1620,,,,0.0,,,,471869.365,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
159,PP_1664-R1,1,False,PP_1664,1,167.94333,641614.4,0.029106455314514265,PP_1664,,,,103357.3,,,,54914.19571428571,,,,1.8821599525514312,,,,False,False,False,False,False,False,False,False,False,,False
160,PP_1664-R2,2,False,PP_1664,1,168.59487,498561.9,0.0630912017128953,PP_1664,,,,182307.0,,,,93471.175,,,,1.9504087757535946,,,,False,False,False,False,False,False,False,False,False,,False
161,PP_1664-R3,3,False,PP_1664,1,161.54427,684690.7,0.08664512684311312,PP_1664,,,,216631.0,,,,93471.175,,,,2.3176235882345546,,,,False,False,False,False,False,False,False,False,False,,False
162,PP_1755-R1,1,False,PP_1755,1,103.99467,5395810.77,0.6828202991337342,PP_1755,,,,367913.26,,,,2454676.6574999997,,,,0.14988257572576036,,,,False,True,True,False,False,False,True,True,True,,True
163,PP_1755-R2,2,False,PP_1755,1,138.28267,5873583.0,0.7432806434475493,PP_1755,,,,0.0,,,,2454676.6574999997,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
164,PP_1755-R3,3,False,PP_1755,1,102.0,7050658.1,0.892235231765121,PP_1755,,,,0.0,,,,2454676.6574999997,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
165,PP_1769-R1,1,False,PP_1769,1,242.39267,400627.72,0.050697986136319956,PP_1769,,,,3762489.59,,,,4147198.3600000003,,,,0.9072364674642666,,,,False,False,False,False,False,False,False,False,False,,True
166,PP_1769-R2,2,False,PP_1769,1,320.31707,469027.57,0.05935373928047675,PP_1769,,,,3971144.79,,,,4147198.3600000003,,,,0.9575487944589175,,,,False,False,False,False,False,False,False,False,False,,True
167,PP_1769-R3,3,False,PP_1769,1,263.93507,163607.0,0.02070387295668133,PP_1769,,,,2487125.0,,,,4147198.3600000003,,,,0.5997120909355297,,,,False,False,False,False,False,False,False,False,False,,True
168,PP_1770-R1,1,False,PP_1770,1,240.8716,579572.0,0.026291938771236527,PP_1770,,,,15552650.5,,,,15664872.082857143,,,,0.9928360996333987,,,,False,False,False,False,False,False,False,False,False,,False
169,PP_1770-R2,2,False,PP_1770,1,262.76233,199599.6,0.025258606053557675,PP_1770,,,,9626031.1,,,,10222688.465,,,,0.9416340068424456,,,,False,False,False,False,False,False,False,False,False,,False
170,PP_1770-R3,3,False,PP_1770,1,254.02973,540600.2,0.06841099623583659,PP_1770,,,,8649675.5,,,,10222688.465,,,,0.8461253152352619,,,,False,False,False,False,False,False,False,False,False,,False
171,PP_1777-R1,1,False,PP_1777,1,0.01,13947810.7,0.6327341295252318,PP_1777,,,,0.0,,,,5213969.6742857145,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,False
172,PP_1777-R2,2,False,PP_1777,1,0.01,11550857.8,0.5239977880795826,PP_1777,,,,0.0,,,,5213969.6742857145,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,False
173,PP_1777-R3,3,False,PP_1777,1,0.01,10998159.5,0.4989249587114169,PP_1777,,,,192484.5,,,,5213969.6742857145,,,,0.03691707317541491,,,,False,True,True,False,False,False,True,True,True,,False
174,PP_2095-R1,1,False,PP_2095,1,134.66727,796175.0,0.10075306100158157,PP_2095,,,,4069483.1,,,,5503284.835,,,,0.7394643784597059,,,,False,False,False,False,False,False,False,False,False,,True
175,PP_2095-R2,2,False,PP_2095,1,126.64787,1067063.5,0.13503301900720463,PP_2095,,,,4362230.1,,,,5503284.835,,,,0.7926593354312542,,,,False,False,False,False,False,False,False,False,False,,True
176,PP_2095-R3,3,False,PP_2095,1,134.25167,249188.1,0.03153385102542558,PP_2095,,,,4125820.0,,,,5503284.835,,,,0.749701337237799,,,,False,False,False,False,False,False,False,False,False,,True
177,PP_2112-R1,1,False,PP_2112,1,69.36711,8728178.87,1.104519406062518,PP_2112,,,,81474.9,,,,8125808.61,,,,0.010026682132253665,,,,False,True,True,False,False,False,True,True,True,,True
178,PP_2112-R2,2,False,PP_2112,1,67.71022,8168153.6,1.0336502376124448,PP_2112,,,,426246.0,,,,8125808.61,,,,0.052455825685512915,,,,False,True,True,False,False,False,True,True,True,,True
179,PP_2112-R3,3,False,PP_2112,1,70.22222,9293887.3,1.1761077578154606,PP_2112,,,,890002.0,,,,8125808.61,,,,0.10952780735011675,,,,False,True,True,False,False,False,True,True,True,,True
180,PP_2136-R1,1,False,PP_2136,1,232.3398,17795130.1,0.7662316035818756,PP_2136,,,,382856.1,,,,9923772.154285714,,,,0.03857969470154133,,,,False,True,True,False,False,False,True,True,True,,True
181,PP_2136-R2,2,False,PP_2136,1,234.2294,14046202.7,0.6048084143569745,PP_2136,,,,60242.6,,,,9923772.154285714,,,,0.006070534375780022,,,,False,True,True,False,False,False,True,True,True,,True
182,PP_2136-R3,3,False,PP_2136,1,235.8306,17404530.0,0.7494129493039705,PP_2136,,,,632448.0,,,,9923772.154285714,,,,0.06373060467000634,,,,False,True,True,False,False,False,True,True,True,,True
183,PP_2137-R1,1,False,PP_2137,1,195.53167,14140436.08,0.6414724652225157,PP_2137,,,,55495.56,,,,3007574.277142857,,,,0.018451933314418356,,,,False,True,True,False,False,False,True,True,True,,True
184,PP_2137-R2,2,False,PP_2137,1,160.70413,22093770.29,1.0022707371826876,PP_2137,,,,33795.18,,,,3007574.277142857,,,,0.011236690065092866,,,,False,True,True,False,False,False,True,True,True,,True
185,PP_2137-R3,3,False,PP_2137,1,208.8582,17376953.7,0.7882951604132221,PP_2137,,,,99661.2,,,,3007574.277142857,,,,0.033136737721628735,,,,False,True,True,False,False,False,True,True,True,,True
186,PP_2213-R1,1,False,PP_2213,1,180.99287,16219416.89,0.7357841920883679,PP_2213,,,,36747.45,,,,446344.88285714283,,,,0.08232972172722632,,,,False,True,True,False,False,False,True,True,True,,True
187,PP_2213-R2,2,False,PP_2213,1,181.2728,17824216.12,0.8085849538492665,PP_2213,,,,41746.45,,,,446344.88285714283,,,,0.0935295812797777,,,,False,True,True,False,False,False,True,True,True,,True
188,PP_2213-R3,3,False,PP_2213,1,202.8664,20138943.6,0.913591188063926,PP_2213,,,,0.0,,,,446344.88285714283,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
189,PP_2339-R1,1,False,PP_2339,1,94.976,4562672.5,0.5773896702643749,PP_2339,,,,24457224.0,,,,109313629.72,,,,0.22373444247204713,,,,False,True,True,False,False,False,True,True,True,,True
190,PP_2339-R2,2,False,PP_2339,1,106.07111,9988234.44,1.263974872146724,PP_2339,,,,26740670.77,,,,109313629.72,,,,0.24462339086621265,,,,False,True,True,False,False,False,True,True,True,,True
191,PP_2339-R3,3,False,PP_2339,1,103.71556,9094730.4,1.1509051738426082,PP_2339,,,,26221892.7,,,,109313629.72,,,,0.23987761422949483,,,,False,True,True,False,False,False,True,True,True,,True
192,PP_2471-R1,1,False,PP_2471,1,153.13493,7316466.8,0.3319071610212102,PP_2471,,,,1415906.3,,,,4516449.948571429,,,,0.31349983197485826,,,,False,True,True,False,False,False,True,True,False,,True
193,PP_2471-R2,2,False,PP_2471,1,218.53133,4753306.41,0.21563091573203347,PP_2471,,,,400381.88,,,,4516449.948571429,,,,0.08864968826381933,,,,False,False,True,False,False,False,True,True,False,,True
194,PP_2471-R3,3,False,PP_2471,1,191.32327,5063729.8,0.2297130880299355,PP_2471,,,,1922947.0,,,,4516449.948571429,,,,0.4257651522537598,,,,False,False,True,False,False,False,True,True,False,,True
195,PP_2589-R1,1,False,PP_2589,1,194.47933,19018597.8,0.8189122871415664,PP_2589,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
196,PP_2589-R2,2,False,PP_2589,1,187.13393,16825663.51,0.7244878267339192,PP_2589,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
197,PP_2589-R3,3,False,PP_2589,1,193.51007,15057943.8,0.6483724681799186,PP_2589,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
198,PP_2925-R1,1,False,PP_2925,1,95.16089,4576338.0,0.5791189897671439,PP_2925,,,,0.0,,,,514094.65249999997,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
199,PP_2925-R2,2,False,PP_2925,1,91.63822,4303244.1,0.5445599463836418,PP_2925,,,,111043.9,,,,514094.65249999997,,,,0.21599894000064512,,,,False,True,True,False,False,False,True,True,True,,True
200,PP_2925-R3,3,False,PP_2925,1,92.30844,4933708.0,0.6243428681985632,PP_2925,,,,0.0,,,,514094.65249999997,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
201,PP_3071-R1,1,False,PP_3071,1,174.11813,14496749.18,0.6242082698184734,PP_3071,,,,35298.2,,,,534355.2042857142,,,,0.06605755818769272,,,,False,True,True,False,False,False,True,True,True,,True
202,PP_3071-R2,2,False,PP_3071,1,191.22647,13494443.0,0.581050469495259,PP_3071,,,,75195.0,,,,534355.2042857142,,,,0.14072100242855315,,,,False,True,True,False,False,False,True,True,True,,True
203,PP_3071-R3,3,False,PP_3071,1,171.73467,12668470.66,0.5454853397639245,PP_3071,,,,47491.7,,,,534355.2042857142,,,,0.08887664912608707,,,,False,True,True,False,False,False,True,True,True,,True
204,PP_3122-R1,1,False,PP_3122,1,173.96973,25993409.95,1.179175568973398,PP_3122,,,,18655.8,,,,40986.101428571434,,,,0.4551738113592583,,,,False,True,True,False,False,False,True,False,True,,False
205,PP_3122-R2,2,False,PP_3122,1,168.07833,22880411.4,1.037956242864566,PP_3122,,,,0.0,,,,40986.101428571434,,,,0.0,,,,False,True,True,False,False,False,True,False,True,,False
206,PP_3122-R3,3,False,PP_3122,1,185.972,16871249.8,0.7653542040261374,PP_3122,,,,51053.6,,,,40986.101428571434,,,,1.2456320123291966,,,,False,True,False,False,False,False,False,False,True,,False
207,PP_3123-R1,1,False,PP_3123,1,129.27353,16974030.78,0.7700168020001729,PP_3123,,,,19611.48,,,,256622.36714285714,,,,0.0764215536562432,,,,False,True,True,False,False,False,True,True,True,,True
208,PP_3123-R2,2,False,PP_3123,1,133.1092,17909152.7,0.8124380512397515,PP_3123,,,,26614.8,,,,256622.36714285714,,,,0.1037119261906894,,,,False,True,True,False,False,False,True,True,True,,True
209,PP_3123-R3,3,False,PP_3123,1,124.24693,13571821.7,0.6156776123597054,PP_3123,,,,26445.0,,,,256622.36714285714,,,,0.10305025354737896,,,,False,True,True,False,False,False,True,True,True,,True
210,PP_3280-R1,1,False,PP_3280,1,189.00993,26322873.5,1.1941214867954362,PP_3280,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
211,PP_3280-R2,2,False,PP_3280,1,198.61673,20538200.0,0.9317032169797885,PP_3280,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
212,PP_3280-R3,3,False,PP_3280,1,198.21647,20782428.6,0.9427825020339059,PP_3280,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
213,PP_3282-R1,1,False,PP_3282,1,171.10053,14438789.9,0.6217126301795787,PP_3282,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
214,PP_3282-R2,2,False,PP_3282,1,160.8774,11540347.9,0.4969100662719926,PP_3282,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
215,PP_3282-R3,3,False,PP_3282,1,141.29493,11185396.9,0.48162640875476037,PP_3282,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
216,PP_3355-R1,1,False,PP_3355,1,236.10693,10268135.2,0.44213049614576866,PP_3355,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
217,PP_3355-R2,2,False,PP_3355,1,249.52007,11482601.9,0.4944236101499079,PP_3355,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
218,PP_3355-R3,3,False,PP_3355,1,239.5362,7842474.3,0.3376851770776684,PP_3355,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
219,PP_3365-R1,1,False,PP_3365,1,175.40987,12144784.5,0.5229361994151033,PP_3365,,,,415300.6,,,,13689765.95857143,,,,0.030336574142815945,,,,False,True,True,False,False,False,True,True,True,,True
220,PP_3365-R2,2,False,PP_3365,1,169.0734,15798481.1,0.7166886905505053,PP_3365,,,,0.0,,,,15103852.901428571,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
221,PP_3365-R3,3,False,PP_3365,1,174.49433,13507955.1,0.6127803420693411,PP_3365,,,,194013.0,,,,15103852.901428571,,,,0.012845265460818255,,,,False,True,True,False,False,False,True,True,True,,True
222,PP_3394-R1,1,False,PP_3394,1,0.01,19852142.4,0.8548034670276303,PP_3394,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
223,PP_3394-R2,2,False,PP_3394,1,0.01,11047747.3,0.4756994234982489,PP_3394,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
224,PP_3394-R3,3,False,PP_3394,1,0.01,36101652.48,1.5544829914846192,PP_3394,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
225,PP_3578-R1,1,False,PP_3578,1,169.71133,23490722.0,1.065642619926668,PP_3578,,,,373480.0,,,,11033070.964285715,,,,0.03385095602203255,,,,False,True,True,False,False,False,True,True,True,,True
226,PP_3578-R2,2,False,PP_3578,1,160.78233,24632485.06,1.1174380214726012,PP_3578,,,,201745.25,,,,11033070.964285715,,,,0.018285502799089543,,,,False,True,True,False,False,False,True,True,True,,True
227,PP_3578-R3,3,False,PP_3578,1,172.9668,22368290.4,1.014724178555965,PP_3578,,,,325122.5,,,,11033070.964285715,,,,0.029467996811805928,,,,False,True,True,False,False,False,True,True,True,,True
228,PP_3744-R1,1,False,PP_3744,1,190.6176,17697379.9,0.7620226266271946,PP_3744,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
229,PP_3744-R2,2,False,PP_3744,1,242.62673,21455147.1,0.9238264443775001,PP_3744,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
230,PP_3744-R3,3,False,PP_3744,1,244.15787,23917596.0,1.02985579953155,PP_3744,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
231,PP_3754-R1,1,False,PP_3754,1,173.8582,7739001.8,0.33322980647031186,PP_3754,,,,190330.8,,,,2784703.457142857,,,,0.06834867802953853,,,,False,True,True,False,False,False,True,True,True,,True
232,PP_3754-R2,2,False,PP_3754,1,180.5176,13540754.9,0.5830445904262391,PP_3754,,,,242941.2,,,,2784703.457142857,,,,0.08724131805734925,,,,False,True,True,False,False,False,True,True,True,,True
233,PP_3754-R3,3,False,PP_3754,1,175.34867,12109075.9,0.5213986406737,PP_3754,,,,164276.4,,,,2784703.457142857,,,,0.0589924214654259,,,,False,True,True,False,False,False,True,True,True,,True
234,PP_3755-R1,1,False,PP_3755,1,192.25033,12310927.2,0.5300900548086315,PP_3755,,,,63864.0,,,,621503.8928571428,,,,0.10275720029106818,,,,False,True,True,False,False,False,True,True,False,,True
235,PP_3755-R2,2,False,PP_3755,1,185.65533,10406303.3,0.44807980723436036,PP_3755,,,,65670.5,,,,621503.8928571428,,,,0.10566385947818165,,,,False,True,True,False,False,False,True,True,False,,True
236,PP_3755-R3,3,False,PP_3755,1,198.61733,4818885.5,0.2074939797232754,PP_3755,,,,52606.0,,,,621503.8928571428,,,,0.0846430740090181,,,,False,False,True,False,False,False,True,True,False,,True
237,PP_4011-R1,1,False,PP_4011,1,107.80089,8578432.0,1.0855694823297886,PP_4011,,,,0.0,,,,11314353.7425,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
238,PP_4011-R2,2,False,PP_4011,1,114.84622,8359460.8,1.0578594704967248,PP_4011,,,,0.0,,,,11314353.7425,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
239,PP_4011-R3,3,False,PP_4011,1,100.44711,6720559.81,0.8504624894046001,PP_4011,,,,205553.14,,,,11314353.7425,,,,0.018167466271439146,,,,False,True,True,False,False,False,True,True,True,,True
240,PP_4012-R1,1,False,PP_4012,1,30.17422,7151988.0,0.9050581634019901,PP_4012,,,,45848811.0,,,,60520980.4,,,,0.7575688744130127,,,,False,True,False,False,False,False,False,False,True,,False
241,PP_4012-R2,2,False,PP_4012,1,29.32178,9595617.3,1.2142905958799657,PP_4012,,,,46122664.7,,,,60520980.4,,,,0.7620938126772315,,,,False,True,False,False,False,False,False,False,True,,False
242,PP_4012-R3,3,False,PP_4012,1,43.97244,5364281.5,0.6788303842737533,PP_4012,,,,30872466.0,,,,60520980.4,,,,0.5101117958756664,,,,False,True,False,False,False,False,False,False,True,,False
243,PP_4043-R1,1,False,PP_4043,1,140.8598,5328987.13,0.6743640096530702,PP_4043,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
244,PP_4043-R2,2,False,PP_4043,1,143.599,4283909.0,0.5421131595468639,PP_4043,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
245,PP_4043-R3,3,False,PP_4043,1,136.4742,4927034.2,0.6234983229936618,PP_4043,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
246,PP_4116-R1,1,False,PP_4116,1,143.5226,7489072.5,0.9477149853207738,PP_4116,,,,3145879.2,,,,39122129.6375,,,,0.08041175746691864,,,,False,True,True,False,False,False,True,True,True,,True
247,PP_4116-R2,2,False,PP_4116,1,155.92247,6574916.1,0.8320318057004814,PP_4116,,,,2523625.4,,,,39122129.6375,,,,0.06450634010427213,,,,False,True,True,False,False,False,True,True,True,,True
248,PP_4116-R3,3,False,PP_4116,1,129.77113,5734798.7,0.7257179932212023,PP_4116,,,,2234564.7,,,,39122129.6375,,,,0.05711766513492884,,,,False,True,True,False,False,False,True,True,True,,True
249,PP_4119-R1,1,False,PP_4119,1,26.91733,6656141.16,0.8423105426930235,PP_4119,,,,132565.0,,,,279272.75,,,,0.47467932334966445,,,,False,True,True,False,False,False,True,True,True,,False
250,PP_4119-R2,2,False,PP_4119,1,28.24533,11115791.32,1.4066631091717412,PP_4119,,,,5647.66,,,,279272.75,,,,0.020222739239685934,,,,False,True,True,False,False,False,True,True,True,,False
251,PP_4119-R3,3,False,PP_4119,1,0.01,10898138.6,1.3791199462046546,PP_4119,,,,9696.84,,,,279272.75,,,,0.03472175498683635,,,,False,True,True,False,False,False,True,True,True,,False
252,PP_4120-R1,1,False,PP_4120,1,164.54044,6527111.9,0.8259823574275117,PP_4120,,,,0.0,,,,4796061.6675,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
253,PP_4120-R2,2,False,PP_4120,1,162.44,5838505.16,0.7388416699136858,PP_4120,,,,75436.8,,,,4796061.6675,,,,0.015728905345648372,,,,False,True,True,False,False,False,True,True,True,,True
254,PP_4120-R3,3,False,PP_4120,1,159.00889,5474806.66,0.692816942741037,PP_4120,,,,97118.6,,,,4796061.6675,,,,0.020249656224838354,,,,False,True,True,False,False,False,True,True,True,,True
255,PP_4121-R1,1,False,PP_4121,1,168.40453,11701887.44,0.5308491577929605,PP_4121,,,,616570.92,,,,27463632.70857143,,,,0.022450450256989038,,,,False,True,True,False,False,False,True,True,True,,True
256,PP_4121-R2,2,False,PP_4121,1,178.33273,11617359.2,0.527014584503498,PP_4121,,,,566352.8,,,,27463632.70857143,,,,0.020621918666398443,,,,False,True,True,False,False,False,True,True,True,,True
257,PP_4121-R3,3,False,PP_4121,1,138.7522,4964630.1,0.6282559478953598,PP_4121,,,,777551.8,,,,17515458.689999998,,,,0.04439231731018973,,,,False,True,True,False,False,False,True,True,True,,True
258,PP_4122-R1,1,False,PP_4122,1,169.5748,12481251.04,0.5662045235658593,PP_4122,,,,8781.34,,,,1916725.552857143,,,,0.004581427939388717,,,,False,True,True,False,False,False,True,True,True,,True
259,PP_4122-R2,2,False,PP_4122,1,176.76113,12637135.6,0.5732761338349909,PP_4122,,,,24615.0,,,,1916725.552857143,,,,0.012842214141355791,,,,False,True,True,False,False,False,True,True,True,,True
260,PP_4122-R3,3,False,PP_4122,1,171.1812,5360683.5,0.6783750704124996,PP_4122,,,,0.0,,,,1061313.365,,,,0.0,,,,False,True,True,False,False,False,True,True,True,,True
261,PP_4123-R1,1,False,PP_4123,1,135.75733,9437989.4,1.1943433563607,PP_4123,,,,498874.0,,,,7541790.215,,,,0.06614795503165558,,,,False,True,True,False,False,False,True,True,True,,True
262,PP_4123-R2,2,False,PP_4123,1,143.37133,8751172.6,1.1074291792673334,PP_4123,,,,838679.0,,,,7541790.215,,,,0.11120423348980678,,,,False,True,True,False,False,False,True,True,True,,True
263,PP_4123-R3,3,False,PP_4123,1,145.578,7456810.0,0.9436322828614356,PP_4123,,,,344839.0,,,,7541790.215,,,,0.045723759236121896,,,,False,True,True,False,False,False,True,True,True,,True
264,PP_4128-R1,1,False,PP_4128,1,171.66333,7879828.01,0.9971636790573695,PP_4128,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
265,PP_4128-R2,2,False,PP_4128,1,167.376,9553257.6,1.2089301293517416,PP_4128,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
266,PP_4128-R3,3,False,PP_4128,1,159.946,10725644.69,1.3572914669926328,PP_4128,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
267,PP_4130-R1,1,False,PP_4130,1,122.993,3703260.0,0.16799618541608183,PP_4130,,,,793143.0,,,,233146.85285714286,,,,3.4019030936093575,,,,False,False,False,False,False,False,False,False,False,,False
268,PP_4130-R2,2,False,PP_4130,1,132.34227,2849058.5,0.12924584285933582,PP_4130,,,,1090000.0,,,,233146.85285714286,,,,4.675164972815999,,,,False,False,False,False,False,False,False,False,False,,False
269,PP_4130-R3,3,False,PP_4130,1,130.69647,1991576.0,0.25202672555315836,PP_4130,,,,359777.0,,,,288881.5,,,,1.2454137769292946,,,,False,True,False,False,False,False,False,False,False,,False
270,PP_4159-R1,1,False,PP_4159,1,144.5416,4466145.0,0.5651744649441499,PP_4159,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
271,PP_4159-R2,2,False,PP_4159,1,132.03947,3582347.01,0.4533330320939032,PP_4159,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
272,PP_4159-R3,3,False,PP_4159,1,140.93209,4005522.3,0.506884331503872,PP_4159,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
273,PP_4160-R1,1,False,PP_4160,1,132.6064,5121207.4,0.6480702377918812,PP_4160,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
274,PP_4160-R2,2,False,PP_4160,1,117.2204,5749695.52,0.7276031318078064,PP_4160,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
275,PP_4160-R3,3,False,PP_4160,1,123.51993,4590869.0,0.5809578351584386,PP_4160,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
276,PP_4161-R1,1,False,PP_4161,1,133.78693,6830984.0,0.8644362704842877,PP_4161,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
277,PP_4161-R2,2,False,PP_4161,1,116.76587,4906780.24,0.6209352577537289,PP_4161,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
278,PP_4161-R3,3,False,PP_4161,1,115.36967,4925044.0,0.6232464703959222,PP_4161,,,,,,,,,,,,,,,,True,True,True,False,False,False,True,True,True,,False
279,PP_4174-R1,1,False,PP_4174,1,310.41013,339795.52,0.04299989167535295,PP_4174,,,,7532301.34,,,,7542386.9,,,,0.9986628158786178,,,,False,False,False,False,False,False,False,False,False,,False
280,PP_4174-R2,2,False,PP_4174,1,311.1356,0.0,0.0,PP_4174,,,,6499400.0,,,,7542386.9,,,,0.8617166006161789,,,,False,False,False,False,False,False,False,False,False,,False
281,PP_4174-R3,3,False,PP_4174,1,337.42287,0.0,0.0,PP_4174,,,,6644696.0,,,,7542386.9,,,,0.88098052885619,,,,False,False,False,False,False,False,False,False,False,,False
282,PP_4175-R1,1,False,PP_4175,1,171.48087,570236.9,0.07216141322077782,PP_4175,,,,8497312.2,,,,10461072.045,,,,0.8122792925474016,,,,False,False,False,False,False,False,False,False,False,,False
