Line Name,Measurement Type,Time,Value,Units
Control-R4,Total Biomass Input,5.178055556,3.56,n/a
Control-R4,Total Biomass Input,5.261388889,3.57,n/a
Control-R4,Total Biomass Input,5.344722222,3.6,n/a
Control-R4,Total Biomass Input,5.428055556,3.62,n/a
Control-R4,Total Biomass Input,5.511388889,3.64,n/a
Control-R4,Total Biomass Input,5.594722222,3.69,n/a
Control-R4,Total Biomass Input,5.678055556,3.62,n/a
Control-R4,Total Biomass Input,5.761388889,3.69,n/a
Control-R4,Total Biomass Input,5.844722222,3.68,n/a
Control-R4,Total Biomass Input,5.928055556,3.73,n/a
Control-R4,Total Biomass Input,6.011388889,3.76,n/a
Control-R4,Total Biomass Input,6.094722222,3.74,n/a
Control-R4,Total Biomass Input,6.178055556,3.73,n/a
Control-R4,Total Biomass Input,6.261388889,3.8,n/a
Control-R4,Total Biomass Input,6.344722222,3.87,n/a
Control-R4,Total Biomass Input,6.428055556,3.85,n/a
Control-R4,Total Biomass Input,6.511388889,3.87,n/a
Control-R4,Total Biomass Input,6.594722222,3.89,n/a
Control-R4,Total Biomass Input,6.678055556,3.89,n/a
Control-R4,Total Biomass Input,6.761388889,3.92,n/a
Control-R4,Total Biomass Input,6.844722222,3.96,n/a
Control-R4,Total Biomass Input,6.928055556,3.98,n/a
Control-R4,Total Biomass Input,7.011388889,3.99,n/a
Control-R4,Total Biomass Input,7.094722222,4.03,n/a
Control-R4,Total Biomass Input,7.178055556,4.06,n/a
Control-R4,Total Biomass Input,7.261388889,4.08,n/a
Control-R4,Total Biomass Input,7.344722222,4.15,n/a
Control-R4,Total Biomass Input,7.428055556,4.14,n/a
Control-R4,Total Biomass Input,7.511388889,4.21,n/a
Control-R4,Total Biomass Input,7.608333333,4.07,n/a
Control-R4,Total Biomass Input,7.691666667,4.19,n/a
Control-R4,Total Biomass Input,7.775,4.25,n/a
Control-R4,Total Biomass Input,7.858333333,4.26,n/a
Control-R4,Total Biomass Input,7.941666667,4.37,n/a
Control-R4,Total Biomass Input,8.025,4.3,n/a
Control-R4,Total Biomass Input,8.108333333,4.52,n/a
Control-R4,Total Biomass Input,8.191666667,4.42,n/a
Control-R4,Total Biomass Input,8.275,4.45,n/a
Control-R4,Total Biomass Input,8.358333333,4.58,n/a
Control-R4,Total Biomass Input,8.441666667,4.57,n/a
Control-R4,Total Biomass Input,8.525,4.57,n/a
Control-R4,Total Biomass Input,8.608333333,4.62,n/a
Control-R4,Total Biomass Input,8.691666667,4.57,n/a
Control-R4,Total Biomass Input,8.775,4.75,n/a
Control-R4,Total Biomass Input,8.858333333,4.8,n/a
Control-R4,Total Biomass Input,8.941666667,4.89,n/a
Control-R4,Total Biomass Input,9.025,4.84,n/a
Control-R4,Total Biomass Input,9.108333333,4.98,n/a
Control-R4,Total Biomass Input,9.191666667,4.98,n/a
Control-R4,Total Biomass Input,9.275,4.98,n/a
Control-R4,Total Biomass Input,9.358333333,5.01,n/a
Control-R4,Total Biomass Input,9.441666667,4.97,n/a
Control-R4,Total Biomass Input,9.525,5.04,n/a
Control-R4,Total Biomass Input,9.608333333,5.15,n/a
Control-R4,Total Biomass Input,9.691666667,5.19,n/a
Control-R4,Total Biomass Input,9.775,5.3,n/a
Control-R4,Total Biomass Input,9.858333333,5.19,n/a
Control-R4,Total Biomass Input,9.941666667,5.31,n/a
Control-R4,Total Biomass Input,10.025,5.52,n/a
Control-R4,Total Biomass Input,10.10833333,5.39,n/a
Control-R4,Total Biomass Input,10.19166667,5.52,n/a
Control-R4,Total Biomass Input,10.275,5.46,n/a
Control-R4,Total Biomass Input,10.35833333,5.57,n/a
Control-R4,Total Biomass Input,10.44166667,5.63,n/a
Control-R4,Total Biomass Input,10.525,5.64,n/a
Control-R4,Total Biomass Input,10.60833333,5.63,n/a
Control-R4,Total Biomass Input,10.69166667,5.71,n/a
Control-R4,Total Biomass Input,10.775,5.71,n/a
Control-R4,Total Biomass Input,10.85833333,5.87,n/a
Control-R4,Total Biomass Input,10.94166667,6.01,n/a
Control-R4,Total Biomass Input,11.025,5.99,n/a
Control-R4,Total Biomass Input,11.10833333,6.05,n/a
Control-R4,Total Biomass Input,11.19166667,6.19,n/a
Control-R4,Total Biomass Input,11.275,6.06,n/a
Control-R4,Total Biomass Input,11.35833333,6.23,n/a
Control-R4,Total Biomass Input,11.44166667,6.34,n/a
Control-R4,Total Biomass Input,11.525,6.33,n/a
Control-R4,Total Biomass Input,11.60833333,6.25,n/a
Control-R4,Total Biomass Input,11.69166667,6.24,n/a
Control-R4,Total Biomass Input,11.775,6.43,n/a
Control-R4,Total Biomass Input,11.85833333,6.59,n/a
Control-R4,Total Biomass Input,11.94166667,6.61,n/a
Control-R4,Total Biomass Input,12.025,6.63,n/a
Control-R4,Total Biomass Input,12.10833333,6.56,n/a
Control-R4,Total Biomass Input,12.19166667,6.87,n/a
Control-R4,Total Biomass Input,12.275,6.9,n/a
Control-R4,Total Biomass Input,12.35833333,7,n/a
Control-R4,Total Biomass Input,12.44166667,7.27,n/a
Control-R4,Total Biomass Input,12.525,6.94,n/a
Control-R4,Total Biomass Input,12.60833333,7.12,n/a
Control-R4,Total Biomass Input,12.69166667,7.02,n/a
Control-R4,Total Biomass Input,12.775,7.23,n/a
Control-R4,Total Biomass Input,12.85833333,7.33,n/a
Control-R4,Total Biomass Input,12.94166667,7.2,n/a
Control-R4,Total Biomass Input,13.025,7.38,n/a
Control-R4,Total Biomass Input,13.10833333,7.5,n/a
Control-R4,Total Biomass Input,13.19166667,7.55,n/a
Control-R4,Total Biomass Input,13.275,7.46,n/a
Control-R4,Total Biomass Input,13.35833333,7.46,n/a
Control-R4,Total Biomass Input,13.44166667,7.54,n/a
Control-R4,Total Biomass Input,13.525,7.89,n/a
Control-R4,Total Biomass Input,13.60833333,7.87,n/a
Control-R4,Total Biomass Input,13.69166667,7.76,n/a
Control-R4,Total Biomass Input,13.775,7.95,n/a
Control-R4,Total Biomass Input,13.85833333,7.76,n/a
Control-R4,Total Biomass Input,13.94166667,7.95,n/a
Control-R4,Total Biomass Input,14.025,7.95,n/a
Control-R4,Total Biomass Input,14.10833333,8.06,n/a
Control-R4,Total Biomass Input,14.19166667,8.17,n/a
Control-R4,Total Biomass Input,14.275,8.03,n/a
Control-R4,Total Biomass Input,14.35833333,7.92,n/a
Control-R4,Total Biomass Input,14.44166667,7.72,n/a
Control-R4,Total Biomass Input,14.525,7.47,n/a
Control-R4,Total Biomass Input,14.60833333,7.26,n/a
Control-R4,Total Biomass Input,14.69166667,7.32,n/a
Control-R4,Total Biomass Input,14.775,7.27,n/a
Control-R4,Total Biomass Input,14.85833333,7.27,n/a
Control-R4,Total Biomass Input,14.94166667,7.28,n/a
Control-R4,Total Biomass Input,15.025,7.19,n/a
Control-R4,Total Biomass Input,15.10833333,7.18,n/a
Control-R4,Total Biomass Input,15.19166667,7.14,n/a
Control-R4,Total Biomass Input,15.275,7.18,n/a
Control-R4,Total Biomass Input,15.35833333,7.19,n/a
Control-R4,Total Biomass Input,15.44166667,7.18,n/a
Control-R4,Total Biomass Input,15.525,7.15,n/a
Control-R4,Total Biomass Input,15.60833333,7.19,n/a
Control-R4,Total Biomass Input,15.69166667,7.1,n/a
Control-R4,Total Biomass Input,15.775,7.18,n/a
Control-R4,Total Biomass Input,15.85833333,7.23,n/a
Control-R4,Total Biomass Input,15.94166667,7.2,n/a
Control-R4,Total Biomass Input,16.025,7.15,n/a
Control-R4,Total Biomass Input,16.10833333,7.22,n/a
Control-R4,Total Biomass Input,16.19166667,7.16,n/a
Control-R4,Total Biomass Input,16.275,7.24,n/a
Control-R4,Total Biomass Input,16.35833333,7.27,n/a
Control-R4,Total Biomass Input,16.44166667,7.28,n/a
Control-R4,Total Biomass Input,16.525,7.47,n/a
Control-R4,Total Biomass Input,16.60833333,7.37,n/a
Control-R4,Total Biomass Input,16.69166667,7.46,n/a
Control-R4,Total Biomass Input,16.775,7.44,n/a
Control-R4,Total Biomass Input,16.85833333,7.49,n/a
Control-R4,Total Biomass Input,16.94166667,7.54,n/a
Control-R4,Total Biomass Input,17.025,7.69,n/a
Control-R4,Total Biomass Input,17.10833333,7.61,n/a
Control-R4,Total Biomass Input,17.19166667,7.72,n/a
Control-R4,Total Biomass Input,17.275,7.73,n/a
Control-R4,Total Biomass Input,17.35833333,7.68,n/a
Control-R4,Total Biomass Input,17.44166667,7.79,n/a
Control-R4,Total Biomass Input,17.525,7.79,n/a
Control-R4,Total Biomass Input,17.60833333,7.91,n/a
Control-R4,Total Biomass Input,17.69166667,7.98,n/a
Control-R4,Total Biomass Input,17.775,8.01,n/a
Control-R4,Total Biomass Input,17.85833333,8.03,n/a
Control-R4,Total Biomass Input,17.94166667,8.06,n/a
Control-R4,Total Biomass Input,18.025,8.04,n/a
Control-R4,Total Biomass Input,18.10833333,8.23,n/a
Control-R4,Total Biomass Input,18.19166667,8.27,n/a
Control-R4,Total Biomass Input,18.275,8.27,n/a
Control-R4,Total Biomass Input,18.35833333,8.06,n/a
Control-R4,Total Biomass Input,18.44166667,8.24,n/a
Control-R4,Total Biomass Input,18.525,8.43,n/a
Control-R4,Total Biomass Input,18.60833333,8.38,n/a
Control-R4,Total Biomass Input,18.69166667,8.52,n/a
Control-R4,Total Biomass Input,18.775,8.41,n/a
Control-R4,Total Biomass Input,18.85833333,8.43,n/a
Control-R4,Total Biomass Input,18.94166667,8.58,n/a
Control-R4,Total Biomass Input,19.025,8.6,n/a
Control-R4,Total Biomass Input,19.10833333,8.51,n/a
Control-R4,Total Biomass Input,19.19166667,8.48,n/a
Control-R4,Total Biomass Input,19.275,8.81,n/a
Control-R4,Total Biomass Input,19.35833333,8.84,n/a
Control-R4,Total Biomass Input,19.44166667,8.85,n/a
Control-R4,Total Biomass Input,19.525,8.82,n/a
Control-R4,Total Biomass Input,19.60833333,9,n/a
Control-R4,Total Biomass Input,19.69166667,8.84,n/a
Control-R4,Total Biomass Input,19.775,8.93,n/a
Control-R4,Total Biomass Input,19.85833333,9.01,n/a
Control-R4,Total Biomass Input,19.94166667,9.04,n/a
Control-R4,Total Biomass Input,20.025,8.92,n/a
Control-R4,Total Biomass Input,20.10833333,9.16,n/a
Control-R4,Total Biomass Input,20.19166667,9.09,n/a
Control-R4,Total Biomass Input,20.275,9.17,n/a
Control-R4,Total Biomass Input,20.35833333,9.1,n/a
Control-R4,Total Biomass Input,20.44166667,9.26,n/a
Control-R4,Total Biomass Input,20.525,9.15,n/a
Control-R4,Total Biomass Input,20.60833333,9.37,n/a
Control-R4,Total Biomass Input,20.69166667,9.22,n/a
Control-R4,Total Biomass Input,20.775,9.27,n/a
Control-R4,Total Biomass Input,20.85833333,9.44,n/a
Control-R4,Total Biomass Input,20.94166667,9.32,n/a
Control-R4,Total Biomass Input,21.025,9.45,n/a
Control-R4,Total Biomass Input,21.10833333,9.3,n/a
Control-R4,Total Biomass Input,21.19166667,9.37,n/a
Control-R4,Total Biomass Input,21.275,9.46,n/a
Control-R4,Total Biomass Input,21.35833333,9.41,n/a
Control-R4,Total Biomass Input,21.44166667,9.54,n/a
Control-R4,Total Biomass Input,21.525,9.51,n/a
Control-R4,Total Biomass Input,21.60833333,9.51,n/a
Control-R4,Total Biomass Input,21.69166667,9.67,n/a
Control-R4,Total Biomass Input,21.775,9.64,n/a
Control-R4,Total Biomass Input,21.85833333,9.55,n/a
Control-R4,Total Biomass Input,21.94166667,9.59,n/a
Control-R4,Total Biomass Input,22.025,9.78,n/a
Control-R4,Total Biomass Input,22.10833333,9.75,n/a
Control-R4,Total Biomass Input,22.19166667,9.79,n/a
Control-R4,Total Biomass Input,22.275,9.81,n/a
Control-R4,Total Biomass Input,22.35833333,9.67,n/a
Control-R4,Total Biomass Input,22.44166667,9.82,n/a
Control-R4,Total Biomass Input,22.525,9.78,n/a
Control-R4,Total Biomass Input,22.60833333,9.86,n/a
Control-R4,Total Biomass Input,22.69166667,9.71,n/a
Control-R4,Total Biomass Input,22.775,9.87,n/a
Control-R4,Total Biomass Input,22.85833333,9.81,n/a
Control-R4,Total Biomass Input,22.94166667,9.86,n/a
Control-R4,Total Biomass Input,23.025,9.99,n/a
Control-R4,Total Biomass Input,23.10833333,9.84,n/a
Control-R4,Total Biomass Input,23.19166667,9.87,n/a
Control-R4,Total Biomass Input,23.275,9.87,n/a
Control-R4,Total Biomass Input,23.35833333,9.98,n/a
Control-R4,Total Biomass Input,23.44166667,10.07,n/a
Control-R4,Total Biomass Input,23.525,10,n/a
Control-R4,Total Biomass Input,23.60833333,9.83,n/a
Control-R4,Total Biomass Input,23.69166667,9.91,n/a
Control-R4,Total Biomass Input,23.775,9.92,n/a
Control-R4,Total Biomass Input,23.85833333,10.05,n/a
Control-R4,Total Biomass Input,23.94166667,10.17,n/a
Control-R4,Total Biomass Input,24.025,10.17,n/a
Control-R4,Total Biomass Input,24.10833333,10.27,n/a
Control-R4,Total Biomass Input,24.19166667,10.22,n/a
Control-R4,Total Biomass Input,24.275,10.12,n/a
Control-R4,Total Biomass Input,24.35833333,10.18,n/a
Control-R4,Total Biomass Input,24.44166667,10.32,n/a
Control-R4,Total Biomass Input,24.525,10.23,n/a
Control-R4,Total Biomass Input,24.60833333,10.15,n/a
Control-R4,Total Biomass Input,24.69166667,10.22,n/a
Control-R4,Total Biomass Input,24.775,10.28,n/a
Control-R4,Total Biomass Input,24.85833333,10.27,n/a
Control-R4,Total Biomass Input,24.94166667,10.08,n/a
Control-R4,Total Biomass Input,25.025,10.25,n/a
Control-R4,Total Biomass Input,25.10833333,10.09,n/a
Control-R4,Total Biomass Input,25.19166667,10.22,n/a
Control-R4,Total Biomass Input,25.275,10.34,n/a
Control-R4,Total Biomass Input,25.35833333,10.46,n/a
Control-R4,Total Biomass Input,25.44166667,10.28,n/a
Control-R4,Total Biomass Input,25.525,10.32,n/a
Control-R4,Total Biomass Input,25.60833333,10.14,n/a
Control-R4,Total Biomass Input,25.69166667,10.45,n/a
Control-R4,Total Biomass Input,25.775,10.3,n/a
Control-R4,Total Biomass Input,25.85833333,10.41,n/a
Control-R4,Total Biomass Input,25.94166667,10.62,n/a
Control-R4,Total Biomass Input,26.025,10.71,n/a
Control-R4,Total Biomass Input,26.10833333,10.63,n/a
Control-R4,Total Biomass Input,26.19166667,10.55,n/a
Control-R4,Total Biomass Input,26.275,10.46,n/a
Control-R4,Total Biomass Input,26.35833333,10.38,n/a
Control-R4,Total Biomass Input,26.44166667,10.4,n/a
Control-R4,Total Biomass Input,26.525,10.42,n/a
Control-R4,Total Biomass Input,26.60833333,10.58,n/a
Control-R4,Total Biomass Input,26.69166667,10.56,n/a
Control-R4,Total Biomass Input,26.775,10.62,n/a
Control-R4,Total Biomass Input,26.85833333,10.67,n/a
Control-R4,Total Biomass Input,26.94166667,10.67,n/a
Control-R4,Total Biomass Input,27.025,10.57,n/a
Control-R4,Total Biomass Input,27.10833333,10.57,n/a
Control-R4,Total Biomass Input,27.19166667,10.67,n/a
Control-R4,Total Biomass Input,27.275,10.61,n/a
Control-R4,Total Biomass Input,27.35833333,10.63,n/a
Control-R4,Total Biomass Input,27.44166667,10.7,n/a
Control-R4,Total Biomass Input,27.525,10.58,n/a
Control-R4,Total Biomass Input,27.60833333,10.69,n/a
Control-R4,Total Biomass Input,27.69166667,10.72,n/a
Control-R4,Total Biomass Input,27.775,10.72,n/a
Control-R4,Total Biomass Input,27.85833333,10.61,n/a
Control-R4,Total Biomass Input,27.94166667,10.76,n/a
Control-R4,Total Biomass Input,28.025,10.63,n/a
Control-R4,Total Biomass Input,28.10833333,10.56,n/a
Control-R4,Total Biomass Input,28.19166667,10.87,n/a
Control-R4,Total Biomass Input,28.275,10.83,n/a
Control-R4,Total Biomass Input,28.35833333,10.83,n/a
Control-R4,Total Biomass Input,28.44166667,10.67,n/a
Control-R4,Total Biomass Input,28.525,10.84,n/a
Control-R4,Total Biomass Input,28.60833333,10.82,n/a
Control-R4,Total Biomass Input,28.69166667,10.93,n/a
Control-R4,Total Biomass Input,28.775,10.91,n/a
Control-R4,Total Biomass Input,28.85833333,10.84,n/a
Control-R4,Total Biomass Input,28.94166667,10.86,n/a
Control-R4,Total Biomass Input,29.025,10.82,n/a
Control-R4,Total Biomass Input,29.10833333,10.78,n/a
Control-R4,Total Biomass Input,29.19166667,10.87,n/a
Control-R4,Total Biomass Input,29.275,10.92,n/a
Control-R4,Total Biomass Input,29.35833333,10.89,n/a
Control-R4,Total Biomass Input,29.44166667,10.93,n/a
Control-R4,Total Biomass Input,29.525,10.95,n/a
Control-R4,Total Biomass Input,29.60833333,11,n/a
Control-R4,Total Biomass Input,29.69166667,11.19,n/a
Control-R4,Total Biomass Input,29.775,10.95,n/a
Control-R4,Total Biomass Input,29.85833333,11.05,n/a
Control-R4,Total Biomass Input,29.94166667,10.9,n/a
Control-R4,Total Biomass Input,30.025,10.92,n/a
Control-R4,Total Biomass Input,30.10833333,10.9,n/a
Control-R4,Total Biomass Input,30.19166667,10.97,n/a
Control-R4,Total Biomass Input,30.275,10.86,n/a
Control-R4,Total Biomass Input,30.35833333,11.01,n/a
Control-R4,Total Biomass Input,30.44166667,11.18,n/a
Control-R4,Total Biomass Input,30.525,11.23,n/a
Control-R4,Total Biomass Input,30.60833333,11.09,n/a
Control-R4,Total Biomass Input,30.69166667,10.97,n/a
Control-R4,Total Biomass Input,30.775,11.12,n/a
Control-R4,Total Biomass Input,30.85833333,11.19,n/a
Control-R4,Total Biomass Input,30.94166667,11.36,n/a
Control-R4,Total Biomass Input,31.025,11.15,n/a
Control-R4,Total Biomass Input,31.10833333,11.22,n/a
Control-R4,Total Biomass Input,31.19166667,11.08,n/a
Control-R4,Total Biomass Input,31.275,11.07,n/a
Control-R4,Total Biomass Input,31.35833333,11.35,n/a
Control-R4,Total Biomass Input,31.44166667,11.34,n/a
Control-R4,Total Biomass Input,31.525,11.22,n/a
Control-R4,Total Biomass Input,31.60833333,11.32,n/a
Control-R4,Total Biomass Input,31.69166667,11.28,n/a
Control-R4,Total Biomass Input,31.775,11.2,n/a
Control-R4,Total Biomass Input,31.85833333,11.57,n/a
Control-R4,Total Biomass Input,31.94166667,11.37,n/a
Control-R4,Total Biomass Input,32.025,11.2,n/a
Control-R4,Total Biomass Input,32.10833333,11.39,n/a
Control-R4,Total Biomass Input,32.19166667,11.29,n/a
Control-R4,Total Biomass Input,32.275,11.34,n/a
Control-R4,Total Biomass Input,32.35833333,11.57,n/a
Control-R4,Total Biomass Input,32.44166667,11.51,n/a
Control-R4,Total Biomass Input,32.525,11.57,n/a
Control-R4,Total Biomass Input,32.60833333,11.31,n/a
Control-R4,Total Biomass Input,32.69166667,11.45,n/a
Control-R4,Total Biomass Input,32.775,11.55,n/a
Control-R4,Total Biomass Input,32.85833333,11.5,n/a
Control-R4,Total Biomass Input,32.94166667,11.53,n/a
Control-R4,Total Biomass Input,33.025,11.46,n/a
Control-R4,Total Biomass Input,33.10833333,11.53,n/a
Control-R4,Total Biomass Input,33.19166667,11.65,n/a
Control-R4,Total Biomass Input,33.275,11.56,n/a
Control-R4,Total Biomass Input,33.35833333,11.56,n/a
Control-R4,Total Biomass Input,33.44166667,11.71,n/a
Control-R4,Total Biomass Input,33.525,11.57,n/a
Control-R4,Total Biomass Input,33.60833333,11.54,n/a
Control-R4,Total Biomass Input,33.69166667,11.43,n/a
Control-R4,Total Biomass Input,33.775,11.48,n/a
Control-R4,Total Biomass Input,33.85833333,11.45,n/a
Control-R4,Total Biomass Input,33.94166667,11.61,n/a
Control-R4,Total Biomass Input,34.025,11.8,n/a
Control-R4,Total Biomass Input,34.10833333,11.71,n/a
Control-R4,Total Biomass Input,34.19166667,11.7,n/a
Control-R4,Total Biomass Input,34.275,11.6,n/a
Control-R4,Total Biomass Input,34.35833333,11.81,n/a
Control-R4,Total Biomass Input,34.44166667,11.71,n/a
Control-R4,Total Biomass Input,34.525,11.73,n/a
Control-R4,Total Biomass Input,34.60833333,11.92,n/a
Control-R4,Total Biomass Input,34.69166667,11.74,n/a
Control-R4,Total Biomass Input,34.775,11.95,n/a
Control-R4,Total Biomass Input,34.85833333,11.73,n/a
Control-R4,Total Biomass Input,34.94166667,11.7,n/a
Control-R4,Total Biomass Input,35.025,11.91,n/a
Control-R4,Total Biomass Input,35.10833333,11.79,n/a
Control-R4,Total Biomass Input,35.19166667,11.9,n/a
Control-R4,Total Biomass Input,35.275,11.77,n/a
Control-R4,Total Biomass Input,35.35833333,11.77,n/a
Control-R4,Total Biomass Input,35.44166667,11.79,n/a
Control-R4,Total Biomass Input,35.525,11.99,n/a
Control-R4,Total Biomass Input,35.60833333,11.86,n/a
Control-R4,Total Biomass Input,35.69166667,11.74,n/a
Control-R4,Total Biomass Input,35.775,11.84,n/a
Control-R4,Total Biomass Input,35.85833333,11.94,n/a
Control-R4,Total Biomass Input,35.94166667,11.94,n/a
Control-R4,Total Biomass Input,36.025,11.92,n/a
Control-R4,Total Biomass Input,36.10833333,11.87,n/a
Control-R4,Total Biomass Input,36.19166667,11.86,n/a
Control-R4,Total Biomass Input,36.275,12.02,n/a
Control-R4,Total Biomass Input,36.35833333,11.9,n/a
Control-R4,Total Biomass Input,36.44166667,12.2,n/a
Control-R4,Total Biomass Input,36.525,11.97,n/a
Control-R4,Total Biomass Input,36.60833333,11.93,n/a
Control-R4,Total Biomass Input,36.69166667,12.15,n/a
Control-R4,Total Biomass Input,36.775,11.84,n/a
Control-R4,Total Biomass Input,36.85833333,11.99,n/a
Control-R4,Total Biomass Input,36.94166667,11.97,n/a
Control-R4,Total Biomass Input,37.025,11.97,n/a
Control-R4,Total Biomass Input,37.10833333,11.97,n/a
Control-R4,Total Biomass Input,37.19166667,12.08,n/a
Control-R4,Total Biomass Input,37.275,12.1,n/a
Control-R4,Total Biomass Input,37.35833333,12.16,n/a
Control-R4,Total Biomass Input,37.44166667,12.09,n/a
Control-R4,Total Biomass Input,37.525,12.12,n/a
Control-R4,Total Biomass Input,37.60833333,11.93,n/a
Control-R4,Total Biomass Input,37.69166667,12.09,n/a
Control-R4,Total Biomass Input,37.775,12.13,n/a
Control-R4,Total Biomass Input,37.85833333,12.1,n/a
Control-R4,Total Biomass Input,37.94166667,12.1,n/a
Control-R4,Total Biomass Input,38.025,12,n/a
Control-R4,Total Biomass Input,38.10833333,12.32,n/a
Control-R4,Total Biomass Input,38.19166667,12.42,n/a
Control-R4,Total Biomass Input,38.275,12.11,n/a
Control-R4,Total Biomass Input,38.35833333,12.1,n/a
Control-R4,Total Biomass Input,38.44166667,12.18,n/a
Control-R4,Total Biomass Input,38.525,12.21,n/a
Control-R4,Total Biomass Input,38.60833333,12.25,n/a
Control-R4,Total Biomass Input,38.69166667,12.31,n/a
Control-R4,Total Biomass Input,38.775,12.3,n/a
Control-R4,Total Biomass Input,38.85833333,12.24,n/a
Control-R4,Total Biomass Input,38.94166667,12.33,n/a
Control-R4,Total Biomass Input,39.025,12.36,n/a
Control-R4,Total Biomass Input,39.10833333,12.34,n/a
Control-R4,Total Biomass Input,39.19166667,12.44,n/a
Control-R4,Total Biomass Input,39.275,12.27,n/a
Control-R4,Total Biomass Input,39.35833333,12.28,n/a
Control-R4,Total Biomass Input,39.44166667,12.3,n/a
Control-R4,Total Biomass Input,39.525,12.32,n/a
Control-R4,Total Biomass Input,39.60833333,12.4,n/a
Control-R4,Total Biomass Input,39.69166667,12.31,n/a
Control-R4,Total Biomass Input,39.775,12.43,n/a
Control-R4,Total Biomass Input,39.85833333,12.47,n/a
Control-R4,Total Biomass Input,39.94166667,12.36,n/a
Control-R4,Total Biomass Input,40.025,12.38,n/a
Control-R4,Total Biomass Input,40.10833333,12.32,n/a
Control-R4,Total Biomass Input,40.19166667,12.4,n/a
Control-R4,Total Biomass Input,40.275,12.44,n/a
Control-R4,Total Biomass Input,40.35833333,12.3,n/a
Control-R4,Total Biomass Input,40.44166667,12.31,n/a
Control-R4,Total Biomass Input,40.525,12.53,n/a
Control-R4,Total Biomass Input,40.60833333,12.58,n/a
Control-R4,Total Biomass Input,40.69166667,12.5,n/a
Control-R4,Total Biomass Input,40.775,12.45,n/a
