Line Name,Measurement Type,Time,Value,Units
Control-R13,Total Biomass Input,13.67666667,8.09,n/a
Control-R13,Total Biomass Input,13.84333333,7.88,n/a
Control-R13,Total Biomass Input,14.01,7.94,n/a
Control-R13,Total Biomass Input,14.17666667,7.68,n/a
Control-R13,Total Biomass Input,14.34333333,7.79,n/a
Control-R13,Total Biomass Input,14.51,7.87,n/a
Control-R13,Total Biomass Input,14.67666667,7.68,n/a
Control-R13,Total Biomass Input,14.84333333,7.8,n/a
Control-R13,Total Biomass Input,15.01,7.75,n/a
Control-R13,Total Biomass Input,15.17666667,7.64,n/a
Control-R13,Total Biomass Input,15.34333333,7.7,n/a
Control-R13,Total Biomass Input,15.51,7.84,n/a
Control-R13,Total Biomass Input,15.67666667,7.69,n/a
Control-R13,Total Biomass Input,15.84333333,7.93,n/a
Control-R13,Total Biomass Input,16.01,7.91,n/a
Control-R13,Total Biomass Input,16.17666667,7.8,n/a
Control-R13,Total Biomass Input,16.34333333,7.77,n/a
Control-R13,Total Biomass Input,16.51,7.9,n/a
Control-R13,Total Biomass Input,16.67666667,8.11,n/a
Control-R13,Total Biomass Input,16.84333333,8.17,n/a
Control-R13,Total Biomass Input,17.01,8.03,n/a
Control-R13,Total Biomass Input,17.17666667,8.2,n/a
Control-R13,Total Biomass Input,17.34333333,8.25,n/a
Control-R13,Total Biomass Input,17.51,8.35,n/a
Control-R13,Total Biomass Input,17.67666667,8.7,n/a
Control-R13,Total Biomass Input,17.84333333,8.5,n/a
Control-R13,Total Biomass Input,18.01,8.56,n/a
Control-R13,Total Biomass Input,18.17666667,8.62,n/a
Control-R13,Total Biomass Input,18.34333333,9.04,n/a
Control-R13,Total Biomass Input,18.51,9.05,n/a
Control-R13,Total Biomass Input,18.67666667,9.12,n/a
Control-R13,Total Biomass Input,18.84333333,9.06,n/a
Control-R13,Total Biomass Input,19.01,9.18,n/a
Control-R13,Total Biomass Input,19.17666667,9.38,n/a
Control-R13,Total Biomass Input,19.34333333,9.4,n/a
Control-R13,Total Biomass Input,19.51,9.64,n/a
Control-R13,Total Biomass Input,19.67666667,9.75,n/a
Control-R13,Total Biomass Input,19.84333333,9.85,n/a
Control-R13,Total Biomass Input,20.01,9.81,n/a
Control-R13,Total Biomass Input,20.17666667,9.71,n/a
Control-R13,Total Biomass Input,20.34333333,10.01,n/a
Control-R13,Total Biomass Input,20.51,9.76,n/a
Control-R13,Total Biomass Input,20.67666667,9.8,n/a
Control-R13,Total Biomass Input,20.84333333,9.95,n/a
Control-R13,Total Biomass Input,21.01,9.97,n/a
Control-R13,Total Biomass Input,21.17666667,10.18,n/a
Control-R13,Total Biomass Input,21.34333333,10.4,n/a
Control-R13,Total Biomass Input,21.51,10.23,n/a
Control-R13,Total Biomass Input,21.67666667,10.05,n/a
Control-R13,Total Biomass Input,21.84333333,10.31,n/a
Control-R13,Total Biomass Input,22.01,10.33,n/a
Control-R13,Total Biomass Input,22.17666667,10.25,n/a
Control-R13,Total Biomass Input,22.34333333,10.41,n/a
Control-R13,Total Biomass Input,22.51,10.51,n/a
Control-R13,Total Biomass Input,22.67666667,10.66,n/a
Control-R13,Total Biomass Input,22.84333333,10.39,n/a
Control-R13,Total Biomass Input,23.01,10.84,n/a
Control-R13,Total Biomass Input,23.17666667,10.6,n/a
Control-R13,Total Biomass Input,23.34333333,10.62,n/a
Control-R13,Total Biomass Input,23.51,10.7,n/a
Control-R13,Total Biomass Input,23.67666667,10.55,n/a
Control-R13,Total Biomass Input,23.84333333,10.76,n/a
Control-R13,Total Biomass Input,24.01,10.71,n/a
Control-R13,Total Biomass Input,24.17666667,10.92,n/a
Control-R13,Total Biomass Input,24.34333333,10.79,n/a
Control-R13,Total Biomass Input,24.51,10.64,n/a
Control-R13,Total Biomass Input,24.67666667,10.77,n/a
Control-R13,Total Biomass Input,24.84333333,10.98,n/a
Control-R13,Total Biomass Input,25.01,10.86,n/a
Control-R13,Total Biomass Input,25.17666667,11.04,n/a
Control-R13,Total Biomass Input,25.34333333,10.74,n/a
Control-R13,Total Biomass Input,25.51,10.9,n/a
Control-R13,Total Biomass Input,25.67666667,10.94,n/a
Control-R13,Total Biomass Input,25.84333333,11.03,n/a
Control-R13,Total Biomass Input,26.01,11.1,n/a
Control-R13,Total Biomass Input,26.17666667,10.9,n/a
Control-R13,Total Biomass Input,26.34333333,10.83,n/a
Control-R13,Total Biomass Input,26.51,11.14,n/a
Control-R13,Total Biomass Input,26.67666667,11.09,n/a
Control-R13,Total Biomass Input,26.84333333,11.12,n/a
Control-R13,Total Biomass Input,27.01,10.99,n/a
Control-R13,Total Biomass Input,27.17666667,11.26,n/a
Control-R13,Total Biomass Input,27.34333333,11.26,n/a
Control-R13,Total Biomass Input,27.51,11.17,n/a
Control-R13,Total Biomass Input,27.67666667,10.9,n/a
Control-R13,Total Biomass Input,27.84333333,11.19,n/a
Control-R13,Total Biomass Input,28.01,11.29,n/a
Control-R13,Total Biomass Input,28.17666667,11.12,n/a
Control-R13,Total Biomass Input,28.34333333,11.32,n/a
Control-R13,Total Biomass Input,28.51,11.04,n/a
Control-R13,Total Biomass Input,28.67666667,11.05,n/a
Control-R13,Total Biomass Input,28.84333333,11.21,n/a
Control-R13,Total Biomass Input,29.01,11.1,n/a
Control-R13,Total Biomass Input,29.17666667,10.89,n/a
Control-R13,Total Biomass Input,29.34333333,11.15,n/a
Control-R13,Total Biomass Input,29.51,11.25,n/a
Control-R13,Total Biomass Input,29.67666667,11.08,n/a
Control-R13,Total Biomass Input,29.84333333,11.4,n/a
Control-R13,Total Biomass Input,30.01,11.23,n/a
Control-R13,Total Biomass Input,30.17666667,11.25,n/a
Control-R13,Total Biomass Input,30.34333333,11.36,n/a
Control-R13,Total Biomass Input,30.51,11.14,n/a
Control-R13,Total Biomass Input,30.67666667,11.41,n/a
Control-R13,Total Biomass Input,30.84333333,11.17,n/a
Control-R13,Total Biomass Input,31.01,11.39,n/a
Control-R13,Total Biomass Input,31.17666667,11.38,n/a
Control-R13,Total Biomass Input,31.34333333,11.52,n/a
Control-R13,Total Biomass Input,31.51,11.32,n/a
Control-R13,Total Biomass Input,31.67666667,11.43,n/a
Control-R13,Total Biomass Input,31.84333333,11.36,n/a
Control-R13,Total Biomass Input,32.01,11.47,n/a
Control-R13,Total Biomass Input,32.17666667,11.58,n/a
Control-R13,Total Biomass Input,32.34333333,11.5,n/a
Control-R13,Total Biomass Input,32.51,11.38,n/a
Control-R13,Total Biomass Input,32.67666667,11.5,n/a
Control-R13,Total Biomass Input,32.84333333,11.61,n/a
Control-R13,Total Biomass Input,33.01,11.41,n/a
Control-R13,Total Biomass Input,33.17666667,11.36,n/a
Control-R13,Total Biomass Input,33.34333333,11.79,n/a
Control-R13,Total Biomass Input,33.51,11.38,n/a
Control-R13,Total Biomass Input,33.67666667,11.55,n/a
Control-R13,Total Biomass Input,33.84333333,11.63,n/a
Control-R13,Total Biomass Input,34.01,11.76,n/a
Control-R13,Total Biomass Input,34.17666667,11.49,n/a
Control-R13,Total Biomass Input,34.34333333,11.62,n/a
Control-R13,Total Biomass Input,34.51,11.78,n/a
Control-R13,Total Biomass Input,34.67666667,11.68,n/a
Control-R13,Total Biomass Input,34.84333333,11.63,n/a
Control-R13,Total Biomass Input,35.01,11.56,n/a
Control-R13,Total Biomass Input,35.17666667,11.59,n/a
Control-R13,Total Biomass Input,35.34333333,11.49,n/a
Control-R13,Total Biomass Input,35.51,11.52,n/a
Control-R13,Total Biomass Input,35.67666667,11.76,n/a
Control-R13,Total Biomass Input,35.84333333,11.83,n/a
Control-R13,Total Biomass Input,36.01,12.01,n/a
Control-R13,Total Biomass Input,36.17666667,11.85,n/a
Control-R13,Total Biomass Input,36.34333333,11.76,n/a
Control-R13,Total Biomass Input,36.51,11.79,n/a
Control-R13,Total Biomass Input,36.67666667,11.72,n/a
Control-R13,Total Biomass Input,36.84333333,11.69,n/a
Control-R13,Total Biomass Input,37.01,11.69,n/a
Control-R13,Total Biomass Input,37.17666667,11.73,n/a
Control-R13,Total Biomass Input,37.34333333,11.81,n/a
Control-R13,Total Biomass Input,37.51,11.82,n/a
Control-R13,Total Biomass Input,37.67666667,11.71,n/a
Control-R13,Total Biomass Input,37.84333333,11.86,n/a
Control-R13,Total Biomass Input,38.01,11.64,n/a
Control-R13,Total Biomass Input,38.17666667,11.86,n/a
Control-R13,Total Biomass Input,38.34333333,11.86,n/a
Control-R13,Total Biomass Input,38.51,11.83,n/a
Control-R13,Total Biomass Input,38.67666667,11.88,n/a
Control-R13,Total Biomass Input,38.84333333,11.87,n/a
Control-R13,Total Biomass Input,39.01,11.93,n/a
Control-R13,Total Biomass Input,39.17666667,12.08,n/a
Control-R13,Total Biomass Input,39.34333333,11.7,n/a
Control-R13,Total Biomass Input,39.51,11.88,n/a
Control-R13,Total Biomass Input,39.67666667,11.78,n/a
Control-R13,Total Biomass Input,39.84333333,11.98,n/a
Control-R13,Total Biomass Input,40.01,12.27,n/a
Control-R13,Total Biomass Input,40.17666667,11.99,n/a
Control-R13,Total Biomass Input,40.34333333,11.97,n/a
Control-R13,Total Biomass Input,40.51,12.42,n/a
Control-R13,Total Biomass Input,40.67666667,12.04,n/a
Control-R13,Total Biomass Input,40.84333333,11.95,n/a
Control-R13,Total Biomass Input,41.01,12.1,n/a
Control-R13,Total Biomass Input,41.17666667,12.05,n/a
Control-R13,Total Biomass Input,41.34333333,12.16,n/a
Control-R13,Total Biomass Input,41.51,12.15,n/a
Control-R13,Total Biomass Input,41.67666667,12.19,n/a
Control-R13,Total Biomass Input,41.84333333,11.92,n/a
Control-R13,Total Biomass Input,42.01,11.94,n/a
Control-R13,Total Biomass Input,42.17666667,12.02,n/a
Control-R13,Total Biomass Input,42.34333333,12.25,n/a
Control-R13,Total Biomass Input,42.51,12.14,n/a
Control-R13,Total Biomass Input,42.67666667,11.93,n/a
Control-R13,Total Biomass Input,42.84333333,12.2,n/a
Control-R13,Total Biomass Input,43.01,12.36,n/a
Control-R13,Total Biomass Input,43.17666667,12.17,n/a
Control-R13,Total Biomass Input,43.34333333,12.42,n/a
Control-R13,Total Biomass Input,43.51,12.12,n/a
Control-R13,Total Biomass Input,43.67666667,12.16,n/a
Control-R13,Total Biomass Input,43.84333333,12.26,n/a
Control-R13,Total Biomass Input,44.01,12.37,n/a
Control-R13,Total Biomass Input,44.17666667,12.27,n/a
Control-R13,Total Biomass Input,44.34333333,12.27,n/a
Control-R13,Total Biomass Input,44.51,12.39,n/a
Control-R13,Total Biomass Input,44.67666667,12.31,n/a
Control-R13,Total Biomass Input,44.84333333,12.23,n/a
Control-R13,Total Biomass Input,45.01,12.53,n/a
Control-R13,Total Biomass Input,45.17666667,12.18,n/a
Control-R13,Total Biomass Input,45.34333333,12.36,n/a
Control-R13,Total Biomass Input,45.51,12.42,n/a
Control-R13,Total Biomass Input,45.67666667,12.23,n/a
Control-R13,Total Biomass Input,45.84333333,12.67,n/a
Control-R13,Total Biomass Input,46.01,12.34,n/a
Control-R13,Total Biomass Input,46.17666667,12.51,n/a
Control-R13,Total Biomass Input,46.34333333,12.43,n/a
Control-R13,Total Biomass Input,46.51,12.43,n/a
Control-R13,Total Biomass Input,46.67666667,12.55,n/a
Control-R13,Total Biomass Input,46.84333333,12.64,n/a
Control-R13,Total Biomass Input,47.01,12.25,n/a
Control-R13,Total Biomass Input,47.17666667,12.22,n/a
Control-R13,Total Biomass Input,47.34333333,12.34,n/a
Control-R13,Total Biomass Input,47.51,12.4,n/a
Control-R13,Total Biomass Input,47.67666667,12.54,n/a
Control-R13,Total Biomass Input,47.84333333,12.47,n/a
Control-R13,Total Biomass Input,48.01,12.63,n/a
PP_4121-R1,Total Biomass Input,0.010277778,3.35,n/a
PP_4121-R1,Total Biomass Input,0.176666667,3.32,n/a
PP_4121-R1,Total Biomass Input,0.343333333,3.34,n/a
PP_4121-R1,Total Biomass Input,0.51,3.38,n/a
PP_4121-R1,Total Biomass Input,0.676666667,3.39,n/a
PP_4121-R1,Total Biomass Input,0.843333333,3.39,n/a
PP_4121-R1,Total Biomass Input,1.01,3.37,n/a
PP_4121-R1,Total Biomass Input,1.176666667,3.42,n/a
PP_4121-R1,Total Biomass Input,1.343333333,3.43,n/a
PP_4121-R1,Total Biomass Input,1.51,3.46,n/a
PP_4121-R1,Total Biomass Input,1.676666667,3.47,n/a
PP_4121-R1,Total Biomass Input,1.843333333,3.51,n/a
PP_4121-R1,Total Biomass Input,2.01,3.5,n/a
PP_4121-R1,Total Biomass Input,2.176666667,3.53,n/a
PP_4121-R1,Total Biomass Input,2.343333333,3.53,n/a
PP_4121-R1,Total Biomass Input,2.51,3.57,n/a
PP_4121-R1,Total Biomass Input,2.676666667,3.61,n/a
PP_4121-R1,Total Biomass Input,2.843333333,3.65,n/a
PP_4121-R1,Total Biomass Input,3.01,3.64,n/a
PP_4121-R1,Total Biomass Input,3.176666667,3.67,n/a
PP_4121-R1,Total Biomass Input,3.343333333,3.73,n/a
PP_4121-R1,Total Biomass Input,3.51,3.71,n/a
PP_4121-R1,Total Biomass Input,3.676666667,3.78,n/a
PP_4121-R1,Total Biomass Input,3.843333333,3.76,n/a
PP_4121-R1,Total Biomass Input,4.01,3.8,n/a
PP_4121-R1,Total Biomass Input,4.176666667,3.82,n/a
PP_4121-R1,Total Biomass Input,4.343333333,3.91,n/a
PP_4121-R1,Total Biomass Input,4.51,3.91,n/a
PP_4121-R1,Total Biomass Input,4.676666667,3.92,n/a
PP_4121-R1,Total Biomass Input,4.843333333,4,n/a
PP_4121-R1,Total Biomass Input,5.01,4.01,n/a
PP_4121-R1,Total Biomass Input,5.176666667,3.99,n/a
PP_4121-R1,Total Biomass Input,5.343333333,4.09,n/a
PP_4121-R1,Total Biomass Input,5.51,4.13,n/a
PP_4121-R1,Total Biomass Input,5.676666667,4.16,n/a
PP_4121-R1,Total Biomass Input,5.843333333,4.17,n/a
PP_4121-R1,Total Biomass Input,6.01,4.27,n/a
PP_4121-R1,Total Biomass Input,6.176666667,4.35,n/a
PP_4121-R1,Total Biomass Input,6.343333333,4.37,n/a
PP_4121-R1,Total Biomass Input,6.51,4.4,n/a
PP_4121-R1,Total Biomass Input,6.676666667,4.51,n/a
PP_4121-R1,Total Biomass Input,6.843333333,4.56,n/a
PP_4121-R1,Total Biomass Input,7.01,4.61,n/a
PP_4121-R1,Total Biomass Input,7.176666667,4.77,n/a
PP_4121-R1,Total Biomass Input,7.343333333,4.7,n/a
PP_4121-R1,Total Biomass Input,7.51,4.85,n/a
PP_4121-R1,Total Biomass Input,7.676666667,4.88,n/a
PP_4121-R1,Total Biomass Input,7.843333333,5.01,n/a
PP_4121-R1,Total Biomass Input,8.01,4.85,n/a
PP_4121-R1,Total Biomass Input,8.176666667,5.11,n/a
PP_4121-R1,Total Biomass Input,8.343333333,5.24,n/a
PP_4121-R1,Total Biomass Input,8.51,5.3,n/a
PP_4121-R1,Total Biomass Input,8.676666667,5.38,n/a
PP_4121-R1,Total Biomass Input,8.843333333,5.5,n/a
PP_4121-R1,Total Biomass Input,9.01,5.59,n/a
PP_4121-R1,Total Biomass Input,9.176666667,5.62,n/a
PP_4121-R1,Total Biomass Input,9.343333333,5.65,n/a
PP_4121-R1,Total Biomass Input,9.51,5.76,n/a
PP_4121-R1,Total Biomass Input,9.676666667,5.82,n/a
PP_4121-R1,Total Biomass Input,9.843333333,5.87,n/a
PP_4121-R1,Total Biomass Input,10.01,6.04,n/a
PP_4121-R1,Total Biomass Input,10.17666667,6.13,n/a
PP_4121-R1,Total Biomass Input,10.34333333,6.19,n/a
PP_4121-R1,Total Biomass Input,10.51,6.32,n/a
PP_4121-R1,Total Biomass Input,10.67666667,6.4,n/a
PP_4121-R1,Total Biomass Input,10.84333333,6.55,n/a
PP_4121-R1,Total Biomass Input,11.01,6.49,n/a
PP_4121-R1,Total Biomass Input,11.17666667,6.56,n/a
PP_4121-R1,Total Biomass Input,11.34333333,6.66,n/a
PP_4121-R1,Total Biomass Input,11.51,6.89,n/a
PP_4121-R1,Total Biomass Input,11.67666667,6.99,n/a
PP_4121-R1,Total Biomass Input,11.84333333,7.16,n/a
PP_4121-R1,Total Biomass Input,12.01,7.12,n/a
PP_4121-R1,Total Biomass Input,12.17666667,7.29,n/a
PP_4121-R1,Total Biomass Input,12.34333333,7.43,n/a
PP_4121-R1,Total Biomass Input,12.51,7.67,n/a
PP_4121-R1,Total Biomass Input,12.67666667,7.78,n/a
PP_4121-R1,Total Biomass Input,12.84333333,7.64,n/a
PP_4121-R1,Total Biomass Input,13.01,7.84,n/a
PP_4121-R1,Total Biomass Input,13.17666667,7.56,n/a
PP_4121-R1,Total Biomass Input,13.34333333,7.78,n/a
PP_4121-R1,Total Biomass Input,13.51,7.55,n/a
PP_4121-R1,Total Biomass Input,13.67666667,7.42,n/a
PP_4121-R1,Total Biomass Input,13.84333333,7.56,n/a
PP_4121-R1,Total Biomass Input,14.01,7.59,n/a
PP_4121-R1,Total Biomass Input,14.17666667,7.42,n/a
PP_4121-R1,Total Biomass Input,14.34333333,7.53,n/a
PP_4121-R1,Total Biomass Input,14.51,7.62,n/a
PP_4121-R1,Total Biomass Input,14.67666667,7.52,n/a
PP_4121-R1,Total Biomass Input,14.84333333,7.55,n/a
PP_4121-R1,Total Biomass Input,15.01,7.45,n/a
PP_4121-R1,Total Biomass Input,15.17666667,7.64,n/a
PP_4121-R1,Total Biomass Input,15.34333333,7.61,n/a
PP_4121-R1,Total Biomass Input,15.51,7.69,n/a
PP_4121-R1,Total Biomass Input,15.67666667,7.84,n/a
PP_4121-R1,Total Biomass Input,15.84333333,8.03,n/a
PP_4121-R1,Total Biomass Input,16.01,8.1,n/a
PP_4121-R1,Total Biomass Input,16.17666667,8.3,n/a
PP_4121-R1,Total Biomass Input,16.34333333,8.41,n/a
PP_4121-R1,Total Biomass Input,16.51,8.71,n/a
PP_4121-R1,Total Biomass Input,16.67666667,8.82,n/a
PP_4121-R1,Total Biomass Input,16.84333333,8.95,n/a
PP_4121-R1,Total Biomass Input,17.01,9.14,n/a
PP_4121-R1,Total Biomass Input,17.17666667,9.24,n/a
PP_4121-R1,Total Biomass Input,17.34333333,9.34,n/a
PP_4121-R1,Total Biomass Input,17.51,9.44,n/a
PP_4121-R1,Total Biomass Input,17.67666667,9.47,n/a
PP_4121-R1,Total Biomass Input,17.84333333,9.48,n/a
PP_4121-R1,Total Biomass Input,18.01,9.73,n/a
PP_4121-R1,Total Biomass Input,18.17666667,10.03,n/a
PP_4121-R1,Total Biomass Input,18.34333333,9.89,n/a
PP_4121-R1,Total Biomass Input,18.51,9.88,n/a
PP_4121-R1,Total Biomass Input,18.67666667,10.18,n/a
PP_4121-R1,Total Biomass Input,18.84333333,10.18,n/a
PP_4121-R1,Total Biomass Input,19.01,10.41,n/a
PP_4121-R1,Total Biomass Input,19.17666667,10.43,n/a
PP_4121-R1,Total Biomass Input,19.34333333,10.48,n/a
PP_4121-R1,Total Biomass Input,19.51,10.64,n/a
PP_4121-R1,Total Biomass Input,19.67666667,10.62,n/a
PP_4121-R1,Total Biomass Input,19.84333333,10.7,n/a
PP_4121-R1,Total Biomass Input,20.01,10.83,n/a
PP_4121-R1,Total Biomass Input,20.17666667,10.62,n/a
PP_4121-R1,Total Biomass Input,20.34333333,10.81,n/a
PP_4121-R1,Total Biomass Input,20.51,10.85,n/a
PP_4121-R1,Total Biomass Input,20.67666667,10.79,n/a
PP_4121-R1,Total Biomass Input,20.84333333,10.87,n/a
PP_4121-R1,Total Biomass Input,21.01,11.06,n/a
PP_4121-R1,Total Biomass Input,21.17666667,10.95,n/a
PP_4121-R1,Total Biomass Input,21.34333333,10.86,n/a
PP_4121-R1,Total Biomass Input,21.51,11,n/a
PP_4121-R1,Total Biomass Input,21.67666667,11,n/a
PP_4121-R1,Total Biomass Input,21.84333333,11.01,n/a
PP_4121-R1,Total Biomass Input,22.01,11.06,n/a
PP_4121-R1,Total Biomass Input,22.17666667,10.94,n/a
PP_4121-R1,Total Biomass Input,22.34333333,10.99,n/a
PP_4121-R1,Total Biomass Input,22.51,10.84,n/a
PP_4121-R1,Total Biomass Input,22.67666667,11.11,n/a
PP_4121-R1,Total Biomass Input,22.84333333,11.02,n/a
PP_4121-R1,Total Biomass Input,23.01,10.96,n/a
PP_4121-R1,Total Biomass Input,23.17666667,10.92,n/a
PP_4121-R1,Total Biomass Input,23.34333333,10.84,n/a
PP_4121-R1,Total Biomass Input,23.51,10.84,n/a
PP_4121-R1,Total Biomass Input,23.67666667,10.72,n/a
PP_4121-R1,Total Biomass Input,23.84333333,10.82,n/a
PP_4121-R1,Total Biomass Input,24.01,10.85,n/a
PP_4121-R1,Total Biomass Input,24.17666667,10.63,n/a
PP_4121-R1,Total Biomass Input,24.34333333,10.84,n/a
PP_4121-R1,Total Biomass Input,24.51,10.79,n/a
PP_4121-R1,Total Biomass Input,24.67666667,10.84,n/a
PP_4121-R1,Total Biomass Input,24.84333333,10.82,n/a
PP_4121-R1,Total Biomass Input,25.01,10.79,n/a
PP_4121-R1,Total Biomass Input,25.17666667,10.81,n/a
PP_4121-R1,Total Biomass Input,25.34333333,10.79,n/a
PP_4121-R1,Total Biomass Input,25.51,10.69,n/a
PP_4121-R1,Total Biomass Input,25.67666667,10.84,n/a
PP_4121-R1,Total Biomass Input,25.84333333,10.88,n/a
PP_4121-R1,Total Biomass Input,26.01,10.66,n/a
PP_4121-R1,Total Biomass Input,26.17666667,10.6,n/a
PP_4121-R1,Total Biomass Input,26.34333333,10.78,n/a
PP_4121-R1,Total Biomass Input,26.51,10.66,n/a
PP_4121-R1,Total Biomass Input,26.67666667,10.84,n/a
PP_4121-R1,Total Biomass Input,26.84333333,10.78,n/a
PP_4121-R1,Total Biomass Input,27.01,10.84,n/a
PP_4121-R1,Total Biomass Input,27.17666667,10.65,n/a
PP_4121-R1,Total Biomass Input,27.34333333,10.83,n/a
PP_4121-R1,Total Biomass Input,27.51,10.69,n/a
PP_4121-R1,Total Biomass Input,27.67666667,10.7,n/a
PP_4121-R1,Total Biomass Input,27.84333333,10.89,n/a
PP_4121-R1,Total Biomass Input,28.01,10.76,n/a
PP_4121-R1,Total Biomass Input,28.17666667,10.77,n/a
PP_4121-R1,Total Biomass Input,28.34333333,10.77,n/a
PP_4121-R1,Total Biomass Input,28.51,10.69,n/a
PP_4121-R1,Total Biomass Input,28.67666667,10.8,n/a
PP_4121-R1,Total Biomass Input,28.84333333,10.81,n/a
PP_4121-R1,Total Biomass Input,29.01,10.98,n/a
PP_4121-R1,Total Biomass Input,29.17666667,10.85,n/a
PP_4121-R1,Total Biomass Input,29.34333333,10.76,n/a
PP_4121-R1,Total Biomass Input,29.51,10.95,n/a
PP_4121-R1,Total Biomass Input,29.67666667,10.95,n/a
PP_4121-R1,Total Biomass Input,29.84333333,10.94,n/a
PP_4121-R1,Total Biomass Input,30.01,10.77,n/a
PP_4121-R1,Total Biomass Input,30.17666667,10.81,n/a
PP_4121-R1,Total Biomass Input,30.34333333,10.85,n/a
PP_4121-R1,Total Biomass Input,30.51,11,n/a
