Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,12.367156453337612,10.069199922894985,15.013880834635897,378.3631764579772,0.9338888347072954
Random Forest Regressor,12.112988092287509,9.973497183516757,14.88678359110159,368.3408062121905,0.9356400373009165
Support Vector Regressor,53.61478795938427,30.33274432278069,53.23269386568768,5708.265184127759,0.0025983324929231832
Kernel Ridge Regressor,28.187750910915774,16.694369592424145,18.049996257000497,1120.3516662935647,0.8042416418805038
K-NN Regressor,25.745625204081634,17.885393536720116,25.24329263654266,1300.0610402831724,0.7728411334068814
Gaussian Process Regressor,12.16402911099721,10.002187700447305,14.763326180572202,365.91940412715627,0.9360631273991189
Gradient Boosting Regressor,22.637372050508965,16.976561373650934,18.18889265595534,843.2864294030305,0.8526530804470337
TPOT Regressor,16.050530383617467,12.047230762916747,17.005374951614105,546.802302840412,0.9044575696717438
Ensemble Model,17.297020015279628,13.165833518623943,16.48405336460157,570.9109167360165,0.900245086382141
