Protein,PP_0226_PP_0437_PP_0751-R1,PP_0226_PP_0597_PP_4678-R1,PP_0226_PP_0897_PP_5288-R1,PP_0226_PP_2339_PP_3365-R1,PP_0368_PP_0597-R1,PP_0368_PP_0812_PP_0944-R1,PP_0368_PP_4191_PP_4192-R1,PP_0437_PP_0528_PP_3578-R1,PP_0437_PP_3365-R1,PP_0437_PP_4116-R1,PP_0528_PP_5288-R1,PP_0597_PP_1769_PP_4862-R1,PP_0658_PP_0815_PP_4187-R1,PP_0658_PP_1506_PP_3071-R1,PP_0658_PP_2136-R1,PP_0751_PP_1620_PP_4678-R1,PP_0774_PP_1607_PP_3578-R1,PP_0774_PP_1769-R1,PP_0774_PP_2213_PP_5288-R1,PP_0812_PP_2095-R1,PP_0812_PP_4121-R1,PP_0813_PP_1769_PP_4191-R1,PP_0813_PP_4120-R1,PP_0813_PP_4189-R1,PP_0813_PP_4549_PP_5288-R1,PP_0814_PP_1769-R1,PP_0814_PP_3123-R1,PP_0814_PP_4192-R1,PP_0814_PP_4192-R4,PP_0814_PP_4862-R1,PP_0814_PP_4862-R4,PP_0814_PP_5288-R1,PP_0815_PP_1317-R1,PP_0999_PP_3578_PP_5186-R1,PP_0999_PP_4120_PP_4191-R1,PP_0999_PP_4679-R1,PP_1319_PP_1457_PP_4192-R1,PP_1319_PP_4121_PP_4667-R1,PP_1319_PP_4678-R1,PP_1444_PP_4189_PP_4191-R1,PP_1506_PP_4651_PP_4862-R1,PP_1607_PP_4550-R1,PP_1620_PP_4116-R1,PP_2112_PP_2136_PP_4678-R1,PP_2112_PP_4188_PP_4862-R1,PP_2112_PP_4189_PP_5186-R1,PP_2137_PP_4011_PP_4120-R1,PP_2137_PP_4116_PP_4187-R1,PP_2137_PP_4189-R1,PP_2137_PP_4189-R4,PP_2213_PP_2471_PP_4266-R1,PP_2339_PP_4186-R1,PP_2471_PP_3754_PP_4667-R1,PP_3123_PP_3755-R1,PP_3123_PP_4667-R1,PP_3123_PP_4862_PP_5186-R1,PP_3123_PP_5288-R1,PP_3365_PP_3754-R1,PP_4122_PP_4188-R1,PP_4189_PP_4550_PP_4862-R1
sp|P0A122,0.173702863,0.824974471,0.620800584,0.667728036,0.033030497,0.234684606,0.897634081,1.365029707,0.164226672,0.182601697,0.119856506,0.751909573,0.222014364,0.374075543,0.195800857,0.558290754,0.442890475,4.435569061,0.21876775,0.687178352,0.008871055,0.823369338,0.064386548,0.257746108,0.755642269,0.214362022,0.147319537,0.372156507,0.278301075,0.034407091,0.075826938,1.253560842,0.583187508,0.747007169,0.743655474,0.373916452,1.536168042,0.592041151,0.24423965,0.645484152,0.247909547,0.859867781,0.789352924,0.574525222,0.395956024,0.819851443,0.15427864,0.302779435,0.174830071,1.066540434,1.194177544,0.789993764,0.914866246,0.325473653,0.021097439,1.06577621,0.394975393,0.226581637,1.822693203,0.736165352
sp|P0A124,0.064815247,0.959370666,1.058933308,0.920965665,0.516683986,0.237257585,0.915227972,0.854641862,1.620040623,1.032043997,0.513528382,0.713214466,0.923322269,1.37646356,0.113810688,0.039105163,0.570181712,0.300372054,0.221120451,0.365174881,1.669254146,1.470724902,0.007109176,0.168478081,0.448815005,0.401860689,0.492363318,0.363265979,0.479773673,0.223692436,1.997426646,0.380663139,0.558306151,0.015267365,0.088244047,0.120860818,0.51704496,1.759351687,0.605329828,1.867292786,0.194079678,1.41626271,0.297484211,0.195220131,0.047865329,0.277554121,1.044767361,0.942959917,0.034551124,0.151080736,0.607768459,0.39853364,0.443684072,1.022841433,0.470253861,0.670133118,0.184664568,0.744917002,0.079566958,0.516079029
sp|P0A126,0.30710187,0.929499511,1.895041159,1.017582703,0.031227384,1.375065954,0.31565947,0.330282611,0.604773325,0.073308425,0.588283992,0.082890532,0.276021644,0.658908075,0.027020676,0.629247084,2.033489036,0.833103291,0.222870438,0.008020118,0.266783052,0.457058002,0.574555564,0.45422514,0.677358563,0.133696763,0.582842551,0.523085638,0.998922035,0.610605474,0.538409643,0.379823563,1.62806943,0.399826127,0.944214334,1.505942503,0.315764578,0.952564257,1.798016802,0.972133293,0.624005164,1.112618878,0.102474872,0.726697232,0.622873733,0.075874065,0.674227985,0.148451453,0.319279068,0.231823064,6.399365416,0.952526946,6.354283673,1.880299125,0.598872524,1.574353415,0.680678142,0.077671452,0.086035258,1.21681282
sp|P0A128,0.664028035,0.305103431,0.120343199,0.216062534,0.349508226,0.441005125,0.163787794,0.063034508,0.999570662,0.936643111,1.076684679,0.38072887,0.025833923,0.500178864,0.079861756,0.419070451,0.622843776,0.456484242,0.725268043,0.975134087,0.846841044,0.247854273,1.953784809,3.136405859,0.290519334,0.55994176,0.671094135,0.088979158,0.267245431,0.500847852,0.624640685,2.277332098,4.186817739,0.605548081,0.466564909,0.285700966,0.217024816,0.353705798,1.062895278,0.223734853,0.395992904,0.713135595,0.064148054,0.539740679,0.196102597,0.454998767,0.39903602,0.28943675,0.032090278,0.6887051,0.622164356,0.896727015,0.539985088,0.118417129,0.174313376,0.351438753,0.436530211,0.503587877,0.26588371,0.011941066
sp|P0A130,1.330941901,0.136402057,1.393855678,0.08959604,2.322974479,1.801180809,1.182234171,0.557981408,0.605688729,1.967047501,2.37146671,0.642655321,0.293311079,0.2670575,2.927690931,1.2239842,1.220479237,3.65458219,0.351217611,1.619797904,1.275240045,0.817122679,2.919549736,2.319844416,1.039744665,2.534723168,2.341608978,0.387774369,0.570021291,1.535344487,2.500143234,1.485539438,1.96893517,0.179624283,0.227573358,0.011400604,2.722046503,0.033188555,0.605482668,0.04826762,0.097364288,0.841817705,0.977381013,0.16389378,0.284139366,0.141474794,0.048129939,1.286233943,1.388450986,0.288057157,2.573634011,2.257969424,0.345413899,0.174337658,1.10851276,2.428647402,0.218069798,0.293967835,1.624959776,0.768508492
sp|P0A136,3.007024411,0.111721831,0.344041432,0.006691523,0.38455697,3.960760751,0.464974974,2.227498071,2.396902832,1.226970988,2.109736768,1.263491646,0.692745776,0.197888109,1.881490061,0.395817541,0.182746008,8.054550008,0.118493512,3.802672983,0.964904468,0.571586136,6.168111602,4.753282015,4.037304834,4.510789289,6.688129534,2.059225926,3.519933767,6.860019583,5.653466413,6.815505829,3.838738603,1.609094731,6.196283032,0.742832639,7.65422757,1.29475363,4.733292892,3.97520544,0.698864344,1.316668984,0.155494185,0.66557518,2.010022014,4.935914966,1.495600499,0.071021185,6.093506814,5.225802625,3.663122377,0.30378458,4.401165098,4.020375163,2.011760535,0.029251106,1.100763817,0.387320664,4.158761668,5.058573808
sp|P0A138,0.735871739,0.562968389,1.15611608,0.012619757,0.040674304,0.130677772,0.191745125,0.041836631,0.728524443,0.103751543,0.17336811,1.052082636,0.106575778,1.121558319,0.208096283,2.847706722,1.221530558,5.995895399,0.948616067,2.493339217,1.816170636,0.101555211,1.127501592,4.157699914,0.240333919,1.171354497,1.922128445,0.170853292,4.818471816,1.865362163,2.41080379,0.636222124,4.953776461,0.39849941,3.154305909,0.28427427,1.341525456,1.33660819,0.213502282,1.344371229,0.825617975,0.435605656,1.811354358,0.442433539,0.127145548,0.869991962,0.528806962,0.145397483,2.751124835,1.866346476,1.282459262,0.833810733,0.84014469,0.046828416,0.589296257,1.105874593,0.752896828,0.211049721,0.045933162,1.541292331
sp|P0A140,1.047189915,2.027516749,0.053471237,0.794106731,0.404247852,0.414421459,0.49827482,1.101283394,1.299785337,0.525128311,0.293321881,1.458232974,0.592456038,0.09528109,0.90400463,0.134962356,0.114949332,1.605428798,0.26963793,0.023516715,0.494554455,1.272338781,0.849104847,0.237994683,1.256369121,0.141582746,0.808897832,0.618542429,0.166134921,0.304626827,0.159262849,0.44961387,4.074515653,0.200044785,0.03121042,1.810426171,0.366737576,1.076241829,0.335173817,0.405394202,0.693001414,0.20790823,1.282670013,0.3542956,0.127305696,0.156074135,0.113666613,0.228383337,1.771989488,1.737581808,3.492952153,0.40446037,1.817819875,0.328769061,2.33487423,0.875901729,0.952946449,0.631615097,0.726119852,0.128225223
sp|P0A147,1.10368707,1.107341867,2.117930109,0.95649473,0.598758414,2.790045772,0.328814208,1.238521874,3.13432657,0.400603664,1.805319838,3.671929515,0.026817933,0.918196943,2.118536987,0.155865184,2.568024321,4.140638085,0.178118635,0.297613912,1.310396138,0.571677392,0.763991545,0.156843605,1.801900934,0.249617194,0.114279253,0.128611373,1.698684356,0.080897993,0.560054403,0.754146774,0.626550727,1.290256077,2.524171361,0.370970571,0.873932968,0.127086214,3.268936978,0.234090889,0.029206649,1.594230046,0.546079508,0.077878432,0.579644164,0.249171882,1.203385431,1.249454027,0.705706647,0.114220536,0.150402006,3.638670138,2.139309547,0.507188476,0.243569205,2.014219051,0.563562398,0.606538117,0.306206612,1.586951701
sp|P0A149,2.169402903,0.103774905,0.064902216,0.192681479,0.210261681,0.426717235,0.698599658,1.765355216,0.388850309,1.160076875,1.582564189,0.099123658,0.516275717,0.916249962,0.088927012,1.061239549,1.932671457,0.577080238,0.990848074,0.982115336,2.477891887,1.503456651,1.843771985,0.865084043,2.014445397,1.957119946,0.164543098,0.309551061,2.976283008,0.153545324,2.267629308,1.811891159,2.142760009,0.031810418,1.634308732,1.274933676,0.388465408,4.196370358,0.043920969,0.678343828,0.646738117,0.597701738,0.790362167,0.238657529,0.308977714,1.776638095,2.858980975,0.340603049,0.875804274,0.262603006,0.167315993,0.272464497,0.762470399,0.020496282,0.520078365,0.063780888,1.465366444,1.216680441,0.964026073,0.474017544
sp|P0A151,0.370549102,0.702416311,0.692859838,0.548006284,0.078273378,1.097229622,0.071820964,1.545787026,2.034499117,0.769471045,1.481093782,0.362824861,0.828865179,1.475980302,0.083578242,1.603022063,0.989035246,1.905865711,0.170782602,0.056498938,0.906402049,1.055923919,0.579030091,1.061753101,1.449256127,1.570180848,0.972437684,0.014194155,0.930765785,0.014963179,0.617876598,0.535952438,2.856175684,0.016318749,1.061068867,0.714467312,1.085860648,3.155675929,0.303720208,0.739486998,0.021466437,0.238556194,0.163551063,0.489945957,0.367187964,0.471456864,1.402021021,0.282447277,0.354010281,0.386760465,1.867385431,0.808240986,0.025547372,1.782318465,1.57615126,1.25098035,0.382986497,0.120985106,0.047848171,0.034434616
sp|P0A157,2.378109427,0.573627237,0.528116326,2.232564061,0.32507973,2.918639523,1.03101606,3.62093323,2.60973401,2.793430052,2.951242562,0.356770645,0.014288656,2.274009968,2.250573433,4.276273196,1.334122518,0.700507831,0.674666117,0.013700977,1.387581954,0.004106392,2.39725638,2.982538591,2.956247501,1.857716502,0.508534382,1.507361069,1.383406655,1.50324561,1.47935043,1.39301802,4.403310269,3.515535287,3.326920814,0.986539071,0.849682999,2.508102245,0.117488842,0.979881271,0.009009413,4.113346666,0.481512854,1.583629934,0.172330762,2.160683252,0.406108232,0.733019546,0.70965693,0.290943322,2.707553856,0.873183964,2.670437275,1.934502129,0.235844429,3.013234573,3.639810739,0.349586731,0.102788971,0.667562789
sp|P0A161,0.940532076,1.283495113,0.998738958,0.387818323,2.439190707,1.80213101,0.056393422,2.480243746,2.590238967,2.99186086,2.930353922,1.010805926,0.234906649,0.111737626,0.897558075,0.720259917,2.478857482,1.241518855,0.225249555,1.582763995,1.230919386,2.688706227,3.126686322,3.043972784,0.240062731,2.767144174,1.635366136,1.07262231,2.196924974,1.896352781,1.627756131,2.239108324,4.841739149,0.51079532,1.340381036,0.881304387,3.238430242,0.169640738,0.209457359,0.657483581,0.389133095,1.000768609,0.313403759,0.08790269,0.134818781,0.375270712,0.62337132,1.286547358,1.572248929,0.639942682,2.076178692,1.466561292,0.675658724,2.181643171,1.649677832,0.758027363,0.482280125,0.486068581,0.971294821,1.526606666
sp|P0A165,4.434653657,1.285036272,0.361099696,0.92533353,4.893943715,5.096170419,1.735832818,6.26031375,5.95928837,5.411587815,7.960823369,0.360651544,3.376998756,1.606542292,1.329770539,2.880242627,5.437409214,0.693520861,0.493465445,3.652204018,3.767955283,4.234079108,7.656527881,7.469363263,4.699853058,8.50217989,5.835742506,3.32944027,5.820289994,6.980451201,7.043582492,6.693874059,9.851663761,2.618234666,5.868391855,0.363681636,7.667098721,2.872129403,0.160178842,1.718163207,0.211405302,0.073971695,0.137849891,0.463588491,1.056845065,5.361629427,1.226936852,2.939422765,5.20528765,2.893849583,1.355509327,2.496230627,1.229451093,3.536174222,3.037259653,2.195424757,2.783268757,0.941757906,0.151139372,4.633091768
sp|P0A167,0.406492115,0.156459159,0.070604305,0.282007442,0.193966409,0.655846238,0.399224098,0.857638989,0.88343605,0.40485032,0.843943317,0.932917574,0.567565651,0.904084102,0.860638735,0.127827906,1.029500844,0.910131963,0.40962879,0.492187563,0.848956212,0.437677788,0.071480295,0.871692036,0.397494741,0.589804314,0.821533231,0.203131737,0.797775842,0.528144073,0.285460951,1.069839449,0.270870013,0.422484155,0.189297645,0.441629011,0.803072066,1.036581129,0.278658336,0.597001187,0.116697042,0.45372666,0.601446549,0.092078531,0.120022882,0.961259335,0.142284422,0.348097075,1.082228553,0.31070426,0.862410535,0.301050381,0.94617508,0.283935308,0.011570847,0.754013059,0.187517676,0.03300107,0.030070225,0.412286504
sp|P0A171,1.761964581,0.095396263,0.386928391,0.835825458,0.252933643,0.210814089,0.758240816,0.500264633,1.28717208,1.742929373,0.765682788,1.225983479,0.005217395,0.246294969,0.2843597,0.41699133,0.065932374,0.117278962,0.633164639,0.325652401,0.092094461,0.133092618,0.122033665,0.349900003,0.017223387,0.682995251,0.333582026,0.237740876,0.405532702,0.005075614,0.094649355,0.63837878,0.941587836,0.731717974,1.165810778,0.531279157,2.251931645,0.609581268,0.410693529,0.579506779,0.380218995,0.289130018,1.771911637,0.104069629,0.226153224,0.029727821,0.19116842,0.342555098,0.191217426,0.979209873,0.907809973,0.292897302,0.76128795,0.244949435,0.696613029,0.77130969,0.33237424,0.010710548,0.008530285,0.104076534
sp|P0A173,1.460847607,1.39462165,0.737102489,1.704291758,0.908334558,0.321174178,0.188885714,0.227152665,1.854239026,1.79029049,0.365102838,0.278344264,0.502221003,0.012599775,0.376172533,1.076051754,0.521454564,12.18795494,3.999917077,0.538525465,2.937365408,0.620150017,6.675522482,3.487248256,2.622766196,1.323308989,3.736454724,1.41589156,1.76203211,2.642750291,3.039555269,5.918214417,0.074277463,2.493372063,4.309158223,1.180452498,1.0226567,0.426135486,1.58529346,0.359405236,0.02016053,1.082413518,0.457010102,0.64216367,0.213486638,2.282605456,2.548814428,0.706646622,3.888962994,5.967118137,1.501984262,2.132955515,0.340118481,0.816435594,0.716307623,0.100535044,1.709906082,0.428786602,2.791457912,1.30857003
sp|P0A175,0.127765034,1.463834679,0.066084248,2.709663217,1.228262827,0.569406162,0.740604996,2.814136422,1.551441331,0.238393332,0.421142868,0.740114407,0.818896101,0.167412561,0.435281273,0.660023463,0.283108113,1.353016481,0.546197053,1.647159868,0.651433029,0.615796598,1.584902101,2.4118673,0.479664082,0.07379168,0.26431515,0.060084985,0.170987091,0.073327958,0.169172745,0.496705666,2.518771843,0.181028742,0.688392957,0.218222437,2.802512027,0.391517714,0.653228321,1.561208118,0.309243824,0.808528084,1.426083326,0.507875084,0.763847741,0.139458021,0.033410685,0.021793852,1.170192422,0.202309669,0.172367852,1.864573447,0.532416154,1.330190715,0.005089223,0.050675922,1.226814315,0.053315459,1.03325303,0.236916727
sp|P0AE22,0.858357437,0.120960514,1.875039334,1.137372621,1.924744196,0.050913152,1.17139233,2.45446886,3.938411883,2.610227886,0.924105298,0.839576073,0.13405601,0.337803385,1.835830677,0.182127971,1.59771035,0.26670265,0.554589107,1.231583778,0.849381871,1.06486457,0.414843605,0.138667765,0.199338656,0.890028797,0.74999343,0.031914995,1.857081608,0.454581851,1.238742343,0.763754039,3.428096442,0.634547904,1.299213313,0.086473285,2.990610278,0.460452314,0.866103887,0.074720068,0.262080833,3.259829052,0.05912824,0.352795409,0.032970398,0.58038488,0.901822599,0.603582126,0.566304873,0.087146519,2.154790686,1.954814242,0.775201238,0.337247409,0.142044267,1.328688571,1.533105736,0.839753909,0.069678307,0.559687667
sp|P13645,0.131602004,0.419914643,0.053425058,0.84525966,0.41804467,0.254376185,0.067070819,0.409847106,1.000798575,0.432526817,0.432542972,0.002765797,0.065887916,0.408167355,0.407159767,0.302429854,0.372813639,0.42759378,0.364662918,0.293172085,0.286496115,0.343359491,0.422129753,0.357192643,0.388478667,0.377797385,0.264031882,0.199153695,0.297458612,0.397695613,0.339010084,0.450936855,0.298139312,0.413205949,0.35154834,0.396614326,0.317698476,0.126918872,0.41593815,0.295974665,0.388298664,0.32062924,0.234928228,0.071322172,0.079035555,0.43393093,0.046046436,0.403296125,0.390282014,0.432213176,0.405971818,0.358997674,0.428570504,0.287286475,0.009865488,0.252233275,0.999479342,0.337301472,0.411460149,0.385876491
