Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,25.82780384909423,6.967523728885296,24.94391773605223,1289.274483690228,0.9253337594904949
Random Forest Regressor,15.932426765324227,4.416095659843871,16.02397464284599,510.609985986991,0.9704288508750011
Support Vector Regressor,95.11372727846249,28.768889570578676,84.7008865910579,16220.861306112987,0.06059512782185883
Kernel Ridge Regressor,29.96989586262398,8.236370709986957,22.83199868343162,1419.4948218967493,0.9177922598216832
K-NN Regressor,51.71296937164752,14.735678771319725,41.940812056224615,4433.262917168509,0.7432547689397173
Gaussian Process Regressor,15.443000221927067,4.245442204254537,15.752968529539151,486.64227334709034,0.9718169020767213
Gradient Boosting Regressor,34.74800046407736,10.216791763978406,29.416684492666977,2072.7648627926333,0.8799591850123737
TPOT Regressor,57.767786732977164,17.863030574570242,49.54313896053214,5791.639802089329,0.6645865749475841
Ensemble Model,39.02222623636287,11.864390630477384,31.410460916366855,2509.3511954204964,0.8546749957047172
