0,1,2
PP_3123_PP_4667-R2,0.11800482225991894,0.9754261554805
PP_3365_PP_3754-R2,0.10584331442878633,0.9889264602918683
PP_2137_PP_4189-R6,0.11043159491831374,0.961653832856579
PP_0814_PP_4862-R6,0.10679276465960658,0.9841228796192792
PP_0812_PP_2095-R3,0.05201904867605214,0.9753878091502937
PP_0437_PP_4116-R3,0.09949250904713482,0.9867375142991198
PP_0815_PP_1317-R3,0.0734986768220596,0.9852714016264847
PP_1319_PP_4678-R3,0.10399752849227542,0.9718570532456671
PP_3123_PP_4667-R3,0.11309521864870792,0.978934272033212
PP_3365_PP_3754-R3,0.10226079232893058,0.990833526154956
PP_3123_PP_3755-R1,0.08505821004116419,0.978373941165705
PP_0813_PP_4189-R1,0.11369091026409148,0.990225273163886
PP_0999_PP_4679-R1,0.10514725819750873,0.9644862139776955
PP_0437_PP_3365-R1,0.09966890029948022,0.9853778315609419
PP_1319_PP_4121_PP_4667-R1,0.10060322265256197,0.9822984820193157
PP_0814_PP_4192-R1,0.0788047451527011,0.984655333602303
PP_0812_PP_4121-R1,0.10985381949943883,0.9697156818369701
Control_P4-R1,0.10391011600572125,0.9769476126622052
PP_3123_PP_3755-R2,0.09505367465245418,0.9871189233332495
PP_0813_PP_4189-R2,0.11308924850416699,0.9888567524295122
PP_0999_PP_4679-R2,0.10339923618246896,0.9668601898116023
PP_0437_PP_3365-R2,0.10013641625870814,0.9840328584329456
PP_1319_PP_4121_PP_4667-R2,0.086867093230396,0.9823133439655966
PP_0814_PP_4192-R2,0.07581781711904857,0.9834346163588262
PP_0812_PP_4121-R2,0.10693578944047363,0.9756437086857295
Control_P4-R2,0.10081657328305882,0.9854880084904883
PP_3123_PP_3755-R3,0.09523944175264132,0.9856668814318921
PP_0813_PP_4189-R3,0.10877913554228638,0.990443772816192
PP_0999_PP_4679-R3,0.09053406385696339,0.9676956822618297
PP_0437_PP_3365-R3,0.09691824588556627,0.9824093251003105
PP_1319_PP_4121_PP_4667-R3,0.05894916108333689,0.8907469521980813
PP_0814_PP_4192-R3,0.07929760011670312,0.9858317462507626
PP_0812_PP_4121-R3,0.10230092648888575,0.9791281320107562
Control_P4-R3,0.10106919756198998,0.9750194302616684
PP_2471_PP_3754_PP_4667-R1,0.09685588638846998,0.9217876663145027
PP_0437_PP_0528_PP_3578-R1,0.09933729792775611,0.9856733309445359
PP_2112_PP_4189_PP_5186-R1,0.09955165765442084,0.9509915866882616
PP_0999_PP_4120_PP_4191-R1,0.09349027741090538,0.9876367916591738
PP_0226_PP_0597_PP_4678-R1,0.090565128113587,0.9859116982012929
PP_0226_PP_0437_PP_0751-R1,0.09707831544812437,0.9718682171557045
PP_0774_PP_1607_PP_3578-R1,0.08324042284453854,0.9716311302367169
PP_0597_PP_1769_PP_4862-R1,0.09733073369932561,0.9673085229877959
PP_2471_PP_3754_PP_4667-R2,0.10053542679451792,0.9829321609805499
PP_0437_PP_0528_PP_3578-R2,0.10452240736020849,0.9875839997686767
PP_2112_PP_4189_PP_5186-R2,0.10389205220106357,0.9519516070826883
PP_0999_PP_4120_PP_4191-R2,0.08731662038777493,0.9803047273336638
PP_0226_PP_0597_PP_4678-R2,0.08726681906080191,0.9864268398894867
PP_0226_PP_0437_PP_0751-R2,0.09420507394058239,0.9856777912407303
PP_0774_PP_1607_PP_3578-R2,0.08124463448489468,0.9844907366402663
PP_0597_PP_1769_PP_4862-R2,0.09551846093079897,0.971854313034507
PP_2471_PP_3754_PP_4667-R3,0.10107415932236961,0.9825496513369523
PP_0437_PP_0528_PP_3578-R3,0.10339844852618932,0.9856444109915283
PP_2112_PP_4189_PP_5186-R3,0.10298513562976938,0.9496210321066729
PP_0999_PP_4120_PP_4191-R3,0.09322189035161517,0.986725883299201
PP_0226_PP_0597_PP_4678-R3,0.0905031705085339,0.9790856476994142
PP_0226_PP_0437_PP_0751-R3,0.09560723956458875,0.9719476329193433
PP_0774_PP_1607_PP_3578-R3,0.07944929607067173,0.987761786484492
PP_0597_PP_1769_PP_4862-R3,0.0963235060621819,0.9742086227663905
PP_0226_PP_2339_PP_3365-R1,0.08989309873463036,0.9772729775679286
PP_2112_PP_4188_PP_4862-R1,0.09459263928154711,0.966751804006738
PP_0658_PP_0815_PP_4187-R1,0.09984398740793123,0.9620816883532813
PP_0774_PP_2213_PP_5288-R1,0.09589327999743366,0.9723125128727178
PP_1444_PP_4189_PP_4191-R1,0.09736239011583285,0.9884044993676471
PP_1506_PP_4651_PP_4862-R1,0.10148559613186518,0.9724630436421591
PP_0814_PP_4192-R4,0.0930875599190174,0.9694602963424315
Control_P2-R4,0.1158417253389571,0.9738494979927248
PP_0226_PP_2339_PP_3365-R2,0.08592146466765108,0.9815588457427689
PP_2112_PP_4188_PP_4862-R2,0.10060966362177355,0.9768504660809361
PP_0658_PP_0815_PP_4187-R2,0.10361386480449182,0.9632701828339112
PP_0774_PP_2213_PP_5288-R2,0.09650069009116741,0.9723492957521083
PP_1444_PP_4189_PP_4191-R2,0.09521769509516476,0.9827612164132807
PP_1506_PP_4651_PP_4862-R2,0.09475694860152836,0.9785588491419385
PP_0814_PP_4192-R5,0.09273137438112297,0.974260220056067
Control_P2-R2,0.10368629214714681,0.9723188258312175
PP_0226_PP_2339_PP_3365-R3,0.08220731662485509,0.9897580269666051
PP_2112_PP_4188_PP_4862-R3,0.08638076201075592,0.9844097224099155
PP_0658_PP_0815_PP_4187-R3,0.09546983758302582,0.9745320776357235
PP_0774_PP_2213_PP_5288-R3,0.09208810976213239,0.9782036658606743
PP_1444_PP_4189_PP_4191-R3,0.09196027952456748,0.9855729244989349
PP_1506_PP_4651_PP_4862-R3,0.1018236460771462,0.9781604776616579
PP_0814_PP_4192-R6,0.08088875079326993,0.9796835843422369
Control_P2-R3,0.10189204201728794,0.9690820615301675
