Locus,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value,PP_0812_log2_change,PP_0812_log10_p_value,PP_0813_log2_change,PP_0813_log10_p_value,PP_0814_log2_change,PP_0814_log10_p_value,PP_0815_log2_change,PP_0815_log10_p_value
PP_1127,,,,,,,0.7888433953678953,1.1096171162319872,0.7718916961046038,0.7060747542102335,0.49135428408682497,0.19884213057091985,0.6769388938938838,0.22831749593987083
PP_1128,,,,,,,0.4664640714665145,0.51054709381859,0.4435128612409185,0.5455560800995344,-1.3098688150518585,0.9916116956901793,0.10444111257246419,0.06749434731797029
PP_1129,,,,,,,-0.9128389749824999,0.8929306873939259,-0.94291207271718,1.844308687753119,-2.0712391748702923,1.349099436698338,-2.0329045220735518,1.2729254715907672
PP_1131,,,,,,,0.9737349590055148,4.852835863838806,0.7233997389510264,2.6276856327468385,1.0419471472025095,7.916094134510722,0.743901149900953,0.588755349755847
PP_1134,,,,,,,-0.4249771709408879,2.1796779378684454,-0.49169031128542257,1.700257415368189,-0.37481786488770896,3.1352569496855325,-0.1974993493218833,1.3150092889698084
PP_1137,,,,,,,-0.47614677502471137,0.6327234887287633,-0.3707979657711979,0.611264573182783,-0.4741676861132476,0.6928154468623381,0.09591532026166909,0.20637354405173128
PP_1138,,,,,,,0.20576235616654748,0.4649253987552517,0.003470014732211219,0.0068972086985672875,0.19382189000098846,1.2169126464463376,0.04010766492893641,0.2553117240295027
PP_1141,,,,,,,0.4885083799727276,3.786512425353147,0.5269043094981796,8.090436282808481,0.697927490584198,3.1935639026212868,0.3229624443944226,1.5580488198042375
PP_1143,,,,,,,0.13862848532894434,0.28146072667144817,0.29253241747687847,0.6664703320105285,0.2655800858672606,0.38499196503265193,0.33223596498118907,0.3036808632158838
PP_1145,,,,,,,-0.12511520254660105,1.449273455269015,-0.1808916946833243,3.1447760839929804,-0.27662764399955997,3.6221633605571104,-0.04914286225681825,0.5284042336362417
PP_1146,,,,,,,0.25627298526179965,0.23993195645822302,1.2068686460956144,0.9415235267057062,0.5739130822600524,0.477462884735773,1.925040519733295,5.326620401701412
PP_1152,,,,,,,-1.9375850459104604,3.7083786101723937,-1.8295424684817423,2.9110107759411314,-2.4508394613870736,3.7399923657558545,-1.2868145414815413,2.864449635842527
PP_1157 PP_3365,,,,,,,-0.16559070696866943,0.6457092068612347,-0.15752972664538087,0.7313901540034278,-0.1973829488566776,2.431336282063874,-0.03273272576398449,0.20274720303682464
PP_1162,,,,,,,-0.045339143765600186,0.10234599552012226,-0.30193766706202396,0.6270954671429986,-0.2501873923649603,0.335368566167713,-0.47586757872740665,0.2802415560579832
PP_1177,,,,,,,-0.5798394078083923,1.935226464420533,-0.4257520368610586,2.1168715223037116,-1.6243867641082947,1.7562985005470626,-1.212783649046577,2.0862359773544545
PP_1179,,,,,,,-0.5145008693286522,3.9529832732342824,-0.3972465174043359,3.9981898396558675,-0.9439601105480729,3.298792386877076,-0.7092957163990018,3.7624260254907336
PP_1184,,,,,,,0.18865472364416558,0.25163711610903816,0.3872661954327101,0.842248422885467,0.7938381211779023,3.4939948396251177,0.8521173458943464,2.914941681295048
PP_1185,,,,,,,-0.0778877523626925,0.14813879803474378,-0.0874438742081684,0.15235396379871252,0.8053209717785624,3.5574604528431486,-0.6276435727565642,1.168525579128208
PP_1186,,,,,,,-0.23365485663518185,0.7670490244932258,-0.15813869604771655,0.5323075504379834,0.34476189040036415,5.50800894475787,-0.7823278129030267,3.8397351978976
PP_1187,,,,,,,-0.3308940940668218,0.99078552819836,-0.06736088681836798,0.1390223112431855,0.16357904577853355,0.5473343170497313,-0.5361688576110846,2.1968546797070165
PP_1188,,,,,,,-1.6826319803996121,3.375163435935499,-1.3516758385066934,2.8098424660153536,-2.126430095263822,2.065556737919663,-2.708138670761712,3.1361081417048817
PP_1190,,,,,,,-0.29886222173692195,0.634829241948388,-0.23493395936177625,0.4414636508345392,-0.16637474022809298,0.6361609576856394,-0.6403823697304679,2.407519471646172
PP_1191,,,,,,,0.87366750360426,1.5295346477360359,0.5719034873290362,0.6525300105104056,0.7901320198603714,0.5804799239131521,-0.38244374965808403,0.18429468103654165
PP_1197,,,,,,,-0.2941646927114881,0.5402382122708435,0.19393756035198484,1.342351733343224,0.09500446024524845,0.3817622665378585,-0.09101630662879684,0.23716113314886472
PP_1201,,,,,,,0.7069274458353291,3.094278901773965,0.8725349527731229,1.4135523591862027,0.23910531283356543,0.30968928226482595,0.2981325645875958,0.182003852918643
PP_1202,,,,,,,-0.24173342574942416,0.22231923162472514,-0.0654606824986747,0.0448115387709735,-0.8449199459122108,1.1864406100762133,0.22893415464892936,0.22355937812180643
PP_1205,,,,,,,-0.3275265853932141,2.949929514843136,-0.2908140865981536,2.3157249199667653,-0.43944410144571405,3.3316414194997197,-0.3268962615517661,2.7687551029736213
PP_1206,,,,,,,0.7488693822912036,2.2414356760304064,0.9446946467038362,3.2628113982887816,0.7918595320590263,8.018770031749025,0.9216180004947441,2.0455838576200955
PP_1207,,,,,,,0.2984504551424388,0.754380143258364,0.04051262514499988,0.07672002223975545,0.23952975002947036,0.9551628146173057,0.5994708800472094,1.8606829366967752
PP_1209,,,,,,,0.44575654211316407,0.6513416368109466,-0.007328312107215574,0.008514445839280457,-1.064465747397939,3.3160227253924095,0.38654639488058823,0.26002974516422334
PP_1210,,,,,,,-0.15785627295300958,0.6699850812626773,-0.24005571210063195,0.8153883557899959,-0.49535164537361476,1.1388675948389357,0.40909309713453434,2.759854519407206
PP_1213,,,,,,,0.1535078579371365,0.7701528198771438,0.09671691177449722,2.8374679769799767,0.08648084527445342,1.866042726482546,0.08552422700268403,2.4517785773351135
PP_1214,,,,,,,0.04923704507110071,0.12682647886049178,0.18659841016105655,0.4385753686100545,0.3533388478355918,4.906107847434172,0.3286223712126044,0.807799771061277
PP_1217,,,,,,,-0.42650377084221436,0.6416550544830364,-0.06347022222745487,0.10580115010898292,-0.5770317588076851,2.079846987797246,-0.5906113834850055,0.9067193238926783
PP_1218,,,,,,,0.1644097131873859,0.3041308801777842,-0.12019042034641125,0.12295530685156797,-0.4546350351220278,0.8717248868417812,-2.2118996507112665,1.5757637039121826
PP_1219,,,,,,,-0.08039934335613852,0.3984989180160752,-0.04862553760817025,0.277119105016008,-0.7746453513811057,1.5947403408421634,-0.34482274351505354,0.9006091216657386
PP_1221,,,,,,,-0.7750079670903461,0.8934096878787688,-0.09067112285628857,0.12353492384293362,-0.6850004854593658,0.5584075466998988,-0.12783220369370987,0.09025571399256255
PP_1222,,,,,,,0.057609345109081014,0.20516368999434353,0.16588618789339413,1.6584347145227414,0.08717836474253894,0.49917223925807785,0.2533278889095949,0.9614852982025894
PP_1223,,,,,,,0.4546165742004945,3.229480767164415,0.4659048565076827,5.401573641825469,0.16593907259850427,1.4761249687090008,0.7282516803940304,2.008171496492323
PP_1224,,,,,,,0.9915631876959946,5.742673123081298,1.1398089297708778,5.600585323903338,0.7952585469942921,2.482431667813564,1.1539765352781053,2.32764097216902
PP_1230,,,,,,,0.07656796746404314,0.2945549143139598,0.1053192688657867,0.6163274460492322,-0.03998423984217913,0.1274229675964185,0.5241034425907882,2.1188751465385
PP_1232,,,,,,,0.09280718900218528,0.13981850600423978,0.13407066602250534,0.3119490275348603,-0.08905065229417972,0.13559710776839035,0.8551958149080435,1.585051078640305
PP_1235,,,,,,,-0.6348394702445065,3.947203708422803,-0.35165609883748006,1.4349475394092779,-0.5232300718859583,3.827035836218058,-0.1525142279126302,0.7025506774139457
PP_1237,,,,,,,-0.35224823838781133,6.719971296635651,-0.3180763638094326,8.679265221847052,-0.3924036119209525,4.521876773428022,-0.10513733997550911,1.4007277221966326
PP_1238,,,,,,,0.3178835441652573,4.689254518417253,0.30279976745738946,3.6493780573978443,0.3887978639769983,1.9481319154541932,0.5380366824933074,1.5074806485531558
PP_1240,,,,,,,0.06642224430684125,0.4519366609209306,-0.056709435701848714,0.4668164674321943,-0.03254730062234426,0.3564615805462511,-0.11992675213888764,1.2776951267179548
PP_1245,,,,,,,1.2553496243133653,0.5928714017242013,1.6539720828735816,1.054197536197757,-2.2675987413324514,1.658686604742713,0.2837955721979882,0.06306259432822313
PP_1246,,,,,,,-0.30891355326688325,0.3194317010934019,0.6647760392697826,5.186032850198111,-0.264682898620264,0.28367986263831907,-0.017983096421049605,0.013652037935149639
PP_1251,,,,,,,0.4040727722192719,1.0955619067979425,0.09977035902133945,0.29952397999955915,0.05779521737899113,0.1987471929707822,1.2524988996152082,2.240125104150115
PP_1261,,,,,,,-0.37541581648378086,3.206332472120891,-0.1313687946581017,0.5207148089928793,0.08883766881744064,0.6396461265774456,0.1205958690282455,0.3250962306257602
PP_1262,,,,,,,0.14032684588193295,0.10483522552601549,-0.0712927705511438,0.06304133703039703,0.2126580572873155,0.36312295907764297,0.1688108957912969,0.13516393168141952
PP_1272,,,,,,,-1.074541107325884,4.179945137761673,-1.9971508840828138,5.597009550832038,0.7283698358754733,2.1610298114458186,-0.6368829947470305,1.5120999809685827
PP_1274,,,,,,,0.652684295329561,0.3649078707405335,0.7537394324837711,0.4047600908061216,0.5214224961690064,0.6788820187793758,0.4501642310339076,2.1387811070154386
PP_1289,,,,,,,-0.7664354079686699,0.40514680171682776,0.051322276714660456,0.031692555412408806,0.45236256558067167,0.18230706225992693,-0.285299716207372,0.0864182624713828
PP_1291,,,,,,,-0.561502329654385,2.2080996188200217,-0.47561323287678176,1.5506313985951212,-0.2838415059884593,3.82125830060837,-0.14577550401536174,0.47394584746650836
PP_1295,,,,,,,-0.19018071756408886,0.34850873558352974,-0.03367922956970599,0.061693575538278915,0.21307166730280805,0.2854249721307628,0.08259204536324354,0.05564161486369181
PP_1296,,,,,,,-0.376965029534716,0.983358396279277,-0.16589753634638307,0.3159100780496997,-0.157141555977422,0.14653366628071737,-0.4932955728222533,0.32556581969180043
PP_1297,,,,,,,0.5536948080973785,1.7574254265147915,0.5371823946257991,3.097936169716496,0.6489036225568926,4.18510856774291,0.45249986725021096,2.1143987862308227
PP_1298,,,,,,,0.2151512468134048,0.6302104855308817,0.2604980464621812,1.8980810952239595,0.12965462187173765,0.43395395262634706,0.37284011745926576,0.5872190719335585
PP_1299,,,,,,,1.4719756423445953,0.7384156314148924,1.2818691426378903,1.0922721770757016,1.4070394898371308,0.260374156049861,0.5738358100811161,0.23919443236479965
PP_1300,,,,,,,-0.05549086484049429,0.19480696632236644,0.2357220140645657,1.4603895885896956,0.49132125589005265,2.3072521233171543,0.3531846104901982,0.8429900414524598
PP_1301,,,,,,,-0.1414812796139359,0.26263983213132003,0.021833770962238794,0.031753490695178826,-0.18747095270999092,0.18009174610577308,0.3680026467578371,0.5769527697340465
PP_1302,,,,,,,-0.1337362315083341,0.20437133921726222,0.40033858276578665,0.8783760760096094,0.9260254752012769,5.484137786554452,0.7705565125295696,1.898529586327163
PP_1303,,,,,,,-0.10754601518617367,1.3853468436956573,-0.14779287870283164,1.8585306341009116,-0.3536377058545542,6.136001080427587,0.10029928118766954,0.7691584029159211
PP_1304,,,,,,,-0.010815412649383106,0.06399866605233934,0.059803010873953476,0.49467894139898305,-0.09256781777723048,1.3538217207525016,0.3201813668694717,0.7345996934847524
PP_1309,,,,,,,0.2680576774000071,0.6844752292434457,0.0008703810816849641,0.002049570192242286,0.4683149097411565,3.468274684441208,0.42461248295276566,1.5947602190162267
PP_1311,,,,,,,0.09656174564456955,1.0835593911744448,-0.07575777890879884,0.3658302552852212,0.13610395038540973,1.4957558192962048,0.18023776239802553,0.8456292886668104
PP_1312,,,,,,,-0.4205255544264702,1.4030857141131827,-0.7033081298013861,3.1028894862035608,-0.6135173774477993,1.9789278114696909,-1.0415088893617581,2.609720653262167
PP_1314,,,,,,,-0.48736920205816836,2.2626933503749918,-0.21838701994304222,2.7205298672860305,-0.3446083526036803,1.167749197507247,-0.3434945648150337,0.7436793336299824
PP_1315,,,,,,,-0.033431534996704704,0.16959676811120578,-0.11236208469847314,0.517724225778299,-0.4447447889305992,1.8699172915431999,-0.47028230251901315,8.274552313804536
PP_1316,,,,,,,-0.41707472012121943,4.41554357114025,-0.5815149060624113,3.249352986869722,-0.5139705003314411,3.0961045787599684,-0.9258815218627814,2.640318263796523
PP_1317,,,,,,,0.19303657124248066,0.47459400529119694,0.3071393090261762,1.9756940717019489,0.6081997704354049,2.03219380816066,0.8988928837435759,1.4225802360325717
PP_1318,,,,,,,0.19947094537864246,0.43478507254725174,-0.048173605990878395,0.0656789236114241,0.7627870081720317,0.8851861491395223,0.764947238273808,2.9126960605337096
PP_1319,,,,,,,0.10759931389940862,0.19032121001486535,0.22407765836254975,0.853140060190128,0.6945404534047473,4.973990680995038,0.9354212449531991,1.1960577007965716
PP_1320,,,,,,,-0.008561808979665552,0.012055317822019984,0.22376728343606475,0.8292869108968464,0.625167359181065,5.969132965756411,0.27955649455589704,0.5031743418101324
PP_1322,,,,,,,-0.18394947574650564,0.6922191958579501,-0.38093908772617807,2.851808775576717,-0.19490859442258218,2.018978571440923,-0.2395504622183363,1.172930023976963
PP_1323,,,,,,,-0.1571788310852292,0.7253232419637737,-0.12676394749641523,0.31737359618484184,-0.08628285091857957,0.5013000013473997,-0.31388693655955785,1.7681198735999037
PP_1325,,,,,,,-0.1801611750855788,1.675589433875153,-0.2007902136798143,1.729943413412919,-0.15183550234712234,1.160590870968642,-0.12890959075333025,0.9400003817086447
PP_1326,,,,,,,-0.1395876387486902,0.9194996746300889,-0.12167467925167934,1.5548392822033137,-0.10434343617999721,1.5248763035598323,-0.17942992904484825,0.6336280676718348
PP_1329,,,,,,,-0.029763670331953224,0.09332244138376783,-0.20416807118569502,0.5597171528380247,0.050467416125292056,0.1906951760340291,-0.5011864599038443,0.7612338766648951
PP_1331,,,,,,,0.7254278829678221,0.1674609748540178,-2.0600202692792107,1.5995390130731468,2.7123008874962107,0.6273662754346314,-0.41177420378866514,0.11859390849757426
PP_1332,,,,,,,0.10682780494219474,0.42587322670350425,-0.032621365470858595,0.08672434311893362,0.4499957981584713,2.1165189162131512,0.2580904848098121,0.8511624089457056
PP_1333,,,,,,,-0.22516142336828815,0.9058456289222179,-0.22385910286452795,1.523914785781856,0.3662951844659619,4.48389258568561,-0.002346362016950142,0.002608493407235788
PP_1335,,,,,,,-0.0516843220938044,0.17503114192461566,-0.011072259783041742,0.028584476929960766,0.49151902821942317,3.1812131095843608,0.48409853467629527,2.032171378094623
PP_1337,,,,,,,-0.3332372699119322,0.6650554079148882,-0.0026514632606343225,0.009425940209187201,0.4488528440158801,2.806225623599265,0.6318260901481261,1.0472491079666462
PP_1338,,,,,,,-0.11458142246629507,0.5333135975683018,-0.2791100499271519,1.0266142310199131,-0.0452588717416845,0.2283087360435481,-0.250439905039384,0.5174733335184232
PP_1339,,,,,,,0.0994404192489101,0.2990244870983235,0.04137967017543168,0.11868312442476155,0.3847819906316603,6.089392638880811,0.5565970360567177,1.412728363362187
PP_1341,,,,,,,-0.3318937848217235,3.9606702828404035,-0.23365679979613002,1.6957752938049222,0.055595157649843116,0.16765453964075838,0.32157939409893493,0.8999072835957076
PP_1342,,,,,,,-0.1016981593907489,0.32951084309933243,-0.11129471927813371,0.28519629461222457,-0.03208083251381246,0.16830181001634878,0.2620429491761546,0.9822920148639137
PP_1343,,,,,,,0.007946814007165567,0.042494391053929055,-0.0424258479288458,0.2521017291565837,-0.03734376401032827,0.6069383431318175,-0.2772562304752769,0.47273091276565427
PP_1345,,,,,,,0.5985590448134103,5.862381792903202,0.5849402246417994,8.15599552041566,0.39415796418759724,5.429576645774933,0.5347185506527191,1.5186329428401815
PP_1346,,,,,,,-0.05327161500828555,0.10978303281424318,0.2859822681393189,1.572811811332477,0.5327875043304432,3.833028341694442,0.3231708023146311,0.29989433707214996
PP_1347,,,,,,,0.23022029326174331,0.633670052734327,0.23951408380873201,0.7674834187110733,0.6868760006689538,1.9083935154719267,0.6726991101750602,2.1496510261982587
PP_1348,,,,,,,-0.020728776648607564,0.03208792144699075,0.3453035540455838,1.3438898215676482,0.25194342426796434,0.5208674280006909,0.7473303813344832,6.407720635120375
PP_1350,,,,,,,-2.3144698863407416,1.0291349803145533,-1.1619416876982402,0.684689908674182,-2.758268001204952,1.1028143558362082,-2.030314051219849,0.9846691519016104
PP_1352,,,,,,,-0.5206235904160996,1.1948442910200143,-0.6315320415624743,2.5325076025907896,-0.7579143051048296,7.988569956204477,-0.4313976314952885,0.9309065515330278
PP_1353,,,,,,,0.4084901640986465,0.5768069210559821,-0.09706135252422218,0.1271181922725838,-0.6469387360898762,0.4248100402931814,0.1638823845670009,0.09359894336867212
PP_1355,,,,,,,3.307373195482858,0.7472985242188611,4.553132740300216,3.0484960838401602,3.7680845447179947,0.6882032370175785,4.513163639912788,1.312368782278185
PP_1358,,,,,,,-1.017544082153584,2.1825966660428877,-0.7929424787451872,1.5402834226567466,-1.0778950178557074,1.389288479769543,-0.7409416001943692,0.834741180215844
PP_1360,,,,,,,0.3216567489059834,0.843460680158382,0.37975224530399515,1.7568837231367334,0.3131162235230749,0.4822039613374779,0.4138741384877612,0.5151884656697125
PP_1361,,,,,,,0.2809601707444263,3.266475171184303,0.32387478220041926,3.4710966225682753,0.3600041506373628,1.7631993937464656,0.5700849253261964,0.9702929516444058
PP_1362,,,,,,,-0.27846193878401454,2.511676332102812,-0.3095212872839169,2.301269916499566,-0.12474035723558977,1.6977172540580314,-0.2579912192946789,0.7109698544655317
PP_1363,,,,,,,0.9106511870520541,0.5531793361902123,0.18093336023542472,0.09159005521562855,-0.5353088997156894,0.26644958120283824,-3.4950205208423415,2.430679166450293
PP_1365,,,,,,,0.01598261429746726,0.044719993114065326,-0.10152253300479666,0.6593957514441273,0.19920770416618458,0.7898560045653619,-0.5138081719421173,1.2273593305071533
PP_1366,,,,,,,0.05330565983686653,0.25250095213263757,-0.13806247613016967,1.0405192883023549,-0.3613512589111443,3.9159855719982235,0.21545091022177512,0.9074161814216282
PP_1367,,,,,,,0.1269683638358544,1.027087304072883,-0.08290314141468592,1.0021375473216274,-0.12091846236913342,2.1851766301242463,-0.4249072159546424,0.7466971380325678
PP_1371,,,,,,,-0.07337640488645354,0.3506090916781982,-0.021250766711918945,0.05834402881793291,-0.4187552812259786,3.339361272766804,0.21572677498695006,0.2928366514779998
PP_1372,,,,,,,0.4536176248152554,2.911040362028601,0.5477303779699293,3.4101918166279503,0.6424218440481552,5.055458066458667,0.4016928364640671,0.28864274510112525
PP_1373,,,,,,,0.0813900364304882,0.10398447197853465,0.18227349596842052,0.6602001906242672,-0.07011471996916455,0.22802118545170302,0.026018329111224796,0.028985358705172177
PP_1375,,,,,,,-0.285316440614302,0.9282461304064362,-0.011871049420491726,0.04625043522047046,-0.17173697228916468,0.19447505728658904,-1.233947373430006,1.3480717311184007
PP_1379,,,,,,,0.06899318906913406,0.06477411493930163,-0.07871096018508028,0.08171045813658408,-0.17243532386557098,0.2093987574485589,-0.009698328757039031,0.01460721968471144
PP_1380,,,,,,,-0.2680861810935643,0.3851619197498935,-0.593279615612407,0.7278804690410112,0.0859608433938681,0.2227149114496015,0.3047718170624554,0.6737417242926816
PP_1384,,,,,,,1.5277639534885208,0.7510314254948426,0.9109876842316139,0.9953069669412442,0.9959582748157256,1.4078862143259012,0.7971563517277959,0.6697556693237725
PP_1385,,,,,,,0.5710048896191815,0.7392367630242804,0.3126340055271399,0.3041175817382656,0.001255366277685397,0.0025144032120417337,-0.13541457339198798,0.26785191129630154
PP_1386,,,,,,,0.4963050449588931,0.48085352732540165,0.09627757799677054,0.10233379533628884,0.11406330060602048,0.43285962239209985,-0.10132290053110961,0.2478200009158459
PP_1389,,,,,,,-2.0321935414141343,5.827235518031423,-1.453381321546864,5.187259522746893,-1.2570513973963138,3.962285742200334,1.1779490344336123,1.0922834160179453
PP_1392,,,,,,,0.08146390651876986,0.22056147637723855,0.030044282395634506,0.06228669871314125,0.3354313438052958,0.9354879433934217,0.49794282966461323,1.916854021228679
PP_1399,,,,,,,-5.525114600364176,1.5427021546263537,-5.194158417042988,1.5307692162764936,-5.968914031534881,1.5548430553584494,-6.550621981053098,1.5664176459353694
PP_1400,,,,,,,0.4086946376172431,0.3657214449357747,0.5992257407827974,0.5288244559000767,0.4703618244827381,0.27051497980584605,0.25269365105235725,0.11225986021433246
PP_1401,,,,,,,1.142004858105603,0.7508583289658054,2.1462366531089248,1.1401279434622391,0.2267429594119154,0.07818260192278696,1.8458978640654853,0.3224753918287891
PP_1403,,,,,,,-0.03573135630863449,0.051338687449053004,0.14855862242875406,0.25133343744252,-0.24375471942420227,1.0058360522770333,-0.1308164821713935,0.20050190404610477
PP_1406,,,,,,,0.38590637047108756,0.42791324223906574,0.7532460453674621,1.183063255889354,0.9403392544073628,1.1836723128531252,0.24537614265928262,0.1231396715787814
PP_1418,,,,,,,-0.04977762795623211,0.03460399731133052,0.09466803329026464,0.09901370111343227,-1.4894520052460785,2.689835417369181,-4.159379003084957,6.1801324693559
PP_1423,,,,,,,-0.1214390140359504,0.23715307640473315,-0.03361228888751251,0.08352818750784079,0.07224134597595983,0.8757856384170554,0.28843775078757794,0.7290333272504307
PP_1424,,,,,,,0.692452083842103,3.4613416850690357,0.0699176853558949,0.14621086688604568,0.10446199017532039,0.20793114988902328,0.0318162557056935,0.06696428863137567
PP_1426,,,,,,,-0.7936476643730047,1.8930139839750237,-0.3250895396050321,0.766267133814033,-0.7360530019137472,1.2478984201189027,-1.1240270410545592,1.0268380192589408
PP_1427,,,,,,,0.44391929475072706,1.8242156025816771,0.2886260948028912,0.6852839421590807,0.44016112929442996,1.8282091140967558,0.5739966607778761,0.8673206812984288
PP_1429,,,,,,,0.022850664437413876,0.07197412302200396,0.26909692858738327,3.2950067154435896,0.07171220965172417,0.43404385083136526,0.19962974202306225,1.3389894566687843
PP_1430,,,,,,,0.09701789856283088,0.24994999841083557,0.2567080092015249,0.8789572360161512,0.07789696410870196,0.18358171875431376,0.4253426835171856,1.8069916699629045
PP_1431,,,,,,,-0.05380594059044448,0.2652586769035652,0.018134118685406733,0.12661342681201118,-0.03561551713412414,0.18879169461630055,-0.057292923760213194,0.09015421639019773
PP_1432,,,,,,,0.29199503621638384,1.1599808229794906,-0.045740552217024485,0.15700491179307952,0.2457023344526529,1.4199992064465778,-0.12357832198939853,0.20260634811585854
PP_1433,,,,,,,-0.42991217488642275,1.0397597541017565,-0.4138784115900014,1.9323846424912807,-0.8119949942412833,1.1312761288972744,-1.2302644737444302,1.92986681884244
PP_1434,,,,,,,-0.3706793509692407,0.9357106329760856,-0.461173742929823,2.806963664020383,-0.3664213254703326,0.5855557301826976,-0.7932764910694929,1.898763168897231
PP_1436,,,,,,,0.020122838338647295,0.07177885722522875,0.030102265781184315,0.12973849920617928,0.018954318024492725,0.07258986954130328,0.1012034859177395,0.10666428926047695
PP_1441,,,,,,,-0.17482503200208543,0.1217324885404454,0.15630150701619427,0.09142493372892883,-3.2493052922358574,1.8492110304891032,-1.9176602376787644,1.1152170572043167
PP_1443,,,,,,,0.2241625361344939,4.640508635725432,0.0880485908889834,1.6717083585391652,0.1173713219396212,1.2722956577435283,0.29400455333628017,1.2329363167737626
PP_1444,,,,,,,-1.0619727770364253,3.2781430266692655,-0.30840171381730336,0.38517897523269345,-1.6068032164827926,3.1346259403292938,0.9263373247115713,10.164617709281528
PP_1453,,,,,,,0.7267096740705824,0.5858537189842594,1.434462791822727,1.2911693130363366,0.8197341801191658,0.4121969835497791,1.1778986222251182,0.8114644605180857
PP_1457,,,,,,,0.3467759674300945,0.6966198495332961,0.3122875927602596,0.6581544549665791,0.6419029065123644,0.6533272324475133,-0.07521718891057352,1.0616904482668779
PP_1459,,,,,,,0.033417322736484734,0.06355075669174842,0.3716217360581425,1.2408795414706553,0.1855012478486366,0.5543695739961296,1.1447762364543654,0.9943015392967379
PP_1461,,,,,,,-0.1709237321342539,1.9241035559880448,-0.3098156542640922,2.3314392706004794,-0.14745572365756365,0.5964000167679725,-0.28467000225646283,1.6065427347330603
PP_1462,,,,,,,-0.3532006970807701,3.998680691735562,-0.2638928852502644,3.047572565106491,-0.5865397279083936,7.206670551789778,-0.47440158893731715,1.7482516578352472
PP_1463,,,,,,,-0.2720208592745264,0.5752531676055732,-0.006753977781451113,0.017347849273783786,-0.46249497144272406,1.7945115419349185,-0.5626065525024655,0.42367867573003576
PP_1465,,,,,,,-0.06837476115889184,0.3261010902252584,0.04528635242756394,0.37124986389123893,-0.471337650794183,6.696728579087114,-0.18583880236928368,0.9497662090825323
PP_1469,,,,,,,1.541572299926479,0.7915811808999116,0.3410003351809495,0.09126175820638671,1.7337631245978635,0.644380867155332,-2.2150824831236657,0.41354512229299417
PP_1470,,,,,,,0.04594813324411344,0.1844359724626505,-0.25515444761561523,0.5738614097099725,-0.3459732051878781,0.743646631847068,-0.47149217016573425,0.6751529285289442
PP_1471,,,,,,,0.27928072952885186,2.531527368935179,0.2412949532191951,3.28883044004883,0.2640338689263672,2.0465573059866142,0.4007745352744025,1.3448577129102992
PP_1475,,,,,,,-0.45323416023702234,0.4953709794376102,0.3460411051849869,0.7816924020063459,-0.33597049037935484,0.3259971295001765,-0.5457393989931411,0.4137644967310115
PP_1476,,,,,,,0.07031109306630526,0.25633993979127834,0.027578164365174324,0.14328335997636227,0.22127722533867913,0.6309727672172458,0.05198192006386033,0.33264917627105367
PP_1478,,,,,,,-0.060470017015506895,0.28619574119880686,-0.022266982329732267,0.039785458346947904,0.11752966020833656,0.6969998193230477,-0.4931681225853511,1.0460151715446717
PP_1481,,,,,,,-0.7146543404184356,2.474109647995719,-0.02599250243676089,0.036094987838643754,0.2872860996671672,0.9763098527132757,0.4367528369976189,1.0261411063947001
PP_1484,,,,,,,0.6705410742761254,0.4912443117322805,1.001497216169044,1.045923270263462,0.2267429594119154,0.07818260192278696,-0.3549656160859744,0.14273794238047427
PP_1486,,,,,,,-0.996384541936211,1.332794483974144,-0.49749362381035517,0.5423374168993218,0.10026305541262734,0.2690136723261702,1.1751350266129823,1.110354487721909
PP_1487,,,,,,,2.269678462389388,4.867737156921242,1.7817518932675653,1.1257629673754805,2.6377167250697378,1.2797440616299247,-1.9005062584163073,1.7158190985744148
PP_1488,,,,,,,-0.028171124619976656,0.048428958685436445,0.005557377138345636,0.013713008775459754,0.44909944467406,1.5715157817012322,0.5498603747503557,1.3669526270728898
PP_1493,,,,,,,-0.9468869032055467,0.23555249970036343,-0.6159307613126279,0.16407831520281677,3.02392808291326,1.163691707499197,-1.9723935935676467,0.3872675752777056
PP_1494,,,,,,,0.07789605866829272,0.25240194845328995,0.25333649076197734,0.8065849482864467,0.5870092712575338,1.067483646938007,0.695007281824362,0.797163313602794
PP_1496,,,,,,,-0.23247016347787613,2.3333577845807225,-0.18913191474810098,1.0965898691841016,-0.3658922151507559,4.142086973390332,-0.14144819989384716,0.6466851746606682
PP_1498,,,,,,,1.2826581783570923,2.1982120241929928,1.332700479849635,1.3340126294440982,1.245885856056146,1.443724187354369,1.353612078378346,0.6198487727891696
PP_1499,,,,,,,-0.38679914122668924,0.9921142107774247,-0.8023648842026048,1.6391480305532904,-0.3762840982660649,0.9600079492523826,-0.36247705895709187,0.8205246807478139
PP_1500,,,,,,,0.5512466644024719,0.22129145629718233,0.6039237584179822,0.33772421573469436,-2.1721529056180633,0.9930062602018188,1.5851303397293932,0.5412934464321145
PP_1502,,,,,,,-0.7355119181260293,3.172189479708364,-0.6279130441823975,2.0820440907573934,-0.6357200260311242,3.1196175663386527,0.16539122095843173,0.5007193320334972
PP_1504,,,,,,,0.7912653548907701,0.733858257137459,1.2772100706777654,0.9364160263676305,1.8907501154986208,0.8149718581046927,2.402298096703817,0.6284263247168002
