Line Name,Measurement Type,Time,Value,Units
Control-R1,Total Biomass Input,6.926944444,4.17,n/a
Control-R1,Total Biomass Input,7.010277778,4.23,n/a
Control-R1,Total Biomass Input,7.093611111,4.25,n/a
Control-R1,Total Biomass Input,7.176944444,4.34,n/a
Control-R1,Total Biomass Input,7.260277778,4.26,n/a
Control-R1,Total Biomass Input,7.343611111,4.31,n/a
Control-R1,Total Biomass Input,7.426944444,4.46,n/a
Control-R1,Total Biomass Input,7.510277778,4.53,n/a
Control-R1,Total Biomass Input,7.593611111,4.59,n/a
Control-R1,Total Biomass Input,7.676944444,4.66,n/a
Control-R1,Total Biomass Input,7.760277778,4.7,n/a
Control-R1,Total Biomass Input,7.875833333,4.57,n/a
Control-R1,Total Biomass Input,7.959166667,4.86,n/a
Control-R1,Total Biomass Input,8.0425,4.79,n/a
Control-R1,Total Biomass Input,8.125833333,4.84,n/a
Control-R1,Total Biomass Input,8.209166667,4.91,n/a
Control-R1,Total Biomass Input,8.2925,4.91,n/a
Control-R1,Total Biomass Input,8.375833333,5.06,n/a
Control-R1,Total Biomass Input,8.459166667,5.06,n/a
Control-R1,Total Biomass Input,8.5425,5.13,n/a
Control-R1,Total Biomass Input,8.625833333,5.15,n/a
Control-R1,Total Biomass Input,8.709166667,5.34,n/a
Control-R1,Total Biomass Input,8.7925,5.35,n/a
Control-R1,Total Biomass Input,8.875833333,5.3,n/a
Control-R1,Total Biomass Input,8.959166667,5.54,n/a
Control-R1,Total Biomass Input,9.0425,5.48,n/a
Control-R1,Total Biomass Input,9.125833333,5.42,n/a
Control-R1,Total Biomass Input,9.209166667,5.4,n/a
Control-R1,Total Biomass Input,9.2925,5.59,n/a
Control-R1,Total Biomass Input,9.375833333,5.61,n/a
Control-R1,Total Biomass Input,9.459166667,5.65,n/a
Control-R1,Total Biomass Input,9.5425,5.97,n/a
Control-R1,Total Biomass Input,9.625833333,5.91,n/a
Control-R1,Total Biomass Input,9.709166667,5.91,n/a
Control-R1,Total Biomass Input,9.7925,6.12,n/a
Control-R1,Total Biomass Input,9.875833333,6.15,n/a
Control-R1,Total Biomass Input,9.959166667,6.04,n/a
Control-R1,Total Biomass Input,10.0425,6.06,n/a
Control-R1,Total Biomass Input,10.12583333,6.3,n/a
Control-R1,Total Biomass Input,10.20916667,6.37,n/a
Control-R1,Total Biomass Input,10.2925,6.29,n/a
Control-R1,Total Biomass Input,10.37583333,6.55,n/a
Control-R1,Total Biomass Input,10.45916667,6.33,n/a
Control-R1,Total Biomass Input,10.5425,6.64,n/a
Control-R1,Total Biomass Input,10.62583333,6.54,n/a
Control-R1,Total Biomass Input,10.70916667,6.73,n/a
Control-R1,Total Biomass Input,10.7925,6.53,n/a
Control-R1,Total Biomass Input,10.87583333,6.67,n/a
Control-R1,Total Biomass Input,10.95916667,6.91,n/a
Control-R1,Total Biomass Input,11.0425,6.79,n/a
Control-R1,Total Biomass Input,11.12583333,7,n/a
Control-R1,Total Biomass Input,11.20916667,6.95,n/a
Control-R1,Total Biomass Input,11.2925,7.06,n/a
Control-R1,Total Biomass Input,11.37583333,7.22,n/a
Control-R1,Total Biomass Input,11.45916667,7.28,n/a
Control-R1,Total Biomass Input,11.5425,7.14,n/a
Control-R1,Total Biomass Input,11.62583333,7.33,n/a
Control-R1,Total Biomass Input,11.70916667,7.29,n/a
Control-R1,Total Biomass Input,11.7925,7.36,n/a
Control-R1,Total Biomass Input,11.87583333,7.61,n/a
Control-R1,Total Biomass Input,11.95916667,7.76,n/a
Control-R1,Total Biomass Input,12.0425,7.57,n/a
Control-R1,Total Biomass Input,12.12583333,7.52,n/a
Control-R1,Total Biomass Input,12.20916667,7.7,n/a
Control-R1,Total Biomass Input,12.2925,7.8,n/a
Control-R1,Total Biomass Input,12.37583333,7.91,n/a
Control-R1,Total Biomass Input,12.45916667,7.98,n/a
Control-R1,Total Biomass Input,12.5425,7.91,n/a
Control-R1,Total Biomass Input,12.62583333,7.97,n/a
Control-R1,Total Biomass Input,12.70916667,8.13,n/a
Control-R1,Total Biomass Input,12.7925,8.02,n/a
Control-R1,Total Biomass Input,12.87583333,8.27,n/a
Control-R1,Total Biomass Input,12.95916667,8.13,n/a
Control-R1,Total Biomass Input,13.0425,8.25,n/a
Control-R1,Total Biomass Input,13.12583333,8.25,n/a
Control-R1,Total Biomass Input,13.20916667,8.21,n/a
Control-R1,Total Biomass Input,13.2925,8.21,n/a
Control-R1,Total Biomass Input,13.37583333,7.99,n/a
Control-R1,Total Biomass Input,13.45916667,7.6,n/a
Control-R1,Total Biomass Input,13.5425,7.7,n/a
Control-R1,Total Biomass Input,13.62583333,7.77,n/a
Control-R1,Total Biomass Input,13.70916667,7.53,n/a
Control-R1,Total Biomass Input,13.7925,7.58,n/a
Control-R1,Total Biomass Input,13.87583333,7.43,n/a
Control-R1,Total Biomass Input,13.95916667,7.43,n/a
Control-R1,Total Biomass Input,14.0425,7.41,n/a
Control-R1,Total Biomass Input,14.12583333,7.42,n/a
Control-R1,Total Biomass Input,14.20916667,7.37,n/a
Control-R1,Total Biomass Input,14.2925,7.37,n/a
Control-R1,Total Biomass Input,14.37583333,7.49,n/a
Control-R1,Total Biomass Input,14.45916667,7.37,n/a
Control-R1,Total Biomass Input,14.5425,7.34,n/a
Control-R1,Total Biomass Input,14.62583333,7.4,n/a
Control-R1,Total Biomass Input,14.70916667,7.36,n/a
Control-R1,Total Biomass Input,14.7925,7.43,n/a
Control-R1,Total Biomass Input,14.87583333,7.48,n/a
Control-R1,Total Biomass Input,14.95916667,7.58,n/a
Control-R1,Total Biomass Input,15.0425,7.55,n/a
Control-R1,Total Biomass Input,15.12583333,7.46,n/a
Control-R1,Total Biomass Input,15.20916667,7.53,n/a
Control-R1,Total Biomass Input,15.2925,7.45,n/a
Control-R1,Total Biomass Input,15.37583333,7.55,n/a
Control-R1,Total Biomass Input,15.45916667,7.54,n/a
Control-R1,Total Biomass Input,15.5425,7.58,n/a
Control-R1,Total Biomass Input,15.62583333,7.58,n/a
Control-R1,Total Biomass Input,15.70916667,7.68,n/a
Control-R1,Total Biomass Input,15.7925,7.75,n/a
Control-R1,Total Biomass Input,15.87583333,7.75,n/a
Control-R1,Total Biomass Input,15.95916667,7.74,n/a
Control-R1,Total Biomass Input,16.0425,7.82,n/a
Control-R1,Total Biomass Input,16.12583333,7.83,n/a
Control-R1,Total Biomass Input,16.20916667,7.87,n/a
Control-R1,Total Biomass Input,16.2925,7.97,n/a
Control-R1,Total Biomass Input,16.37583333,7.96,n/a
Control-R1,Total Biomass Input,16.45916667,8.03,n/a
Control-R1,Total Biomass Input,16.5425,8.08,n/a
Control-R1,Total Biomass Input,16.62583333,8.22,n/a
Control-R1,Total Biomass Input,16.70916667,8.2,n/a
Control-R1,Total Biomass Input,16.7925,8.27,n/a
Control-R1,Total Biomass Input,16.87583333,8.26,n/a
Control-R1,Total Biomass Input,16.95916667,8.34,n/a
Control-R1,Total Biomass Input,17.0425,8.31,n/a
Control-R1,Total Biomass Input,17.12583333,8.41,n/a
Control-R1,Total Biomass Input,17.20916667,8.43,n/a
Control-R1,Total Biomass Input,17.2925,8.49,n/a
Control-R1,Total Biomass Input,17.37583333,8.52,n/a
Control-R1,Total Biomass Input,17.45916667,8.59,n/a
Control-R1,Total Biomass Input,17.5425,8.68,n/a
Control-R1,Total Biomass Input,17.62583333,8.75,n/a
Control-R1,Total Biomass Input,17.70916667,8.82,n/a
Control-R1,Total Biomass Input,17.7925,8.7,n/a
Control-R1,Total Biomass Input,17.87583333,8.76,n/a
Control-R1,Total Biomass Input,17.95916667,8.82,n/a
Control-R1,Total Biomass Input,18.0425,8.9,n/a
Control-R1,Total Biomass Input,18.12583333,8.95,n/a
Control-R1,Total Biomass Input,18.20916667,9.08,n/a
Control-R1,Total Biomass Input,18.2925,9.02,n/a
Control-R1,Total Biomass Input,18.37583333,9.1,n/a
Control-R1,Total Biomass Input,18.45916667,9.21,n/a
Control-R1,Total Biomass Input,18.5425,9.31,n/a
Control-R1,Total Biomass Input,18.62583333,9.14,n/a
Control-R1,Total Biomass Input,18.70916667,9.21,n/a
Control-R1,Total Biomass Input,18.7925,9.22,n/a
Control-R1,Total Biomass Input,18.87583333,9.34,n/a
Control-R1,Total Biomass Input,18.95916667,9.32,n/a
Control-R1,Total Biomass Input,19.0425,9.23,n/a
Control-R1,Total Biomass Input,19.12583333,9.48,n/a
Control-R1,Total Biomass Input,19.20916667,9.36,n/a
Control-R1,Total Biomass Input,19.2925,9.4,n/a
Control-R1,Total Biomass Input,19.37583333,9.4,n/a
Control-R1,Total Biomass Input,19.45916667,9.38,n/a
Control-R1,Total Biomass Input,19.5425,9.57,n/a
Control-R1,Total Biomass Input,19.62583333,9.66,n/a
Control-R1,Total Biomass Input,19.70916667,9.69,n/a
Control-R1,Total Biomass Input,19.7925,9.65,n/a
Control-R1,Total Biomass Input,19.87583333,9.63,n/a
Control-R1,Total Biomass Input,19.95916667,9.73,n/a
Control-R1,Total Biomass Input,20.0425,9.66,n/a
Control-R1,Total Biomass Input,20.12583333,9.67,n/a
Control-R1,Total Biomass Input,20.20916667,9.69,n/a
Control-R1,Total Biomass Input,20.2925,9.72,n/a
Control-R1,Total Biomass Input,20.37583333,9.75,n/a
Control-R1,Total Biomass Input,20.45916667,9.83,n/a
Control-R1,Total Biomass Input,20.5425,9.74,n/a
Control-R1,Total Biomass Input,20.62583333,9.91,n/a
Control-R1,Total Biomass Input,20.70916667,9.9,n/a
Control-R1,Total Biomass Input,20.7925,9.86,n/a
Control-R1,Total Biomass Input,20.87583333,9.85,n/a
Control-R1,Total Biomass Input,20.95916667,9.9,n/a
Control-R1,Total Biomass Input,21.0425,9.87,n/a
Control-R1,Total Biomass Input,21.12583333,9.87,n/a
Control-R1,Total Biomass Input,21.20916667,9.87,n/a
Control-R1,Total Biomass Input,21.2925,10.14,n/a
Control-R1,Total Biomass Input,21.37583333,10.1,n/a
Control-R1,Total Biomass Input,21.45916667,10.08,n/a
Control-R1,Total Biomass Input,21.5425,9.98,n/a
Control-R1,Total Biomass Input,21.62583333,10.05,n/a
Control-R1,Total Biomass Input,21.70916667,10.02,n/a
Control-R1,Total Biomass Input,21.7925,10.14,n/a
Control-R1,Total Biomass Input,21.87583333,10,n/a
Control-R1,Total Biomass Input,21.95916667,10.22,n/a
Control-R1,Total Biomass Input,22.0425,10.26,n/a
Control-R1,Total Biomass Input,22.12583333,10.24,n/a
Control-R1,Total Biomass Input,22.20916667,10.19,n/a
Control-R1,Total Biomass Input,22.2925,10.15,n/a
Control-R1,Total Biomass Input,22.37583333,10.19,n/a
Control-R1,Total Biomass Input,22.45916667,10.29,n/a
Control-R1,Total Biomass Input,22.5425,10.34,n/a
Control-R1,Total Biomass Input,22.62583333,10.35,n/a
Control-R1,Total Biomass Input,22.70916667,10.24,n/a
Control-R1,Total Biomass Input,22.7925,10.29,n/a
Control-R1,Total Biomass Input,22.87583333,10.28,n/a
Control-R1,Total Biomass Input,22.95916667,10.35,n/a
Control-R1,Total Biomass Input,23.0425,10.44,n/a
Control-R1,Total Biomass Input,23.12583333,10.33,n/a
Control-R1,Total Biomass Input,23.20916667,10.42,n/a
Control-R1,Total Biomass Input,23.2925,10.43,n/a
Control-R1,Total Biomass Input,23.37583333,10.3,n/a
Control-R1,Total Biomass Input,23.45916667,10.37,n/a
Control-R1,Total Biomass Input,23.5425,10.27,n/a
Control-R1,Total Biomass Input,23.62583333,10.44,n/a
Control-R1,Total Biomass Input,23.70916667,10.38,n/a
Control-R1,Total Biomass Input,23.7925,10.44,n/a
Control-R1,Total Biomass Input,23.87583333,10.67,n/a
Control-R1,Total Biomass Input,23.95916667,10.52,n/a
Control-R1,Total Biomass Input,24.0425,10.43,n/a
Control-R1,Total Biomass Input,24.12583333,10.56,n/a
Control-R1,Total Biomass Input,24.20916667,10.45,n/a
Control-R1,Total Biomass Input,24.2925,10.5,n/a
Control-R1,Total Biomass Input,24.37583333,10.52,n/a
Control-R1,Total Biomass Input,24.45916667,10.48,n/a
Control-R1,Total Biomass Input,24.5425,10.48,n/a
Control-R1,Total Biomass Input,24.62583333,10.72,n/a
Control-R1,Total Biomass Input,24.70916667,10.53,n/a
Control-R1,Total Biomass Input,24.7925,10.52,n/a
Control-R1,Total Biomass Input,24.87583333,10.54,n/a
Control-R1,Total Biomass Input,24.95916667,10.59,n/a
Control-R1,Total Biomass Input,25.0425,10.65,n/a
Control-R1,Total Biomass Input,25.12583333,10.71,n/a
Control-R1,Total Biomass Input,25.20916667,10.67,n/a
Control-R1,Total Biomass Input,25.2925,10.6,n/a
Control-R1,Total Biomass Input,25.37583333,10.67,n/a
Control-R1,Total Biomass Input,25.45916667,10.78,n/a
Control-R1,Total Biomass Input,25.5425,10.56,n/a
Control-R1,Total Biomass Input,25.62583333,10.74,n/a
Control-R1,Total Biomass Input,25.70916667,10.67,n/a
Control-R1,Total Biomass Input,25.7925,10.81,n/a
Control-R1,Total Biomass Input,25.87583333,10.78,n/a
Control-R1,Total Biomass Input,25.95916667,10.82,n/a
Control-R1,Total Biomass Input,26.0425,10.73,n/a
Control-R1,Total Biomass Input,26.12583333,10.73,n/a
Control-R1,Total Biomass Input,26.20916667,10.64,n/a
Control-R1,Total Biomass Input,26.2925,10.74,n/a
Control-R1,Total Biomass Input,26.37583333,10.91,n/a
Control-R1,Total Biomass Input,26.45916667,10.73,n/a
Control-R1,Total Biomass Input,26.5425,10.78,n/a
Control-R1,Total Biomass Input,26.62583333,10.8,n/a
Control-R1,Total Biomass Input,26.70916667,10.83,n/a
Control-R1,Total Biomass Input,26.7925,10.73,n/a
Control-R1,Total Biomass Input,26.87583333,10.83,n/a
Control-R1,Total Biomass Input,26.95916667,10.8,n/a
Control-R1,Total Biomass Input,27.0425,10.95,n/a
Control-R1,Total Biomass Input,27.12583333,10.87,n/a
Control-R1,Total Biomass Input,27.20916667,10.99,n/a
Control-R1,Total Biomass Input,27.2925,10.78,n/a
Control-R1,Total Biomass Input,27.37583333,10.96,n/a
Control-R1,Total Biomass Input,27.45916667,11.22,n/a
Control-R1,Total Biomass Input,27.5425,10.9,n/a
Control-R1,Total Biomass Input,27.62583333,10.95,n/a
Control-R1,Total Biomass Input,27.70916667,11.07,n/a
Control-R1,Total Biomass Input,27.7925,10.87,n/a
Control-R1,Total Biomass Input,27.87583333,11,n/a
Control-R1,Total Biomass Input,27.95916667,10.87,n/a
Control-R1,Total Biomass Input,28.0425,11.13,n/a
Control-R1,Total Biomass Input,28.12583333,10.88,n/a
Control-R1,Total Biomass Input,28.20916667,11.19,n/a
Control-R1,Total Biomass Input,28.2925,10.94,n/a
Control-R1,Total Biomass Input,28.37583333,11.21,n/a
Control-R1,Total Biomass Input,28.45916667,11.06,n/a
Control-R1,Total Biomass Input,28.5425,11.17,n/a
Control-R1,Total Biomass Input,28.62583333,11.1,n/a
Control-R1,Total Biomass Input,28.70916667,11.19,n/a
Control-R1,Total Biomass Input,28.7925,11.12,n/a
Control-R1,Total Biomass Input,28.87583333,11.23,n/a
Control-R1,Total Biomass Input,28.95916667,11.28,n/a
Control-R1,Total Biomass Input,29.0425,11.02,n/a
Control-R1,Total Biomass Input,29.12583333,11.26,n/a
Control-R1,Total Biomass Input,29.20916667,11.15,n/a
Control-R1,Total Biomass Input,29.2925,10.93,n/a
Control-R1,Total Biomass Input,29.37583333,11.29,n/a
Control-R1,Total Biomass Input,29.45916667,11.22,n/a
Control-R1,Total Biomass Input,29.5425,11.22,n/a
Control-R1,Total Biomass Input,29.62583333,11.3,n/a
Control-R1,Total Biomass Input,29.70916667,11.17,n/a
Control-R1,Total Biomass Input,29.7925,11.35,n/a
Control-R1,Total Biomass Input,29.87583333,11.25,n/a
Control-R1,Total Biomass Input,29.95916667,11.16,n/a
Control-R1,Total Biomass Input,30.0425,11.23,n/a
Control-R1,Total Biomass Input,30.12583333,11.19,n/a
Control-R1,Total Biomass Input,30.20916667,11.36,n/a
Control-R1,Total Biomass Input,30.2925,11.38,n/a
Control-R1,Total Biomass Input,30.37583333,11.33,n/a
Control-R1,Total Biomass Input,30.45916667,11.34,n/a
Control-R1,Total Biomass Input,30.5425,11.34,n/a
Control-R1,Total Biomass Input,30.62583333,11.38,n/a
Control-R1,Total Biomass Input,30.70916667,11.4,n/a
Control-R1,Total Biomass Input,30.7925,11.58,n/a
Control-R1,Total Biomass Input,30.87583333,11.47,n/a
Control-R1,Total Biomass Input,30.95916667,11.34,n/a
Control-R1,Total Biomass Input,31.0425,11.38,n/a
Control-R1,Total Biomass Input,31.12583333,11.46,n/a
Control-R1,Total Biomass Input,31.20916667,11.4,n/a
Control-R1,Total Biomass Input,31.2925,11.44,n/a
Control-R1,Total Biomass Input,31.37583333,11.58,n/a
Control-R1,Total Biomass Input,31.45916667,11.37,n/a
Control-R1,Total Biomass Input,31.5425,11.49,n/a
Control-R1,Total Biomass Input,31.62583333,11.46,n/a
Control-R1,Total Biomass Input,31.70916667,11.53,n/a
Control-R1,Total Biomass Input,31.7925,11.64,n/a
Control-R1,Total Biomass Input,31.87583333,11.71,n/a
Control-R1,Total Biomass Input,31.95916667,11.52,n/a
Control-R1,Total Biomass Input,32.0425,11.44,n/a
Control-R1,Total Biomass Input,32.12583333,11.58,n/a
Control-R1,Total Biomass Input,32.20916667,11.52,n/a
Control-R1,Total Biomass Input,32.2925,11.44,n/a
Control-R1,Total Biomass Input,32.37583333,11.64,n/a
Control-R1,Total Biomass Input,32.45916667,11.57,n/a
Control-R1,Total Biomass Input,32.5425,11.62,n/a
Control-R1,Total Biomass Input,32.62583333,11.6,n/a
Control-R1,Total Biomass Input,32.70916667,11.73,n/a
Control-R1,Total Biomass Input,32.7925,11.65,n/a
Control-R1,Total Biomass Input,32.87583333,11.63,n/a
Control-R1,Total Biomass Input,32.95916667,11.51,n/a
Control-R1,Total Biomass Input,33.0425,11.57,n/a
Control-R1,Total Biomass Input,33.12583333,11.88,n/a
Control-R1,Total Biomass Input,33.20916667,11.9,n/a
Control-R1,Total Biomass Input,33.2925,11.72,n/a
Control-R1,Total Biomass Input,33.37583333,11.76,n/a
Control-R1,Total Biomass Input,33.45916667,11.85,n/a
Control-R1,Total Biomass Input,33.5425,11.79,n/a
Control-R1,Total Biomass Input,33.62583333,11.76,n/a
Control-R1,Total Biomass Input,33.70916667,11.77,n/a
Control-R1,Total Biomass Input,33.7925,11.77,n/a
Control-R1,Total Biomass Input,33.87583333,11.85,n/a
Control-R1,Total Biomass Input,33.95916667,11.81,n/a
Control-R1,Total Biomass Input,34.0425,11.78,n/a
Control-R1,Total Biomass Input,34.12583333,11.81,n/a
Control-R1,Total Biomass Input,34.20916667,11.91,n/a
Control-R1,Total Biomass Input,34.2925,11.83,n/a
Control-R1,Total Biomass Input,34.37583333,11.9,n/a
Control-R1,Total Biomass Input,34.45916667,11.88,n/a
Control-R1,Total Biomass Input,34.5425,11.85,n/a
Control-R1,Total Biomass Input,34.62583333,11.84,n/a
Control-R1,Total Biomass Input,34.70916667,11.92,n/a
Control-R1,Total Biomass Input,34.7925,11.89,n/a
Control-R1,Total Biomass Input,34.87583333,12.01,n/a
Control-R1,Total Biomass Input,34.95916667,11.91,n/a
Control-R1,Total Biomass Input,35.0425,11.9,n/a
Control-R1,Total Biomass Input,35.12583333,11.98,n/a
Control-R1,Total Biomass Input,35.20916667,12.04,n/a
Control-R1,Total Biomass Input,35.2925,11.91,n/a
Control-R1,Total Biomass Input,35.37583333,12.17,n/a
Control-R1,Total Biomass Input,35.45916667,12.18,n/a
Control-R1,Total Biomass Input,35.5425,12.19,n/a
Control-R1,Total Biomass Input,35.62583333,12.04,n/a
Control-R1,Total Biomass Input,35.70916667,12.04,n/a
Control-R1,Total Biomass Input,35.7925,12.02,n/a
Control-R1,Total Biomass Input,35.87583333,12.23,n/a
Control-R1,Total Biomass Input,35.95916667,12.1,n/a
Control-R1,Total Biomass Input,36.0425,12.3,n/a
Control-R1,Total Biomass Input,36.12583333,12.13,n/a
Control-R1,Total Biomass Input,36.20916667,12.24,n/a
Control-R1,Total Biomass Input,36.2925,12.15,n/a
Control-R1,Total Biomass Input,36.37583333,12.16,n/a
Control-R1,Total Biomass Input,36.45916667,12.28,n/a
Control-R1,Total Biomass Input,36.5425,12.14,n/a
Control-R1,Total Biomass Input,36.62583333,12.23,n/a
Control-R1,Total Biomass Input,36.70916667,12.23,n/a
Control-R1,Total Biomass Input,36.7925,12.23,n/a
Control-R1,Total Biomass Input,36.87583333,12.21,n/a
Control-R1,Total Biomass Input,36.95916667,12.19,n/a
Control-R1,Total Biomass Input,37.0425,12.22,n/a
Control-R1,Total Biomass Input,37.12583333,12.3,n/a
Control-R1,Total Biomass Input,37.20916667,12.11,n/a
Control-R1,Total Biomass Input,37.2925,12.16,n/a
Control-R1,Total Biomass Input,37.37583333,12.31,n/a
Control-R1,Total Biomass Input,37.45916667,12.33,n/a
Control-R1,Total Biomass Input,37.5425,12.27,n/a
Control-R1,Total Biomass Input,37.62583333,12.36,n/a
Control-R1,Total Biomass Input,37.70916667,12.38,n/a
Control-R1,Total Biomass Input,37.7925,12.31,n/a
Control-R1,Total Biomass Input,37.87583333,12.35,n/a
Control-R1,Total Biomass Input,37.95916667,12.24,n/a
Control-R1,Total Biomass Input,38.0425,12.27,n/a
Control-R1,Total Biomass Input,38.12583333,12.38,n/a
Control-R1,Total Biomass Input,38.20916667,12.39,n/a
Control-R1,Total Biomass Input,38.2925,12.5,n/a
Control-R1,Total Biomass Input,38.37583333,12.3,n/a
Control-R1,Total Biomass Input,38.45916667,12.39,n/a
Control-R1,Total Biomass Input,38.5425,12.31,n/a
Control-R1,Total Biomass Input,38.62583333,12.45,n/a
Control-R1,Total Biomass Input,38.70916667,12.44,n/a
Control-R1,Total Biomass Input,38.7925,12.31,n/a
Control-R1,Total Biomass Input,38.87583333,12.42,n/a
Control-R1,Total Biomass Input,38.95916667,12.43,n/a
Control-R1,Total Biomass Input,39.0425,12.51,n/a
Control-R1,Total Biomass Input,39.12583333,12.61,n/a
Control-R1,Total Biomass Input,39.20916667,12.38,n/a
Control-R1,Total Biomass Input,39.2925,12.55,n/a
Control-R1,Total Biomass Input,39.37583333,12.6,n/a
Control-R1,Total Biomass Input,39.45916667,12.57,n/a
Control-R1,Total Biomass Input,39.5425,12.45,n/a
Control-R1,Total Biomass Input,39.62583333,12.62,n/a
Control-R1,Total Biomass Input,39.70916667,12.58,n/a
Control-R1,Total Biomass Input,39.7925,12.57,n/a
Control-R1,Total Biomass Input,39.87583333,12.59,n/a
Control-R1,Total Biomass Input,39.95916667,12.39,n/a
Control-R1,Total Biomass Input,40.0425,12.51,n/a
Control-R1,Total Biomass Input,40.12583333,12.63,n/a
Control-R1,Total Biomass Input,40.20916667,12.63,n/a
Control-R1,Total Biomass Input,40.2925,12.74,n/a
Control-R1,Total Biomass Input,40.37583333,12.59,n/a
Control-R1,Total Biomass Input,40.45916667,12.8,n/a
