Protein.Group,_30C_Culture_Tubes_abundance,Biolector_abundance,log2_change,p_value,log10_p_value
PP_0856,0.044103879696969696,0.0792501392037037,0.8455078980842389,1.0774075328376508e-22,21.967619992351985
PP_0857,0.032928719575757576,0.043993287685185185,0.4179370058453412,0.00016653731739087538,3.778488435304737
PP_0858,0.01624829672727273,0.0068518115,-1.2457311244256386,3.6667070300188616e-09,8.435723788792897
PP_0859,0.016231837212121212,0.004471086148148148,-1.8601290527289844,3.55893213867122e-16,15.448680292996887
PP_0864,0.046623206909090914,0.02854821783333333,-0.707647555618747,4.0083077000160487e-07,6.397038946998661
PP_0868,0.004154635424242424,0.011892789425925927,1.5172933466024283,6.2516560714239645e-09,8.204004922270139
PP_0872,0.016494836848484847,0.06526502414814815,1.9842955432168694,2.65469823431697e-05,4.5759848390342475
PP_0879,0.01186746403030303,0.004603718333333333,-1.3661402033395622,2.0905333110964255e-08,7.679742907898257
PP_0882,0.009483569181818181,,,,
PP_0883,0.010585050393939394,0.0021388757592592593,-2.3071035495165293,1.141182562443814e-18,17.942644873093027
PP_0885,0.04939125236363636,0.020132415129629627,-1.294735298556894,6.40790405140034e-20,19.19328399977328
PP_0886,0.007890853424242424,0.006405053055555556,-0.3009708203235282,0.08791453810351268,1.0559393013078244
PP_0891,0.0050612669696969695,0.013574405407407408,1.423318525625467,0.007579424865193658,2.1203637478440958
PP_0897,0.2061417028181818,0.16610160344444444,-0.31157039379808954,2.291245739628338e-10,9.639928329561696
PP_0901,0.013701499848484849,,,,
PP_0909,0.0363406343030303,0.03862079120370371,0.08779411918994602,0.33800339516704536,0.4710789373113766
PP_0913,0.035159888121212124,0.08633121903703704,1.2959518803294174,8.33571430606405e-07,6.0790571785726355
PP_0914,0.0072958730303030305,0.01837870988888889,1.3328829711361807,1.8515597758712403e-07,6.73246226259808
PP_0915,0.10905132409090909,0.22949191531481483,1.0734360432158343,2.6245482943331907e-08,7.5809454313662386
PP_0920,0.004388886696969697,0.002966909,-0.5648943485604649,0.11907391798188693,0.924183356208401
PP_0930,0.06217867351515152,0.03474538548148148,-0.8395984524630377,1.716652055681674e-20,19.765317722084585
PP_0931,0.04849230524242425,0.03679054016666666,-0.3984209802270949,5.316603560359834e-07,6.274365722226177
PP_0933,0.11760284503030304,0.12128348792592593,0.04446018684353895,0.3137925927615293,0.5033573123767502
PP_0934,0.011847591212121212,0.006279930111111111,-0.9157733593500551,2.9312148533555203e-05,4.532952347304684
PP_0937,0.009417585393939394,0.02242807772222222,1.251876859459036,9.11641913330812e-09,8.040175716060944
PP_0938,0.007081703575757575,,,,
PP_0939,0.017663959545454546,0.008321660444444445,-1.085865445903846,4.335026621582065e-06,5.363008231158776
PP_0940,0.02336314796969697,0.021451701685185183,-0.12314258123163345,0.13783640424715238,0.8606360648983103
PP_0941,0.01878310584848485,0.027510140074074072,0.5505278483808604,0.005188946992878616,2.2849207657702686
PP_0942,0.046001245060606065,0.065433798,0.5083631026561543,6.78626327551065e-05,4.168369295754332
PP_0944,0.005350113181818181,0.0007047103333333334,-2.9244671381814364,0.015412290529044897,1.81213281292326
PP_0949,0.027352073212121214,0.020733004074074076,-0.3997210210025137,0.0010178621040738398,2.9923110545103424
PP_0952,0.026740523787878785,0.033179356370370366,0.31125817552876217,0.014749217194897836,1.8312310289710998
PP_0953,0.04463551087878788,0.03953458588888888,-0.17507662549158207,0.10035820051053633,0.998447134477303
PP_0954,0.038534160909090905,0.03319012240740741,-0.2153840260771287,0.08214448290625694,1.0854215998957488
PP_0957,0.035543790636363634,0.03316232311111111,-0.10005247348395546,0.522252098826165,0.2821198060019567
PP_0958,0.016638600424242422,0.010943457055555557,-0.6044655247668739,0.0014593196967512619,2.835849555724398
PP_0961,0.04080559709090909,0.09212616083333333,1.174843840241034,4.065736657507172e-15,14.390860754545812
PP_0964,0.20261131415151515,0.11342548724074074,-0.8369698817974287,2.0221658844235483e-16,15.694183220785195
PP_0965,0.0865620467878788,0.06803819416666666,-0.3473897622938125,0.0002154792724112176,3.6665944995653197
PP_0966,0.0463909046060606,0.06363031857407407,0.45587236616211785,3.704994666932601e-10,9.431212412819177
PP_0967,0.044093073696969694,0.04559419538888889,0.048298116419215255,0.5813370586963975,0.2355719910392186
PP_0973,0.005536894484848485,0.011484291333333332,1.0525129002080313,8.458305092399828e-07,6.072716653836075
PP_0977,0.06095405445454545,0.05515654255555556,-0.14419016167748183,0.3568945923426561,0.447460032412893
PP_0980,0.23164630009090909,0.14537235046296296,-0.6721707419202526,1.2781094263589476e-21,20.893431962117027
PP_0986,0.04267656221212121,0.02921173735185185,-0.5468958011026891,6.574837354055587e-14,13.182114986124873
PP_0987,0.004592662939393939,,,,
PP_0998,0.04612985254545455,0.02483801251851852,-0.8931509438328478,8.953018525788192e-08,7.048030516854206
PP_0999,0.11989318730303031,0.0711950567037037,-0.7519007038081466,3.367324775165995e-13,12.472714994315725
PP_1000,0.3690299477575758,0.11580929396296297,-1.6719868619819547,9.338403658608592e-23,22.029727357336316
PP_1001,0.4485670198787879,0.18578082527777778,-1.2717219459939761,8.036445053679884e-16,15.094936020280528
PP_1009,0.18052804287878788,0.1620521647037037,-0.15576466759000146,0.058561643542344145,1.2323867432311784
PP_1010,0.18601717963636366,0.13386655966666666,-0.4746402523230824,2.174610190481866e-09,8.662618581143843
PP_1011,0.05783724524242424,0.046986937388888886,-0.2997391032562977,0.0016759133929596264,2.775748428385685
PP_1012,0.016373944545454544,0.023080666333333336,0.49528296044756537,0.0011218385267052148,2.9500696493254597
PP_1014,0.06294182627272726,0.02230375725925926,-1.4967322744233575,1.1450767889346167e-14,13.941165388527276
PP_1015,0.2843767901212121,0.2315910495,-0.2962242245179074,0.008920982071702704,2.0495873334216075
PP_1018,0.11903168272727273,0.1021678217037037,-0.22040474419004602,0.008524989053029232,2.0693061700142974
PP_1019,0.26927288354545453,0.1644685757222222,-0.7112569931673695,1.045350037627474e-08,7.9807382607919495
PP_1022,0.19474529415151515,0.18876290783333333,-0.045013166230575066,0.421548985869449,0.3751519511539215
PP_1023,0.31730137566666666,0.2240071501666667,-0.5023089931714549,1.0218490252959518e-21,20.990613264988315
PP_1024,0.42316098772727273,0.5878773996666666,0.4743086881478891,9.689201020531094e-07,6.013712033752201
PP_1025,0.22682462972727271,0.1505139293148148,-0.591680296260127,3.8755260156131515e-21,20.41166934343527
PP_1031,0.125817708030303,0.10985358133333332,-0.19575308273659456,0.0009212000301703283,3.0356460564841776
PP_1032,0.12582282760606062,0.10921950924074074,-0.20416310976468038,0.010139891046103968,1.9939667115046598
PP_1034,0.012082145,0.008481260351851852,-0.5105260292991808,0.03548905537864288,1.449905560227009
PP_1037,0.1632527500909091,0.1422648840740741,-0.1985276965956608,0.0006711443998086554,3.173184029319516
PP_1058,0.008597681090909092,0.0021219767407407407,-2.0185387554401917,5.17853584677136e-05,4.2857930131411095
PP_1060,0.013002403181818183,0.016658345074074075,0.35746678764230116,0.025759832761871174,1.5890569608321121
PP_1063,0.011368730787878787,0.011719523314814816,0.043842690268359956,0.7154609523362934,0.14541406371780852
PP_1066,0.029024139757575756,0.012155762074074074,-1.2556129656503525,0.00040380075311613706,3.393832875402589
PP_1068,0.01554382087878788,0.007152609814814815,-1.1197995333617579,3.3336413085930245e-07,6.4770811309864476
PP_1071,0.13650935727272728,0.10658388868518519,-0.35701047106985095,0.002068609219223475,2.684321544116378
PP_1073,0.012964245575757575,,,,
PP_1075,0.022352546242424245,0.01682557324074074,-0.4097835245526032,8.19546296278334e-05,4.086426508047966
PP_1078,0.008788412424242423,0.006189458555555556,-0.5057893642234846,0.004050456714433244,2.392496004593919
PP_1079,0.028737312272727272,0.022640819000000003,-0.3439989899382066,0.0002740796470503692,3.562123213646573
PP_1081,0.08505265009090908,0.09471326037037037,0.15521023654060345,0.05378003886705993,1.2693788882461579
PP_1082,0.3732821385151515,0.2507920029074074,-0.5737751324374615,8.734089550832447e-08,7.058782359559973
PP_1084,1.0045774083333334,0.5205508329074073,-0.9484777783255234,1.038103571636131e-32,31.98375931474756
PP_1086,0.09604399484848485,0.05844008974074074,-0.7167370186431511,6.061546392375329e-10,9.217416566592489
PP_1088,0.2191496820909091,0.27938011505555554,0.3503127542264329,2.6133929133734665e-08,7.582795290891968
PP_1097,0.10473415439393939,0.06655272251851853,-0.6541624001378854,4.713146503247681e-11,10.32668906043914
PP_1098,0.02537935715151515,0.022086349240740738,-0.20050055840690417,0.17046455181164752,0.768365919036164
PP_1099,0.12101744915151515,0.4173318743888889,1.7859800324787511,1.0165024982456013e-06,5.992891549664461
PP_1104,0.006597428757575757,,,,
PP_1108,0.013581757757575757,,,,
PP_1113,0.012728239090909092,0.024413187537037036,0.939627833585983,7.516355258246722e-13,12.123992701289716
PP_1121,0.03807173790909091,0.06368590175925926,0.7422536083851627,1.5816379319294401e-09,8.80089292802032
PP_1125,0.0030190629393939392,,,,
PP_1129,0.035626626999999994,0.014152657666666667,-1.33188290480628,1.237344508842234e-11,10.907509364672894
PP_1131,0.039267628909090906,0.04898509785185185,0.3190024355722542,0.010876233546867694,1.9635214753189152
PP_1134,0.007751759969696971,0.013223196351851851,0.7704751476474055,2.29152843157121e-09,8.639874749984594
PP_1138,0.021235387575757575,0.011209132444444445,-0.921795818247758,8.661185084200816e-13,12.062422680694358
PP_1141,0.058632493636363636,0.05650953168518518,-0.053206182665431416,0.6430500076004575,0.1917552523005911
PP_1143,0.023111178696969697,0.008124269814814815,-1.508280781973178,7.773728497108713e-09,8.109370631477658
PP_1145,0.046607889393939395,0.03545393453703704,-0.3946284419852385,0.002394147153052718,2.620849159779755
PP_1157 PP_3365,0.08064229178787878,0.06882921437037037,-0.22851559677839314,0.0621154334073132,1.2068004801634593
PP_1177,0.024443329606060604,0.016124656944444444,-0.6001723514519138,6.483608679869292e-05,4.188183205005194
PP_1179,0.07103063851515153,0.06891159875925926,-0.04369462562319503,0.6515207210320573,0.18607176738535314
PP_1184,0.015768408515151516,0.009838835185185184,-0.6804776273154848,0.00013317698932122354,3.8755708072536454
PP_1185,0.1700068153030303,0.12695210551851852,-0.42130826038963254,0.011314810799521667,1.9463527036987092
PP_1186,0.035308820454545455,0.05400110601851852,0.6129603295442989,0.0011412336668299946,2.942625424972532
PP_1187,0.002470639818181818,0.016568484166666668,2.745485009882125,1.1464017615539637e-09,8.940663155275944
PP_1191,0.00917482584848485,,,,
PP_1197,0.03242864166666667,0.018318233092592593,-0.8239882418781687,3.7306864089214956e-07,6.428211255006
PP_1201,0.007159856666666667,0.002863945,-1.3219269194842733,0.0001586095177547883,3.79967075532635
PP_1202,0.005462348636363637,0.008671997074074074,0.6668428723565185,0.004562502196614462,2.3407969134445517
PP_1205,0.11041127636363636,0.08568701601851851,-0.36573900554026173,1.778421806551259e-09,8.749965225069065
PP_1206,0.15279833018181818,0.557868366,1.8682959681615852,8.294704085489097e-25,24.081199102868258
PP_1209,0.01597628181818182,0.004775964703703704,-1.7420676072905303,1.4014708709609613e-14,13.853415924455522
PP_1210,0.16121781384848483,0.06868828077777778,-1.2308752836909425,3.342088357761488e-36,35.475982072461484
PP_1213,0.1418043551818182,0.15806103935185187,0.15657995776210523,0.0016527244734245484,2.7817995418581023
PP_1217,0.005632683696969697,,,,
PP_1222,0.08237153684848485,0.07652246018518519,-0.10626264923003255,0.03423398829087873,1.4655425022111808
PP_1224,0.025951889757575758,0.014663454925925926,-0.8236145324582129,1.1605623625055699e-05,4.935331517884181
PP_1230,0.033646850878787875,0.018263229925925925,-0.8815295501764553,2.147500422345473e-18,17.66806674208471
PP_1232,0.011960894424242424,0.010843687222222223,-0.1414698714600176,0.39169326917559866,0.40705389126809455
PP_1235,0.009841384121212122,0.03128375098148148,1.6684803650854392,1.0379786816552434e-06,5.983811566077702
PP_1236,0.020536641272727273,0.010234000222222222,-1.0048300812258215,1.9455430430850043e-05,4.710959156447227
PP_1237,0.10751384475757575,0.06148267675925926,-0.8062705684584254,1.4158130503890812e-06,5.848994088838753
PP_1238,0.04791101884848485,0.05470080844444444,0.19120466199550495,0.010324950272263666,1.9861120313455076
PP_1240,0.07829999475757575,0.0734813488888889,-0.0916341008398999,0.11984709434049065,0.9213724908517578
PP_1246,0.004703395424242424,0.005227565592592592,0.15243663139583608,0.6638938329428326,0.17790136559217753
PP_1251,0.0446229923030303,0.04250595814814814,-0.07012217926731275,0.5722577515788227,0.24240831583103725
PP_1261,0.05462867933333333,0.038085150703703705,-0.5204299413294077,3.588345112691638e-06,5.445105794911689
PP_1274,0.014977774818181818,0.01029510562962963,-0.5408646725336049,0.002845945881990456,2.545773362641187
PP_1291,0.10619404654545454,0.0628244189074074,-0.7573055608712226,6.455898668546341e-14,13.190043294896354
PP_1295,0.013448266272727272,0.011349810962962963,-0.24475192613947508,0.2814857451079634,0.5505435936286405
PP_1297,0.456626594060606,0.1995932996851852,-1.1939515945236365,2.37397536050663e-11,10.624523792901032
PP_1298,0.009384643424242424,0.015129627833333334,0.6890026647536827,0.0010275775363876507,2.9881853983036293
PP_1300,0.10076083236363637,0.038496141944444444,-1.388149172719172,2.789165756208453e-19,18.554525675455146
PP_1302,0.02283493081818182,0.02829433855555556,0.30927099267695884,0.0280065261962066,1.5527407557740092
PP_1303,0.05564761054545454,0.035133874796296295,-0.663457045673832,1.218377549485581e-06,5.914218112154251
PP_1304,0.19419197775757577,0.12100226179629629,-0.6824495881093228,7.810301928245502e-28,27.107332176975913
PP_1309,0.05281564224242424,0.04014507483333333,-0.3957422686135667,1.31335792495373e-08,7.881616900986689
PP_1311,0.08798037333333332,0.05116155183333334,-0.7821216984093673,3.900418285858778e-19,18.40888881617881
PP_1312,0.005376590636363636,0.009510085962962964,0.8227667501909318,0.001210810870002782,2.916923688837833
PP_1314,0.04429460596969697,0.029676407444444445,-0.5778145702211275,6.632307410469503e-07,6.178335352244199
PP_1317,0.14450987057575757,0.045647479685185184,-1.662560925054142,2.883751562930405e-25,24.540042157092657
PP_1318,0.05507914015151515,0.027098191444444447,-1.0233094693860478,7.155843977390773e-20,19.14533913715119
PP_1319,0.020370722545454543,0.042075514851851854,1.0464837717073776,3.527066886518537e-13,12.452586304389648
PP_1320,0.011628317999999999,0.014504596074074073,0.31886768917576663,0.04980430112724179,1.3027331497068306
PP_1325,0.09058249057575757,0.06474241924074074,-0.484520931015913,1.6341920405392304e-08,7.786696909097462
PP_1326,0.021414292393939393,0.018723575185185186,-0.1937180685645486,0.1154951226206015,0.9374363557171587
PP_1329,0.022063205333333336,0.014455479518518518,-0.6100259334701278,0.044494401786607546,1.3516946278084587
PP_1332,0.058877708090909094,0.03211593487037037,-0.8744322204645638,7.869881950260014e-20,19.104031782092672
PP_1333,0.037283745121212124,0.028030146148148145,-0.4115675182402358,2.5087833134095457e-05,4.600536847595088
PP_1335,0.025838877333333333,0.02210658727777778,-0.22506706297749413,0.012047454351936597,1.91910471057476
PP_1337,0.020865006878787878,0.010008238203703704,-1.059897363962457,3.7445111686842914e-13,12.426604869713419
PP_1338,0.019980952484848487,0.0181887467962963,-0.13557921272474244,0.10560045715327322,0.9763342017007464
PP_1339,0.031181184606060605,0.030987938796296296,-0.008968943233539332,0.9385545748660065,0.02754046904791223
PP_1341,0.028237778181818184,0.05088057437037037,0.849488378456132,2.527181474594904e-13,12.597363570669977
PP_1342,0.02870463990909091,0.04604099381481481,0.6816350174486263,7.22530803822201e-18,17.141143632800027
PP_1343,0.05067645606060606,0.0774604865925926,0.6121449276368411,5.385433359149864e-11,10.26877934382098
PP_1345,0.15908990872727272,0.16180214066666668,0.024388368353890365,0.7052101315156704,0.1516814569658215
PP_1346,0.056647000333333336,0.040178811111111115,-0.4955646866356074,3.5397553773678706e-08,7.451026749818877
PP_1347,0.10321730815151514,0.021504518074074074,-2.2629732062494914,6.151282247007939e-16,15.211034345239977
PP_1348,0.019334819606060604,0.01818133564814815,-0.088743116582694,0.6282716579151495,0.2018525313849435
PP_1352,0.03244901103030303,0.030239848592592593,-0.10172359276500198,0.05967758067067115,1.224188791478331
PP_1358,0.008619790515151516,0.014888439666666666,0.7884678516365445,2.4284652330282372e-06,5.614668109696431
PP_1361,4.105957471484849,2.2047874160555554,-0.8970791255196454,7.127274566701332e-29,28.147076510389738
PP_1362,0.16287662742424244,0.1501695291851852,-0.1171874878213674,0.00584836270094882,2.2329657013484034
PP_1365,0.006636923848484849,0.004995288296296296,-0.40994677735196927,0.010316887802747757,1.9864512924313285
PP_1366,0.399633746969697,0.45418891233333336,0.1846140710925454,0.00035060596675659354,3.455180697177155
PP_1367,0.06438579260606062,0.03440354422222222,-0.9041851800805419,2.071343503973987e-27,26.683747873337428
PP_1371,0.026404776575757575,0.015132127296296297,-0.8031841161213474,2.1098069974611652e-13,12.675757271608168
PP_1372,0.03301781487878788,0.017160019351851852,-0.9441934659479883,4.830233066675689e-08,7.316031913321133
PP_1375,0.01616732490909091,0.005059665407407408,-1.6759670975499388,2.84267224643377e-06,5.546273210577145
PP_1377,0.0010303284545454545,0.0005631183333333333,-0.8715942957672006,0.0006866597270761628,3.1632584234394776
PP_1379,0.014415159666666667,0.00911967474074074,-0.6605325409047942,0.01521881612183493,1.8176191302035445
PP_1380,0.03238981996969697,0.018721781425925926,-0.7908227316966607,9.645334043393382e-07,6.0156827269946636
PP_1384,0.015896712666666667,0.024027065555555557,0.595932005029611,0.016297172380741434,1.7878877407474347
PP_1385,0.013162851787878788,0.1056037010925926,3.0041164036384065,2.753583292800805e-08,7.5601017820638825
PP_1386,0.020925652454545453,0.029999864703703704,0.5196833881248372,4.820051488487214e-11,10.316948322539897
PP_1392,0.042774471787878784,0.020162149907407407,-1.085100556460371,4.111546330905052e-09,8.385994811535664
PP_1403,0.0217998973030303,0.004614576111111111,-2.2400513036350054,6.796072309807398e-09,8.167742008910809
PP_1412,0.017910345484848485,,,,
PP_1418,0.010087496696969697,0.0013012424814814816,-2.9546064682732878,0.000966282109231267,3.0148960613734754
PP_1423,0.02065745287878788,0.0251046965,0.2812949069642688,0.0033712804040198674,2.472205123820175
PP_1426,0.017180467666666664,0.008988626814814814,-0.934596670032424,3.358393064327377e-09,8.473868475655273
PP_1427,0.024009908666666666,0.00917238474074074,-1.3882611396480777,4.937053814651144e-10,9.30653213887756
PP_1429,0.027570660939393938,0.026277900425925926,-0.06928384227220415,0.5962984042614399,0.22453635285680734
PP_1430,0.07739299636363638,0.07804215568518519,0.012050612320225465,0.8332657205853569,0.07921648408919164
PP_1431,0.02642661496969697,0.05337222892592593,1.0140976227377527,2.475480325294285e-16,15.606340521019058
PP_1432,0.009082843787878788,0.027535831907407406,1.6000942224299923,3.375578846883284e-11,10.471651743291691
PP_1434,0.01441462103030303,0.017339634925925926,0.266540615981819,0.004991762836772248,2.3017460565643875
PP_1443,0.061821565606060606,0.06795240783333333,0.1364144821930459,0.021323614424304773,1.6711391790316514
PP_1444,0.03195088318181818,0.031339991462962964,-0.027851023677466495,0.8673350456273645,0.06181310510848958
PP_1457,0.09685521342424243,0.06405958903703704,-0.5964151640573173,1.3429607560113662e-18,17.87193667809579
PP_1461,0.022698380666666667,0.0254345012037037,0.16419742440694843,0.06490914075645411,1.1876941398628755
PP_1465,0.15787744406060605,0.3794842031666667,1.2652347634742311,5.338496220811663e-22,21.272581060382866
PP_1470,0.07406326157575757,0.060283586648148146,-0.2969928294277574,0.0006830954450405933,3.165518610581358
PP_1471,0.11815650436363635,0.07334577511111111,-0.6879132792223902,2.4558095441201382e-20,19.60980531715015
PP_1475,0.00539103903030303,0.005702444962962962,0.08101726296178352,0.746957449093532,0.1267041373415233
PP_1478,0.11676176987878788,0.04876047631481481,-1.2597838604879883,5.60615479255962e-27,26.251334915026252
PP_1481,0.017080421454545455,0.014697419481481481,-0.2167806992476741,0.17400561052599628,0.7594367483771823
PP_1486,0.021205827727272725,0.02783520688888889,0.39245000950449166,0.10523871441627315,0.9778244658441148
PP_1487,0.008859054090909091,,,,
PP_1488,0.027768122424242425,0.013547951759259259,-1.0353548759634417,3.878048212037202e-11,10.411386796058869
PP_1496,0.09707063648484848,0.10509924464814814,0.1146454439015299,0.032274066466380695,1.4911463109318142
PP_1499,0.017050553303030305,0.01691350122222222,-0.011643217117393478,0.9617658989724395,0.01693062563052971
PP_1502,0.01907251812121212,0.03194332412962963,0.7440191187687022,2.9966738168337064e-05,4.523360526743591
PP_1505,0.03014152872727273,0.02523951051851852,-0.2560686580989958,0.14394049501202935,0.8418170081052219
PP_1506,0.13832919572727273,0.14092596938888888,0.026831807894487827,0.6164371723397637,0.21011118037659077
PP_1510,0.017370283636363636,0.016355350425925924,-0.08685864115946955,0.51910173803114,0.2847475170350982
PP_1516,0.001666169,,,,
PP_1517,0.0012004147575757577,0.0005975586296296297,-1.0063807846900334,0.021896977182376574,1.659615834183773
PP_1518,0.0376678206969697,0.04414539524074074,0.22893039235454668,0.07006126400322876,1.1545220316675497
PP_1519,0.012131247727272726,,,,
PP_1525,0.01821335393939394,0.008899073259259259,-1.0332696069602936,2.0277838276872844e-06,5.692978344923787
PP_1526,0.0032250355454545455,0.010591230851851851,1.7154832940581257,0.00022244459662476497,3.652778139183409
PP_1529,0.013107063727272727,0.006830800759259259,-0.9402179086916408,1.6725376776003043e-07,6.776624090008813
PP_1530,0.05299480921212121,0.08496458337037037,0.6810105375985949,4.390446694105378e-26,25.35749129139435
PP_1588,0.04954445463636364,0.05652607018518519,0.19019281131860485,0.023048483511448933,1.6373576439956214
PP_1589,0.031368891575757576,0.015346015944444444,-1.0314703932798983,8.13739027145514e-07,6.089514854623179
PP_1590,0.0489834823030303,0.019245802351851853,-1.347751522784212,3.561274279609011e-13,12.448394576863938
PP_1591,0.3838789841818182,0.32449741016666667,-0.24244461660725014,0.0008989286848817398,3.0462747609818464
PP_1592,0.28208650654545453,0.5217990161851852,0.8873565670176431,2.320310119021843e-20,19.6344539659802
PP_1594,0.15771227775757574,0.16855100840740742,0.09589028170863333,0.3321436302436561,0.478674071918976
PP_1599,0.03892072157575757,0.05005544872222222,0.3629886629449421,8.276185973228512e-05,4.082169758915019
PP_1600,0.07140393803030304,0.11112891527777778,0.6381587004960532,3.8609207573956766e-11,10.413309111864413
PP_1603,0.024884287909090908,0.03803526548148148,0.6121025715974993,1.5723609320834543e-06,5.803447755484968
PP_1604,0.005025351757575757,0.005661109851851852,0.17186033533771966,0.6822108199889435,0.16608139688372534
PP_1606,0.011292467848484847,0.020709729962962962,0.8749479359896623,5.919848624858587e-06,5.227689398383353
PP_1607,0.055882414696969696,0.050200798962962964,-0.15468403606130213,0.016112520855473073,1.7928365075028687
PP_1610,0.11351647142424243,0.11210729755555555,-0.018021457551174232,0.7812071821753529,0.10723377259771957
PP_1611,0.010536065,0.017231996703703706,0.7097537278896139,0.0006097676613643001,3.214835611888399
PP_1612,0.13556421642424243,0.1262768768888889,-0.10238592934906383,0.032796130061356815,1.4841773999515802
PP_1616,0.04369913627272727,0.01330054474074074,-1.716119430334763,7.859043764121358e-21,20.104630292793825
PP_1623,0.01385838687878788,,,,
PP_1626,0.023063105818181818,0.028499485259259258,0.3053490542472052,0.005140833631213729,2.288966450638891
PP_1629,0.11105461478787879,0.08282409531481481,-0.4231468992084263,4.2564093359270425e-10,9.370956612906156
PP_1631,0.020763738484848485,,,,
PP_1635,0.0771900619090909,0.0827128534074074,0.0996964237773025,0.34747827301926093,0.4590723456144128
PP_1638,0.0892260063939394,0.06651149405555555,-0.42386059002712007,1.3549732760063912e-14,13.868069270248919
PP_1641,0.004104704515151515,0.004675056037037038,0.1877052871726281,0.25738470535190394,0.5894172638753887
PP_1644,0.015465235818181818,0.006174228222222222,-1.3246981158316646,1.7952339388900765e-14,13.745878950010967
PP_1654,0.015465827363636364,0.010168589518518518,-0.6049644369034319,5.9807097672286e-07,6.223247272583619
PP_1656,0.08321975348484849,0.04766389379629629,-0.8040292006896836,2.0578085565074512e-14,13.686595031283883
PP_1658,0.017585098727272725,0.0031315976111111112,-2.489382681449147,2.4786340046249086e-13,12.605787596469975
PP_1661,0.0061538596969696975,,,,
PP_1663,0.019983372818181817,0.01736511398148148,-0.20260822317922006,0.30457303428596133,0.5163085500453413
PP_1664,0.015690932363636362,,,,
PP_1665,0.07164353748484849,0.06314508546296296,-0.18216611941123545,0.0005599644812946495,3.2518395195419285
PP_1666,0.009055477272727272,0.020028188296296295,1.1451693380488746,5.095490811931914e-10,9.292813977183085
PP_1686,0.0027895651212121214,,,,
PP_1695,0.012898640666666666,0.009070524740740741,-0.5079611141942711,0.06749732358097882,1.1707134475698169
PP_1702,0.06390374472727273,0.03335552722222222,-0.9379746299232364,9.050142409201328e-31,30.043344586867317
PP_1714,0.09939234557575757,0.05912627683333333,-0.7493353171097105,1.3033891786755667e-11,10.884925889033989
PP_1719,0.057186536333333336,0.06626903912962963,0.2126594739337381,0.0004912147697201613,3.308728583415075
PP_1720,0.036932964181818184,0.030113792833333333,-0.29448462863211416,0.020690818877811937,1.6842223209786569
PP_1721,0.009931293696969696,,,,
PP_1726,0.028810357575757575,0.041349590407407405,0.5212854722858705,2.8924264738175883e-05,4.538737672106949
PP_1730,0.03281157918181818,0.01950300474074074,-0.7505086200301591,3.1764343703850783e-06,5.498060113372654
PP_1733,0.059535514515151516,0.05366132853703704,-0.14986775809517502,0.0016075699748038068,2.793830113887566
PP_1734,0.011529262787878787,0.0029411692592592594,-1.9708385497733558,8.221507750280057e-16,15.085048529469665
PP_1738,0.008120643666666667,,,,
PP_1741,0.027558084121212124,0.010098994777777778,-1.4482638944442614,1.1063023637211987e-05,4.956126159695733
PP_1748,0.00522627193939394,,,,
PP_1752,0.035632970121212124,0.028403375444444445,-0.3271503525440082,0.0009921012804306917,3.0034439898549676
PP_1755,0.07755517354545455,0.028881916481481484,-1.4250565471526624,2.962134966504124e-12,11.52839515720151
PP_1756,0.03944111148484848,0.02924385612962963,-0.4315666493738507,0.0008725059224967628,3.059231616404389
PP_1761,0.0034073049696969693,0.002310580740740741,-0.5603755773522194,0.10387854486771769,0.9834741426040253
PP_1763,0.028451844090909093,0.01942185477777778,-0.5508411790443074,6.0604424243975034e-06,5.217495670312108
PP_1764,0.04444306221212121,0.04183744153703704,-0.08716359468913602,0.541145824179482,0.26668568849276003
PP_1765,0.022411752242424244,,,,
PP_1767,0.04888873339393939,0.0845752682037037,0.7907338184945343,6.327494842869767e-09,8.198768200134799
PP_1768,0.07867984693939394,0.05696388375925926,-0.46594663942375747,4.556453912502912e-14,13.341373018158377
PP_1769,0.048042112030303036,0.04109461403703704,-0.22535025321235239,0.00261881901593033,2.5818945142126855
PP_1770,0.07245595054545455,0.06148931107407408,-0.2367685350183054,5.4632007148971246e-11,10.262552843459249
PP_1771,0.055058657515151516,0.040730476833333334,-0.43486072927242847,7.658303362255142e-08,7.115867434287108
PP_1772,0.41824354024242427,0.4839271741481482,0.21044669563836044,0.005820180159212482,2.235063571889481
PP_1773,0.005991766848484848,,,,
PP_1776,0.07523786160606061,0.0739538637962963,-0.024833321091179885,0.6848889311068309,0.16437985262215013
PP_1777,0.01752225209090909,0.016979243074074075,-0.04541606709326897,0.5164039615000859,0.28701043478085303
PP_1779,0.004133977575757577,0.00595964862962963,0.527696711373665,0.09751099118836151,1.01094642898432
PP_1780,0.03184200603030303,0.043854947648148145,0.4618083866971034,0.002077882530123406,2.6823790082520067
PP_1783,0.06313981327272727,0.06393268507407407,0.01800369199267817,0.7993806926169738,0.09724634543189305
PP_1784,0.4058656687878788,0.13120606207407406,-1.6291679331532787,3.615101357550456e-21,20.441879521769792
PP_1785,0.07641523348484848,0.05120777151851851,-0.577497493589018,9.186106371987281e-16,15.036868529906595
PP_1786,0.0444145273939394,0.06343899551851852,0.5143382879623732,0.0002639033945286043,3.5785550235140913
