,Study ID,Study Name,Line ID,Replicate Key,Line Name,Line Description,Protocol,Assay ID,Assay Name,Formal Type,Measurement Type,Compartment,Units,Value,Hours
59,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219517,c97a8529-17b8-4397-b8e2-c4e923f5986a,PP_0528_PP_0815_PP_2136-R3,DBTL6_P2_042,GC-FID,219679,PP_0528_PP_0815_PP_2136-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,398.6422,48.0
60,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219540,78c77e83-0596-408e-b459-a24457b7f693,PP_0528_PP_2136-R3,DBTL6_P3_017,GC-FID,219680,PP_0528_PP_2136-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,392.853,48.0
61,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219596,7abc23d7-3c21-48e8-859f-bdb6d68d9999,PP_0812_PP_0815_PP_1769-R1,DBTL6_P4_025,GC-FID,219681,PP_0812_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,390.287,48.0
62,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219468,d86962ee-1193-4e39-aab9-17cf1bf87232,PP_0813_PP_0815_PP_1769-R3,DBTL6_P1_041,GC-FID,219682,PP_0813_PP_0815_PP_1769-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,385.8689,48.0
63,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219452,dd7eb929-8a36-4b47-8d61-72cc9e818d01,PP_0813_PP_0815_PP_1769-R1,DBTL6_P1_025,GC-FID,219683,PP_0813_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,384.2869,48.0
64,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219458,a559a0f7-44a4-4dc7-931d-48fbcb812aaf,PP_0815_PP_1506_PP_4189-R1,DBTL6_P1_031,GC-FID,219684,PP_0815_PP_1506_PP_4189-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,383.4839,48.0
65,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219453,b289e339-9509-4c6e-915f-bea849ea6164,PP_0814_PP_0815_PP_4120-R1,DBTL6_P1_026,GC-FID,219685,PP_0814_PP_0815_PP_4120-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,378.7317,48.0
66,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219511,a9156a4a-693d-4afa-a7c8-b2d713ec4444,PP_0368_PP_0815_PP_2136-R2,DBTL6_P2_036,GC-FID,219686,PP_0368_PP_0815_PP_2136-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,378.3061,48.0
67,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219460,8e4db140-247f-4b11-9730-3d9cf545d770,PP_0813_PP_0815_PP_1769-R2,DBTL6_P1_033,GC-FID,219687,PP_0813_PP_0815_PP_1769-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,369.4348,48.0
68,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219532,8ca8d272-7351-46eb-80d8-7284bcdd08f4,PP_0528_PP_2136-R2,DBTL6_P3_009,GC-FID,219688,PP_0528_PP_2136-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,369.4184,48.0
69,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219541,842f3951-6655-4e97-af96-73cec5fdcd98,PP_0528_PP_4192-R3,DBTL6_P3_018,GC-FID,219689,PP_0528_PP_4192-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,368.1026,48.0
70,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219525,cf24e660-3491-43e3-ac1d-da286ddd1993,PP_0528_PP_4192-R1,DBTL6_P3_002,GC-FID,219690,PP_0528_PP_4192-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,365.5649,48.0
71,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219617,8b677e33-14c6-4ea2-b3ab-ef17fe8d1b67,PP_0812_PP_1506-R3,DBTL6_P4_046,GC-FID,219691,PP_0812_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,365.2459,48.0
72,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219533,1d05552c-36db-418a-9e11-a026086dd618,PP_0528_PP_4192-R2,DBTL6_P3_010,GC-FID,219692,PP_0528_PP_4192-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,362.9127,48.0
73,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219466,f1b39fe5-2de5-4d35-99fb-18feecfd25bd,PP_0815_PP_1506_PP_4189-R2,DBTL6_P1_039,GC-FID,219693,PP_0815_PP_1506_PP_4189-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,360.6876,48.0
74,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219567,4d6a2dd5-5cc1-46ff-9646-0f21b84e10f2,PP_0528_PP_1769-R3,DBTL6_P3_044,GC-FID,219694,PP_0528_PP_1769-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,350.8494,48.0
75,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219461,5989836b-2ace-4b96-a53a-e8194ad936e0,PP_0814_PP_0815_PP_4120-R2,DBTL6_P1_034,GC-FID,219695,PP_0814_PP_0815_PP_4120-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,350.3163,48.0
76,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219551,8f71425d-f087-492d-b0ce-60398ed5f515,PP_0528_PP_1769-R1,DBTL6_P3_028,GC-FID,219696,PP_0528_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,343.8137,48.0
77,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219559,5b6e99b2-3d27-48c7-9c47-de3cdd2300d5,PP_0528_PP_1769-R2,DBTL6_P3_036,GC-FID,219697,PP_0528_PP_1769-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,324.2522,48.0
78,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219614,c9ca2f1f-0225-4d47-a3a7-0fd5f6b8456b,PP_0368_PP_0815_PP_1506-R3,DBTL6_P4_043,GC-FID,219698,PP_0368_PP_0815_PP_1506-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,316.8816,48.0
79,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219606,eb179d3e-4ae0-48d0-98e5-d609bb582f32,PP_0368_PP_0815_PP_1506-R2,DBTL6_P4_035,GC-FID,219699,PP_0368_PP_0815_PP_1506-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,309.7973,48.0
80,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219598,d34fc438-3318-4874-b3e0-7f3f1c853bd6,PP_0368_PP_0815_PP_1506-R1,DBTL6_P4_027,GC-FID,219700,PP_0368_PP_0815_PP_1506-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,289.3695,48.0
81,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219456,a721548c-7221-480c-bca8-99efaf1ff4bb,PP_0815_PP_1506_PP_2136-R1,DBTL6_P1_029,GC-FID,219701,PP_0815_PP_1506_PP_2136-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,287.9215,48.0
82,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219472,e349eb0e-1dde-406d-976c-23e639ff1fae,PP_0815_PP_1506_PP_2136-R3,DBTL6_P1_045,GC-FID,219702,PP_0815_PP_1506_PP_2136-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,287.891,48.0
83,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219444,d017c39c-af3a-42b0-90c5-6922cae5942a,PP_0368_PP_0528_PP_0751_PP_0815-R3,DBTL6_P1_017,GC-FID,219703,PP_0368_PP_0528_PP_0751_PP_0815-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,279.7427,48.0
84,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219529,61584a40-ac15-4348-9661-cb2acbf9690a,PP_0751_PP_0815_PP_4120-R1,DBTL6_P3_006,GC-FID,219704,PP_0751_PP_0815_PP_4120-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,274.4607,48.0
85,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219464,9f273ec3-be3b-45d2-a0b8-dd6604c215b2,PP_0815_PP_1506_PP_2136-R2,DBTL6_P1_037,GC-FID,219705,PP_0815_PP_1506_PP_2136-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,264.9655,48.0
86,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219537,09cf5d7f-8a6e-40f7-8f5c-95893c8f0b6c,PP_0751_PP_0815_PP_4120-R2,DBTL6_P3_014,GC-FID,219706,PP_0751_PP_0815_PP_4120-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,264.2251,48.0
87,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219608,9f99c250-b85a-4d23-8dcd-90d48de9ea0a,PP_0751_PP_0815_PP_1506-R2,DBTL6_P4_037,GC-FID,219707,PP_0751_PP_0815_PP_1506-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,260.1399,48.0
88,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219544,63b15b73-530e-4177-b8bf-68cd4a2645a8,PP_0751_PP_0815_PP_4120-R3,DBTL6_P3_021,GC-FID,219708,PP_0751_PP_0815_PP_4120-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,255.2075,48.0
89,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219445,24a4dba8-d0c3-4bdf-946a-5d096c86e37a,PP_0368_PP_0814_PP_0815_PP_1769-R3,DBTL6_P1_018,GC-FID,219709,PP_0368_PP_0814_PP_0815_PP_1769-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,255.0127,48.0
90,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219428,49a020b3-17a7-4fe1-a23f-d9903e90921b,PP_0368_PP_0528_PP_0751_PP_0815-R1,DBTL6_P1_001,GC-FID,219710,PP_0368_PP_0528_PP_0751_PP_0815-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,254.7201,48.0
91,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219518,b6d344ee-f27b-4b16-9fb0-bb0ffdca3aff,PP_0368_PP_0815_PP_1769-R3,DBTL6_P2_043,GC-FID,219711,PP_0368_PP_0815_PP_1769-R3,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,251.953,48.0
92,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219510,26fe645a-87ea-4f33-9005-e512a5cadec3,PP_0368_PP_0815_PP_1769-R2,DBTL6_P2_035,GC-FID,219712,PP_0368_PP_0815_PP_1769-R2,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,248.2446,48.0
93,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219502,8ddf9051-e40c-4357-8297-37674500114e,PP_0368_PP_0815_PP_1769-R1,DBTL6_P2_027,GC-FID,219713,PP_0368_PP_0815_PP_1769-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,245.5413,48.0
94,219427,CRISPRi automation for enhanced isoprenol production in P. putida (DBTL-6),219600,ed0a1f3f-47fd-4c97-add2-672e3151315e,PP_0751_PP_0815_PP_1506-R1,DBTL6_P4_029,GC-FID,219714,PP_0751_PP_0815_PP_1506-R1,cid:12988,3-METHYL-3-BUTEN-1-OL,0,mg/L,245.3584,48.0
