Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,12.941222918020383,10.418373192296603,15.43283568879755,405.64766801131924,0.9297923617023135
Random Forest Regressor,12.235749698431736,10.113936216696437,14.846244483854923,370.124545957065,0.9359405407775598
Support Vector Regressor,54.13053556546019,30.708577461721642,53.05699438575076,5745.15953385314,0.005654132087821284
Kernel Ridge Regressor,28.222539288890232,16.730656603712806,18.13967447154311,1125.5595138465058,0.8051933205531202
K-NN Regressor,24.513991821305844,17.082041669777965,23.40988092795779,1148.9583200762117,0.8011435624652048
Gaussian Process Regressor,12.258185406939603,10.08908784459848,14.81281082638046,369.6824740490413,0.9360170525562969
Gradient Boosting Regressor,22.639781616243663,17.029348917581554,18.27640332113832,846.5866299881204,0.8534766680719466
TPOT Regressor,19.807453535291494,13.9116388861925,20.482323328189768,811.8607844732381,0.8594868581796391
Ensemble Model,19.60242429673576,14.266697577536084,18.715655624516113,734.5308037647382,0.8728707766470268
