Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,108.43459378612026,39.57391187296508,77.3782035520561,17745.44751450434,0.11647768263079517
Random Forest Regressor,82.60076778211463,30.240943710065604,64.50612262093024,10983.926693781315,0.4531248446469962
Support Vector Regressor,108.19193097799635,37.865445801481954,90.20429183962858,19842.308195036407,0.012077767883657442
Kernel Ridge Regressor,115.77478437163226,39.8875440600763,84.01663827675046,20462.596203624278,-0.018805550124295856
K-NN Regressor,94.27052221052632,33.210317632333954,70.10262508804959,13801.309402080977,0.31285109289639856
Gaussian Process Regressor,111.58475473005663,40.34502458984536,92.40493505002793,20989.829509766776,-0.04505579780367985
Gradient Boosting Regressor,80.30742587846242,29.27725633632912,59.1659200106457,9949.888741930865,0.5046082240726142
TPOT Regressor,84.32119347573055,32.642453091193524,65.61407388579912,11415.270361062692,0.43164881502376595
Ensemble Model,80.5882038107064,31.127251997537307,62.99665772590491,10463.037478070768,0.4790592284702866
