Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B4,5000.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B5,4000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B5,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B5,5000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B6,3500.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B6,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B6,500.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B6,5000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B7,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B7,5000.0
AQ,384PP_AQ_SP2,B2,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B7,2200.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B7,1800.0
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B8,2200.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B8,5000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B8,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B8,1800.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B9,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B9,500.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B9,3500.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL5,Ligation_Digestion_DBTL5,B9,5000.0
