Protein.Group,PP_0368_log2_FC,PP_0368_log10_pval,PP_0437_log2_FC,PP_0437_log10_pval,PP_0528_log2_FC,PP_0528_log10_pval,PP_0751_log2_FC,PP_0751_log10_pval,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval,PP_0815_log2_FC,PP_0815_log10_pval,PP_1317_log2_FC,PP_1317_log10_pval,PP_1506_log2_FC,PP_1506_log10_pval,PP_2136_log2_FC,PP_2136_log10_pval,PP_4120_log2_FC,PP_4120_log10_pval,PP_4189_log2_FC,PP_4189_log10_pval,PP_4191_log2_FC,PP_4191_log10_pval,PP_4192_log2_FC,PP_4192_log10_pval
PP_0744,0.9193704228676794,2.7742508909687285,0.9796133485406445,2.525985512486723,,,,,,,1.2412061823779852,1.3930134735457131,,,,,,,0.7433849257501545,1.88091282725898,,,,,,,1.757903389340273,5.913966768802566,,
PP_5074,,,0.40386721087711003,1.3827650006383165,,,,,,,0.20979299413745472,1.3947699582209485,,,,,,,,,,,,,,,,,0.3651872505597658,2.0224477709385424
PP_0073,,,,,-0.3463161175334491,2.1108877192924473,-0.640243784951934,3.4703866569479302,,,,,-0.9256276301600469,10.110867338571413,,,,,-1.0871213376871696,1.302976330398861,,,,,,,-0.563243918513946,2.743692192915826,,
