Protein.Group,PP_0751_PP_0813_PP_0815_log2_FC,PP_0528_PP_0751_PP_0815_log2_FC,PP_0528_PP_0751_PP_0812_PP_0815_log2_FC,PP_0528_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0751_PP_0815_log2_FC,PP_0368_PP_0751_PP_0813_PP_0815_log2_FC,PP_0368_PP_0814_PP_0815_log2_FC,PP_0368_PP_0751_PP_0812_PP_0815_log2_FC,PP_0368_PP_0751_PP_0814_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_log2_FC,PP_0528_PP_0813_PP_0815_log2_FC,PP_0751_PP_0815_log2_FC,PP_0528_PP_0812_PP_0815_log2_FC,PP_0368_PP_0813_PP_0814_PP_0815_log2_FC,PP_0814_PP_0815_log2_FC,PP_0813_PP_0814_PP_0815_log2_FC,PP_0812_PP_0813_PP_0815_PP_1506_log2_FC,PP_0368_PP_0815_log2_FC,PP_0437_PP_0815_PP_1317_log2_FC,PP_0368_PP_0812_PP_0813_PP_0815_log2_FC,PP_0528_PP_0815_log2_FC,PP_0815_PP_2136_log2_FC,PP_0368_PP_0812_PP_0815_PP_2136_log2_FC,PP_0368_PP_0751_PP_0812_log2_FC,PP_0812_PP_0815_PP_1506_log2_FC
ispB,-1.647514976415837,,-0.688259532707799,,,,-0.8437424563964803,,,,-2.203259721593782,,,,-4.359580112691261,-1.5446900282374578,-1.47826557170612,,,,,-1.3753367282364712,-0.5692674413073393,,
ispH,-0.8546177053368726,-0.7874824326606698,-0.41000669516306965,,-0.17458470858642405,,-0.19555737174519872,-0.6847954894205796,,-0.82519517744032,-0.5279744495836882,,,,-2.6605414904650355,,,-0.5042821878658161,-5.0724214239867385,,-4.169085440380043,,,,
ispA,,-3.3035002856411197,-3.9714651340818294,-3.9976281293113964,1.539761771362835,2.010565481364077,,,1.9972867119064819,,-4.14240134208667,,,,,2.1068035254082087,1.548780306394369,,,1.6891516704512606,,,,1.7681827471673286,2.1487662869984536
dxs,,,-0.30989259143009246,,,,,-0.19677421491069383,,,,,,,,,,,0.5384203944221845,,,-0.2065683286979063,,,
dxr,,,,,0.7243284025524714,,0.5993471920340282,0.5274309527257013,,,,,,,,,,,,0.8054036252152962,,0.5212697367590601,0.8042622266702745,0.7202313558909902,
ispF,,,,,0.7871796471609124,,1.6939408892086552,0.8682669695516371,,,,,,,,,,,,0.6986665792587708,,0.9061882298288191,0.7576669054290757,1.7729649294147751,
