Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,19.414328385932297,5.484973493519694,18.551540986816217,721.0758196623384,0.9722635407615365
Random Forest Regressor,15.56177610683686,4.429306778211388,15.536072219853278,483.5384156198154,0.981400508532722
Support Vector Regressor,116.6415026747066,37.950335750546756,96.23309261953932,22866.04826133442,0.12044864319229187
Kernel Ridge Regressor,26.819052835827474,7.35860995536078,21.970344593193115,1201.9576365545558,0.9537662363879201
K-NN Regressor,48.63983246783625,13.386017521705066,40.43255224760081,4000.624583754148,0.8461144339195108
Gaussian Process Regressor,15.192596153860578,4.329725231042739,15.216113293317163,462.3450816493625,0.9822157182898233
Gradient Boosting Regressor,36.50386944698607,10.271733250774263,30.014104693233566,2233.378965138989,0.9140922175706474
TPOT Regressor,44.92472948233765,12.616755843608765,38.39251289828584,3492.2163657062615,0.8656705519196795
Ensemble Model,35.80433404544961,10.028556632339253,30.546059856363517,2215.012109186685,0.9147987057617206
