Protein.Group,PP_5419_log2_FC,PP_5419_log10_pval,PP_1240_log2_FC,PP_1240_log10_pval,PP_1770_log2_FC,PP_1770_log10_pval
PP_1726,0.93559793620878,2.62237992445186,1.8968830959494591,7.133849878890337,,
PP_1741,0.8673983073191671,3.484212512220525,1.3761635109940848,1.8912771556420724,,
PP_1752,1.0310115440382532,4.090470949529034,1.062667622378968,2.2762568598490907,0.3283273428637919,2.3498694776752562
PP_1755,0.6886068975152123,10.416858286527578,0.8809946040627167,3.4110865970438735,,
PP_1756,0.6446391958122207,9.398339754280062,,,0.4677606100479426,2.593888908053091
PP_1763,0.2032085935125926,2.20951710638192,0.5921563134619927,1.4983348573037854,,
PP_1767,0.37198401639016887,3.5125394152440705,0.2431275117775185,2.7866083485241937,0.6011818744959033,2.2186814247198554
PP_1770,0.33180328569096057,4.157817939434558,,,0.3910098643582812,2.420086775639837
PP_1771,0.28219717353252016,3.8935141829666837,0.38016259314736844,3.364404944054276,,
PP_1780,0.17519679932377055,1.605698452466024,0.27310345216019966,2.7783422455975924,,
PP_1785,-0.868888410850184,1.458836754695422,-0.2510380043780922,3.402503353888701,,
PP_1786,0.2785631732953579,3.5163060956665952,-0.3651174831605928,2.778643968442176,0.22255084426225338,2.0691044538643992
PP_1791,-0.4609796508053757,2.7068506554342857,-0.5767480531733226,4.897776745867316,,
PP_1800,0.2506153245853739,1.5176610276298168,,,,
PP_1816,1.469463912587141,3.6644680207689273,1.1764173989500042,5.491935581721578,0.613229527893906,2.247547529765572
PP_1821,0.5351733792064156,1.3195715278575555,,,0.31129184934330645,3.455003931346042
PP_1823,0.5518024537206329,7.7342221645158356,0.4489529915387333,1.7119132228554592,0.9710473933090514,5.3351350228409
PP_1826,-0.20750715315712856,1.5995289519034621,-0.2445617786507609,2.1783707746283767,-0.19893702534709573,2.3509685466154755
PP_1827,0.8454362282299889,3.548854548452382,0.5239067740321937,2.9649935112783177,0.8491039918090213,11.659262807119145
PP_1838,1.273774712583467,1.347847696106601,,,,
PP_1859,1.1821496042951007,11.728315522261816,1.4311287165268791,1.6754768145651562,0.9424501383337467,1.7848118369698671
PP_1866,0.4306730997448884,1.7976023617040282,,,,
PP_1868,-1.1655302251432098,6.729384338101402,-1.7797544415241067,8.391745100576832,0.6737376430980857,2.259341351659886
PP_1872,0.3633107238251827,1.848956020297015,,,,
PP_1874,1.1393090399052404,1.9758722486255536,1.243237367700043,3.096462780391124,,
PP_1893,1.0063141662809925,15.548768322763726,1.1663063091250263,1.601433701110686,,
PP_1895,0.46562997505369047,7.262827435090525,0.8362817244469399,2.342392305108754,,
PP_1902,0.5682841315013135,4.158158761224482,0.5806624196446959,1.3575105007469794,0.32813270213229884,1.9125048557873614
PP_1910,-0.4909438344688367,2.8250515352517183,,,0.5767610925258448,1.760614857449047
PP_1911,-0.837360031577936,6.221798376233115,-1.3862893089943775,8.0125381489897,-1.0580434906793974,1.8954295446260339
PP_1913,-0.3771597353795988,8.124461015962163,,,-0.2593490168041587,1.3982412860892637
PP_1914,0.15771229481804003,1.9777722110990887,0.43210355247114557,8.365028357005478,0.3405517352595931,1.8567669481276103
PP_1915,0.28292728577210513,2.2315587176378284,0.5298696768881006,1.5447664302166562,,
PP_1916,-0.5799043505758977,2.2006425897214394,-0.7752162886339297,2.4166205864235257,,
PP_1967,0.40471976327078935,8.526470298024789,,,0.38130554358282404,4.052508455466471
PP_1971,1.2133906950667361,1.97072458865781,1.260271183955618,1.4345817711532862,1.1624380249825617,5.512314207868113
PP_1974,-0.4844954272249656,2.8877841930032466,,,-0.2827178212079921,3.909101544026254
PP_1992,0.9189074156034099,1.5943492725369328,,,,
PP_1993,1.5250668141079378,3.758833879677376,0.5424597557241186,1.5257789050227542,,
PP_1996,0.5234555680653526,1.9484498022968588,0.2217697700345691,1.5393438590660506,0.41338420067054144,1.312152985982951
PP_1997,1.0023788239622156,7.827529511100113,,,,
PP_1998,1.5859299528632715,7.123449191080095,1.039083959130613,1.6971862289515312,,
PP_2000,0.5015203275780034,2.128184238614115,-0.3733597548873757,3.465663342023697,,
PP_2001,0.5429183951778566,3.3088482661597474,-0.304376992491671,5.268562812365725,,
PP_2006,1.5698192179129915,2.3287498330711665,,,,
PP_2007,5.90819125822327,3.301879989096699,,,,
PP_2012,1.7230965992449432,14.327875881360864,0.4209486359630497,1.7809553874358435,0.6142844919359378,1.4683338904494585
PP_2013,3.794818036033218,4.212947485036824,,,,
PP_2016,1.8352510513848204,7.446088443572615,,,,
PP_2017,1.531005695865999,3.9437738245932517,0.8503687196301858,2.0016338165967613,,
PP_2021,3.454674242601664,12.223484374647825,3.1299864853582258,2.224129838204228,,
PP_2024,1.8074489308081192,2.862563174817578,1.429749993281281,1.391831357081604,1.2837844596376302,1.9063390942346163
PP_2025,2.0722307424762136,1.8768411117819441,,,,
PP_2032,2.44957302184391,5.470347568237346,2.1390639209010054,10.372567166745574,1.71354649089273,1.4835006570741354
PP_2059,1.042669881971015,6.519831808462721,,,,
PP_2080,1.1727846799385362,6.056877689068088,0.5339192252559584,1.4399223092212712,,
PP_2081,1.1433561267250691,3.8676513928985434,,,,
PP_2082,1.2079101832526886,2.926334945974051,0.26326635849040353,10.993508225167139,,
PP_2084,1.800414454614066,2.095072624673602,,,,
PP_2087,1.5703601361483426,2.4119114457062136,0.6638864811560039,5.032885439354981,0.40110793065678485,3.808758008731777
PP_2089,1.209844378404329,2.543396628508833,0.7371252803730401,1.6796706459993562,,
PP_2094,1.829535113731592,9.851777161935882,,,,
PP_2095,1.2479456407429166,6.453785588880767,,,,
PP_2096,1.3446654680703638,3.4497012138469536,,,1.2692046688997711,3.159060482652194
PP_2098,1.8658904622943602,2.9085235051609497,1.401761044853735,3.04424052506561,0.9072385565730505,7.355921128220404
PP_2099,1.2659240845881623,2.465270552464094,0.5574677585143556,1.3223275301314008,1.0033067676006324,1.7324785376467433
PP_2105,1.6786108440868202,4.60238610711075,1.0278112901503156,8.497109012522056,,
PP_2111,1.9208388709246398,2.1702839499321556,,,,
PP_2112,1.9454655377700716,2.1826925326032174,1.5616885952686617,2.2773623438962503,,
PP_2122,1.8936731329528165,7.711333289774092,1.3068289514721336,6.928407810957834,0.9101550870080252,1.817732398934112
PP_2123,2.0896607286224755,1.8202817382552263,1.6382021607808896,1.9066225472140135,,
PP_2128,0.862225367273356,1.7286810591033748,,,,
PP_2129,1.5621845780150083,5.32967559638424,,,,
PP_2130,3.0417313357710185,5.10808902571391,,,,
PP_2131,0.626107865616542,2.4127166035715732,-0.548890457594621,3.2933260328078613,,
PP_2132,1.9220536386335185,4.278534333844507,,,,
PP_2137,0.22550360454967244,1.721429397150088,0.5133799412434571,1.9067249322961979,0.29513043966185787,2.0631911485502537
PP_2139,0.5562183800687241,1.5767059001720838,-0.2037266144813885,1.552398538571673,,
PP_2140,1.373559075441574,7.713522643387493,,,,
PP_2145,1.053036800288858,3.8687115250959976,,,,
PP_2147,1.3999430652825315,2.1127838461167765,0.8226802528805254,1.3162729500309394,,
PP_2148,0.7495166966437483,10.628358826056692,,,,
PP_2149,0.9432133346147494,2.0447308720517947,,,,
PP_2151,0.9566453147692346,14.512602511783989,,,,
PP_2152,1.3308509476311094,2.8218978501923018,0.4999787022374491,5.774979587738805,,
PP_2154,0.6623903663746642,1.429351754265518,,,,
PP_2155,1.2524645700704284,2.140997873950347,,,,
PP_2156,1.2900423914222563,2.6682348820757364,0.8507347873846971,3.2526922652372994,,
PP_2160,1.5687804468571493,2.390602756198582,,,,
PP_2161,0.8723701179918407,3.2880368353158764,1.2699229094040572,1.3559210040261018,,
PP_2163,2.5501368007354692,5.723116979804042,1.2761785881720138,2.478248426432438,,
PP_2166,0.7607466943686872,14.7573110225113,,,,
PP_2168,1.4042704686722451,14.399521287063216,0.5915959159050028,1.423204049875027,,
PP_2169,1.4232704497105055,4.833165420294182,,,,
PP_2182,0.5607273658987617,2.0082244278950485,,,,
PP_2187,1.4625534110590133,6.8551263070278114,,,,
PP_2189,2.00974468666586,3.345381758412859,0.952498263065406,5.457335314015511,,
PP_2208,3.4982662310582056,19.730787740111023,,,,
PP_2209,2.5664754993279235,2.2989300560374932,,,,
PP_2215,1.4327242732272456,6.517615184140037,,,-0.34425215436931295,1.9995079808300877
PP_2216,1.6916486280518663,1.812106508973724,1.3418297924334044,1.8869656130420638,,
PP_2217,1.167354142649913,5.025910007859555,,,,
PP_2233,-0.23287655481742683,1.6086639773530251,0.2935492321398689,1.6123844596705732,,
PP_2265,-0.27457361183666773,4.5195338180321825,,,,
PP_2292,0.38065785689452164,3.4587086349377483,0.47834648863896856,5.407092686532579,,
PP_2299,-0.6284373504364458,7.258715262623434,-0.35826189730792724,3.5560625762720868,,
PP_2300,0.3893284563109715,4.02542335377035,0.20599540263776883,1.566715184148466,,
PP_2301,0.49006419034196685,2.736115906431958,-0.6569380888170198,2.106511375813552,,
PP_2305,0.9881255221735026,3.1633257942800266,1.0350281091055946,3.671423152455214,,
PP_2307,1.586166074147567,1.3844031019721204,1.792326264748833,2.3696708901543824,,
PP_2310,1.0132108986224235,1.8874577871540175,,,,
PP_2327,0.5559165673117904,2.84746577443637,0.5761738753250157,3.539978492286636,0.30972985570974715,7.214516485626928
PP_2328,0.5856280888386918,2.954843497163862,,,0.38439318199023725,2.1762561589489815
PP_2334,-0.29089348186934755,2.3154744725588823,-0.5155131687163508,6.465581819628439,,
PP_2336,-0.3735281422770101,4.391429994935203,-0.6743536066797919,2.7953336338033745,-0.518840535645072,5.892410970820988
PP_2337,-0.2739233920381974,2.257693094779765,-0.3934989519975309,2.132389057424571,-0.19121577540801893,3.1438941962002587
PP_2338,1.371213287993441,2.7795287387604186,0.5486650229185209,1.5188305392800934,,
PP_2339,-0.30339760930385995,1.4824608523516198,,,,
PP_2355,0.6693707050048912,3.2192394973262104,,,,
PP_2356,0.6158125938520496,1.5972894278586165,,,0.18655090767807664,1.3253292615819499
PP_2361,1.7933400793443566,3.298299398751202,1.3383965276805454,1.3577163015251605,,
PP_2376,1.2034361273059435,11.99633849019339,0.43294886650216546,2.097383414907336,0.9228462083968801,2.5731897580108414
PP_2378,0.6549099517851075,2.3390995713460687,0.6344326347803011,1.5054590073001488,0.7452896945065786,5.040522767030842
PP_2380,1.5562515703049968,1.3278913819304383,2.560215847077224,1.75028345359659,2.2115571126964406,1.7529808969240015
PP_2381,5.645273241953005,2.595875398470677,5.142380428401025,2.4303755507131104,,
PP_2396,1.16775312222801,8.786606570475884,0.8445742464857046,1.7623231520179028,,
PP_2424,1.7676696787894683,7.88591136174916,,,,
PP_2442,0.3835249644222639,2.8213090948404935,0.5506436753383428,1.620446084170179,,
PP_2449,0.7910453160801867,1.4044054093253089,0.6877649107120172,1.363884948653591,,
PP_2453,0.2916221907568725,1.417335852345341,0.251391611447226,1.5145866346736525,,
PP_2465,0.18238362879961875,3.689397744718947,-0.17874159189106503,1.3308756437514648,,
PP_2466,-0.45671948028795234,3.2562579002301932,-0.3356713513312984,1.4149141803664014,,
PP_2468,-0.3768465675784063,5.8085973339836645,-0.892873166048238,3.3637708601280703,,
PP_2469,0.2235910804456854,3.0476650873338147,,,,
PP_2471,0.3921878747330744,5.655268931720081,0.38826416089223975,1.5424600898863887,,
PP_2488,0.47660174670265276,2.411369895510869,0.5450474778623161,1.3759427523746566,,
PP_2528,0.639552094254957,4.755198306049613,,,-0.8548013795153416,1.6555406991815045
PP_2536,1.1262584601127796,2.788305364738281,,,,
PP_2545,0.7750634888236031,1.5687035091693384,0.6428645036428597,1.3632188811973098,,
PP_2628,5.852338719767658,2.6173542002839265,5.746063335393084,2.2911507617418367,,
PP_2648,1.2385139819580524,2.3289677395417363,1.4510217974480875,8.748175483169101,,
PP_2674,-3.0039225948794663,5.490009683243384,-1.7605934033760198,3.707304148777891,-1.729985105350641,4.308936560881502
PP_2680,-3.9228337667214643,5.570081799357182,-2.0993604159935444,3.09974783470589,-2.180820011234549,3.7186780321863906
PP_2687,0.5628244611001623,8.73014535205219,-0.44285969184541263,5.057065554633089,,
PP_2739,2.702369425974781,2.784734921113091,,,,
PP_2791,1.7147050980729908,5.043793054651248,1.1646398102111162,1.9378460197156342,0.8724566397392172,1.675458820240452
PP_2792,2.0693844453823926,17.915492202245975,1.690056952713978,4.431330148174238,0.94519071248927,1.3646892889515596
PP_2793,1.5028408414273449,12.125233110482268,1.3819348437823633,2.085592998689806,0.869061509862403,3.8021137526964472
PP_2794,2.0621526445532314,1.7907492820574475,1.5534719794692335,1.3193491834651627,,
PP_2867,1.5283347086231098,1.702276503139071,1.4899323709394934,2.402480949958678,,
PP_2905,0.42858437250360737,8.922162456726157,,,0.2883654805875881,1.4765168606368977
PP_2925,1.9213506209871156,12.461676485705562,,,,
PP_2928,-0.5778390917361476,9.925835891211568,-0.43863428647596975,2.5359088393305367,-0.5738896782614642,3.3576347801470177
PP_2932,0.5063948890007772,4.186217095613893,0.46642839162707955,2.6142091560777154,0.4374199585955601,3.048980356112054
PP_2933,0.2862051133219362,2.7411439222314575,0.5087247264859837,4.480256237689466,,
PP_2936,-0.8269458962463843,6.123863806071247,-0.7604247625656608,2.516700248249455,0.7360034357302766,10.886670396127656
PP_2942,1.357024933412269,2.039452042643509,,,,
PP_2947,-0.5585268151387377,7.2186146100764,,,,
PP_3071,1.336507448730492,7.646983094903825,1.5937417472072497,2.4398573843913627,,
PP_3089,0.8892094955910406,9.198073172839782,-0.55503513448991,3.191181704408273,-1.7762918443935751,8.19058436918308
PP_3127,1.5254211803305266,1.3160069294673336,1.3470704890786689,2.9378700534469924,,
PP_3128,0.5673751142726772,1.5989355763015352,0.7925860054580061,1.9209802666901734,,
PP_3135,2.110150298376993,8.134416169660861,2.1988997837034177,3.810792996537909,,
PP_3145,1.3372381202057182,4.711573349279552,,,,
PP_3154,1.1006757260651465,2.7757349226088706,,,,
PP_3174,1.5844960238759975,4.523738507291744,1.436831797742589,3.4834477843083738,,
PP_3186,0.19822484823618128,1.3888359573111648,,,,
PP_3288,2.9369097109630866,1.5571814280682827,2.8409278012464725,8.206250046329473,,
PP_3316,1.1145895777542514,1.403252737902639,,,,
PP_3376,-1.7717828232396295,2.146437573011761,-1.3750815687059594,10.4269739015464,-1.378380911849607,3.2107040246276903
PP_3378,-1.2851409744362332,3.192158181583889,-1.5237734954431577,5.939781255329774,-1.6351002668242065,2.1055846267074396
PP_3379,-2.3606381696487753,10.037411109671035,-2.1663598690615706,9.982599838687461,-1.1330853162913281,7.9150283650775055
PP_3382,0.30336494120081126,2.2513274402611403,,,,
PP_3383,0.46212618644459064,2.4031451177617242,,,,
PP_3416,-0.48143983810421975,4.305321579121321,-1.305111382107338,8.859319982240631,,
PP_3417,-0.6382795027678555,3.203357516294573,,,,
PP_3431,1.2338463191125115,2.3419773571727673,1.3086014565384245,1.93765213233558,,
PP_3443,0.6117810602016028,10.46354773100571,0.5071730487990831,4.2377527054285435,,
PP_3455,7.929032293119297,3.8476324165512175,7.822818471996376,2.3152608513627495,6.58163127148253,2.0646053273796823
PP_3456,7.333450346843722,2.608002666598906,7.032600639332477,1.9360076909265482,,
PP_3492,-0.29986227939759535,2.455880140417781,,,,
PP_3547,0.7788105146239949,2.4714530286529732,0.8086737355003516,7.691873899322984,,
PP_3587,0.24364676559360757,4.158566882123022,,,,
PP_3590,0.15696213445478502,1.8052079910958034,,,,
PP_3611,1.1856704486284935,2.3069067727864065,1.0165189037584226,2.3796226520883095,,
PP_3620,-0.6610287887889716,1.458456089286319,,,0.3527947533120179,1.3354868561398399
PP_3629,2.6923389573079883,4.530558501710915,2.4931697343678136,2.6922499309288934,,
PP_3649,0.24047469218670312,1.3996577713591922,,,0.25198769997259196,1.3302881970535303
PP_3668,0.740149517765743,1.906527131552489,0.5265924290255205,2.481502761270075,-0.4725349025940119,2.402928151132242
PP_3693,-1.0126690628354507,4.001238938617174,-0.832909733297841,8.596339397258413,,
PP_3738,0.6663036629854704,1.8660747980904273,,,,
PP_3742,0.7089754338186681,7.357445108932737,,,,
PP_3754,0.3955214534290258,6.8244026524981685,,,,
PP_3765,0.4256455028610973,5.660645609798866,0.7359153009757703,2.2289663840293668,,
PP_3766,0.5884536758353797,1.8218749778902097,0.40919195060822167,1.3191241675536696,0.7819641623391091,2.530785559420759
PP_3819,0.48607138384171006,2.99385472650942,,,,
PP_3821,-0.35445049849783117,2.781859039610051,,,,
PP_3827,0.536210850527325,1.4128281911305238,0.5069748889209726,2.9742637186504073,0.5900141616460111,3.028265571178038
PP_3834,1.289849474880579,14.962866880652806,,,,
PP_3839,0.9022523797082231,8.12953146098437,0.9983787473502449,8.274213964163435,,
PP_3957,1.8138636591840938,4.913475299705739,1.210202461292725,3.1249174239831166,,
PP_3999,0.21201324110222652,3.3416631716715397,0.22057944832483684,1.8914472498146664,,
PP_4000,0.2874514966332841,4.439364454980742,,,0.45853934638775057,1.3718843318417384
PP_4003,0.5023638099507591,6.296949206196309,1.078652970798531,1.6593327372584736,,
PP_4007,-0.5103229024993728,4.8283208485601525,-0.7378152326870102,4.058613046789049,,
PP_4008,0.26481222261184545,1.333135667002746,,,0.36926187316198084,1.387627286839801
PP_4010,-0.20240330894242164,1.3716056837449453,,,,
PP_4011,0.7025087451770436,3.7454209788379473,1.1519647946218616,2.096569560007814,,
PP_4016,-0.2283235597501521,5.21741169163302,-0.4815530280734548,7.278205423551841,,
PP_4111,1.5250403351698154,3.2971889582354654,1.568921348553677,13.54197413221677,1.1364748313836552,1.783874619115721
PP_4116,-3.1584614782489107,5.0274204379338086,-2.4559380396492534,3.429176232007055,-2.1821276481130094,3.8705459149229853
PP_4120,0.47701407869980234,7.353914394940609,0.53366312413399,1.8529061589813371,-0.39535791103755613,3.7206314328710994
PP_4121,0.32041666102342675,3.3508572741380562,0.40316219128136677,2.5258082895149534,0.14001614977545251,3.2972855911000574
PP_4124,0.2645053077166552,2.8892352728566943,0.27239941863036093,1.8484608096321893,-0.879224825200362,2.2355559705495125
PP_4138,0.9515176856085195,3.8607076086465852,1.1624486568432357,7.407160695638603,,
PP_4144,1.017251343497495,2.8811113590173854,1.1545424786330771,1.6367584392121426,,
PP_4169,0.170659680405456,1.4189744467326775,,,,
PP_4178,0.4763430054844501,1.364519107102257,0.5062739629901111,2.397545825693205,,
PP_4185,-6.199497746126893,11.831817405474485,-4.520536853428358,10.389765831213246,-0.7239016462263893,14.258268906084313
PP_4186,-3.5675879645223354,13.185227935889637,-3.776192905438079,8.710757930049434,-0.7981269359786237,3.268188925065302
PP_4187,0.31368749122795025,3.6790082485650855,,,,
PP_4192,0.4672378354684181,1.4883388920455054,,,0.5511573415207612,1.437245011860084
PP_4199,0.4773233454198395,2.40393951280396,0.6027284695151232,2.045917491678511,,
PP_4200,0.5384784830482876,3.5211564815157477,0.8501764791927818,2.197804735137215,0.38321285378919473,3.309980525722772
PP_4251,1.423286617931836,4.305909768855857,2.091076109862239,2.117818222460041,,
PP_4259,1.1212927720403087,2.247379267154358,,,,
PP_4265,0.20976730485856426,2.4045654843505804,,,0.29946464486107083,5.142383018016816
PP_4275,0.26554165407390456,1.7360627805347095,,,,
PP_4283,0.29284816739490327,1.9110236089141406,,,,
PP_4288,0.5814667858401912,1.649645693475399,,,1.0535785294347617,1.5907735140707333
PP_4305,0.5065358465697154,3.9596606259249705,0.9171781198586657,1.4494095706605374,0.29245027375885446,1.674793013476825
PP_4319,0.3921724478141703,2.3199698252013867,0.7112217859238142,2.0190339200749374,,
PP_4332,0.49775519771888815,1.9423722519750826,0.20836921789692545,1.846602843508302,0.2106955230703453,1.5289457593847597
PP_4336,0.6845491290022848,1.6371844711269636,,,,
PP_4337,0.5458886223386823,2.995812477367308,,,,
PP_4338,0.8955324293063562,1.9284733326235441,,,0.4334566740893417,5.274927489944319
PP_4342,0.598203200151564,3.122881803112418,,,0.4526260356086418,3.9860703719507495
PP_4343,0.8113180731900779,2.2981825917913556,,,,
PP_4373,0.32864323593272804,4.001423412413652,0.48958388513337536,4.454137795261353,0.4736285906755199,3.483692192269241
PP_4376,0.5498341097529741,1.3672087077989081,,,,
PP_4378,0.9846230316371127,2.3086091524912695,,,-0.5546525624093277,2.606908812565676
PP_4380,1.090840452426748,2.9225430512973825,,,,
PP_4385,0.750204614252857,1.5800678334132832,,,,
PP_4392,0.46851777508785936,1.6233676607238168,0.8481459805950514,5.717314184535072,0.5408203866155255,3.5164325110796826
PP_4397,-0.1951652153722117,1.897992385985833,-0.6649702173490997,12.2368471243295,,
PP_4402,0.7932512167049582,5.25526657581704,,,,
PP_4448,0.5140199104683865,4.108369541812685,,,,
PP_4474,0.3256586427298752,1.6417726875320964,,,0.5122645332767263,1.9754228694925495
PP_4475,1.1022033034446637,2.186639340705885,0.8775363117092511,8.44001163899258,0.4736666547965814,2.7699381386416606
PP_4476,0.5152940034297725,2.624657677704572,0.41802910699319296,2.363411937402981,,
PP_4478,0.30251793066867655,1.8906496685734908,0.17099561820461756,5.8820734753691575,,
PP_4480,0.5862107503700937,6.40863993795202,,,,
PP_4487,-1.1042724372175021,4.729387183969967,-0.5763329449460846,2.4754853757933812,-0.978082386327191,3.289661928224231
PP_4499,0.7569545411394658,3.7601001416153976,1.4584378253686314,2.258696440937198,,
PP_4517,0.45938683999222185,12.143244454732223,0.3280006615360871,1.528712416446897,,
PP_4519,0.9479614464916619,6.918820636481734,1.1134530976363601,2.2386621698468923,,
PP_4521,1.7423445247214588,1.4863911577840232,,,,
PP_4541,1.2608377077528836,1.5441811710575075,2.1200873464097536,5.096834813290886,,
PP_4545,-0.17815799355445933,2.0093629433980054,0.23672838863710735,2.4121975353703133,,
PP_4554,2.825813297949188,4.585938080340869,2.023325557752705,2.553052882722816,1.7636382523035148,4.4184755598382015
PP_4555,2.932531152947138,15.19174446805869,,,,
PP_4571,0.5874593132695959,2.277657262222101,0.5579153106404243,2.590537933796194,,
PP_4588,-0.5290797499088403,2.439680681888782,-0.6124901105637849,2.847861614081244,,
PP_4620,-0.4988147399204989,1.5320168782631451,-1.111016715539068,3.2053464842058434,,
PP_4633,0.937175107268929,7.604800970345113,1.140646077864272,2.067277723851,1.094826875223164,1.7360272670158594
PP_4635,0.24762273476754104,6.550058410720404,-0.2887190693794185,6.411556929698836,,
PP_4636,1.8693859398228503,9.261675611023783,1.5099379141895244,3.0736425424105636,,
PP_4639,0.5288856107573359,7.831294673031796,0.6424008598993275,2.0415761741670613,0.3280839342856605,9.951284254733393
PP_4642,0.8217123864959159,1.3440431690875285,0.48940409818527436,1.3805816851351957,,
PP_4645,0.7384392071078942,1.4197766924988118,1.0691815615178208,14.507395162129617,,
PP_4648,0.5576637903227907,1.8807760825034776,0.4748375448108166,1.6948166281237056,1.2055691578879,1.8097941336644836
PP_4658,1.0147801453268142,2.6947740870070276,,,0.48950156136167844,1.321014293926321
PP_4666,0.28470655392664956,2.076467264329581,,,0.6649527000697684,4.760976075161347
PP_4667,0.3117460382004383,4.013586429898039,,,0.5559211747902452,3.7861098184346065
PP_4672,1.8990394919267486,2.588040228233169,,,,
PP_4678,-0.8224484481196379,7.53809507356035,-1.1890179338332472,12.565451311318158,-1.3003237031674302,6.273728908883988
PP_4679,-1.1199392507604828,1.5340937522476392,-1.636067836629959,1.729778899476523,-0.965199064065359,1.4055790586796597
PP_4680,-0.3933178124796388,5.0952057068289776,-1.2456392719335856,9.84564115790159,,
PP_4682,0.24823635345775233,1.6347436084002405,0.6669819463914938,1.472912104811986,0.47517551883421116,2.916588427302148
PP_4684,0.21852697703341378,1.5126575356674998,0.25435366682539684,2.0173067582006494,0.17814347509770262,1.3889683902230259
PP_4692,0.6008592552874035,1.745902557035268,,,0.630399185651593,2.248497352829519
PP_4696,0.27519415451400214,4.667003691958658,,,,
PP_4697,0.1836458345354417,1.7385977106519512,,,0.5815316238966598,1.5655761539845678
PP_4701,1.5282739642009087,5.854389945018324,,,,
PP_4704,0.8024839862028911,2.083666715933344,0.9570533696661876,1.992262853380057,0.19541945660283552,1.4819310218896602
PP_4711,-1.1457967642382927,2.5248187459226163,-1.0691297065685248,4.016429967215189,,
PP_4715,-0.30933089245236467,6.677917882336142,-0.17925832232326558,1.4552560362440183,0.43675326342147003,1.7320881036263445
PP_4718,0.3064337980001471,2.6483991274645864,0.5805955339723081,2.6673546794790965,0.5817767130376673,3.57836751933665
PP_4720,-0.42701979614327845,1.5711394159095093,-0.9233650696997812,5.978587349350081,,
PP_4722,0.23986874870529332,2.0190095072240393,,,,
PP_4723,0.3059306368247182,2.908683672076561,0.186563454499212,7.536612027672875,0.5215096631339367,2.894603672714038
PP_4724,0.2749057886900074,1.5533410862848658,,,0.57892514434854,2.6906240973871736
PP_4726,-0.5361187820310495,4.337805153909961,0.16721264022087506,2.1108726384437104,,
PP_4730,-0.1718787173310306,2.0339088079894188,,,0.4461587970153437,1.6041007988471112
PP_4731,0.4700034518415134,2.256959975713826,0.3829205696125462,1.868082376791214,0.7006187608079245,7.124712435225469
PP_4760,0.584959017869143,2.3275626423855105,0.7363716483757147,2.912939346959695,,
PP_4766,0.6141876462336587,1.6642718637335105,0.4094899195310564,1.903194050426283,0.7024343715723693,3.4038545473190087
PP_4779,0.17008751919564177,1.891840820500179,0.25472433839276065,3.459948435030318,,
PP_4787,-0.6090376944305396,6.821356349466846,,,,
PP_4795,0.19721471808230095,4.724835897923088,0.21207331467425167,2.7104024333944654,0.23900361041116527,1.3140850849949368
PP_4798,0.5421351037443783,3.2393727511230166,0.5346717441414921,1.6329581801463449,0.17830757461124525,1.7373136148105
PP_4803,0.2213864585207544,5.627513994282566,,,,
PP_4811,0.4044357462716366,2.6203549048570625,,,,
PP_4817,1.2561106238446076,1.41724412630543,0.8947775241980966,2.0850792507703964,1.6928901179407168,1.8097523891331835
PP_4818,0.22217444483749305,5.222299040812521,0.23804948004079157,1.3950385054206045,0.4345720938490913,1.5251496197488943
PP_4819,0.7359638437988693,1.9278791343138721,1.008103396570801,2.463816555372121,0.758460550585106,1.8235190455741657
PP_4822,-0.3704946446564131,4.920708898660395,-0.292255587563405,3.0702251068414426,,
PP_4846,0.6697258967865203,3.4397963483570617,0.6024934313585797,2.7779601740307043,0.7751677311358575,4.240192356659667
PP_4848,0.4930818011532968,5.189656405192849,,,,
PP_4862,0.8794987230572853,2.409806013834583,0.44757349771886773,1.6485166236675297,,
PP_4867,1.0566056227803837,9.561771822661974,0.6919075973700372,4.1226230911483315,0.7332097973293904,1.333067080965166
PP_4869,0.6354004554831154,4.922186402482904,0.41730175526712954,2.0056628346234855,0.741199730565367,6.175817002842958
PP_4870,0.34017738657756397,1.6274174166859423,,,-1.3251470986966594,4.511973161419155
PP_4874,-0.6598955664497258,4.029864144875941,-0.8538325811883137,10.78024757532006,,
PP_4876,-0.32194070408090186,1.3560606474334351,-0.7228067433386529,5.302521019154703,0.3142412754928995,4.030055049985958
PP_4877,-0.801843617161911,8.635908068386794,-0.70943159891839,5.3376638506752805,,
PP_4880,-0.7682928823490608,1.541868372802866,,,,
PP_4888,0.994694123556525,7.763805706136778,0.45423627044131576,1.4117222479228293,1.1034576777722263,2.3990369241394753
PP_4889,-0.2998006260029362,5.9969079417057936,-0.15772863771074003,1.4734010277420826,,
PP_4891,0.31750284805783763,6.20790036083735,0.598154086875644,1.8550319036007739,,
PP_4892,0.4841084897104232,5.192212599858446,0.8699476826171487,9.326041433328466,0.6607273443260404,8.505833210783598
PP_4893,-0.3417861450575268,2.823641963634468,,,0.14867294249401425,1.613302133945849
PP_4894,-0.31767495128158724,4.30916021788407,-0.27548757730476925,1.4456133093143229,,
PP_4898,0.19105944977317266,2.0261312732921875,,,,
PP_4903,0.7421680770464157,1.3639702281873987,,,0.867827410502746,2.075557660233623
PP_4904,0.5738219580166758,2.8115118624836364,,,,
