Protein.Group,PP_0812_log2_FC,PP_0812_log10_pval,PP_0813_log2_FC,PP_0813_log10_pval,PP_0814_log2_FC,PP_0814_log10_pval
PP_0543,-1.060614185736118,1.3998886576729406,,,,
PP_0544,-0.6231992467806297,2.2548912647309347,-0.8810610602055654,3.2343048859971106,-0.8306415330432135,7.523176454214663
PP_0547,0.6857149212260747,2.035056420680928,0.6427947256228481,1.5363616367727586,0.934539822259107,7.3752751374660805
PP_0550,-1.3097169237391175,1.9604293349780397,,,,
PP_0558,0.28162248812732404,5.499430796185815,0.4071620423910877,3.9049070239772687,,
PP_0559,-0.4810051890387144,1.37133729079124,-0.6748062442079915,1.8726343727042605,-0.5827345844689488,2.4959367655063325
PP_0567,-0.5588260543575287,3.8013223201931994,-0.4049434893214881,1.752605555781775,-0.5050951004885024,7.83123469118338
PP_0576,-1.2128097518747987,1.7884551050005362,-1.0487577407543547,1.585992694528664,0.8572426519930754,12.97520685509744
PP_0577,-2.0121394162631874,5.598408676814942,-2.1450761435551953,5.676243250301264,,
PP_0580,-2.1353197732402998,3.2784198840878367,-1.8727123851536853,2.8465911323162314,,
PP_0581,-0.4541303997484969,1.9404124148788802,,,,
PP_0592,-0.5151585421295041,2.5901713812835854,-0.5340279481539332,3.1583381816814238,,
PP_0596,-1.4643444804883572,3.5054539202575814,-1.437616770598846,3.166754246463244,-1.8747091170357635,3.543279480673761
PP_0597,-0.9847041498545384,1.990410241221203,-0.6618964959395525,1.5533677814426066,-1.6337636940401057,12.101412454338856
PP_0602,0.18250235769415035,1.506516621299972,,,,
PP_0605,0.3555807369771232,1.5104351310637438,0.5468719660907969,1.596414524646413,0.40613193768904504,2.123415710446167
PP_0606,0.1931449765735038,1.3340921926653446,,,,
PP_0612,1.0950986331805952,2.850511935553148,,,1.251749337903736,4.236301785267388
PP_0614,-2.5490931163958854,3.731765952989767,-2.4682865769130284,3.682906459270912,-3.3774520665775922,4.120416841063123
PP_0622,0.1988530689729698,2.2529889380811623,0.15083043758287512,2.010147280920408,0.20668571413330164,2.3692874381020848
PP_0626,1.3945403506989262,1.7520750305183435,,,,
PP_0675,-0.4027089304827469,3.9779328046819797,,,,
PP_0680,0.11699419772855099,1.3417297282264669,,,,
PP_0684,-0.450637382927131,1.4935451089797454,-0.324458170410261,1.8689081791297635,-0.5709931467046067,1.7598860552072184
PP_0688,-0.6345695289298525,11.191692060411972,-0.6847143089096618,4.046630406152475,-1.19180541378047,28.960579016145918
PP_0689,-0.3318995028793157,1.429567672700151,,,-0.9612295772983853,7.150763078649756
PP_0690,-0.21541628292757872,9.321015722327427,-0.2708580305035711,2.558356599717758,,
PP_0694,-2.281779300852509,7.999035506040678,-2.4490127802927995,8.225546783742216,-3.3581756439970407,7.548883070623347
PP_0707,2.135681501585833,1.4758311259360715,,,1.858436349417699,2.4740905239894175
PP_0711,-2.644322893635734,3.150362172477493,-2.5635183541335262,3.1076212770370764,,
PP_0712,-1.310608130959384,12.923327183507164,-1.3108787476976607,8.500599537440603,-0.3975300296659984,4.686689238949441
PP_0719,0.2945738133247641,2.2164819915776834,0.31745127891920416,1.800377116178413,0.2363568112799054,5.189437491515464
PP_0721,-0.5214173661047102,18.73526130324266,-0.4656534339683825,4.949256265039967,-0.9645183160471037,11.822853542143163
PP_0746,0.5070698651852861,2.173193262253014,,,0.4185551236049739,2.2447196016802597
PP_0747,-3.6265588700196085,14.81234083604083,-3.9689864187796835,15.202381522789828,-4.878151908444248,15.509912368572513
PP_0750,0.7806299364341359,1.5352870795330495,0.6884277297771649,2.8348149888101934,0.6864000459814721,8.189357265436097
PP_0751,-0.28427889141172674,4.281733606960901,-0.30780798085370487,1.5988881801504746,-0.6227692943005423,9.125771012968837
PP_0759,0.4583155406507492,2.1119142239886686,,,,
PP_0765,1.094352450348266,1.45425637448558,1.3207169272310169,1.374543783949066,1.4556490119479883,3.233243218051044
PP_0772,-2.8545356165332603,6.371310623859336,-3.0170787949356725,4.787335311334433,-3.2626093359745463,4.834784390308446
PP_0786,0.26099752490858263,4.432475980682447,0.24601742846933794,1.5460753506149458,0.4647720561981907,3.271602868240249
PP_0789,-2.6189461840490695,5.965985369645884,,,,
PP_0793,-1.0746191398428118,11.611975718415566,-1.2945890090866434,2.2602936109213045,-0.8057881204707225,20.62690379622192
PP_0794,-1.162882532385508,3.7140338859108635,-1.129686093759738,2.147102703571254,,
PP_0799,-0.3059233461563163,1.7527912372096817,,,-1.777391735186495,1.5597346137972177
PP_0812,-3.1903293127056735,4.157358967427324,-3.3296758283720735,9.564090649430348,-3.695499376998876,9.27480832056986
PP_0813,-4.005461895906247,10.806567836680957,-4.577422654887226,6.711981901738581,-8.119033444120657,49.00936204937024
PP_0823,0.5695203400048717,1.542278621443866,,,0.301024186993047,1.317556993752051
PP_0824,0.5084518279296966,1.301632296489689,,,0.670763051179542,2.445784818426573
PP_0835,0.15132180758278915,2.6039273698152665,,,,
PP_0837,-0.5176437584406953,1.7907967776167149,-0.5665814754013744,8.48553797853654,-0.6153120260135161,9.236906656742258
PP_0838,-0.321178418323859,7.8267766305415245,-0.435045028719989,16.579799212234853,-0.4273831661616462,15.1879597573334
PP_0840,-0.24256711788564,1.490671426035505,-0.6307635398046315,2.1680339980719574,-0.8174772883767443,1.8753045846071321
PP_0841,-1.6120875265595238,1.841671360672399,,,-2.240871087735813,2.0508803913112117
PP_0842,-0.9398603276663985,5.308746834948542,-0.9352692838456279,2.4761360424218104,-1.126420887836176,4.21790080233011
PP_0843,-0.7312075696700291,3.5707411779584426,-0.4334455810071559,1.4142579849825958,,
PP_0850,-1.5127362484910445,1.6250050625912928,,,-2.341094572693078,2.018767863433837
PP_0854,-0.1497449006522748,2.5899912854596723,-0.13332542812860057,1.9773787756906667,,
PP_0855,0.7725708605357563,5.830013726214024,,,0.7122328306919306,10.71973096269169
PP_0869,-1.0046562445500533,1.4000203893699874,-1.9820182596501454,10.441125856795857,-1.4705408176800263,1.89251304560427
PP_0870,-0.9700472220516833,3.3837037887911796,-1.159735059089636,4.691308466987897,-0.612870086973592,1.97788808286111
PP_0872,-0.8199581592596797,2.8569904503819687,,,-0.8984369798092272,3.5493093454664693
PP_0883,0.9407421694635647,1.7352565146768004,0.6531640238219907,1.8331752283794036,,
PP_0887,1.8180592901487218,2.128076018262356,,,1.6116508960738698,1.8248714488631312
PP_0888,0.8503229190681787,7.624589965579878,0.6908638598410519,2.3337319590418018,0.819031551898662,2.2059717778864907
PP_0893,-0.5079436119928397,3.0487334925136165,-0.6902057211146261,3.047015392891513,,
PP_0919,-0.6066142294401141,3.0028087106535204,-0.548237874815096,1.3967480723494259,,
PP_0931,0.26070347645190295,3.9835535231554156,0.18463879114008866,1.8004778759035613,0.24164788823306016,3.6741421822002143
PP_0942,-0.6405849826797985,1.3368493020730552,-0.3357454769773348,2.405715118257074,-0.4667644305250096,7.594745320614058
PP_0953,0.27550437911239034,1.3533612697696387,0.2424470514192783,3.2346149245937506,0.26401278674075507,2.090034932824159
PP_0955,0.2536621391557243,2.0634325578905206,0.27739747740125864,1.7660132169527905,,
PP_0959,0.5768941959059753,1.470611514108357,,,0.3833674686137304,4.520546901168656
PP_0964,-0.25594824469254496,2.004780482584998,-0.31028694268991547,1.4381626733883175,,
PP_0967,0.37503549394793806,3.005879876922092,0.377906014978974,1.3454155816268842,0.5364644679439683,3.4076182942409736
PP_0975,-0.940834248800456,3.3907916612585174,-0.8261417774488877,6.867878992850778,-1.4772237059243976,11.571261345142721
PP_0980,0.1016764154096477,1.4802295330479225,,,0.2985791521067856,4.118384701268779
PP_0988,-1.561315246955742,2.123106594572985,-2.131486325217426,2.000534353802578,-4.574123273844649,8.131319446765145
PP_0998,-1.7132470839938865,14.564581415891581,-1.948508037163195,2.7127865257719,-3.1775694408519195,6.520307704048031
PP_0999,-0.47105309407653034,7.733441458420022,-0.3864251472982365,2.7743156485303566,0.2967624832878865,3.526234100342105
PP_1000,-0.539516214361703,1.446826778597549,-0.49392938506734524,2.72659387324868,,
PP_1015,0.7997664828482545,1.4925955208201573,1.0072696548442939,4.542458190952452,1.2484133298734645,2.7378558790042757
PP_1018,0.48640612244662695,1.567857401616406,0.515474764163666,1.4183792063445746,0.510782592798325,3.0732461329442584
PP_1019,0.7339342142470112,3.171293270617527,0.944109780505399,3.1283987378110516,0.8329415331753726,2.1818938258907012
PP_1021,-1.913123647367797,8.96730056806298,-1.7441364922655418,8.297012198258438,-0.47568332113728207,1.4708267606662329
PP_1022,0.1915583408942366,1.6333908050080441,0.2438480238864486,8.030917841366142,0.26988655011355556,1.8817199869897239
PP_1023,0.25304051261007715,1.4603734600325933,0.4298212381241255,1.874190612905386,0.4914898506432153,2.377410106068475
PP_1024,0.5122512541483187,2.5873155518486923,0.5124585412758823,1.5453992832743122,0.5891102759663198,3.3619260203282706
PP_1025,-0.2086326162269328,2.9621490629956724,-0.16780308369454458,2.291092737129767,-0.5133553977445698,14.279269233027351
PP_1032,-0.20419470239920612,4.794262933094742,,,,
PP_1034,-1.9278495088081415,1.5227734610483603,-2.159574937487023,2.0579099472863116,,
PP_1068,-1.589707352052624,15.267406648499094,-1.2058120818175104,6.47753565054944,-1.4756047256567437,5.728090840195936
PP_1073,-2.239870436529953,3.0645048166007443,,,-1.704775372607075,1.742287462266874
PP_1075,-1.2057580684346099,3.9777376302787117,-0.9933701677615075,1.60461959082637,-0.99342522635242,1.5865273935178954
PP_1084,0.3616550828926521,7.292417112229058,0.4159948185191145,2.1594415047988162,,
PP_1086,-0.991848115452174,2.2647894389415413,-0.8393318299756344,3.8019268043678935,,
PP_1097,-0.30142549985331296,3.549124895074565,,,,
PP_1098,0.4649809215041972,1.8151877251870885,,,0.7227866810009772,11.409639892251782
PP_1113,-1.1994756615887538,4.423196132896071,-1.130334956089015,8.132117854811025,-0.7484202235158706,11.5531362365075
PP_1120,0.5985252041548565,1.7022445554131946,0.7387251163865176,2.0396727655384432,0.5544194144039881,2.179534834614225
PP_1121,-1.0123506035366407,4.409665643900984,-0.9524801739373152,1.5552410465536406,,
PP_1129,-1.9731207524604493,1.725602413148315,-2.030072733186152,4.64719807272994,-3.0789959348282396,3.0037310629517755
PP_1131,-1.272076274106139,15.371330975381978,-1.352891709687358,16.10452378974279,-1.1587378063118905,14.546300651842238
PP_1141,0.5829914928773334,13.35376141011914,0.5560768229376774,8.403617585114617,0.6796068838452646,3.1138773172886594
PP_1152,-1.649261373792265,2.632364910569982,,,-1.5476186830356065,1.8416174433240722
PP_1177,-0.6679518022299105,2.8414327788285947,-0.6887638227995619,1.9998469912831778,-1.7355441448446296,1.8371518246320764
PP_1179,-0.6532588013256605,2.0610159718744554,-0.42073709298367046,2.3097781490464757,-0.9482074467252473,2.8507493759674984
PP_1185,-0.6355661608532076,2.426234938125485,-0.6020432080247662,1.4253906413661073,0.5912327240441088,2.2402850941019903
PP_1186,-0.33095890427716956,2.2276926140562567,-0.2772337498797182,1.6118889924283293,0.08056553513208774,1.49111188753729
PP_1188,-1.1968959202544138,3.2421440344330943,-1.1160913807522057,3.92931394942512,-2.025254244456447,2.146837338795736
PP_1201,0.8086010196144459,3.8472254857809527,,,,
PP_1205,-0.3946915429627707,1.4887822166576021,-0.31647469341309215,3.103074815333748,-0.5290460868885718,3.5216813850881263
PP_1206,1.1301291917505292,5.43169173645708,1.2403833307694683,3.3060090143071057,0.9214136409874849,11.534363502027015
PP_1209,-1.031738124789205,1.8849249089182938,-1.299114868332102,2.060503403734475,-2.358952323022135,5.603297406146458
PP_1218,0.6846501143291285,1.889264268213087,,,,
PP_1224,1.1898015381067282,3.3071851893176176,1.2874917294129153,1.9656956037869113,1.0110245078767475,2.2830743294258324
PP_1235,-0.58194694204581,1.7195921899387487,-0.44214237771097814,2.448751386604451,-0.47884438161279874,3.502719626306607
PP_1238,0.3162105335258786,4.493285635965332,0.21726201235273226,1.8058871379593402,0.3387538067267008,1.94724885039767
PP_1261,-0.2993232928024451,1.6286038163774128,,,,
PP_1272,-0.7436559646745278,2.103092372712265,-1.6683047916039107,6.262643519425533,1.0463099553878024,2.5962101224472187
PP_1289,-1.763839780987508,1.8790200144097555,,,,
PP_1291,-0.6529312531360125,2.376366977397341,-0.6690559232222897,23.468458375653412,-0.10127370693402465,1.4551302036321432
PP_1297,0.24938702820660222,1.6808410780732126,0.39304879553358196,5.580436556021614,0.5735920732023789,3.3817716308748156
PP_1298,0.5687229378390939,1.3951605679672165,0.5439822526959708,6.596041980418642,0.5167337297086876,1.595042048442927
PP_1303,0.25028514008526015,4.585887843106908,,,,
PP_1304,0.2165764495440913,1.4111226270504147,0.23038114109443228,1.447916112440773,,
PP_1309,0.24914652444086002,3.052943905074215,,,0.764866783061478,5.3547968460436275
PP_1314,-0.5302613602292219,1.5135101195003837,,,,
PP_1315,0.11590101753590458,2.1342705324739395,,,-0.4255043548472738,1.9775326379986284
PP_1319,1.150136336969014,3.7210428402307203,1.1234399053625859,4.803611235809543,1.4165047184971378,4.971994863832466
PP_1322,-0.35520712833846707,4.905898031073136,-0.5340753239384451,9.511675772319444,-0.23871340979414407,2.637887929862013
PP_1323,-0.2393764967954305,1.4488403970945616,-0.390313111731394,2.9244418478067167,,
PP_1326,0.1325105652583695,1.8641150595011746,0.15305851673023377,2.614538336657837,0.12849229371029044,1.8826788113231558
PP_1329,0.3212893044775586,1.6238443958900326,,,0.28951891743778446,1.9577928882665017
PP_1331,-1.9903524491164086,2.561727354770226,-1.9095479096142007,2.511213514860939,,
PP_1337,0.5071165222587757,2.766645463297559,,,0.9020502212403788,5.414253964828586
PP_1342,-0.5506392538491901,2.100613394142867,-0.42998313480814365,1.493312695976829,-0.2321476821883808,1.4156863591993205
PP_1343,0.28027461863970404,10.224897080452912,,,0.336941945187302,9.6314481833276
PP_1345,0.10347905653480423,1.9641024464992836,,,,
PP_1346,0.6006480513069722,3.878556148627965,0.6395363948804681,1.3104586056585699,0.9890349517967235,5.892942709960459
PP_1352,-1.0221348266427959,2.3535551259493728,-0.6889769143125783,1.4744919725162002,-0.7204569977818301,12.774282232049492
PP_1361,0.6369173492929877,9.396752470749114,0.670883831774457,5.071770408173229,0.6895514561107796,2.4106567944984802
PP_1362,-0.5101165417272688,2.698191802975155,-0.5568171091868439,2.6595573546100297,-0.3086628600624755,4.354379768815757
PP_1372,0.40414316031238,6.148226420428815,,,0.5683577718588309,12.325139380161847
PP_1379,-0.6398264371178712,2.339562596560707,,,,
PP_1384,-2.1990925599166036,3.022465194666557,-1.9877960152281218,12.034630649943411,-1.5493798276758248,7.180578003685244
PP_1385,-2.424706819952023,8.398561935139968,-2.5032379865768344,8.49621989588992,-2.4903798638391543,8.466985589551355
PP_1386,-0.18255512657448494,3.10533232733052,,,,
PP_1389,-2.0542057485766168,3.0912000716226373,-0.7238398102630266,4.953553195072054,-0.578095421990911,1.5117341732632763
PP_1399,-6.225774315743846,7.540648345378867,-6.144967776260988,7.53185376372514,-7.054133265925552,7.6080161481015836
PP_1406,0.9888412968991872,1.365517286839702,,,,
PP_1418,0.5159085058242702,1.3376520867684214,0.7706498780850909,1.4747093950627972,-1.1991315810151415,1.9253305358237915
PP_1427,0.31750129890567297,1.8016086114658687,,,,
PP_1430,-0.17544260299953685,1.8329687418683709,,,-0.24556940433855096,1.7364162993810215
PP_1433,-0.9764835582678347,2.156321362014595,-0.9721104870458737,3.066962326796779,-1.21190432975584,2.1299826659619376
PP_1434,-0.8295472459962946,3.5857003658326243,,,,
PP_1444,-1.6829489241998483,5.471865134530791,-1.3121817732975523,5.165485561497655,-2.4661465532551423,9.486251370983478
PP_1465,-0.39029808696152174,8.936435871156588,-0.3445984031361727,5.265375970136371,-0.9525647882591879,20.85498106764448
PP_1471,0.34914736594295975,2.144317894670864,0.3418895074925217,1.5321043362343594,0.38953161174165646,3.3219381404430224
PP_1476,0.34012893750058104,2.149353965157603,,,,
PP_1478,0.14862688238913171,1.5098826116439013,0.26020811019493173,1.9001870187920742,0.35581992834953596,2.2124509076283703
PP_1487,2.222069689021972,1.3347289736521473,,,,
PP_1496,-0.4955619371378033,3.867114885394132,-0.46589716699468237,3.247771412151675,-0.6372928643603214,13.797045527512333
PP_1502,-0.6577739452357566,1.4178036029230299,-0.8045315668031866,3.3547768197187606,-0.5795848773222256,9.333389466928026
PP_1506,1.223491112757936,7.034683679432865,1.3647590104478944,2.833961441431137,1.1959316797292983,3.759239467319282
PP_1513,-1.384051515209655,2.315204577004518,-1.930158158743415,1.672749110388954,,
PP_1518,-0.32270539986387564,1.7695681077595182,,,0.47263354750183073,3.1370932215251877
PP_1522,-1.5273842388201375,2.105527637541157,-1.2899718140956453,3.3838451762959996,-5.318403521752496,6.827423685679351
PP_1528,1.3601853237529573,5.125645232274406,,,2.0962881744806663,3.4971554731546513
PP_1530,0.2520671963833623,7.8136885395463125,,,0.24835699094070696,2.625871199502265
