Name,MAE,MRAE(%),StdAE,MSE,$R^2$
Neural Regressor,88.92969336395741,27.69948936650209,73.9996968026957,13384.445488698384,-0.813878464430893
Random Forest Regressor,34.25821113999736,12.03862958379221,29.3764265922198,2036.5994698407173,0.7239972382767199
Support Vector Regressor,68.6906670595014,30.171918093289207,55.08092370250108,7752.315897000014,-0.05060451453944159
Kernel Ridge Regressor,152.6418782265707,46.324828930113185,90.61140604147329,31509.96989334798,-3.27027446543607
K-NN Regressor,66.60655747222225,22.109330076307216,57.957345211094854,7795.487362218463,-0.056455170893026985
Gaussian Process Regressor,49.055250008925626,16.55971709853936,35.842786049547456,3691.1228652318314,0.49977395175124484
Gradient Boosting Regressor,40.89686713581662,13.181330792536261,37.23250192676702,3058.8129412513467,0.5854654624621359
TPOT Regressor,48.27574057916803,17.99949840686606,48.82483916945884,4714.412048390653,0.36109639400078397
Ensemble Model,47.160682797173,17.177682982809984,46.289974942164086,4366.891782041747,0.4081928185494015
