Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A18,1100.0
AQ,384PP_AQ_SP2,A20,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A18,2900.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A19,3300.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A19,700.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A19,5000.0
AQ,384PP_AQ_SP2,A4,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A19,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A2,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A2,1100.0
AQ,384PP_AQ_SP2,A20,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A2,2900.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A2,5000.0
AQ,384PP_AQ_SP2,A4,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A20,5000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A20,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A20,900.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A20,3100.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A21,5000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A21,4000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A21,5000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A22,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A22,2800.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A22,5000.0
AQ,384PP_AQ_SP2,A18,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A22,1200.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A23,5000.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A23,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A23,1500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A23,2500.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A24,5000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A24,5000.0
AQ,384PP_AQ_SP2,B2,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A24,1100.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A24,2900.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A3,5000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A3,4000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A3,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A4,2900.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A4,1100.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A4,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A4,5000.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A5,5000.0
AQ,384PP_AQ_SP2,A19,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A5,4000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A5,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A6,5000.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A6,3100.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A6,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A6,900.0
AQ,384PP_AQ_SP2,B2,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A7,1100.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A7,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A7,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A7,2900.0
AQ,384PP_AQ_SP2,A1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A8,5000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A8,4000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A8,5000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A9,5000.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A9,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A9,2100.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,A9,1900.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B1,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B1,2800.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B1,5000.0
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B1,1200.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B10,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B10,5000.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B10,4000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B11,5000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B11,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B11,1100.0
AQ,384PP_AQ_SP2,B6,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B11,2900.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B12,700.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B12,3300.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B12,5000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B12,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B13,2100.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B13,1900.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B13,5000.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B13,5000.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B14,3100.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B14,900.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B14,5000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B14,5000.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B15,5000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B15,5000.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B15,2500.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B15,1500.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B16,5000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B16,5000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B16,4000.0
AQ,384PP_AQ_SP2,A16,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B17,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B17,2800.0
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B17,1200.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B17,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B18,400.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B18,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B18,5000.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B18,3600.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B19,5000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B19,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B19,400.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B19,3600.0
AQ,384PP_AQ_SP2,A5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B2,5000.0
AQ,384PP_AQ_SP2,A19,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B2,4000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B2,5000.0
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B20,5000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B20,5000.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B20,3600.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B20,400.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B3,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B3,5000.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B3,1500.0
AQ,384PP_AQ_SP2,B8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B3,2500.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B4,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B4,5000.0
AQ,384PP_AQ_SP2,B2,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B4,1100.0
AQ,384PP_AQ_SP2,B10,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B4,2900.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B5,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B5,5000.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B5,4000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B6,5000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B6,5000.0
AQ,384PP_AQ_SP2,B3,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B6,1200.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B6,2800.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B7,5000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B7,4000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B7,5000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B8,5000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B8,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B8,2900.0
AQ,384PP_AQ_SP2,A24,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B8,1100.0
AQ,384PP_AQ_SP2,B4,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B9,1200.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B9,5000.0
AQ,384PP_AQ_SP2,B11,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B9,2800.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL4,Ligation_Digestion_DBTL4,B9,5000.0
