Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,A15,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A24,1000.0
AQ,384PP_AQ_SP2,C8,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A24,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A24,500.0
AQ,384PP_AQ_SP2,A9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A24,1000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A24,1000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,1000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,500.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,500.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,1000.0
AQ,384PP_AQ_SP2,PP_4862,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A3,1000.0
AQ,384PP_AQ_SP2,PP_5288,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,1000.0
AQ,384PP_AQ_SP2,C9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,1000.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,500.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,1000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,1000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A4,500.0
AQ,384PP_AQ_SP2,PP_5288,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,1000.0
AQ,384PP_AQ_SP2,C13,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,500.0
AQ,384PP_AQ_SP2,C10,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,500.0
AQ,384PP_AQ_SP2,B9,Parts_Library_DBTL2,CRISPRi_Assemblies_DBTL2,A5,1000.0
