Protein,PC1,PC2
Pp_5055,0.01188137196314993,0.003599337565525666
Pp_5057,-0.00547956180954951,-0.002647316095043549
Pp_5058,-0.015595839830146757,0.03430895660932085
Pp_5067,-0.02053451633527352,-0.0112520045693269
Pp_5068,-0.033060328520317546,-0.009232629969170323
Pp_5070,-0.023613595137518664,0.0406835396800926
Pp_5077,-0.024427445935040707,-0.002364120711805366
Pp_5084,-0.008497379938601501,-0.01707763176609379
Pp_5090,-0.003965225141411865,0.014534622393069081
Pp_5094,0.004641097416292044,0.03360939815368002
Pp_5099,-0.025305382555231255,0.03992738614465965
Pp_5100,0.034492186231753354,0.048579077260379376
Pp_5101,0.000555764739219471,-0.002496290336322647
Pp_5112,-0.03153628258704986,0.013847322543313379
Pp_5113,-0.009695399316767632,0.030830418634212344
Pp_5114,-0.011546972527476872,-0.010086871203923693
Pp_5118,-0.036954824917244916,0.0074278275769161205
Pp_5120,-0.03749053835813599,-0.007441593721109887
Pp_5126,-0.02880474907641824,-0.0143510077715348
Pp_5127,-0.015844030827503013,0.01458964121758598
Pp_5133,-0.026826965946737783,0.005881471083087867
Pp_5144,-0.03464256080155541,0.007064811024143962
Pp_5147,-0.02376018143959145,-0.011372142032337352
Pp_5152,0.013879562413263337,0.027635102237966645
Pp_5153,-0.02754662562496296,0.020553519406181178
Pp_5154,-0.03277033336770835,-0.0015745170873606084
Pp_5156,-0.02828525116478767,0.04316324094174683
Pp_5157,0.005409317514768363,0.01984939686725711
Pp_5160,-0.01369748556519739,0.015604541511926768
Pp_5165,0.002256443175637189,-0.023146395431859514
Pp_5174,0.008713838583095266,0.022640866113347247
Pp_5175,-0.02955316752343747,0.023316590324637166
Pp_5182,-0.009444903776551722,-0.01043057600643676
Pp_5183,-0.005533034534171106,0.0022609665642292606
Pp_5184,-0.016478253774083722,-0.0018142824181534606
Pp_5187,-0.023791422803077188,-0.023640024480111304
Pp_5196,-0.0020850420955416636,0.011075557863433751
Pp_5201,-0.02139208642789805,-0.030138894169823464
Pp_5202,-0.01436044530621032,0.028820208655799696
Pp_5203,-0.006229813409979366,0.01659947257896675
Pp_5205,-0.016859683096840918,-0.009184105228800615
Pp_5206,-0.03531050300140122,0.0115601026337577
Pp_5207,-0.03433729925765159,0.00476191731510532
Pp_5212,-0.005503130504406139,-0.004144184127181492
Pp_5229,-0.02574700040631603,-0.013742361355643716
Pp_5231,-0.026576283243999337,0.005524705363782367
Pp_5232,0.020555032468754536,0.04123813595973719
Pp_5234,-0.0008084070595766922,-0.011362128957481116
Pp_5235,-0.012529959714522837,0.010019796850174793
Pp_5249,-0.022090122799619416,-0.027610711399977665
Pp_5252,-0.028553779291984972,-0.012835538304495608
Pp_5258,-0.022324411694056724,0.03925673734050239
Pp_5260,0.004468011008884823,-0.0007073638201005436
Pp_5267,-0.024260676339686545,-0.001128436587144616
Pp_5273,-0.00634092036311949,0.009845405620507872
Pp_5274,0.026323262102428687,-0.00241796673159566
Pp_5278,-0.02315424724425336,-0.022978271054668424
Pp_5283,-0.04014453686686421,0.016901765906640186
Pp_5295,-0.018805636451531396,-0.025633183596110123
Pp_5300,-0.0020005032092362232,0.02962535555340148
Pp_5303,-0.012552056454035902,0.002511363754274206
Pp_5304,-0.011784750432235291,0.019565791591172617
Pp_5305,-0.01349402836817715,0.01518367693924306
Pp_5309,-0.020129642648860534,0.027363703291654728
Pp_5311,-0.031390545440801415,0.008811341856827302
Pp_5319,-0.02282749404348726,0.04131627690592566
Pp_5322,-0.01919580364413077,-0.025783141387617704
Pp_5324,-0.01587338463799763,-0.04194041499529536
Pp_5330,-0.015769456392221163,-0.02746057849808863
Pp_5331,0.0034653955179005827,0.01754783329349682
Pp_5332,-0.028487518173088287,0.031811356814024666
Pp_5340,-0.02107638254300528,-0.015602083861356223
Pp_5341,-0.03233268084464262,0.006603689223092515
Pp_5345,-0.014486533761984126,0.009444047415548032
Pp_5350,-0.026499329112887392,-0.03058810459174541
Pp_5353,-0.004605974157866134,0.008921914305240133
Pp_5355,0.005846221316823498,0.01509577525694285
Pp_5365,-0.041787167233884905,-0.012182630590580616
Pp_5378,0.03357375373774558,0.045291841632800006
Pp_5388,-0.0054844055997411165,0.040913214885717364
Pp_5391,-0.038257811438430864,-0.006147328171325443
Pp_5392,-0.044968428271628155,0.018036870885964947
Pp_5395,-0.025168172715363122,0.02857712862317297
Pp_5400,-0.00010013490901023232,-0.0008876551087919826
Ppa,0.038534483662303984,-0.010487811520000296
Ppc,-0.04809525332725094,0.01869255327144794
Ppia,-0.01803677801365716,0.03630033117812563
Ppib,-0.032766789840373504,-0.022727368398353737
Ppic-2,-0.017331916958971984,-0.011305447144583185
Ppk,-0.021905959431237423,0.01730837447418345
Ppra,-0.022050565931172182,0.04404556367609213
Ppsa,-0.005648744946817215,0.024743602919845363
Ppx,-0.008830030960672152,0.016846010291971737
Pqqb,0.040740364455038,0.017909569607945583
Pqqc,0.04135589572900828,0.020203144985830274
Pqqd1,0.027249301457589935,0.007428951564078529
Pqqe,0.03807382794975085,0.02096682351741162
Prc,-0.03061630460176526,0.019595140010555193
Prfa,-0.01641980485228635,-0.024993882194096737
Prfc,0.003043027194626661,-0.01273114740596008
Pria,-0.0002532287586259009,0.005902095763720827
Prlc,-0.024670565901089785,0.026403229754294173
Prma,-0.023080720864047395,-0.010911744545571327
Prmb,-0.022232371852658313,0.02012748031592626
Proa,-0.023111055735452635,-0.0029618868218981927
Prob,-0.03115933750897652,0.0037592278848096196
Proc-1,-0.002187239278922025,0.00040917295197804735
Proc-2,-0.02352396524241198,0.023929166260053536
Pros,-0.030958221446775982,-0.03895450917538217
Prpb,-0.026491748067379264,0.007240246836723958
Prpd,-0.038395780628702865,0.021938088186213553
Prs,0.013455589842280761,0.006753211451293564
Psd,-0.015606494208698779,0.011390244262965211
Pssa-1,-0.02852096128736077,-0.022045666346513282
Pstb2,-0.005460605998650179,-0.012332500638278865
Psts,-0.02860415863592488,0.025426426025345675
Pta,0.0033328401690440636,0.00988305582467061
Pth,-0.009774364095033551,-0.009204777317767329
Ptsn,-0.006596603019342176,0.000584577695523054
Ptsp,-0.029245369428473368,0.005382517368149187
Ptxs,0.025041941819495348,-0.03832780030186712
Pura,-0.015949893135113757,-0.00259234276633344
Purb,-0.01045585819267421,-0.03169593103704324
Purc,-0.006673609543694662,-0.0071591362484688895
Purd,0.013498813323277825,-0.0037504988064432747
Pure,0.0038977607886726572,-0.006489921207582983
Purf,0.0020129313116829524,0.017025971327961124
Purh,0.03325531110882269,0.01426322992944006
Purk,0.023012141771704124,0.02396106811766536
Purl,0.00034147391689375744,-0.012832049922898438
Purm,-0.004996057496813477,-0.011962861175523122
Purt,0.00589109508219807,0.02316809275555593
Puru-2,-0.023749013916891708,-0.017526256728205854
Puta,-0.03327526612974463,0.003971506077802656
Putp,-0.012471802911788604,-0.021267076015552642
Pvde,0.01604984314321404,0.010134474728724764
Pvdq,0.0016558511939566028,0.024049810039276094
Pyka,-0.023830447252588073,0.01656534205474162
Pyrb,-0.0122643133873585,0.029501550883948742
Pyrc,-0.015496515037664865,0.025214495290560437
Pyrd,-0.016107006737062037,-0.0048422334617004344
Pyre,0.00803036553170061,0.01536363240969847
Pyrf,0.0025655661919143976,0.011446282571840242
Pyrg,-0.020794880103810493,-0.00841808832421278
Pyrh,0.008291923609931763,-0.012353004216619006
Pyrr,-0.00486180299859331,0.04949428717345201
Qedh,0.04307551688583373,0.011255663880304863
Qor-1,-0.03340733964128146,0.008564141484096493
Quea,-0.01307455834397431,-0.006967909622414124
Quec,-0.019853148216628175,-0.023237155717209534
Quef,-0.03589329185247905,-0.030471936587565543
Quip,-0.01829642655137985,0.025257306719003992
Rada,-0.019434129997151658,0.014986316360694597
Rapa,-0.014542216093303936,-0.010636088040172431
Rbfa,-0.013058940792811917,-0.031343965190295205
Rbsa,0.012344983174521788,0.01420385132431965
Rbsb,0.014381430868781648,0.010442022034888126
Rbsk,-0.005089569438035291,-0.015890546773622016
Rbsr,0.02051164752680728,0.005399584801367467
Rdgc,-0.012553475974137671,0.011241521402775985
Reca,0.035793581085501354,-0.010290152518829955
Recb,-0.008761685207830982,0.019618383303834544
Recc,-0.01206691491692702,0.000342820540763489
Recd,-0.01532266546468099,0.010051203979321993
Recg,0.005792160326963692,0.0031063895941998458
Recn,-0.011716959290178255,-0.039134367184667535
Recq,-0.01969106292487483,-0.03803300564751716
Rela,-0.03805242416987592,0.01753145974128159
Rep,-0.019248627856104795,-0.026042691787599614
Rhda-2,-0.017765013677111075,0.015082053476086052
Rhlb,-0.021183711438908157,-0.0011719224827121905
Rhle,-0.0015984793859239006,-0.02117063860113013
Rho,-0.005570778102716578,0.0014121732570765723
Riba,-0.024672510381025144,-0.04803914964269244
Ribba-1,-0.02680554759648543,-0.02912756936967626
Ribd,-0.02066466849022933,-0.017735511073226216
Ribe-1,-0.03105606728800722,-0.028483551018999034
Ribf,-0.02705645408135243,-0.02126919690037264
Ribh,-0.010203453717047822,-0.011858297418016568
Rimm,-0.0135217733080738,-0.01994569593091799
Rimo,0.006457084891584922,-0.02579868187158201
Rimp,-0.006229010367813808,-0.011721115762130354
Rlmb,0.0012309893279885717,0.0035427694469667217
Rlmd,-0.015015864082177734,1.960566163288523e-05
Rlme,-0.019041399641005582,-0.02563601544800919
Rlmg,-0.01666760968830483,0.01454365293567927
Rlmh,-0.02295595554853509,-0.028189556841665176
Rlmj,-0.026131223277834383,-0.00221737310206547
Rlml,-0.023125522020204153,0.003242576412580464
Rlmn,0.0003308905289843503,-0.015415389427793323
Rmd,-0.013371906518512127,-0.008912116958485225
Rmla,0.019478520026160264,-0.0011400228843592175
Rmlb,0.010650717286124415,-0.020742204929484316
Rmlc,0.01580422834794184,-0.016443081328994864
Rmld,0.01906250648862299,0.01219855696786167
Rnc,-0.013440540302107442,-0.029085923223256448
Rnd,-0.003971478870998955,0.0030997542526163963
Rne,-0.009188846603833737,-0.0003515876432462661
Rnk,-0.02083084932178291,-0.01800253031849105
Rnt,-0.011827863187567934,-0.02404036737436035
Rpe,-0.026952912354736125,-0.0014545021524989853
Rph,-0.015676331459384667,-0.010422506611591295
Rpia,-0.01320587681386952,-0.02899934026784807
Rpla,0.044065008598831425,-0.03225176831761031
Rplb,0.0330286525820087,-0.02334807327163744
Rplc,0.03474107156604588,-0.03700058407387427
Rpld,0.01794747188579657,-0.04490484412953047
Rple,0.03852951944195256,-0.017981346379626444
Rplf,0.042168147904357405,-0.030382001295566737
Rpli,0.04382351244096255,-0.023955813573344177
Rplj,0.0456659478020655,-0.007776489176468672
Rplk,0.040230755511229996,-0.01599022402837386
Rpll,0.030376588759223652,-0.00858355774978837
Rplm,0.041043971230042185,-0.014577430479835396
Rpln,0.030986028004736557,-0.0038756999995545336
Rplo,0.04352213649375064,-0.023256815944048204
Rplp,0.023617682898921057,-0.040695307327055605
Rplq,0.017607118578457103,-0.04184791220114839
Rplr,0.00033864045355639066,-0.05108922903776285
Rpls,0.05062963893389929,-0.013653385565171858
Rplt,0.029656583631383286,-0.023938407887523504
Rplu,0.025480649880855175,-0.04275991424056103
Rplv,0.017597137480563345,-0.03538332412383854
Rplw,0.030023328209650577,-0.04270866341446571
Rplx,-0.0114565631902036,-0.057612397861480605
Rply,0.004022647137135005,-0.05447403436649279
Rpma,0.010629499606421703,-0.032916940217534045
Rpmb,0.03935898405647336,-0.027053616797009877
Rpmc,0.0544072724540199,0.011616210573937613
Rpmf,-0.002658126230571929,-0.04645412159230172
Rpmg,-0.0034228057268018176,-0.039018892193305406
Rpoa,0.017228128147294554,0.0018926484955815673
Rpob,0.016843609855089963,0.00041548443051196606
Rpoc,-0.011129413681494437,-0.030552771497918706
Rpod,-0.041535590952042484,-0.013962930908078392
Rpon,-0.001514885503641069,0.01884218780192263
Rpos,-0.0008892965479484206,-0.029389387864261922
Rpoz,0.030500121758769903,0.011300253759423392
Rpph,0.009740494899176243,0.04071075160907563
Rpsa,0.03843328080239018,-0.009016448575105222
Rpsb,0.032107356133291576,-0.01607759188346395
Rpsc,0.03152084613422386,-0.016128568179956625
Rpsd,0.03156454650662307,-0.009059309881566254
Rpse,0.0033869519282101693,-0.04843642533709541
Rpsf,0.03763558561322647,0.000133560799720947
Rpsg,0.02161173684916128,-0.040036884515954926
Rpsh,0.03093969025410901,-0.027366634787525723
Rpsi,0.009566106565337585,-0.02728844004566553
Rpsj,0.009921990593613471,-0.03949634038254256
Rpsk,0.021993297763636985,-0.026104369012668088
Rpsl,0.02713691125579435,-0.01652661984919681
Rpsm,0.03885764361805413,-0.02922722937480067
Rpsn,-0.005065573624647692,-0.05352257443089775
Rpso,0.016011977332346175,-0.0044168359184744614
Rpsp,0.014020784729485009,-0.037593592085385145
Rpsq,0.00529401661775517,-0.041817454729824205
Rpsr,0.019175740162907594,-0.00803417986533322
Rpss,-0.008895206981125798,-0.040965404952421444
Rpsu,0.010289042477001017,-0.040175285900641095
Rsfs,-0.00867277281633941,-5.073758187738183e-05
Rsga,-0.006665376672979619,0.008341248898337605
Rsma,-0.03090775405431385,-0.043715298119210745
Rsmb,-0.015095883280638264,-0.008201872114940636
Rsmc,-0.03228273330733033,-0.023155561653853563
Rsmg,0.004409380422068131,-0.013536654309326504
Rsmh,-0.02732641382284686,-0.008162108426527462
Rsmi,-0.039210526475777156,-0.01995812035701722
Rsmj,-0.009555461680098807,-0.00380701904782333
Rubb,-0.011882849812138493,-0.004194381616686558
Ruva,-0.014542145241476382,-0.02230907133141782
Ruvb,-0.024380665943551136,-0.023408486435412802
Sbcb,-0.03099912996273368,-0.0023923188456520207
Sbcc,-0.002284686072057686,0.022260439237917477
Sbcd,-0.025359533500414345,0.004254058940036422
Sda-2,-0.013649139624351636,0.024569686287018687
Sdha,0.0024740797821795175,0.010538954582229034
Sdhb,-0.008167944339189213,-0.006591958698899095
Sdhc,-0.018907094096026637,-0.020210535471370368
Sdhd,-0.018255204192774658,-0.006909842682529457
Seca,0.027469124483848657,0.04739079102084016
Secb,0.010531186505765046,0.03379952190631163
Secd,-0.007082927290705878,0.0025030740662495077
Secf,-0.008601447289935834,-0.022462106697221963
Secy,0.0016323318366108291,0.0003170598913415689
Sela,-0.023449017582900356,-0.0066395776776108145
Selb,-0.03369474068063242,0.014051939502961037
Seld,-0.01783384296005614,0.008696556226930318
Selu,-0.004153576913645802,0.015854253195931128
Sera,-0.0071308811919893085,-0.02719008659304501
Serb,-0.005431673767378887,-0.003489620249195456
Serc,-0.026722637102639557,-0.037845728119864176
Sers,0.00035206225455692685,0.03479377877160384
Sixa,-0.02126750753317012,0.006459695344328763
Slyd,-0.00792505755354304,-0.00032503009669064634
Smc,-0.013839749998195943,-0.012543427447354963
Smpb,-0.018830371759280654,-0.030759044034793345
Sodb,-0.0331920729837116,-0.0017381207424167074
Spea,0.005937097686066419,0.011125008197464458
Spot,-0.0319165496949588,0.0024317273149371205
Ssb,0.01025073947977445,0.0004513354046094779
Sspa,-0.02689388614604744,0.020048580145193083
Stha,0.006149747095535077,0.03729321535514251
Succ,0.007040615875823914,-0.046532534668335866
Sucd,0.0252046085487131,-0.032773888209030634
Suhb,-0.008651098218445835,0.0037366439596161435
Sura,-0.015008144917457975,0.006508712477775068
Sure,-0.022031706997241555,-0.028510102435619657
Tal,-0.029315871018910238,0.03806747087757714
Tesb,-0.02082558696555998,0.01238466614599464
Tgt,-0.023283024445950394,-0.03218770185291153
Thic,0.0015670666254490768,-0.03114250098357052
Thid,-0.010416280798617762,0.025109036223206788
Thie,0.005801292980077311,0.042166683252458134
Thig,0.013939836395615624,-0.0023932843343411688
Thii,0.0076404343392508815,-0.036106437178580794
Thil,-0.005640594962154219,0.007155865347283651
Thrb,-0.003899993133109832,-0.016412089830900783
Thrc,-0.002427020143251643,0.03304440092253012
Thrs,-0.015350259369638922,-0.000274467230861925
Thya,-0.02693511731009614,0.006232312597066916
Tig,0.009167557566835145,-0.03201801477291951
Tkta,0.004467027258244479,0.027804280697329528
Tldd,-0.02076654013571109,0.03364986074786898
Tola,0.028481219523289407,0.0434276712109654
Tolb,-0.0005715758454949271,0.025046746574296775
Tolc,-0.02352531975242787,0.026192389032360302
Tolq,0.005004373873551002,0.0019268465864587091
Topa,-0.013327977610586574,-0.014130678700615776
Tpia,0.008967454207625092,0.007055807775215102
Tpm,0.0016174002379794631,0.04642636822822981
Tpx,-0.03520475230763574,-0.008244343428825934
Trka,-0.00415180482339728,-0.003980853507623239
Trma,-0.01024868475917183,0.013111536477775809
Trmb,0.004385844743800907,-0.042810984807383656
Trmj,-0.02732616511869108,-0.016551766606096693
Trpa,0.005765112687681476,-0.035511472380977516
Trpb,0.019330185890728015,0.006643442827685296
Trpc,-0.022010205838428727,0.004433056057061937
Trpd,-0.024431392192492782,-0.008874187529279438
Trpe,-0.018538476592825374,-0.006398907125357946
Trpg,-0.027977017491671273,-0.012152230055730809
Trps,-0.024064055600472745,0.0036784789020270553
Trud,-0.01572524715265253,-0.013518629564216891
Trx-1,-0.016510171558874968,-0.0023978797325116294
Trx-2,-0.03955128427464532,0.0005907675254816589
Trxb,0.00938078759665487,0.008196579260869022
Trxc,-0.01908651309807872,0.01917037768658385
Tryp_pig,0.0006374726712870566,-0.010048706753977696
Tsac,0.0015760544744741001,0.04082061787189887
Tsad,-0.012658259652139169,-0.024293668301023176
Tsf,0.03548255539163252,-0.0005547520999597877
Ttca,-0.005223082575952681,-0.030312039164523928
Ttg2a,-0.026622820471819686,-0.02448991532086144
Ttg2b,-0.022580487928504627,-0.02114334254889482
Ttg2c,-0.018722474200016655,-0.012279356511899058
Ttg2d,-0.030236983817998768,0.019169469986856584
Ttg2e,-0.015909588946742905,-0.02190231460239565
Ttga,-0.03626147407907535,0.028991365872828738
Ttgb,-0.04035702958196649,0.014593188362211091
Ttgc,-0.016856527345465742,0.042991000215515246
Ttgr,-0.022153279978336708,-0.03150573466129129
Tufa,0.02017860305375808,0.010242108634812687
Tufb,0.019444007261484337,-0.027990316471583555
Tyrb-1,0.016950327430543036,0.030256140635726278
Tyrb-2,-0.022851273806343553,0.021791373165252755
Tyrs,0.006819741335029697,-0.0032941002370048666
Ubid,0.024479064419136123,0.02967459748684937
Ubie,0.0017037240491529233,0.012029861399833534
Ubif,-0.022593786562596453,-0.016450920685498784
Ubig,-0.0006211692842007507,0.01990978548976758
Ubih,-0.018257744002450376,0.0003777770491696374
Uhpa,-0.018079633275541185,0.019126554406038842
Upp,-0.008703134817252049,0.006295382899817353
Urea,-0.026160679529145137,-0.013044762102582309
Ureb,-0.02351762617526843,0.02053324838774524
Urec,-0.03107993907718428,0.017647491378906935
Uree,0.00019147961612450172,-0.006255834392324011
Ureg,-0.03382216912171052,0.017091597929240875
Uvra,-0.035739110594903443,-0.011553237334936382
Uvrb,-0.01676934122136007,-0.01619700929229023
Uvrc,-0.025469494345406494,-0.005683802495424724
Uvrd,-0.008298059206206203,-0.03986665575240148
Vacb,-0.016122271528872006,-0.028382004428174457
Vacj,-0.039220200288888084,0.02164566074428679
Vals,0.0031944859454718093,0.012187495106740363
Waac,0.0021274308278627628,0.029198215513992338
Waaf,-0.029385361388405994,0.0005843427269766733
Waag,-0.0060147803454364615,0.006131926083559631
Waap,-0.023344151654838014,-0.013377318117468655
Wbpm,-0.03623880996777675,-0.030663709913679504
Wbpy,0.003423783310871966,0.020509658158153535
Wrba,-0.021078698230903116,0.0008874695481526361
Xana,0.0035233084259205785,-0.03107837634567137
Xdha,-0.01833352364546703,0.008976957806085045
Xdhb,-0.03602468936015856,-0.005201101490465196
Xena,-0.023230555051794364,-0.02502874032988241
Xenb,-0.006022837074765505,-0.025523091678490248
Xpt,0.00264216439477979,-0.020976524363585908
Xsea,-0.025759510347300174,-0.0043384365333527415
Xseb,-0.011427256994649944,0.013455001434445881
Xtha,-0.036926819459448985,-0.00822888013604182
Yajc,0.000746445873022093,0.022697391058417473
Ybey,-0.019202840491151528,-0.024145587878139984
Ycgr,-0.010694429482004025,-0.027713553146943466
Ychf,0.008866465322272638,-0.014478984051048954
Yedy,-0.012688812544264011,-0.0046950015410759495
Yidc,0.013934102805213643,-0.01480437640425746
Zape,-0.009849743531681466,-0.024057095681101995
Zipa,-0.03591944899376197,-0.014254475523480827
Zwf-1,-0.0002729122533594901,0.0209404392412155
Zwf-3,-0.031767672081570913,-0.009648780723507123
