Sample Group,Source Plate Type,Source Well,Source Plate Name,Destination Plate Name,Destination Well,Transfer Volume
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,A8,1000.0
AQ,384PP_AQ_SP2,A8,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,A9,5000.0
AQ,384PP_AQ_SP2,A3,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,A9,5000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,A9,3500.0
AQ,384PP_AQ_SP2,B6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,A9,500.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B1,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B1,5000.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B1,4000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B10,5000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B10,5000.0
AQ,384PP_AQ_SP2,A23,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B10,800.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B10,3200.0
AQ,384PP_AQ_SP2,B1,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B11,4000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B11,5000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B11,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B12,5000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B12,5000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B12,1300.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B12,2700.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B13,1300.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B13,2700.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B13,5000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B13,5000.0
AQ,384PP_AQ_SP2,A13,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B14,5000.0
AQ,384PP_AQ_SP2,A2,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B14,5000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B14,1300.0
AQ,384PP_AQ_SP2,B5,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B14,2700.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B2,5000.0
AQ,384PP_AQ_SP2,B2,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B2,4000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B2,5000.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B3,5000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B3,5000.0
AQ,384PP_AQ_SP2,A19,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B3,4000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B4,1700.0
AQ,384PP_AQ_SP2,A20,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B4,2300.0
AQ,384PP_AQ_SP2,A6,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B4,5000.0
AQ,384PP_AQ_SP2,A11,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B4,5000.0
AQ,384PP_AQ_SP2,B4,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B5,1700.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B5,2300.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B5,5000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B5,5000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B6,5000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B6,2000.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B6,5000.0
AQ,384PP_AQ_SP2,A17,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B6,2000.0
AQ,384PP_AQ_SP2,A12,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B7,5000.0
AQ,384PP_AQ_SP2,A7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B7,5000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B7,2000.0
AQ,384PP_AQ_SP2,A18,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B7,2000.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B8,5000.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B8,3000.0
AQ,384PP_AQ_SP2,A22,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B8,1000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B8,5000.0
AQ,384PP_AQ_SP2,A21,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B9,3500.0
AQ,384PP_AQ_SP2,B7,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B9,500.0
AQ,384PP_AQ_SP2,A10,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B9,5000.0
AQ,384PP_AQ_SP2,A14,Parts_Library_DBTL6,Ligation_Digestion_DBTL6,B9,5000.0
