,Line Name,rep,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
144,PP_0813_PP_0814_PP_1769-R1,1,False,PP_0813_PP_0814_PP_1769,3,326.484,3524942.69,0.9601120157612661,PP_0813,PP_0814,PP_1769,,868287.78,2237.53,998515.58,,2820323.063333333,176130.7333333333,1012275.7325,,0.30786819825306566,0.01270380221358302,0.9864067150300868,,False,True,True,True,False,False,False,False,True,False,False
145,PP_0751_PP_0814-R1,1,False,PP_0751_PP_0814,2,490.228,2992582.74,0.8151096058908616,PP_0751,PP_0814,,,655732.82,1866.96,,,4218397.294999999,176130.7333333333,,,0.15544596066786548,0.010599853669300949,,,False,True,True,True,False,False,True,False,True,False,False
146,PP_0437_PP_4189-R1,1,False,PP_0437_PP_4189,2,353.2988,3468281.65,0.9446788725547507,PP_0437,PP_4189,,,3318.15,5195715.55,,,61460.84166666667,25916447.480833337,,,0.05398803384431361,0.2004794659392466,,,False,True,True,True,False,False,True,True,True,True,True
147,PP_0368_PP_0813-R1,1,False,PP_0368_PP_0813,2,411.3133,3796719.5,1.03413766776024,PP_0368,PP_0813,,,0.0,1114791.0,,,1540536.3866666667,2820323.063333333,,,0.0,0.3952706746589631,,,False,True,True,True,False,False,True,True,True,True,True
148,PP_0368_PP_4189-R1,1,False,PP_0368_PP_4189,2,341.7156,5213262.6,1.4199709055635226,PP_0368,PP_4189,,,0.0,8899112.96,,,1540536.3866666667,25916447.480833337,,,0.0,0.3433770375581527,,,False,True,True,True,False,False,True,True,True,True,True
149,PP_4189_PP_4192-R1,1,False,PP_4189_PP_4192,2,280.5267,1718879.4,0.4681825807455938,PP_4189,PP_4192,,,6727041.6,423579.0,,,25916447.480833337,1127628.25,,,0.2595665013491924,0.37563709493798153,,,False,True,True,True,False,False,True,True,True,True,True
150,PP_4120_PP_4189-R1,1,False,PP_4120_PP_4189,2,351.0384,2112328.5,0.5753489212288362,PP_4120,PP_4189,,,41167.04,5578243.88,,,1276644.7291666665,25916447.480833337,,,0.03224627733893665,0.2152395263326667,,,False,True,True,True,False,False,True,True,True,True,True
151,PP_0812_PP_1769-R1,1,False,PP_0812_PP_1769,2,228.6812,106965.57,0.029134921631804693,PP_0812,PP_1769,,,3312192.24,1223430.99,,,2931757.7608333337,1012275.7325,,,1.1297632717985986,1.2085946059168222,,,False,False,False,False,False,False,False,False,False,False,False
152,PP_0813_PP_0814_PP_1769-R2,2,False,PP_0813_PP_0814_PP_1769,3,316.3622,3448755.5,0.9393604055936449,PP_0813,PP_0814,PP_1769,,1113467.0,0.0,513071.0,,2820323.063333333,176130.7333333333,1012275.7325,,0.394801224893717,0.0,0.506849056563746,,False,True,True,True,False,False,False,False,True,False,False
153,PP_0751_PP_0814-R2,2,False,PP_0751_PP_0814,2,465.9361,4350459.7,1.1849635581040194,PP_0751,PP_0814,,,1291447.2,97981.5,,,4218397.294999999,176130.7333333333,,,0.30614641288783595,0.556299846969732,,,False,True,True,False,False,False,False,False,True,False,False
154,PP_0437_PP_4189-R2,2,False,PP_0437_PP_4189,2,332.2186,1675239.9,0.4562962007398486,PP_0437,PP_4189,,,0.0,6666521.4,,,61460.84166666667,25916447.480833337,,,0.0,0.2572312970336797,,,False,True,True,True,False,False,True,True,True,True,True
155,PP_0368_PP_0813-R2,2,False,PP_0368_PP_0813,2,383.9221,4125218.3,1.1236130643214126,PP_0368,PP_0813,,,0.0,750162.0,,,1540536.3866666667,2820323.063333333,,,0.0,0.2659844220517721,,,False,True,True,True,False,False,True,True,True,True,True
156,PP_0368_PP_4189-R2,2,False,PP_0368_PP_4189,2,347.1341,4655576.7,1.2680702987452497,PP_0368,PP_4189,,,22884.21,9730302.88,,,1540536.3866666667,25916447.480833337,,,0.014854702685417042,0.3754489455854667,,,False,True,True,True,False,False,True,True,True,True,True
157,PP_4189_PP_4192-R2,2,False,PP_4189_PP_4192,2,322.7526,2357977.94,0.6422580882000093,PP_4189,PP_4192,,,5201994.18,468311.0,,,25916447.480833337,1127628.25,,,0.20072173023895987,0.4153061968782708,,,False,True,True,True,False,False,True,True,True,True,True
158,PP_4120_PP_4189-R2,2,False,PP_4120_PP_4189,2,321.3163,2484685.1,0.6767701576143876,PP_4120,PP_4189,,,0.0,5857404.9,,,1276644.7291666665,25916447.480833337,,,0.0,0.22601110373371502,,,False,True,True,True,False,False,True,True,True,True,True
159,PP_0812_PP_1769-R2,2,False,PP_0812_PP_1769,2,255.6562,209502.8,0.05706366693173936,PP_0812,PP_1769,,,3649238.4,1483136.1,,,2931757.7608333337,1012275.7325,,,1.2447271219852512,1.465150306761898,,,False,False,False,False,False,False,False,False,False,False,False
160,PP_0813_PP_0814_PP_1769-R3,3,False,PP_0813_PP_0814_PP_1769,3,303.3029,4661617.8,1.2697157532131675,PP_0813,PP_0814,PP_1769,,1203067.0,131777.0,1365951.7,,2820323.063333333,176130.7333333333,1012275.7325,,0.42657063498892145,0.748177206249449,1.3493869863169914,,False,True,True,False,False,False,False,False,True,False,False
161,PP_0751_PP_0814-R3,3,False,PP_0751_PP_0814,2,485.7762,4739937.888,1.2910483149531373,PP_0751,PP_0814,,,836135.76,106169.0,,,4218397.294999999,176130.7333333333,,,0.1982117144326493,0.6027852038693986,,,False,True,True,False,False,False,False,False,True,False,False
162,PP_0437_PP_4189-R3,3,False,PP_0437_PP_4189,2,331.9523,2527763.8,0.6885037888052467,PP_0437,PP_4189,,,0.0,5884043.6,,,61460.84166666667,25916447.480833337,,,0.0,0.22703897223381325,,,False,True,True,True,False,False,True,True,True,True,True
163,PP_0368_PP_0813-R3,3,False,PP_0368_PP_0813,2,388.0387,4099677.1,1.1166562383036367,PP_0368,PP_0813,,,0.0,974164.8,,,1540536.3866666667,2820323.063333333,,,0.0,0.34540894008384876,,,False,True,True,True,False,False,True,True,True,True,True
164,PP_0368_PP_4189-R3,3,False,PP_0368_PP_4189,2,338.1905,3751085.86,1.0217081306187654,PP_0368,PP_4189,,,25919.39,9598405.66,,,1540536.3866666667,25916447.480833337,,,0.01682491255924376,0.37035962074271783,,,False,True,True,True,False,False,True,True,True,True,True
165,PP_4189_PP_4192-R3,3,False,PP_4189_PP_4192,2,289.4095,1029546.9,0.2804245164847667,PP_4189,PP_4192,,,7082896.0,421846.0,,,25916447.480833337,1127628.25,,,0.2732973338741044,0.3741002409260321,,,False,True,True,True,False,False,True,True,True,True,True
166,PP_4120_PP_4189-R3,3,False,PP_4120_PP_4189,2,334.5391,1447587.1,0.3942888979482971,PP_4120,PP_4189,,,0.0,4696806.4,,,1276644.7291666665,25916447.480833337,,,0.0,0.18122878930353212,,,False,True,True,True,False,False,True,True,True,True,True
167,PP_0812_PP_1769-R3,3,False,PP_0812_PP_1769,2,247.36,0.0,0.0,PP_0812,PP_1769,,,3056113.3,620787.6,,,2931757.7608333337,1012275.7325,,,1.042416716970272,0.6132593917537186,,,False,False,False,False,False,False,False,False,False,False,False
168,PP_0368_PP_1769-R1,1,False,PP_0368_PP_1769,2,192.2709,0.0,0.0,PP_0368,PP_1769,,,2001110.7,1206455.5,,,1540536.3866666667,1012275.7325,,,1.2989700972463885,1.1918249754149866,,,False,False,False,False,False,False,False,False,False,False,False
169,PP_1769_PP_2136-R1,1,False,PP_1769_PP_2136,2,207.2529,5388416.7,1.467678789296478,PP_1769,PP_2136,,,1257072.5,32726.2,,,1012275.7325,2749908.395,,,1.2418281498218173,0.011900832791195578,,,False,True,False,True,False,False,False,False,True,False,False
170,PP_0437_PP_1769-R1,1,False,PP_0437_PP_1769,2,248.0365,0.0,0.0,PP_0437,PP_1769,,,0.0,1225507.1,,,61460.84166666667,1012275.7325,,,0.0,1.21064553920836,,,False,False,True,False,False,False,False,False,False,False,False
171,PP_1769_PP_4192-R1,1,False,PP_1769_PP_4192,2,280.0517,232410.71,0.06330324628983033,PP_1769,PP_4192,,,910064.22,1008549.0,,,1012275.7325,1127628.25,,,0.8990279928497643,0.8943984863805957,,,False,False,False,False,False,False,False,False,False,False,False
172,PP_0368_PP_0812-R1,1,False,PP_0368_PP_0812,2,310.0115,3546689.5,0.9660353386126449,PP_0368,PP_0812,,,0.0,493172.0,,,1540536.3866666667,2931757.7608333337,,,0.0,0.16821717216494003,,,False,True,True,True,False,False,True,True,True,True,True
173,PP_0815_PP_1317-R1,1,False,PP_0815_PP_1317,2,460.8757,4069146.2,1.108340334608191,PP_0815,PP_1317,,,,790385.0,,,,1604365.9566666668,,,,0.4926463296704166,,,True,True,True,True,False,False,True,False,True,True,False
174,Control_P4-R1,1,True,Control,0,153.005,4912378.5,1.3380171079653227,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,False,False,False
175,PP_0368_PP_1769-R2,2,False,PP_0368_PP_1769,2,163.044,29760.6,0.008106091976282525,PP_0368,PP_1769,,,1360449.0,963139.8,,,1540536.3866666667,1012275.7325,,,0.8831008548546324,0.9514599323855667,,,False,False,False,False,False,False,False,False,False,False,False
176,PP_1769_PP_2136-R2,2,False,PP_1769_PP_2136,2,190.4598,3954987.8,1.0772462541707921,PP_1769,PP_2136,,,465845.5,0.0,,,1012275.7325,2749908.395,,,0.46019625388974733,0.0,,,False,True,True,True,False,False,True,False,True,False,False
177,PP_0437_PP_1769-R2,2,False,PP_0437_PP_1769,2,230.0272,0.0,0.0,PP_0437,PP_1769,,,0.0,699147.8,,,61460.84166666667,1012275.7325,,,0.0,0.6906693280825045,,,False,False,True,False,False,False,False,False,False,False,False
178,PP_1769_PP_4192-R2,2,False,PP_1769_PP_4192,2,272.5027,644028.08,0.17541819895394042,PP_1769,PP_4192,,,1559764.55,746502.0,,,1012275.7325,1127628.25,,,1.5408494937914556,0.6620107291565284,,,False,False,False,False,False,False,False,False,False,False,False
179,PP_0368_PP_0812-R2,2,False,PP_0368_PP_0812,2,329.4278,4670403.1,1.2721086636329586,PP_0368,PP_0812,,,0.0,658262.8,,,1540536.3866666667,2931757.7608333337,,,0.0,0.2245283729761128,,,False,True,True,True,False,False,True,True,True,True,True
180,PP_0815_PP_1317-R2,2,False,PP_0815_PP_1317,2,525.6759,3405856.5,0.9276757204834474,PP_0815,PP_1317,,,,826544.0,,,,1604365.9566666668,,,,0.5151842050533662,,,True,True,True,False,False,False,False,False,True,True,False
181,Control_P4-R2,2,True,Control,0,169.8316,5400984.5,1.4711019643245191,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,False,False,False
182,PP_0368_PP_1769-R3,3,False,PP_0368_PP_1769,2,216.0037,67923.0,0.01850063793421631,PP_0368,PP_1769,,,1864206.8,1107897.9,,,1540536.3866666667,1012275.7325,,,1.2101024137662044,1.0944625702562714,,,False,False,False,False,False,False,False,False,False,False,False
183,PP_1769_PP_2136-R3,3,False,PP_1769_PP_2136,2,198.1442,5115672.3,1.393389588392733,PP_1769,PP_2136,,,727773.8,0.0,,,1012275.7325,2749908.395,,,0.7189481844068607,0.0,,,False,True,False,True,False,False,False,False,True,False,False
184,PP_0437_PP_1769-R3,3,False,PP_0437_PP_1769,2,223.1004,0.0,0.0,PP_0437,PP_1769,,,0.0,740485.1,,,61460.84166666667,1012275.7325,,,0.0,0.7315053361708441,,,False,False,True,False,False,False,False,False,False,False,False
185,PP_1769_PP_4192-R3,3,False,PP_1769_PP_4192,2,253.1558,159357.2,0.043405177324477656,PP_1769,PP_4192,,,780378.4,1037115.0,,,1012275.7325,1127628.25,,,0.7709148554541685,0.9197313032907787,,,False,False,False,False,False,False,False,False,False,False,False
186,PP_0368_PP_0812-R3,3,False,PP_0368_PP_0812,2,297.0306,3641763.9,0.9919313834165089,PP_0368,PP_0812,,,0.0,519433.0,,,1540536.3866666667,2931757.7608333337,,,0.0,0.17717459707597208,,,False,True,True,True,False,False,True,True,True,True,True
187,PP_0815_PP_1317-R3,3,False,PP_0815_PP_1317,2,455.1851,2109739.2,0.5746436564171661,PP_0815,PP_1317,,,,0.0,,,,1604365.9566666668,,,,0.0,,,True,True,True,True,False,False,True,False,True,True,False
188,Control_P4-R3,3,True,Control,0,152.6962,3810580.63,1.0379131156569628,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,False,False,False
