,Line Name,rep,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
10,PP_0528_PP_0814_PP_4191-R2,2,False,PP_0528_PP_0814_PP_4191,3,344.9357,2609826.02,0.6271637001019598,PP_0528,PP_0814,PP_4191,,34690.9,6938.18,13040577.0,,466358.6358333333,47735.7775,25386657.364166666,,0.07438674302237601,0.14534549060188662,0.5136783788797185,,False,True,True,True,False,False,False,False,False,False,False
11,PP_0528_PP_0751_PP_4191-R2,2,False,PP_0528_PP_0751_PP_4191,3,372.2955,4779646.62,1.1485903031110962,PP_0528,PP_0751,PP_4191,,32576.05,9454115.14,13974084.7,,466358.6358333333,13836581.328333331,25386657.364166666,,0.069851928316477,0.6832695819624677,0.5504499666712506,,False,True,True,False,False,False,False,False,True,False,False
12,PP_0528_PP_0815_PP_4191-R2,2,False,PP_0528_PP_0815_PP_4191,3,384.9283,9361325.0,2.2496071308450585,PP_0528,PP_0815,PP_4191,,62412.5,,24727299.5,,466358.6358333333,,25386657.364166666,,0.13382940767994034,,0.9740273855392498,,True,True,True,True,False,False,False,False,True,True,False
13,PP_0815_PP_1317_PP_4191-R2,2,False,PP_0815_PP_1317_PP_4191,3,176.1348,1211801.9,0.2912064473150532,PP_0815,PP_1317,PP_4191,,,2323751.6,15895767.2,,,2427608.0300000003,25386657.364166666,,,0.9572186165490645,0.6261465214572485,,True,True,True,False,False,False,False,False,False,False,False
14,PP_0528_PP_0812_PP_4191-R2,2,False,PP_0528_PP_0812_PP_4191,3,364.5482,2689298.0,0.6462615022731669,PP_0528,PP_0812,PP_4191,,0.0,4457851.0,13206353.0,,466358.6358333333,4730152.069999999,25386657.364166666,,0.0,0.9424329142128407,0.5202084232893458,,False,True,True,False,False,False,False,False,True,False,False
15,PP_0368_PP_0528_PP_4191-R2,2,False,PP_0368_PP_0528_PP_4191,3,328.277,3955120.4,0.9504495416183885,PP_0368,PP_0528,PP_4191,,159803.8,67742.0,11667267.4,,2942120.4549999996,466358.6358333333,25386657.364166666,,0.05431585906974703,0.14525730799206119,0.4595826552757741,,False,True,True,True,True,False,True,True,True,True,True
16,PP_0528_PP_0813_PP_0815_PP_1317-R3,3,False,PP_0528_PP_0813_PP_0815_PP_1317,4,433.4135,6779102.4,1.6290767706247622,PP_0528,PP_0813,PP_0815,PP_1317,62642.0,4916927.2,,289618.0,466358.6358333333,5011359.791666667,,2427608.0300000003,0.13432151821969673,0.9811562937820394,,0.11930179683908855,True,True,True,False,True,True,False,False,True,True,False
17,PP_0528_PP_0813_PP_4191-R3,3,False,PP_0528_PP_0813_PP_4191,3,299.6789,2140779.8,0.5144478483173117,PP_0528,PP_0813,PP_4191,,56866.0,2143515.2,8424984.6,,466358.6358333333,5011359.791666667,25386657.364166666,,0.12193620023436792,0.4277312524166449,0.3318666368378173,,False,True,True,True,True,False,True,False,True,False,False
18,PP_0528_PP_0814_PP_4191-R3,3,False,PP_0528_PP_0814_PP_4191,3,345.3837,813254.55,0.1954320819832865,PP_0528,PP_0814,PP_4191,,45513.75,9102.75,15765091.25,,466358.6358333333,47735.7775,25386657.364166666,,0.0975938826964612,0.19069030560987513,0.6209990950700137,,False,False,True,True,False,False,False,False,False,False,False
19,PP_0528_PP_0751_PP_4191-R3,3,False,PP_0528_PP_0751_PP_4191,3,356.2941,2191937.9,0.5267415809417516,PP_0528,PP_0751,PP_4191,,69054.0,3748613.1,15082534.8,,466358.6358333333,13836581.328333331,25386657.364166666,,0.14807059351781454,0.27092046879556303,0.5941126704332899,,False,True,True,True,False,False,False,False,True,False,False
20,PP_0528_PP_0815_PP_4191-R3,3,False,PP_0528_PP_0815_PP_4191,3,374.7672,2347320.3,0.5640813117007861,PP_0528,PP_0815,PP_4191,,55603.5,,18655083.9,,466358.6358333333,,25386657.364166666,,0.11922905619758162,,0.7348381329765651,,True,True,True,True,False,False,False,False,True,True,False
21,PP_0815_PP_1317_PP_4191-R3,3,False,PP_0815_PP_1317_PP_4191,3,184.6468,1025955.0,0.24654583447601083,PP_0815,PP_1317,PP_4191,,,1684403.6,15421392.1,,,2427608.0300000003,25386657.364166666,,,0.6938532000159844,0.6074605206500063,,True,False,True,False,False,False,False,False,False,False,False
22,PP_0528_PP_0812_PP_4191-R3,3,False,PP_0528_PP_0812_PP_4191,3,341.3216,4210067.65,1.011715564493285,PP_0528,PP_0812,PP_4191,,89263.9,3051802.2,10948483.2,,466358.6358333333,4730152.069999999,25386657.364166666,,0.1914061264041887,0.6451805681587739,0.43126919164449795,,False,True,True,False,True,False,False,False,True,False,False
23,PP_0368_PP_0528_PP_4191-R3,3,False,PP_0368_PP_0528_PP_4191,3,345.8835,4659335.96,1.1196786139375363,PP_0368,PP_0528,PP_4191,,91442.52,35170.2,12184926.46,,2942120.4549999996,466358.6358333333,25386657.364166666,,0.031080481373424944,0.07541449283372782,0.4799736446279476,,False,True,True,True,True,False,True,True,True,True,True
24,PP_0812_PP_0815_PP_1317-R1,1,False,PP_0812_PP_0815_PP_1317,3,400.1769,4470411.81,1.0742785113848696,PP_0812,PP_0815,PP_1317,,326822.7,,56173.62,,4730152.069999999,,2427608.0300000003,,0.06909348688233612,,0.023139493404954668,,True,True,True,True,True,False,True,True,True,True,True
25,PP_0751_PP_0815_PP_1317-R1,1,False,PP_0751_PP_0815_PP_1317,3,206.3506,1019488.7,0.24499192681975668,PP_0751,PP_0815,PP_1317,,4701044.0,,84836.8,,13836581.328333331,,2427608.0300000003,,0.3397547333728756,,0.0349466631151323,,True,False,True,True,True,False,True,False,False,False,False
26,PP_0814_PP_0815_PP_1317-R1,1,False,PP_0814_PP_0815_PP_1317,3,321.4868,6997751.1,1.6816199388910067,PP_0814,PP_0815,PP_1317,,10656.1,,63936.6,,47735.7775,,2427608.0300000003,,0.22323088798543192,,0.026337283123915187,,True,True,True,True,True,False,True,True,True,True,True
27,PP_0813_PP_0815_PP_1317-R1,1,False,PP_0813_PP_0815_PP_1317,3,417.6655,2135743.25,0.5132375219164168,PP_0813,PP_0815,PP_1317,,5197696.87,,749344.87,,5011359.791666667,,2427608.0300000003,,1.0371829375817698,,0.3086762198591014,,True,True,False,True,True,False,False,False,True,True,False
28,PP_0815_PP_1317_PP_4189-R1,1,False,PP_0815_PP_1317_PP_4189,3,272.8145,1920501.04,0.4615129625752072,PP_0815,PP_1317,PP_4189,,,3045935.93,21275274.61,,,2427608.0300000003,43905769.3525,,,1.2547066463608625,0.4845667192206617,,True,True,True,False,True,False,False,False,True,True,False
29,PP_0813_PP_4189_PP_4191-R1,1,False,PP_0813_PP_4189_PP_4191,3,380.0306,5952969.42,1.4305498908471368,PP_0813,PP_4189,PP_4191,,733061.42,35479893.26,21883898.54,,5011359.791666667,43905769.3525,25386657.364166666,,0.14627994206662223,0.8080918244513069,0.8620236302117182,,False,True,True,False,False,False,False,False,True,False,False
30,PP_0437_PP_0751_PP_4191-R1,1,False,PP_0437_PP_0751_PP_4191,3,235.628,4108713.62,0.9873593169932905,PP_0437,PP_0751,PP_4191,,10679.04,3434281.86,14574197.72,,231956.00749999998,13836581.328333331,25386657.364166666,,0.04603907488793969,0.24820306248390853,0.5740888810581073,,False,True,True,True,False,False,False,False,True,False,False
31,Control_P1-R1,1,True,Control,0,164.5141,5359855.9,1.2880195968991528,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
32,PP_0812_PP_0815_PP_1317-R2,2,False,PP_0812_PP_0815_PP_1317,3,401.1233,8244840.21,1.9813062070907774,PP_0812,PP_0815,PP_1317,,229176.7,,33845.22,,4730152.069999999,,2427608.0300000003,,0.04845017593694404,,0.013941797679751454,,True,True,True,True,True,False,True,True,True,True,True
33,PP_0751_PP_0815_PP_1317-R2,2,False,PP_0751_PP_0815_PP_1317,3,209.5857,4724993.9,1.1354567831625764,PP_0751,PP_0815,PP_1317,,17940139.04,,35072.28,,13836581.328333331,,2427608.0300000003,,1.296573092318965,,0.014447258192666299,,True,True,False,True,True,False,False,False,False,False,False
34,PP_0814_PP_0815_PP_1317-R2,2,False,PP_0814_PP_0815_PP_1317,3,379.2337,6852119.74,1.6466234671382727,PP_0814,PP_0815,PP_1317,,7372.91,,44237.46,,47735.7775,,2427608.0300000003,,0.15445249634825786,,0.018222653514620313,,True,True,True,True,True,False,True,True,True,True,True
35,PP_0813_PP_0815_PP_1317-R2,2,False,PP_0813_PP_0815_PP_1317,3,409.5176,3007908.92,0.7228264540932463,PP_0813,PP_0815,PP_1317,,5218968.82,,957125.36,,5011359.791666667,,2427608.0300000003,,1.0414276836954641,,0.39426684545939644,,True,True,False,True,True,False,False,False,True,True,False
36,PP_0815_PP_1317_PP_4189-R2,2,False,PP_0815_PP_1317_PP_4189,3,276.7185,2047781.8,0.4920996268898612,PP_0815,PP_1317,PP_4189,,,3452696.2,17614078.2,,,2427608.0300000003,43905769.3525,,,1.4222626376796093,0.40117912656499327,,True,True,True,False,True,False,False,False,True,True,False
37,PP_0813_PP_4189_PP_4191-R2,2,False,PP_0813_PP_4189_PP_4191,3,389.8426,4219115.15,1.0138897567701601,PP_0813,PP_4189,PP_4191,,857874.8,33032440.9,21747403.05,,5011359.791666667,43905769.3525,25386657.364166666,,0.17118603246698635,0.752348527019243,0.8566469676585511,,False,True,True,False,False,False,False,False,True,False,False
38,PP_0437_PP_0751_PP_4191-R2,2,False,PP_0437_PP_0751_PP_4191,3,219.1014,3137713.48,0.7540196093134962,PP_0437,PP_0751,PP_4191,,18274.88,2807041.24,16598434.72,,231956.00749999998,13836581.328333331,25386657.364166666,,0.07878597410330061,0.202871010793106,0.6538251366416098,,False,True,True,True,False,False,False,False,True,False,False
39,Control_P1-R2,2,True,Control,0,164.3461,4366543.06,1.0493179549815868,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
40,PP_0812_PP_0815_PP_1317-R3,3,False,PP_0812_PP_0815_PP_1317,3,446.7982,7579192.2,1.821345249648447,PP_0812,PP_0815,PP_1317,,241495.0,,61143.0,,4730152.069999999,,2427608.0300000003,,0.051054383966137484,,0.02518652074157128,,True,True,True,True,True,False,True,True,True,True,True
41,PP_0751_PP_0815_PP_1317-R3,3,False,PP_0751_PP_0815_PP_1317,3,210.1534,7347856.27,1.7657532305967985,PP_0751,PP_0815,PP_1317,,23968023.02,,40393.02,,13836581.328333331,,2427608.0300000003,,1.7322214534973603,,0.016639020591804516,,True,True,False,True,True,False,False,False,False,False,False
42,PP_0814_PP_0815_PP_1317-R3,3,False,PP_0814_PP_0815_PP_1317,3,382.5461,6722539.0,1.615484097794277,PP_0814,PP_0815,PP_1317,,11413.8,,68482.8,,47735.7775,,2427608.0300000003,,0.23910367857735218,,0.028209990720783697,,True,True,True,True,True,False,True,True,True,True,True
43,PP_0813_PP_0815_PP_1317-R3,3,False,PP_0813_PP_0815_PP_1317,3,385.3033,3200351.0,0.7690719455640216,PP_0813,PP_0815,PP_1317,,5215942.57,,935844.78,,5011359.791666667,,2427608.0300000003,,1.040823805681151,,0.38550077625175755,,True,True,False,True,True,False,False,False,True,True,False
44,PP_0815_PP_1317_PP_4189-R3,3,False,PP_0815_PP_1317_PP_4189,3,270.6158,2579440.2,0.619861725504499,PP_0815,PP_1317,PP_4189,,,3248963.5,21556543.8,,,2427608.0300000003,43905769.3525,,,1.3383394105843354,0.4909729203679828,,True,True,True,False,True,False,False,False,True,True,False
45,PP_0813_PP_4189_PP_4191-R3,3,False,PP_0813_PP_4189_PP_4191,3,393.2824,6516473.8,1.5659648530998547,PP_0813,PP_4189,PP_4191,,2120039.1,34878257.4,23440963.86,,5011359.791666667,43905769.3525,25386657.364166666,,0.423046675580027,0.794388935995584,0.9233576332537179,,False,True,True,False,False,False,False,False,True,False,False
46,PP_0437_PP_0751_PP_4191-R3,3,False,PP_0437_PP_0751_PP_4191,3,247.9821,2147492.0,0.5160608478642411,PP_0437,PP_0751,PP_4191,,14565.52,2360227.68,17945880.36,,231956.00749999998,13836581.328333331,25386657.364166666,,0.06279432103089636,0.17057881741112843,0.7069020589268541,,False,True,True,True,False,False,False,False,True,False,False
47,Control_P1-R3,3,True,Control,0,182.1113,5468736.89,1.3141846378006776,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
48,PP_0751_PP_0813_PP_4191-R1,1,False,PP_0751_PP_0813_PP_4191,3,308.8368,0.0,0.0,PP_0751,PP_0813,PP_4191,,945410.0,9350000.0,27094544.0,,13836581.328333331,5011359.791666667,25386657.364166666,,0.0683268487761549,1.865761068592203,1.0672749709161797,,False,False,True,False,False,False,False,False,False,False,False
49,PP_0751_PP_0813_PP_4189-R1,1,False,PP_0751_PP_0813_PP_4189,3,403.2312,1795305.0,0.4314272744554631,PP_0751,PP_0813,PP_4189,,517266.8,3653206.0,3437447.5,,13836581.328333331,5011359.791666667,43905769.3525,,0.03738400315262749,0.7289849765077484,0.07829147628418158,,False,True,True,False,True,False,False,False,False,False,False
50,PP_0751_PP_0814_PP_1769-R1,1,False,PP_0751_PP_0814_PP_1769,3,335.9553,2618195.7,0.629175006387223,PP_0751,PP_0814,PP_1769,,7719803.6,17298.9,475267.0,,13836581.328333331,47735.7775,2303087.6841666666,,0.5579270931752532,0.362388566940174,0.2063607926295552,,False,True,False,True,True,False,False,False,True,False,False
51,PP_0751_PP_0813_PP_0814-R1,1,False,PP_0751_PP_0813_PP_0814,3,221.116,466059.6,0.11199814124162932,PP_0751,PP_0813,PP_0814,,4000312.2,3765815.6,68978.1,,13836581.328333331,5011359.791666667,47735.7775,,0.2891113133421558,0.7514558436339238,1.44499793682003,,False,False,True,False,False,False,False,False,False,False,False
52,PP_0813_PP_1769_PP_4189-R1,1,False,PP_0813_PP_1769_PP_4189,3,194.8207,3908810.92,0.9393209741951095,PP_0813,PP_1769,PP_4189,,6165376.96,1039865.2,43449520.94,,5011359.791666667,2303087.6841666666,43905769.3525,,1.2302802465415346,0.4515091662158133,0.9896084633243303,,False,True,False,True,False,False,False,False,True,False,False
53,PP_0813_PP_0814_PP_1769-R1,1,False,PP_0813_PP_0814_PP_1769,3,287.2179,8365994.53,2.010420635038176,PP_0813,PP_0814,PP_1769,,1757780.48,8758.81,2182871.96,,5011359.791666667,47735.7775,2303087.6841666666,,0.3507591857449535,0.18348522761570188,0.9478023676679229,,False,True,True,True,False,False,False,False,True,False,False
54,PP_0751_PP_0814-R1,1,False,PP_0751_PP_0814,2,426.1167,6798712.58,1.6337892659996323,PP_0751,PP_0814,,,511210.24,9413.58,,,13836581.328333331,47735.7775,,,0.03694628231275515,0.19720177386866697,,,False,True,True,True,False,False,True,True,True,True,True
55,PP_0813_PP_0814-R1,1,False,PP_0813_PP_0814,2,303.3752,7846669.68,1.8856223948547577,PP_0813,PP_0814,,,60372.6,6037.26,,,5011359.791666667,47735.7775,,,0.01204714937857643,0.12647243464296776,,,False,True,True,True,False,False,True,True,True,True,True
56,PP_0751_PP_0813_PP_4191-R2,2,False,PP_0751_PP_0813_PP_4191,3,284.9774,3593709.43,0.8635993686698338,PP_0751,PP_0813,PP_4191,,5449200.36,5577262.84,16540457.5,,13836581.328333331,5011359.791666667,25386657.364166666,,0.3938256300956081,1.1129240509281266,0.6515413692606455,,False,True,True,False,False,False,False,False,False,False,False
57,PP_0751_PP_0813_PP_4189-R2,2,False,PP_0751_PP_0813_PP_4189,3,348.2106,3446520.9,0.8282286955368529,PP_0751,PP_0813,PP_4189,,385821.5,2899722.0,14999282.8,,13836581.328333331,5011359.791666667,43905769.3525,,0.02788416378617663,0.5786297772556492,0.34162441567934715,,False,True,True,False,True,False,False,False,False,False,False
58,PP_0751_PP_0814_PP_1769-R2,2,False,PP_0751_PP_0814_PP_1769,3,315.0608,3056989.42,0.7346209215201801,PP_0751,PP_0814,PP_1769,,17525710.14,4492.48,1453548.86,,13836581.328333331,47735.7775,2303087.6841666666,,1.2666214091563497,0.0941113821807972,0.6311304905987295,,False,True,False,True,False,False,False,False,True,False,False
59,PP_0751_PP_0813_PP_0814-R2,2,False,PP_0751_PP_0813_PP_0814,3,222.7789,395312.34,0.09499696452959878,PP_0751,PP_0813,PP_0814,,5040962.69,4553164.64,7450.01,,13836581.328333331,5011359.791666667,47735.7775,,0.3643214006683545,0.9085686977756826,0.15606763710929397,,False,False,True,False,True,False,False,False,False,False,False
60,PP_0813_PP_1769_PP_4189-R2,2,False,PP_0813_PP_1769_PP_4189,3,241.3749,2974608.3,0.7148240279181524,PP_0813,PP_1769,PP_4189,,4691721.5,573637.0,21068684.5,,5011359.791666667,2303087.6841666666,43905769.3525,,0.9362172534093062,0.2490730179070715,0.47986141253667264,,False,True,False,True,True,False,False,False,True,False,False
61,PP_0813_PP_0814_PP_1769-R2,2,False,PP_0813_PP_0814_PP_1769,3,270.0,3457840.6,0.8309489170694914,PP_0813,PP_0814,PP_1769,,669780.4,14468.6,343417.6,,5011359.791666667,47735.7775,2303087.6841666666,,0.13365242725412974,0.3030976084971068,0.149111821647494,,False,True,True,True,True,False,True,False,True,False,False
62,PP_0751_PP_0814-R2,2,False,PP_0751_PP_0814,2,451.0228,3055612.96,0.7342901463114011,PP_0751,PP_0814,,,332879.42,8460.88,,,13836581.328333331,47735.7775,,,0.024057923854236947,0.17724399691614953,,,False,True,True,True,False,False,True,True,True,True,True
63,PP_0813_PP_0814-R2,2,False,PP_0813_PP_0814,2,325.089,5990193.6,1.439495182327548,PP_0813,PP_0814,,,68460.9,6846.09,,,5011359.791666667,47735.7775,,,0.01366114245355978,0.14341632960728462,,,False,True,True,True,False,False,True,True,True,True,True
64,PP_0751_PP_0813_PP_4191-R3,3,False,PP_0751_PP_0813_PP_4191,3,299.8606,1382715.0,0.3322783392229653,PP_0751,PP_0813,PP_4191,,3609349.5,2587670.2,10111962.9,,13836581.328333331,5011359.791666667,25386657.364166666,,0.2608555837856489,0.5163608895739251,0.39831801229070285,,False,True,True,False,True,False,False,False,False,False,False
65,PP_0751_PP_0813_PP_4189-R3,3,False,PP_0751_PP_0813_PP_4189,3,335.5616,1001160.37,0.2405874710547361,PP_0751,PP_0813,PP_4189,,554325.06,2208583.99,8933908.96,,13836581.328333331,5011359.791666667,43905769.3525,,0.04006228466744904,0.44071551072278414,0.20347915756295257,,False,False,True,True,True,False,True,False,False,False,False
66,PP_0751_PP_0814_PP_1769-R3,3,False,PP_0751_PP_0814_PP_1769,3,315.2621,3316500.2,0.7969836000105822,PP_0751,PP_0814,PP_1769,,17862094.1,0.0,2572678.0,,13836581.328333331,47735.7775,2303087.6841666666,,1.2909326137825374,0.0,1.1170560364187263,,False,True,False,True,False,False,False,False,True,False,False
67,PP_0751_PP_0813_PP_0814-R3,3,False,PP_0751_PP_0813_PP_0814,3,238.6056,390002.4,0.09372094015395117,PP_0751,PP_0813,PP_0814,,7948316.6,3582321.4,50312.8,,13836581.328333331,5011359.791666667,47735.7775,,0.5744422275554538,0.7148401928668145,1.0539851372484716,,False,False,False,False,False,False,False,False,False,False,False
68,PP_0813_PP_1769_PP_4189-R3,3,False,PP_0813_PP_1769_PP_4189,3,237.3193,2690720.32,0.6466032980354488,PP_0813,PP_1769,PP_4189,,4218289.4,1426904.36,42470463.6,,5011359.791666667,2303087.6841666666,43905769.3525,,0.8417454693663277,0.619561456478502,0.9673094043523857,,False,True,False,False,False,False,False,False,True,False,False
69,PP_0813_PP_0814_PP_1769-R3,3,False,PP_0813_PP_0814_PP_1769,3,268.4287,4560934.37,1.0960318632317878,PP_0813,PP_0814,PP_1769,,402879.03,9643.67,739983.03,,5011359.791666667,47735.7775,2303087.6841666666,,0.08039315609905778,0.20202184828769157,0.32130041556266253,,False,True,True,True,True,False,True,False,True,False,False
70,PP_0751_PP_0814-R3,3,False,PP_0751_PP_0814,2,403.6194,4709919.43,1.1318342580172884,PP_0751,PP_0814,,,1221043.58,9134.33,,,13836581.328333331,47735.7775,,,0.08824749054881459,0.19135186391381181,,,False,True,True,True,False,False,True,True,True,True,True
71,PP_0813_PP_0814-R3,3,False,PP_0813_PP_0814,2,388.5411,2938717.38,0.7061991303139574,PP_0813,PP_0814,,,80335.4,8033.54,,,5011359.791666667,47735.7775,,,0.016030659010671876,0.1682918016785209,,,False,True,True,True,False,False,True,True,True,True,True
72,PP_1769_PP_4189-R1,1,False,PP_1769_PP_4189,2,149.9129,4113045.4,0.9884002810851527,PP_1769,PP_4189,,,2447582.2,16600225.1,,,2303087.6841666666,43905769.3525,,,1.062739476584721,0.3780875576219639,,,False,True,False,True,False,False,False,False,True,False,False
73,PP_0812_PP_0814-R1,1,False,PP_0812_PP_0814,2,305.126,8578368.2,2.061455859478705,PP_0812,PP_0814,,,119430.3,10857.3,,,4730152.069999999,47735.7775,,,0.02524872313460316,0.22744575596364802,,,False,True,True,True,False,False,True,True,True,True,True
74,PP_0813_PP_1769-R1,1,False,PP_0813_PP_1769,2,233.6436,6273424.2,1.5075579381269166,PP_0813,PP_1769,,,4160090.0,3124584.0,,,5011359.791666667,2303087.6841666666,,,0.8301319747422179,1.356693460470906,,,False,True,False,False,False,False,False,False,True,False,False
75,PP_0814_PP_2136-R1,1,False,PP_0814_PP_2136,2,325.262,7879817.9,1.8935881979955334,PP_0814,PP_2136,,,10242.8,276555.6,,,47735.7775,6161245.624166667,,,0.21457281176576626,0.044886313072026764,,,False,True,True,True,False,False,True,True,True,True,True
76,PP_0812_PP_4189-R1,1,False,PP_0812_PP_4189,2,316.7853,7154126.04,1.7191981855718417,PP_0812,PP_4189,,,85229.76,22262879.26,,,4730152.069999999,43905769.3525,,,0.01801839745080331,0.5070604521529094,,,False,True,True,False,False,False,False,False,True,False,False
77,PP_2136_PP_4189-R1,1,False,PP_2136_PP_4189,2,242.3637,5079868.2,1.2207361379369965,PP_2136,PP_4189,,,365769.8,16252520.2,,,6161245.624166667,43905769.3525,,,0.059366209742607326,0.37016821341896333,,,False,True,True,True,False,False,True,True,True,True,True
78,PP_0437_PP_4189-R1,1,False,PP_0437_PP_4189,2,255.5091,5002477.01,1.2021383675478063,PP_0437,PP_4189,,,16216.58,10234037.77,,,231956.00749999998,43905769.3525,,,0.06991230869500115,0.23309095640337008,,,False,True,True,True,False,False,True,True,True,True,True
79,Control_P2-R1,1,True,Control,0,166.3666,1541613.5,0.37046301913532637,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
80,PP_1769_PP_4189-R2,2,False,PP_1769_PP_4189,2,146.6603,5780031.0,1.3889912970765885,PP_1769,PP_4189,,,3241795.0,17806641.1,,,2303087.6841666666,43905769.3525,,,1.4075864424471485,0.40556494881204236,,,False,True,False,True,False,False,False,False,True,False,False
81,PP_0812_PP_0814-R2,2,False,PP_0812_PP_0814,2,312.2412,5873570.27,1.4114695903530254,PP_0812,PP_0814,,,98559.23,8959.93,,,4730152.069999999,47735.7775,,,0.020836376619917003,0.18769841970207776,,,False,True,True,True,False,False,True,True,True,True,True
82,PP_0813_PP_1769-R2,2,False,PP_0813_PP_1769,2,243.7555,3313922.2,0.7963640843775582,PP_0813,PP_1769,,,2503994.5,1467936.4,,,5011359.791666667,2303087.6841666666,,,0.4996636849271657,0.6373775562657954,,,False,True,True,False,False,False,False,False,True,False,False
