,Line Name,rep,is_control,line_name_norep,number_of_grna,isoprenol,dCas9,dCas9_normtocontrol,target_1,target_2,target_3,target_4,target_1_value,target_2_value,target_3_value,target_4_value,target_1_control,target_2_control,target_3_control,target_4_control,target_1_norm,target_2_norm,target_3_norm,target_4_norm,has_missing_control,above_dcas9_thresh,target_1_belowthresh,target_2_belowthresh,target_3_belowthresh,target_4_belowthresh,all_targets_belowthresh,all_reps_belowthresh,all_reps_above_dcas9_thresh,to_keep,to_keep_improved
46,PP_0368_PP_0437-R3,3,False,PP_0368_PP_0437,2,277.3986,14944244.12,1.2579762791413907,PP_0368,PP_0437,,,345852.08,9372.63,,,4753127.833333333,153335.24083333337,,,0.07276305038012339,0.06112508741671141,,,False,True,True,True,False,False,True,True,True,True,True
47,Control_P1-R3,3,True,Control,0,157.6793,14488195.88,1.2195870596226601,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
48,PP_0368_PP_0751_PP_0812_PP_0815-R1,1,False,PP_0368_PP_0751_PP_0812_PP_0815,4,672.8971,6651850.9,0.5599393704621383,PP_0368,PP_0751,PP_0812,PP_0815,231364.9,5068292.5,1064799.3,,4753127.833333333,20411591.37,6837733.683333334,,0.04867634705245146,0.24830462300206238,0.15572400875971526,,True,True,True,True,True,True,True,True,True,True,True
49,PP_0368_PP_0812_PP_0813_PP_0815-R1,1,False,PP_0368_PP_0812_PP_0813_PP_0815,4,628.5783,7649933.8,0.6439559726224521,PP_0368,PP_0812,PP_0813,PP_0815,268936.6,174017.8,94918.8,,4753127.833333333,6837733.683333334,4654177.084166667,,0.056580973504219166,0.025449631129121117,0.020394324986668457,,True,True,True,True,True,True,True,True,True,True,True
50,PP_0368_PP_0812_PP_0815_PP_1769-R1,1,False,PP_0368_PP_0812_PP_0815_PP_1769,4,226.6956,12938562.3,1.0891420354817567,PP_0368,PP_0812,PP_0815,PP_1769,839420.5,6396341.7,,7086215.0,4753127.833333333,6837733.683333334,,6583111.859166667,0.1766038132013211,0.9354476199608057,,1.0764233012587787,True,True,True,False,True,False,False,False,True,True,False
51,PP_0368_PP_0812_PP_0815_PP_2136-R1,1,False,PP_0368_PP_0812_PP_0815_PP_2136,4,569.5938,9034941.6,0.760543131185665,PP_0368,PP_0812,PP_0815,PP_2136,438516.3,501224.1,,607291.1,4753127.833333333,6837733.683333334,,12559180.166666664,0.09225846965964553,0.07330266477352153,,0.04835435848048522,True,True,True,True,True,True,True,True,True,True,True
52,PP_0751_PP_0812_PP_0813_PP_0815-R1,1,False,PP_0751_PP_0812_PP_0813_PP_0815,4,409.2125,6021189.98,0.506851608299599,PP_0751,PP_0812,PP_0813,PP_0815,15573098.84,3551628.08,4376722.0,,20411591.37,6837733.683333334,4654177.084166667,,0.7629536843897732,0.519415970916933,0.9403857912689745,,True,True,False,False,False,True,False,False,True,True,False
53,PP_0368_PP_0751_PP_0815-R1,1,False,PP_0368_PP_0751_PP_0815,3,722.3746,10269466.6,0.8644629516554491,PP_0368,PP_0751,PP_0815,,476338.0,623518.6,,,4753127.833333333,20411591.37,,,0.10021569305573415,0.030547280155550163,,,True,True,True,True,True,False,True,True,True,True,True
54,PP_0368_PP_0812_PP_4189-R1,1,False,PP_0368_PP_0812_PP_4189,3,359.4759,11338979.7,0.9544924037459956,PP_0368,PP_0812,PP_4189,,187340.0,2355095.7,32873593.0,,4753127.833333333,6837733.683333334,79821960.995,,0.03941404619631698,0.34442635660707865,0.41183644939591474,,False,True,True,True,True,False,True,True,True,True,True
55,PP_0368_PP_0813_PP_0815-R1,1,False,PP_0368_PP_0813_PP_0815,3,535.2842,12659202.97,1.065626131453763,PP_0368,PP_0813,PP_0815,,123000.27,1420411.62,,,4753127.833333333,4654177.084166667,,,0.025877753410587494,0.30519071241018875,,,True,True,True,True,True,False,True,False,True,True,False
56,PP_0368_PP_0751_PP_0812_PP_0815-R2,2,False,PP_0368_PP_0751_PP_0812_PP_0815,4,657.2571,10298868.42,0.8669379374644727,PP_0368,PP_0751,PP_0812,PP_0815,125903.36,4571401.52,1220441.72,,4753127.833333333,20411591.37,6837733.683333334,,0.026488528062941854,0.22396105414489292,0.17848629041736028,,True,True,True,True,True,True,True,True,True,True,True
57,PP_0368_PP_0812_PP_0813_PP_0815-R2,2,False,PP_0368_PP_0812_PP_0813_PP_0815,4,577.7701,12158513.5,1.023479103379393,PP_0368,PP_0812,PP_0813,PP_0815,375582.2,138233.7,75400.2,,4753127.833333333,6837733.683333334,4654177.084166667,,0.07901790424529925,0.020216303588561572,0.016200543863384268,,True,True,True,True,True,True,True,True,True,True,True
58,PP_0368_PP_0812_PP_0815_PP_1769-R2,2,False,PP_0368_PP_0812_PP_0815_PP_1769,4,243.8465,15639254.4,1.3164808404279216,PP_0368,PP_0812,PP_0815,PP_1769,833688.4,5510140.1,,6615051.3,4753127.833333333,6837733.683333334,,6583111.859166667,0.17539784942315356,0.8058430402796641,,1.0048517238528856,True,True,True,False,True,False,False,False,True,True,False
59,PP_0368_PP_0812_PP_0815_PP_2136-R2,2,False,PP_0368_PP_0812_PP_0815_PP_2136,4,594.634,9656254.82,0.8128440228467521,PP_0368,PP_0812,PP_0815,PP_2136,130663.53,405910.9,,1798764.79,4753127.833333333,6837733.683333334,,12559180.166666664,0.027490009648734114,0.059363367864032124,,0.14322310581817307,True,True,True,True,True,True,True,True,True,True,True
60,PP_0751_PP_0812_PP_0813_PP_0815-R2,2,False,PP_0751_PP_0812_PP_0813_PP_0815,4,438.4417,3781049.1,0.3182810746314886,PP_0751,PP_0812,PP_0813,PP_0815,15128088.4,4478077.5,4225401.0,,20411591.37,6837733.683333334,4654177.084166667,,0.7411518350418554,0.6549066850782901,0.9078728470333999,,True,True,False,False,False,True,False,False,True,True,False
61,PP_0368_PP_0751_PP_0815-R2,2,False,PP_0368_PP_0751_PP_0815,3,673.4893,4237085.4,0.35666928906514084,PP_0368,PP_0751,PP_0815,,0.0,159095.0,,,4753127.833333333,20411591.37,,,0.0,0.0077943457281743535,,,True,True,True,True,True,False,True,True,True,True,True
62,PP_0368_PP_0812_PP_4189-R2,2,False,PP_0368_PP_0812_PP_4189,3,343.4739,8847190.71,0.7447386405663239,PP_0368,PP_0812,PP_4189,,155770.83,2025850.63,29388264.77,,4753127.833333333,6837733.683333334,79821960.995,,0.032772278689327625,0.29627515838148527,0.36817267333034903,,False,True,True,True,True,False,True,True,True,True,True
63,PP_0368_PP_0813_PP_0815-R2,2,False,PP_0368_PP_0813_PP_0815,3,550.8589,9816761.6,0.826355159325789,PP_0368,PP_0813,PP_0815,,244179.4,1615496.8,,,4753127.833333333,4654177.084166667,,,0.051372361224452656,0.3471068613817593,,,True,True,True,True,True,False,True,False,True,True,False
64,PP_0368_PP_0751_PP_0812_PP_0815-R3,3,False,PP_0368_PP_0751_PP_0812_PP_0815,4,622.206,7360983.3,0.6196327032802724,PP_0368,PP_0751,PP_0812,PP_0815,248349.6,4853470.2,1134270.2,,4753127.833333333,20411591.37,6837733.683333334,,0.052249720333280895,0.23778009818153634,0.16588393940593682,,True,True,True,True,True,True,True,True,True,True,True
65,PP_0368_PP_0812_PP_0813_PP_0815-R3,3,False,PP_0368_PP_0812_PP_0813_PP_0815,4,560.0963,9055277.96,0.7622550048862454,PP_0368,PP_0812,PP_0813,PP_0815,116676.44,75496.52,41179.92,,4753127.833333333,6837733.683333334,4654177.084166667,,0.024547296872967896,0.011041161223347928,0.008847948682505552,,True,True,True,True,True,True,True,True,True,True,True
66,PP_0368_PP_0812_PP_0815_PP_1769-R3,3,False,PP_0368_PP_0812_PP_0815_PP_1769,4,232.7861,9621465.9,0.8099155618429347,PP_0368,PP_0812,PP_0815,PP_1769,180541.7,7255828.4,,5689429.7,4753127.833333333,6837733.683333334,,6583111.859166667,0.037983766970009616,1.0611452179960963,,0.8642462442860883,True,True,True,False,True,False,False,False,True,True,False
67,PP_0368_PP_0812_PP_0815_PP_2136-R3,3,False,PP_0368_PP_0812_PP_0815_PP_2136,4,546.4259,9008266.24,0.7582976532713523,PP_0368,PP_0812,PP_0815,PP_2136,105252.36,588045.84,,379551.08,4753127.833333333,6837733.683333334,,12559180.166666664,0.02214381007425742,0.08600010869585856,,0.030221007658395332,True,True,True,True,True,True,True,True,True,True,True
68,PP_0751_PP_0812_PP_0813_PP_0815-R3,3,False,PP_0751_PP_0812_PP_0813_PP_0815,4,432.6595,3231266.7,0.27200150288895847,PP_0751,PP_0812,PP_0813,PP_0815,14139504.18,4435653.88,4009279.38,,20411591.37,6837733.683333334,4654177.084166667,,0.6927193438127308,0.6487023457511523,0.8614367926908959,,True,True,False,False,False,True,False,False,True,True,False
69,PP_0368_PP_0751_PP_0815-R3,3,False,PP_0368_PP_0751_PP_0815,3,648.4851,7192997.0,0.6054919559180211,PP_0368,PP_0751,PP_0815,,156215.55,1173418.6,,,4753127.833333333,20411591.37,,,0.03286584234164121,0.05748785475514837,,,True,True,True,True,True,False,True,True,True,True,True
70,PP_0368_PP_0812_PP_4189-R3,3,False,PP_0368_PP_0812_PP_4189,3,350.3038,7127292.4,0.5999610754287326,PP_0368,PP_0812,PP_4189,,193402.2,2885903.6,29912786.4,,4753127.833333333,6837733.683333334,79821960.995,,0.040689458979765857,0.42205557186795084,0.37474381770542714,,False,True,True,True,True,False,True,True,True,True,True
71,PP_0368_PP_0813_PP_0815-R3,3,False,PP_0368_PP_0813_PP_0815,3,544.7199,9330397.6,0.7854140203752079,PP_0368,PP_0813,PP_0815,,134721.94,2638266.0,,,4753127.833333333,4654177.084166667,,,0.02834384950793981,0.5668598233993459,,,True,True,True,False,True,False,False,False,True,True,False
72,PP_0368_PP_0815_PP_4189-R1,1,False,PP_0368_PP_0815_PP_4189,3,434.507,8924343.85,0.7512332360240749,PP_0368,PP_0815,PP_4189,,252605.8,,26234662.6,,4753127.833333333,,79821960.995,,0.053145172790955514,,0.3286647217504882,,True,True,True,True,True,False,True,True,True,True,True
73,PP_0751_PP_0812_PP_0815-R1,1,False,PP_0751_PP_0812_PP_0815,3,9.1857,4724920.4,0.39773425382395666,PP_0751,PP_0812,PP_0815,,2232950.8,181392.6,,,20411591.37,6837733.683333334,,,0.10939621313808418,0.026528175620840026,,,True,True,True,True,True,False,True,True,True,True,True
74,PP_0751_PP_0812_PP_4189-R1,1,False,PP_0751_PP_0812_PP_4189,3,466.4189,6589343.04,0.5546775850878847,PP_0751,PP_0812,PP_4189,,498486.08,2416844.28,27895497.1,,20411591.37,6837733.683333334,79821960.995,,0.024421715630298747,0.3534569189044242,0.34947145813352487,,False,True,True,True,True,False,True,True,True,True,True
75,PP_0751_PP_0814_PP_0815-R1,1,False,PP_0751_PP_0814_PP_0815,3,535.7927,4444543.28,0.3741326742899374,PP_0751,PP_0814,PP_0815,,11174978.65,,,,20411591.37,,,,0.5474819893966945,,,,True,True,False,True,True,False,False,False,True,True,False
76,PP_0751_PP_0815_PP_4189-R1,1,False,PP_0751_PP_0815_PP_4189,3,498.7393,4503387.1,0.3790860281792116,PP_0751,PP_0815,PP_4189,,9373018.5,,40323732.8,,20411591.37,,79821960.995,,0.4592007712723479,,0.5051709115806595,,True,True,True,True,False,False,False,False,True,True,False
77,PP_0812_PP_0814_PP_0815-R1,1,False,PP_0812_PP_0814_PP_0815,3,549.637,6048426.93,0.509144359725568,PP_0812,PP_0814,PP_0815,,104122.59,,,,6837733.683333334,,,,0.015227646296578367,,,,True,True,True,True,True,False,True,True,True,True,True
78,PP_0813_PP_0814_PP_0815-R1,1,False,PP_0813_PP_0814_PP_0815,3,600.8576,7258767.2,0.6110283584827823,PP_0813,PP_0814,PP_0815,,321206.7,,,,4654177.084166667,,,,0.06901471392069136,,,,True,True,True,True,True,False,True,True,True,True,True
79,Control_P2-R1,1,True,Control,0,164.7045,9731478.0,0.8191761581706752,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
80,PP_0368_PP_0815_PP_4189-R2,2,False,PP_0368_PP_0815_PP_4189,3,446.4153,11377310.2,0.9577189877993904,PP_0368,PP_0815,PP_4189,,171759.5,,29826786.5,,4753127.833333333,,79821960.995,,0.03613609943234923,,0.37366642122295557,,True,True,True,True,True,False,True,True,True,True,True
81,PP_0751_PP_0812_PP_0815-R2,2,False,PP_0751_PP_0812_PP_0815,3,7.0835,7553276.52,0.635819558062441,PP_0751,PP_0812,PP_0815,,2054537.88,91437.94,,,20411591.37,6837733.683333334,,,0.10065544830667457,0.01337255064830557,,,True,True,True,True,True,False,True,True,True,True,True
82,PP_0751_PP_0812_PP_4189-R2,2,False,PP_0751_PP_0812_PP_4189,3,461.7845,9026088.5,0.7597978951130047,PP_0751,PP_0812,PP_4189,,1054497.75,2632320.68,31971607.75,,20411591.37,6837733.683333334,79821960.995,,0.051661711763927004,0.3849697578038412,0.40053648584257007,,False,True,True,True,True,False,True,True,True,True,True
83,PP_0751_PP_0814_PP_0815-R2,2,False,PP_0751_PP_0814_PP_0815,3,540.8326,5000304.0,0.4209154889324581,PP_0751,PP_0814,PP_0815,,10605456.1,,,,20411591.37,,,,0.5195800713308126,,,,True,True,False,True,True,False,False,False,True,True,False
84,PP_0751_PP_0815_PP_4189-R2,2,False,PP_0751_PP_0815_PP_4189,3,475.2997,5251247.6,0.44203941421549514,PP_0751,PP_0815,PP_4189,,8290827.8,,41671791.6,,20411591.37,,79821960.995,,0.40618233285746985,,0.5220592313262048,,True,True,True,True,False,False,False,False,True,True,False
85,PP_0812_PP_0814_PP_0815-R2,2,False,PP_0812_PP_0814_PP_0815,3,527.7779,7279635.2,0.612784984564525,PP_0812,PP_0814,PP_0815,,430286.0,,,,6837733.683333334,,,,0.06292816010790281,,,,True,True,True,True,True,False,True,True,True,True,True
86,PP_0813_PP_0814_PP_0815-R2,2,False,PP_0813_PP_0814_PP_0815,3,619.0211,9141238.2,0.7694909642295875,PP_0813,PP_0814,PP_0815,,89120.4,,,,4654177.084166667,,,,0.019148476387626973,,,,True,True,True,True,True,False,True,True,True,True,True
87,Control_P2-R2,2,True,Control,0,174.2098,11804955.2,0.9937172799561315,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
88,PP_0368_PP_0815_PP_4189-R3,3,False,PP_0368_PP_0815_PP_4189,3,457.0638,10726324.2,0.9029203014638825,PP_0368,PP_0815,PP_4189,,174790.16,,27188536.24,,4753127.833333333,,79821960.995,,0.03677371325345167,,0.3406147368604872,,True,True,True,True,True,False,True,True,True,True,True
89,PP_0751_PP_0812_PP_0815-R3,3,False,PP_0751_PP_0812_PP_0815,3,5.5614,6320899.26,0.5320805300069181,PP_0751,PP_0812,PP_0815,,1993336.71,90128.61,,,20411591.37,6837733.683333334,,,0.09765709463151966,0.013181064688097521,,,True,True,True,True,True,False,True,True,True,True,True
90,PP_0751_PP_0812_PP_4189-R3,3,False,PP_0751_PP_0812_PP_4189,3,415.7027,9584667.18,0.8068179199353849,PP_0751,PP_0812,PP_4189,,571728.54,2241717.74,31484090.5,,20411591.37,6837733.683333334,79821960.995,,0.028009993421693705,0.32784513755838224,0.3944289279233837,,False,True,True,True,True,False,True,True,True,True,True
91,PP_0751_PP_0814_PP_0815-R3,3,False,PP_0751_PP_0814_PP_0815,3,491.2489,4861260.0,0.40921104591396873,PP_0751,PP_0814,PP_0815,,8677679.0,,,,20411591.37,,,,0.425134858066679,,,,True,True,True,True,True,False,True,False,True,True,False
92,PP_0751_PP_0815_PP_4189-R3,3,False,PP_0751_PP_0815_PP_4189,3,502.7903,6089116.96,0.5125695642475584,PP_0751,PP_0815,PP_4189,,8470007.15,,44642270.62,,20411591.37,,79821960.995,,0.4149606464515461,,0.559273037939977,,True,True,True,True,False,False,False,False,True,True,False
93,PP_0812_PP_0814_PP_0815-R3,3,False,PP_0812_PP_0814_PP_0815,3,549.6663,11093763.9,0.9338506330954586,PP_0812,PP_0814,PP_0815,,127339.3,,,,6837733.683333334,,,,0.0186230271457316,,,,True,True,True,True,True,False,True,True,True,True,True
94,PP_0813_PP_0814_PP_0815-R3,3,False,PP_0813_PP_0814_PP_0815,3,614.2366,9658093.7,0.8129988160501829,PP_0813,PP_0814,PP_0815,,205568.5,,,,4654177.084166667,,,,0.044168603016704326,,,,True,True,True,True,True,False,True,True,True,True,True
95,Control_P2-R3,3,True,Control,0,158.9721,13513616.08,1.1375489009385686,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
96,PP_0814_PP_0815_PP_1769-R1,1,False,PP_0814_PP_0815_PP_1769,3,229.261,630966.4,0.05311347685179801,PP_0814,PP_0815,PP_1769,,,,6163653.5,,,,6583111.859166667,,,,0.9362826626464518,,True,False,True,True,False,False,False,False,False,False,False
97,PP_0814_PP_0815_PP_2136-R1,1,False,PP_0814_PP_0815_PP_2136,3,517.8732,10322719.3,0.8689456563584979,PP_0814,PP_0815,PP_2136,,,,1542235.0,,,,12559180.166666664,,,,0.12279742622796731,,True,True,True,True,True,False,True,True,True,True,True
98,PP_0437_PP_0751-R1,1,False,PP_0437_PP_0751,2,109.5002,5270738.2,0.44368009354790916,PP_0437,PP_0751,,,6882.64,2792174.72,,,153335.24083333337,20411591.37,,,0.04488622421430854,0.1367935830865107,,,False,True,True,True,False,False,True,True,True,True,True
99,PP_0437_PP_0812-R1,1,False,PP_0437_PP_0812,2,381.4369,11471780.3,0.9656712899656185,PP_0437,PP_0812,,,12832.0,1104359.0,,,153335.24083333337,6837733.683333334,,,0.0836859154507583,0.16150950755684226,,,False,True,True,True,False,False,True,True,True,True,True
100,PP_0437_PP_0813-R1,1,False,PP_0437_PP_0813,2,321.7321,11208057.3,0.9434716206079684,PP_0437,PP_0813,,,11007.9,66047.4,,,153335.24083333337,4654177.084166667,,,0.07178975909370343,0.01419099419845685,,,False,True,True,True,False,False,True,True,True,True,True
101,PP_0437_PP_0815-R1,1,False,PP_0437_PP_0815,2,354.4465,8777776.6,0.738895501019316,PP_0437,PP_0815,,,6638.7,,,,153335.24083333337,,,,0.04329533096188819,,,,True,True,True,True,False,False,True,True,True,True,True
102,PP_0528_PP_0751-R1,1,False,PP_0528_PP_0751,2,496.3058,7736802.2,0.651268379039898,PP_0528,PP_0751,,,90570.2,1073352.6,,,1484490.1158333335,20411591.37,,,0.06101098217764657,0.052585444247995446,,,False,True,True,True,False,False,True,True,True,True,True
103,PP_0528_PP_0812-R1,1,False,PP_0528_PP_0812,2,428.0768,11714053.06,0.9860653214545871,PP_0528,PP_0812,,,282927.42,761778.96,,,1484490.1158333335,6837733.683333334,,,0.1905889550778018,0.11140810614733383,,,False,True,True,True,False,False,True,True,True,True,True
104,PP_0814_PP_0815_PP_1769-R2,2,False,PP_0814_PP_0815_PP_1769,3,245.7095,687137.2,0.05784182131759994,PP_0814,PP_0815,PP_1769,,,,6696718.8,,,,6583111.859166667,,,,1.0172573310713444,,True,False,True,True,False,False,False,False,False,False,False
105,PP_0814_PP_0815_PP_2136-R2,2,False,PP_0814_PP_0815_PP_2136,3,478.4361,9147568.5,0.770023836094896,PP_0814,PP_0815,PP_2136,,,,374233.11,,,,12559180.166666664,,,,0.029797574764732857,,True,True,True,True,True,False,True,True,True,True,True
106,PP_0437_PP_0751-R2,2,False,PP_0437_PP_0751,2,129.9221,8546928.3,0.7194631574930571,PP_0437,PP_0751,,,13764.6,2070376.9,,,153335.24083333337,20411591.37,,,0.08976801370117736,0.10143142993950696,,,False,True,True,True,False,False,True,True,True,True,True
107,PP_0437_PP_0812-R2,2,False,PP_0437_PP_0812,2,367.4261,11952374.1,1.0061267051373575,PP_0437,PP_0812,,,11088.4,871710.7,,,153335.24083333337,6837733.683333334,,,0.07231475256267055,0.1274853248708348,,,False,True,True,True,False,False,True,True,True,True,True
108,PP_0437_PP_0813-R2,2,False,PP_0437_PP_0813,2,315.0045,14129626.2,1.189403388355162,PP_0437,PP_0813,,,14480.0,86880.0,,,153335.24083333337,4654177.084166667,,,0.09443360783408512,0.01866710235318773,,,False,True,True,True,False,False,True,True,True,True,True
109,PP_0437_PP_0815-R2,2,False,PP_0437_PP_0815,2,358.0865,9813238.5,0.8260585918852777,PP_0437,PP_0815,,,10097.5,,,,153335.24083333337,,,,0.06585244165087531,,,,True,True,True,True,False,False,True,True,True,True,True
110,PP_0528_PP_0751-R2,2,False,PP_0528_PP_0751,2,501.3062,5641941.0,0.47492719533514,PP_0528,PP_0751,,,79855.3,3945782.9,,,1484490.1158333335,20411591.37,,,0.05379308299076981,0.19331089029145107,,,False,True,True,True,False,False,True,True,True,True,True
111,PP_0528_PP_0812-R2,2,False,PP_0528_PP_0812,2,412.2365,12782268.14,1.0759855088438388,PP_0528,PP_0812,,,65590.77,590518.99,,,1484490.1158333335,6837733.683333334,,,0.044184039557029965,0.08636180017355213,,,False,True,True,True,False,False,True,True,True,True,True
112,PP_0814_PP_0815_PP_1769-R3,3,False,PP_0814_PP_0815_PP_1769,3,216.942,1833618.56,0.15435030604099867,PP_0814,PP_0815,PP_1769,,,,5950602.18,,,,6583111.859166667,,,,0.9039193480685084,,True,False,True,True,False,False,False,False,False,False,False
113,PP_0814_PP_0815_PP_2136-R3,3,False,PP_0814_PP_0815_PP_2136,3,494.6353,13718970.8,1.154835246403442,PP_0814,PP_0815,PP_2136,,,,501473.4,,,,12559180.166666664,,,,0.03992883240348452,,True,True,True,True,True,False,True,True,True,True,True
114,PP_0437_PP_0751-R3,3,False,PP_0437_PP_0751,2,120.9927,6336192.8,0.5333679093075783,PP_0437,PP_0751,,,12786.2,2506778.8,,,153335.24083333337,20411591.37,,,0.08338722351437702,0.12281153167137893,,,False,True,True,True,False,False,True,True,True,True,True
115,PP_0437_PP_0812-R3,3,False,PP_0437_PP_0812,2,355.3817,14127936.71,1.1892611705001286,PP_0437,PP_0812,,,5159.27,666415.43,,,153335.24083333337,6837733.683333334,,,0.03364699446755252,0.09746144861189278,,,False,True,True,True,False,False,True,True,True,True,True
116,PP_0437_PP_0813-R3,3,False,PP_0437_PP_0813,2,318.4528,8745438.25,0.7361733240473721,PP_0437,PP_0813,,,8234.07,49404.42,,,153335.24083333337,4654177.084166667,,,0.053699788484696497,0.01061507095810169,,,False,True,True,True,False,False,True,True,True,True,True
117,PP_0437_PP_0815-R3,3,False,PP_0437_PP_0815,2,366.2382,8194265.7,0.6897767322862712,PP_0437,PP_0815,,,10112.3,,,,153335.24083333337,,,,0.06594896218926927,,,,True,True,True,True,False,False,True,True,True,True,True
118,PP_0528_PP_0751-R3,3,False,PP_0528_PP_0751,2,468.2586,6529947.0,0.5496777464346244,PP_0528,PP_0751,,,81386.9,4024276.0,,,1484490.1158333335,20411591.37,,,0.0548248177148102,0.1971564062327199,,,False,True,True,True,False,False,True,True,True,True,True
119,PP_0528_PP_0812-R3,3,False,PP_0528_PP_0812,2,444.1071,12363038.6,1.0406956131086935,PP_0528,PP_0812,,,62270.25,853695.0,,,1484490.1158333335,6837733.683333334,,,0.04194723113063233,0.12485057762352501,,,False,True,True,True,False,False,True,True,True,True,True
120,PP_0528_PP_0813-R1,1,False,PP_0528_PP_0813,2,373.6773,9456654.3,0.7960420543130443,PP_0528,PP_0813,,,79935.1,68515.8,,,1484490.1158333335,4654177.084166667,,,0.05384683882191269,0.014721356484927945,,,False,True,True,True,False,False,True,True,True,True,True
121,PP_0528_PP_1317-R1,1,False,PP_0528_PP_1317,2,373.2845,12514786.1,1.0534694110931317,PP_0528,PP_1317,,,106561.7,91338.6,,,1484490.1158333335,3115493.01,,,0.07178336781325116,0.029317542907920057,,,False,True,True,True,False,False,True,True,True,True,True
122,PP_0751_PP_0812-R1,1,False,PP_0751_PP_0812,2,498.2724,10536450.5,0.8869371169873158,PP_0751,PP_0812,,,533322.1,1062276.7,,,20411591.37,6837733.683333334,,,0.026128393927376568,0.1553550853536825,,,False,True,True,True,False,False,True,True,True,True,True
123,PP_0751_PP_1317-R1,1,False,PP_0751_PP_1317,2,182.8457,7872844.3,0.6627201281809298,PP_0751,PP_1317,,,2188317.76,51508.44,,,20411591.37,3115493.01,,,0.10720956148555308,0.01653299809521961,,,False,True,True,True,False,False,True,True,True,True,True
124,PP_0751_PP_1769-R1,1,False,PP_0751_PP_1769,2,181.6632,857030.8,0.07214312134065765,PP_0751,PP_1769,,,22961157.67,5246962.16,,,20411591.37,6583111.859166667,,,1.124907767051776,0.7970337239057935,,,False,False,False,False,False,False,False,False,False,False,False
125,PP_0751_PP_2136-R1,1,False,PP_0751_PP_2136,2,229.7295,12769233.3,1.0748882623460747,PP_0751,PP_2136,,,9605193.5,1601495.5,,,20411591.37,12559180.166666664,,,0.47057543558888126,0.12751592689549365,,,False,True,True,True,False,False,True,True,True,True,True
126,PP_0751_PP_4120-R1,1,False,PP_0751_PP_4120,2,213.0452,11311234.78,0.9521568924316453,PP_0751,PP_4120,,,24901162.3,2268767.29,,,20411591.37,3825065.7141666673,,,1.219952028659488,0.5931315850593892,,,False,True,False,False,False,False,False,False,True,False,False
127,Control_P3-R1,1,True,Control,0,179.2152,12075948.7,1.0165289653156653,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
128,PP_0528_PP_0813-R2,2,False,PP_0528_PP_0813,2,406.1983,9952843.5,0.8378102587504156,PP_0528,PP_0813,,,19361.16,16595.28,,,1484490.1158333335,4654177.084166667,,,0.013042296336969154,0.003565674382364287,,,False,True,True,True,False,False,True,True,True,True,True
129,PP_0528_PP_1317-R2,2,False,PP_0528_PP_1317,2,377.8972,13424444.32,1.1300426023296506,PP_0528,PP_1317,,,43570.31,37345.98,,,1484490.1158333335,3115493.01,,,0.029350353724343504,0.011987181444518795,,,False,True,True,True,False,False,True,True,True,True,True
130,PP_0751_PP_0812-R2,2,False,PP_0751_PP_0812,2,483.746,12578815.57,1.058859282523176,PP_0751,PP_0812,,,383092.12,1407172.32,,,20411591.37,6837733.683333334,,,0.018768361224546695,0.20579513405588154,,,False,True,True,True,False,False,True,True,True,True,True
131,PP_0751_PP_1317-R2,2,False,PP_0751_PP_1317,2,208.302,7879085.31,0.6632454837944249,PP_0751,PP_1317,,,3520366.2,39624.66,,,20411591.37,3115493.01,,,0.17246897295690866,0.012718584144728992,,,False,True,True,True,False,False,True,True,True,True,True
132,PP_0751_PP_1769-R2,2,False,PP_0751_PP_1769,2,171.4175,1159266.3,0.09758469514401959,PP_0751,PP_1769,,,20849102.75,5959920.0,,,20411591.37,6583111.859166667,,,1.0214344571214096,0.9053347607486113,,,False,False,False,False,False,False,False,False,False,False,False
133,PP_0751_PP_2136-R2,2,False,PP_0751_PP_2136,2,213.8293,10427022.1,0.8777256553463642,PP_0751,PP_2136,,,8333563.7,1715351.1,,,20411591.37,12559180.166666664,,,0.4082760402625089,0.13658145493865242,,,False,True,True,True,False,False,True,True,True,True,True
134,PP_0751_PP_4120-R2,2,False,PP_0751_PP_4120,2,208.0717,11127796.4,0.9367154201918219,PP_0751,PP_4120,,,23638404.4,2630942.9,,,20411591.37,3825065.7141666673,,,1.1580872834218412,0.6878163923448253,,,False,True,False,False,False,False,False,False,True,False,False
135,Control_P3-R2,2,True,Control,0,158.8876,10092566.8,0.8495718838705596,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,True,True,True,True
136,PP_0528_PP_0813-R3,3,False,PP_0528_PP_0813,2,359.6431,9344267.0,0.7865815184477651,PP_0528,PP_0813,,,0.0,0.0,,,1484490.1158333335,4654177.084166667,,,0.0,0.0,,,False,True,True,True,False,False,True,True,True,True,True
137,PP_0528_PP_1317-R3,3,False,PP_0528_PP_1317,2,340.0984,9950401.6,0.8376047045416266,PP_0528,PP_1317,,,94501.4,81001.2,,,1484490.1158333335,3115493.01,,,0.06365916417500071,0.025999480576590992,,,False,True,True,True,False,False,True,True,True,True,True
