Protein.Group,Group_with_PP_1317_Mean,Group_without_PP_1317_Mean,T-Statistic,P-Value
PP_5126,0.0043859819523809525,0.004391992720720721,-0.013057088918940585,0.9897000125657962
PP_5125,0.006387029869565216,0.007726964339622641,-2.0164525473362978,0.04722017786280877
PP_5123,0.04904696768115942,0.05090933309624911,-1.458448940029311,0.14667687559774784
PP_5120,0.01065177286231884,0.007798973868365181,6.597259731903559,4.368941208408111e-10
PP_5118,0.05395443955072463,0.0526815132816702,1.0729233731998775,0.2848571453771689
PP_5114,0.00683757499074074,0.007127561380297824,-0.5091751791699892,0.6115098137633721
PP_5113,0.005869370243243243,0.004369036194577352,4.92667040907791,2.2065944862180486e-06
PP_5112,0.014858735833333334,0.01500338138641189,-0.2648872949624815,0.7914142038332255
PP_5111,0.04963847703623188,0.04393105817763624,2.4028741830771154,0.017452057868528426
PP_5110,0.01215937352173913,0.01262240915923567,-0.6418585254618876,0.521871185864996
PP_5109,0.0073845299024390245,0.007279507028985506,0.17309440736889303,0.86283934931792
PP_5104,0.029064552275362324,0.03170960782519462,-3.135495496495392,0.0020517069862841077
PP_5103,0.012970355195652173,0.015590441159943383,-5.930988112333864,1.6541528711706926e-08
PP_5101,0.0030093487121212116,0.002257748467213115,2.6018470243753087,0.011054140741592671
PP_5099,0.011900057474074074,0.009363986945736433,2.9153522958673643,0.00407071153476372
PP_5098,0.015689078444444445,0.012956746549295774,3.069869469743512,0.002605612412950186
PP_5097,0.013225247101449275,0.013088020348894348,0.20883501760026013,0.8348342269023392
PP_5095,0.04683132782608696,0.04782281412314226,-0.9996967907836571,0.31874174958364226
PP_5094,0.006476379612612612,0.004575354259887005,5.190607641960107,7.408509585053359e-07
PP_5090,0.006376526738738739,0.008094120108452951,-3.182840398418417,0.0018160660725901716
PP_5089,0.06907195386956522,0.07432858832271763,-4.630756972129894,6.94339682860725e-06
PP_5088,0.002323763822222222,0.0010338611406926405,3.242078372160178,0.0021685457701717315
PP_5085,0.295315599115942,0.29451519396178344,0.15597546195091863,0.8762404038179537
PP_5084,0.013208565485507246,0.013591928539985847,-0.784258420612437,0.43399950429505163
PP_5079,0.007762240306306306,0.007127163327683615,1.3133337271176413,0.19109158009318072
PP_5078,0.030615691586956522,0.03524005153786271,-6.409171429528261,1.4214611600507475e-09
PP_5077,0.043129363898550724,0.037044920687190376,5.682363988150986,5.717382311067549e-08
PP_5076,0.08527206394202898,0.09860869181316348,-4.371459837128666,2.2657809927815065e-05
PP_5075,0.040777567985507246,0.046495112360934183,-5.818609886034469,2.445182761350012e-08
PP_5074,0.027837435702898553,0.03231321876786978,-4.97784482574774,1.5527481904704267e-06
PP_5070,0.00251151125,0.0020178466172839507,2.0443008349007514,0.044546576167476634
PP_5069,0.012366939623188406,0.010778575667485668,3.2732706945276253,0.0012745799181312027
PP_5068,0.00442027272072072,0.005917448470494418,-3.1030436124591727,0.0022508787805266377
PP_5067,0.0022648313333333333,0.002301595005718954,-0.1854887799645195,0.8530663271717029
PP_5064,0.019034876913043477,0.02036692358386412,-1.82600334006332,0.06956071313095
PP_5063,0.02289655095652174,0.017234837772116065,5.9649159792747515,1.422699022790412e-08
PP_5058,0.042024568666666665,0.039445208780608636,2.377842353206197,0.018601994660917505
PP_5057,0.0087871835625,0.00848063329537037,0.20244371091153007,0.8399473556004965
PP_5056,0.05278024313043478,0.053930545624911536,-1.025385798847238,0.3066503958418006
PP_5055,0.034376002521739134,0.033961829973814577,0.4439610494746612,0.6576566431538959
PP_5053,0.11566658077536232,0.12201450124345364,-3.114235236326896,0.0021672340954722773
PP_5048,0.05490887079710145,0.05665338293630573,-1.359333153155513,0.1759421123324095
PP_5047,0.02058024138405797,0.02656413189242746,-5.232499527753717,4.884678538895481e-07
PP_5046,0.42342737820289855,0.40083936647346075,2.0095026376791036,0.04540423646195555
PP_5045,0.0062740600869565216,0.0072410218992629,-2.3023430243229037,0.022642877706872924
PP_5044,0.15356645813043476,0.16038523482661005,-1.8664340406948081,0.06382647901244626
PP_5041,0.04653213532608696,0.051392321690021225,-2.6270227798698973,0.009352103295556987
PP_5040,0.06164965405072464,0.060666194665958954,0.7301915356805861,0.4662859062213103
PP_5039,0.01130283197101449,0.01054435726326964,1.7117229269266387,0.08887886684963839
PP_5035,0.007380173693693693,0.008516386294258374,-2.4844532830208563,0.014066642659412064
PP_5032,0.012440076450980391,0.004808154247311828,6.982406852169262,2.6635184712776263e-09
PP_5028,0.02025430173188406,0.019850130844302902,0.5160847096663159,0.6064493780645281
PP_5026,0.02822445466666667,0.03416134360509554,-6.21841681063892,3.84076964682489e-09
PP_5025,0.010553500043478261,0.010472488033262561,0.10383429589418768,0.9174434459759255
PP_5024,0.04916160915942029,0.03711616097027601,7.986395145525042,2.201227050979342e-13
PP_5023,0.005750908855072463,0.006536154665251238,-2.6347792988899355,0.009223696604019026
PP_5020,0.011632083615942028,0.013035531384996461,-2.7886151729928894,0.005784135104255729
PP_5019,0.0008393466666666667,0.002518596477218225,-4.967893970012799,0.026276469041616225
PP_5015,0.007125905683333334,0.004077028868312757,5.319569382156763,1.356627487263367e-06
PP_5014,0.02040984227536232,0.02123625114366596,-1.6031057370952033,0.11079049890817232
PP_5012,0.006355104761904761,0.0033169493888888886,3.6382804091236705,0.0005358045501694848
PP_5011,0.024897685818840578,0.03442161136518047,-9.199620537462545,3.8454450257603614e-17
PP_5008,0.0014416396111111111,0.003254565465986395,-2.140773929092677,0.043750971437723433
PP_5007,0.04566791424637681,0.04345804658103326,1.838498036202469,0.06774274926657205
PP_5002,0.005568552333333333,0.004163569486810552,0.7934938948980251,0.5098875473737158
PP_5001,0.189604669557971,0.18426413001627742,1.581965565974539,0.11552772832769298
PP_5000,0.08251649204347826,0.07756805755909413,2.1450338826197717,0.03342406620046759
PP_4999,0.0440579185,0.044172811869072896,-0.12761515391071607,0.8985964252267975
PP_4998,0.03991677878985507,0.0450060280750177,-5.366573444013276,2.5951451482389724e-07
PP_4997,0.040127488913043484,0.042071497513800425,-1.55495588297684,0.12190908309955001
PP_4994,0.002193213666666667,0.0012002989304556355,0.9192923113780677,0.45466945946503784
PP_4993,0.02677906045652174,0.029093723087756547,-2.7051732968883493,0.007537309140423108
PP_4991,0.023127638855072463,0.018900388130927103,3.567822970891161,0.00047852498843529366
PP_4989,0.014624146406249998,0.007114887102493075,9.872780941767294,8.318516741702783e-17
PP_4988,0.0037168075289855077,0.004315215392781316,-2.0244723187252345,0.044297048492543324
PP_4987,0.0066555105225225225,0.005503729303030304,2.5413766068987815,0.012148630121697873
PP_4985,0.0024642699999999997,0.0018917458613861386,0.59307905778347,0.5787172090604802
PP_4984,0.011350128536231885,0.009799760059447984,3.04393537200485,0.0026870129896472404
PP_4983,0.0046961674144144145,0.00424813463747646,1.276830593707538,0.203733992260013
PP_4981,0.046208341355072464,0.03171361805166313,4.324014278628361,2.7572072053104317e-05
PP_4980,0.05785432905072463,0.056407198492569005,0.6458418446966097,0.519362785554639
PP_4977,0.01631283581884058,0.01562721995329087,0.8350041662360963,0.4049418122438836
PP_4975,0.05528982148550725,0.06452398051592358,-2.851850264208888,0.004795704784818315
PP_4969,0.028925110521739128,0.015635070989384287,7.410465470350925,7.6697713785552e-12
PP_4967,0.08100252636231885,0.07576252389313518,1.7109125371127134,0.08910280321711225
PP_4965,0.13313665620289852,0.12601492843878273,3.678210197360003,0.000313085784319706
PP_4964,0.007155505864583334,0.006858851634146341,0.8136273050827181,0.41746326033071357
PP_4963,0.12136308592028984,0.11801285286128803,1.5229657141395072,0.129477339933041
PP_4960,0.1469117125,0.17022771887119606,-5.124447480001309,8.533683463737373e-07
PP_4959,0.007241556166666668,0.004735081033970277,4.714962950478382,5.1356354468649405e-06
PP_4954,0.004925129014492754,0.004454620221024258,0.6641270138880461,0.508600428145094
PP_4952,0.01164336820289855,0.012419675834394904,-1.0655974031206228,0.2882453370888034
PP_4950,0.01283484879710145,0.013665583508846425,-1.9562171540048194,0.052057755428034036
PP_4949,0.00729315436231884,0.006473497957411957,1.921116049054094,0.05632447509414285
PP_4947,0.029750358137681163,0.028393474610757252,1.033650256278204,0.3028360969934804
PP_4946,,0.0007496015364583334,,
PP_4945,0.004501595717391304,0.005518962124557679,-3.110206405791269,0.002206597951775643
PP_4944,0.036912565623188405,0.03620177395612173,0.3066103752307002,0.7595545759040914
PP_4943,0.00387117527927928,0.0054113947320574155,-4.833142522978213,3.488579980487474e-06
PP_4942,,0.003303835927083333,,
PP_4941,0.002144724,0.0014227579034267912,1.6401199660895336,0.23679226533757175
PP_4940,0.005143282567567568,0.007793315038606403,-6.533260814192413,1.3065802064382856e-09
PP_4939,0.011847600190476192,0.012902090866151865,-1.0651165889329233,0.29847558779583394
PP_4938,0.007439425971014493,0.005202388924274592,2.5689312631352563,0.011183796751515531
PP_4937,0.01537717634057971,0.01541204858952583,-0.05856321849398073,0.9533708202975084
PP_4935,0.011181646507246377,0.009011985467091295,4.170432840722942,5.08363564882765e-05
PP_4934,0.03197724332608696,0.03672657149398443,-5.94023803014793,1.215650579350261e-08
PP_4932,0.0049297715370370376,0.005138393843488649,-0.6629358030913093,0.5081157338130743
PP_4931,0.02721952954347826,0.02266967220806794,2.3425676984986357,0.02048044075120336
PP_4928,0.005216979260869566,0.005366397185094185,-0.5506784822538858,0.5825898131541076
PP_4923,0.011464140398550723,0.011648020713375796,-0.22021433326114837,0.8259273545071745
PP_4922,0.056260216760869564,0.05801527250035386,-1.6140955357280573,0.10800591805590078
PP_4919,0.02006809972463768,0.02324609700920028,-3.989301980144597,9.830751613739836e-05
PP_4916,0.0021324286396396394,0.002661583606403013,-2.545978931998403,0.012063656974911893
PP_4915,0.012152374710144928,0.013791647474168438,-5.026180243823677,1.1681352921225837e-06
PP_4912,0.02285148623188406,0.020932376963906582,2.2148563766846405,0.028188004687195796
PP_4911,0.011816130007246376,0.015303872726822362,-4.708728286253893,5.031269466594204e-06
PP_4910,0.013071363514492753,0.012869523441613585,0.3440297304131054,0.7312734147005323
PP_4909,0.053589648442028986,0.057606570564048123,-3.025160989388712,0.002856366946248521
PP_4908,0.01709021592753623,0.01277169361097461,5.499550335162203,1.496889144208348e-07
PP_4907,0.025782143297101448,0.02713047549539986,-1.4822647266784754,0.14017423519323996
PP_4906,0.004011455956521739,0.0037260369922151454,0.9947533646245043,0.321277361278715
PP_4905,0.010039000555555556,0.009110372659498206,1.2972043642026825,0.19685116079233486
PP_4904,0.0075684360072463775,0.007900261755838642,-0.9839231396409885,0.32661021339131346
PP_4903,0.011188934130434784,0.012438965041047419,-2.1428514878967353,0.03356170443255629
PP_4902,0.011732556195652175,0.009335317696390658,3.48271065718238,0.0006406408444025115
PP_4899,,0.0013784550104166664,,
PP_4898,0.02920712186231884,0.02943772319249823,-0.24113829377159193,0.8097460095895294
PP_4897,0.0013987027777777779,0.0015290729826839826,-0.4929480058855527,0.6239632766194083
PP_4896,0.00397453075,0.002949714365906623,2.719459688378254,0.008325819372940975
PP_4895,0.006571071637681159,0.007931253561217268,-3.112334573014695,0.0021741946077804795
PP_4894,0.11710818573188407,0.11505997901273886,0.493639570646224,0.6222149076135526
PP_4893,0.022341533326086953,0.026829818939844305,-5.8799668009389725,2.1325570493218977e-08
PP_4892,0.07330861783333333,0.06958615207572541,1.8887267729816435,0.06075217221304044
PP_4891,0.09117828710144928,0.08571222611181882,2.875942074147718,0.004582492709857121
PP_4890,0.07712414492028986,0.07966073145010616,-1.1469690365962346,0.25312167860179596
PP_4889,0.2153647204637681,0.21866248707572541,-0.6750544107081201,0.5005891963441508
PP_4888,0.05136597107246377,0.029130607256192497,4.342574663233795,2.6134863024013165e-05
PP_4881,0.032810861289855074,0.029589166109695683,3.26334135499396,0.0013457757423179929
PP_4880,0.06099687631884059,0.05396527185987262,3.7680254773674697,0.00022855819957885725
PP_4879,0.021448942376811594,0.025007474597310685,-4.643630242366685,6.947964924212173e-06
PP_4877,0.2925930775,0.3189864843644728,-3.078462332421109,0.00244047707368045
PP_4876,0.23703359575362323,0.2925398636135881,-5.989937486490837,1.065396409112883e-08
PP_4874,0.35233192030434785,0.37615700063552726,-2.547659194429771,0.011788973488231868
PP_4873,0.011135802729729728,0.00974490140031898,1.815524721862532,0.0717958908266362
PP_4871,0.006507001666666667,0.003179961289719626,0.7150659501188577,0.5483714895487041
PP_4870,0.0618095582173913,0.04540176029440906,5.551554922409086,1.2160212388889885e-07
PP_4869,0.09676549749275364,0.10377647368719037,-3.1373117112215687,0.00197575203828007
PP_4868,0.00797434368115942,0.007098092515743757,1.589081378884738,0.11615034444439942
PP_4867,0.147854244,0.13760174077140835,2.5814236834412623,0.01067527421653561
PP_4864,0.007943501711711714,0.00671115847368421,2.177838267572892,0.031144850321923725
PP_4863,0.009540724224637682,0.010506215158527954,-2.091802400012727,0.037735823857737605
PP_4862,0.034474263934782604,0.029743448501769288,5.540764004664942,1.1777125487356523e-07
PP_4860,0.0037171596952380957,0.0030274493731884057,1.6973584415112206,0.09193575493159563
PP_4857,0.002925808882882882,0.0022878122702448215,2.693248837521337,0.007948979663978433
PP_4856,0.009677895733333332,0.008737431314420802,1.049593424391073,0.29643880548646984
PP_4849,0.0009636923333333332,0.0014333100000000001,-1.3293159297160921,0.23703312040627086
PP_4848,0.033825205239130435,0.02925214448903043,4.3327033971817395,2.63742239279743e-05
PP_4846,0.010735078714285714,0.007790720640522876,3.543144361250827,0.000709847929070606
PP_4845,0.009643589333333332,0.009263062366595895,0.7755669209327938,0.4389500817691169
PP_4844,0.005457306270270271,0.0033269647749529186,4.852447074437368,3.5364375760819543e-06
PP_4842,0.007911249955555553,0.007862457253267974,0.07319714135301625,0.9417339736103193
