Protein.Group,Group_with_PP_0815_Mean,Group_without_PP_0815_Mean,T-Statistic,P-Value
PP_5412,0.08432637999999999,0.08595239083870969,-0.5426609288101238,0.6093641686700433
PP_5411,0.031160524666666665,0.031241962827956982,-0.03384700087093463,0.975804472757567
PP_5409,0.015694566,0.02066748282795699,-1.9585113185499883,0.18287779216770048
PP_5395,0.03434083266666666,0.033827121569892475,0.32279854711269673,0.7722817042767129
PP_5392,0.007583231,0.010321293666666667,-1.3346194960757753,0.28900944583797317
PP_5391,0.000477535,0.0009823688387096776,-3.070098412294993,0.004810117394658284
PP_5380,0.0018044563333333334,0.0026799436451612904,-3.124778713134875,0.007270308624257974
PP_5379,0.007137861666666666,0.010518015838709678,-2.8615241131708085,0.02993642268432713
PP_5366,0.0024826116666666668,0.00518332617204301,-4.9686777854080475,0.0006532289425990066
PP_5365,0.026422558333333332,0.026622712483870964,-0.08714623414306118,0.934985923166592
PP_5353,0.009977613333333335,0.012099496440860216,-1.097792218733093,0.38092101982590626
PP_5352,0.03946748,0.040452976258064516,-0.14050023705762343,0.900795670044657
PP_5351,0.000477535,0.0015626987311827955,-5.2724251656327255,2.9403665862406878e-06
PP_5350,0.004986686333333334,0.005741072698924731,-1.834036850507711,0.09466484239266883
PP_5347,0.10779073433333335,0.11677285775268818,-1.7347061748502375,0.14348443733111144
PP_5346,0.09028588833333333,0.09972303576344087,-2.473680360428798,0.04902451046042674
PP_5345,0.0011332786666666667,0.002135373247311828,-1.3529720301814343,0.28744424971805016
PP_5341,0.0009280453333333334,0.004619500989247312,-4.752316391120799,0.0005764814966150385
PP_5340,0.006605468333333333,0.00907502965591398,-0.7851422765212914,0.5058280284131664
PP_5338,0.0021074373333333334,0.010769319107526881,-4.726308863166353,0.00963325169257
PP_5336,0.03948482733333333,0.04305183333333333,-2.0957490934414778,0.14534702846257605
PP_5335,0.03791593466666667,0.03666341078494624,1.4037697367110575,0.24146848374412283
PP_5332,0.011099764,0.011605628032258064,-0.22027525954168606,0.8442141352749174
PP_5329,0.008316195666666667,0.011138003505376342,-3.818417240768771,0.013368632605889774
PP_5326,0.004385786,0.0016925621075268816,0.7006546837319826,0.5549310743940098
PP_5325,0.0050997410000000005,0.0060479702580645165,-3.688806754862116,0.002368861256285859
PP_5324,0.025668929999999996,0.02641718698924731,-0.8068903037600418,0.4934040434301398
PP_5322,0.0018240799999999998,0.0025769211397849465,-2.8607025689448977,0.062299317683377556
PP_5319,0.0022093996666666667,0.001852468548387097,0.26876548766497366,0.8123771962933808
PP_5314,0.008462640333333334,0.008299306408602151,0.24395847814484933,0.8228241501836197
PP_5313,0.014984899333333334,0.01619783751612903,-1.9157692967021,0.06970205857685997
PP_5311,0.016072714,0.018131440623655914,-3.475350147602867,0.005249462230787902
PP_5309,0.021582640333333333,0.021903910376344083,-0.43458818414891903,0.6869467015388215
PP_5306,0.0042137599999999996,0.0037977881075268814,0.2628101363437202,0.8152181814368835
PP_5305,0.001552403,0.003047780967741936,-4.770097133681204,0.00130928685758883
PP_5304,0.03272347466666667,0.0341269086451613,-1.5045083119379854,0.22316359378213949
PP_5303,0.12652847933333333,0.14049231431182796,-3.2097561631453417,0.027222732251566344
PP_5302,0.016984794,0.019279356838709676,-1.1564480455854156,0.3624024372418591
PP_5301,0.04664154833333334,0.04468867460215054,1.2377173288323737,0.3062017074484832
PP_5296,0.008307989333333333,0.009368209860215054,-0.7794938576988657,0.5157523343181609
PP_5295,0.022623572999999998,0.02248797289247312,0.12538690429215768,0.9100404940605562
PP_5294,0.010302872333333333,0.012156911440860212,-1.6195850635852052,0.23694865274873256
PP_5292,0.031947734,0.030981632193548388,2.3035607604703565,0.028160861030253833
PP_5291,0.04824840466666667,0.050502828172043004,-4.169637319936447,0.0017198046681490976
PP_5288,0.016007597333333335,0.0121123058172043,3.522113707362122,0.03136046475533632
PP_5286,0.026842596333333333,0.02669544641935484,0.13606343441034807,0.8992222581774574
PP_5285,0.015098518333333333,0.016238305387096776,-0.28185689179566376,0.8037598633853893
PP_5283,0.020445898,0.022146251903225812,-1.8588076669275104,0.14452374698581466
PP_5282,0.26190184499999997,0.2498882079462366,2.4287017609763764,0.027004414095297448
PP_5281,0.07463247899999999,0.0804049097204301,-0.9387010452373277,0.4411241186352556
PP_5278,0.02785335933333333,0.028808323698924734,-0.25181826491768655,0.8232184216949994
PP_5273,0.005691513666666666,0.006775282913978496,-0.5825544384803317,0.6164048905155622
PP_5271,0.006136007,0.00660934805376344,-0.15843468039071942,0.8882460975776811
PP_5270,0.009436448,0.008624603537634409,0.5134493038465487,0.6406826598368247
PP_5269,0.002154366333333333,0.00300679994623656,-1.6414812944017214,0.14268065806774108
PP_5267,0.0023222516666666668,0.0023957049677419354,-0.17416394163441604,0.8703378710406561
PP_5265,0.03071653666666667,0.028970362623655915,0.9392048241177243,0.4389712159042006
PP_5258,0.0022081696666666666,0.001505192440860215,0.3959200980256946,0.7298892983092338
PP_5234,0.4096780713333334,0.42701301696774197,-1.0455757915234993,0.3851038181805663
PP_5233,0.05369037066666666,0.05394598302150538,-0.08259988449776626,0.9409138493072937
PP_5231,0.021954294333333332,0.019871417580645163,2.1653036461346664,0.12102318563816503
PP_5229,0.012326512666666666,0.01429100577419355,-0.7147119714495352,0.5456713750879285
PP_5228,0.017449994333333333,0.01740434410752688,0.06230748969220053,0.9554351614314696
PP_5227,0.03356884833333334,0.03254501900000001,2.5788295741663547,0.029578102765922504
PP_5223,0.010173049333333335,0.009978909860215053,0.3125735653611477,0.779363296476226
PP_5220,0.025205494999999998,0.025915898376344084,-0.3903168662349201,0.7304974087432486
PP_5217,0.036373702333333334,0.03391211950537634,2.874054613357513,0.012358617359359635
PP_5216,0.021804142666666665,0.021068439860215053,0.9285477666522044,0.4324000374362173
PP_5215,0.08315067766666666,0.09072896331182793,-4.4121283512048874,4.349686699974044e-05
PP_5214,0.11456516933333333,0.10960124480645161,1.3599223560992808,0.2949790556294921
PP_5213,0.011506327333333335,0.023029293763440862,-2.7708825249824103,0.09753378926465826
PP_5212,0.005631253,0.0065657885483870965,-1.6629482675427143,0.14945475915413703
PP_5206,0.015790328333333332,0.013473334301075272,0.895249590841271,0.4607309549853824
PP_5202,0.003884220666666667,0.004211181612903226,-0.28269267402012477,0.8029901658817619
PP_5201,0.024055796666666667,0.025563616870967743,-0.1869506295995699,0.8686155274316175
PP_5200,0.008710567666666667,0.010902029849462366,-2.0520903822695975,0.16190714136479759
PP_5199,0.0038174,0.0036657689462365594,0.09030200496923857,0.9359587801649139
PP_5197,0.006007424,0.007409340408602151,-3.8387918172015234,0.0005301868178029834
PP_5194,0.012086372666666666,0.012411994913978493,-0.2727439499582221,0.8087450004416135
PP_5193,0.015086153666666666,0.019587382505376342,-1.2563959816249932,0.3243161703486682
PP_5192,0.006786844333333333,0.009843288075268818,-1.0360547701896023,0.4012554892239406
PP_5187,0.03141580766666666,0.03339219539784946,-1.521772999977978,0.25257751097194714
PP_5186,0.005743089666666666,0.0061769296559139805,-1.3565239566830167,0.198402338317319
PP_5184,0.02563874166666667,0.02484112902150538,0.4757111140390724,0.6787903472276864
PP_5183,0.04155712566666667,0.038102477698924726,1.9762066189802572,0.14961121357965682
PP_5182,0.015101898666666667,0.01399148993548387,0.3840599024830993,0.7361291591535264
PP_5181,0.092154864,0.12620997402150536,-2.9416487650974292,0.08522800397506256
PP_5180,0.033246191,0.040379245483870965,-7.832066332937928,2.5319357150573303e-07
PP_5179,0.04282956933333334,0.04705871191397849,-1.9570096044636658,0.1654002029979306
PP_5177,0.007874492333333333,0.00838736241935484,-0.15925151536096038,0.887702455289436
PP_5174,0.004120734333333333,0.0021363097849462363,1.0314366235268466,0.407338984802104
PP_5171,0.010636131333333333,0.012121968139784948,-2.061191387286791,0.07260983652659513
PP_5168,0.020642126666666667,0.021064523376344083,-0.5795923937335744,0.5858766907643436
PP_5165,0.007336233,0.008455962602150537,-1.5151146905586041,0.2498005676973391
PP_5156,0.024156433,0.029586919494623654,-3.1472370468975526,0.009866754605957845
PP_5155,0.14038999166666666,0.1367529625806452,0.874253415801763,0.44212018099114736
PP_5154,0.008837059999999999,0.008933109440860214,-0.018663886823971684,0.9867577286809333
PP_5153,0.01873804866666667,0.017889005956989248,0.6756275318795396,0.5577848943036954
PP_5150,0.025359395666666663,0.02547636367741935,-0.3218869444210499,0.7540308357945695
PP_5149,0.022362514333333333,0.021576546666666665,0.9101477420473927,0.4258691400987536
PP_5145,0.051739430333333336,0.051551064827956995,0.10245883334785022,0.9198934068204113
PP_5141,0.011194760333333333,0.011894041784946241,-0.25583976210818293,0.8213384952959472
PP_5139,0.0005389473333333334,0.001699938817204301,-5.447506707521511,4.407098260552487e-05
PP_5132,0.0034036783333333334,0.0030482646021505375,0.4336605204935997,0.7016698656430053
PP_5128,0.12370380000000002,0.1172452680645161,2.4475661824184076,0.09973090036363379
PP_5127,0.03225661566666666,0.034950291784946234,-4.519453402000861,6.784986654049499e-05
PP_5126,0.0019406256666666668,0.0022691436021505373,-0.4168812795313917,0.715062199075944
PP_5125,0.004034380333333334,0.004989631451612903,-0.9163586838330688,0.44826021856846443
PP_5123,0.04641614166666667,0.04996673876344085,-4.7729185406271055,8.211984059655711e-05
PP_5120,0.002330074,0.0031418642580645167,-1.2741375018296344,0.30628354014467996
PP_5118,0.04776359933333333,0.04615765547311828,1.156679510347342,0.3255845771750643
PP_5113,0.000477535,0.0018901210215053763,-7.738164736299018,3.05959102287018e-09
PP_5112,0.012464923000000001,0.012126049978494624,0.7391021564236385,0.4896242466670916
PP_5111,0.03939361733333333,0.039224243838709684,0.37231178444092444,0.7323919074998028
PP_5110,0.011046462333333333,0.014443000096774196,-1.0987310373471635,0.37945377518059153
PP_5109,0.006025701666666667,0.006448727741935482,-0.409332740675963,0.7193759783762141
PP_5104,0.03402689466666667,0.033718911236559145,0.18190225462628248,0.8713522875548151
PP_5103,0.021058851,0.019744649086021505,3.476011227948891,0.025116393538959354
PP_5100,0.011114421,0.011077812150537636,0.10994195505656972,0.9179559199238241
PP_5097,0.011639131666666669,0.012490216225806452,-0.5219541023583639,0.652006000942673
PP_5095,0.037808899,0.04084864616129032,-2.0787620543720604,0.15160850783799193
PP_5094,0.000635515,0.001077046870967742,-2.606444452503751,0.013211000925448368
PP_5090,0.006614971999999999,0.006152960118279571,0.22685684956727517,0.8404654796395097
PP_5089,0.06753261666666667,0.06720275667741936,0.4057893187748447,0.7165452555815613
PP_5085,0.25093458566666665,0.2649232083548388,-1.0746075370018364,0.38446467661007183
PP_5084,0.012079338333333333,0.01229941159139785,-0.22172469881177345,0.8440043500030672
PP_5079,0.00656368,0.006120883032258063,0.14628688444995924,0.8966922629559521
PP_5078,0.031807886333333334,0.03774605382795699,-1.1849157986953778,0.3567102223204299
PP_5077,0.03317958099999999,0.03579045383870967,-2.1122679768720967,0.14649808991659186
PP_5076,0.09819558233333332,0.0912243131075269,1.7423134290927267,0.2086940482155151
PP_5075,0.06825091500000001,0.06217202327956988,2.2857216401016625,0.12470400602543529
PP_5074,0.029260872999999996,0.03504415878494624,-1.660020490658963,0.2350026001192521
PP_5069,0.005388904666666666,0.007256788440860216,-2.6432578198359096,0.03252714307907484
PP_5068,0.003066882333333333,0.0027107815591397855,0.34768645000986953,0.7594568998099692
PP_5066,0.0011724226666666665,0.0023474732688172043,-1.646865635310584,0.1816206601449751
PP_5064,0.021110614666666666,0.025608892258064512,-2.0666397518323563,0.11064426614553245
PP_5063,0.009333556333333333,0.01812051255913978,-3.3748995566132067,0.02877887955346741
PP_5058,0.033292417666666664,0.03447422266666667,-1.878513513531828,0.11310351527446359
PP_5057,0.000477535,0.0017296994838709677,-3.046439149484762,0.003017374004976534
PP_5056,0.06302429066666666,0.056438793548387094,1.6342251299727297,0.21025498608540025
PP_5055,0.035493793,0.045078323870967746,-1.6521627772292429,0.23438783664222437
PP_5053,0.11111589966666667,0.1151220299892473,-1.76149793800219,0.13326862639230663
PP_5048,0.05151221066666667,0.0501345780860215,0.6498445727973967,0.5699082369106233
PP_5047,0.03494303466666667,0.034704947354838714,0.32461267492633644,0.7601598320081215
PP_5046,0.45046593100000004,0.4707122645698926,-2.1217943494233213,0.13490859840445765
PP_5045,0.005737055666666667,0.0069086254838709674,-0.8723343167609693,0.47024434162870565
PP_5044,0.15951754466666668,0.15397945000000002,1.2337826848361086,0.3061180482653453
PP_5041,0.044635366,0.03960672420430107,1.326116284153585,0.28958255212864886
PP_5040,0.08480894633333334,0.0767396734623656,5.924892914118918,0.003494410690793764
PP_5039,0.012520258666666667,0.013330838838709681,-1.0432050732609361,0.3850614164416537
PP_5035,0.002611716333333333,0.0036558616881720435,-0.8448254852766657,0.4809130391472259
PP_5028,0.028229683333333328,0.028752561946236554,-0.11355150788957614,0.9185875011008101
PP_5026,0.035635209,0.03894818332258064,-0.7800546719595484,0.5136783100993639
PP_5025,0.011084080333333335,0.009125801881720429,3.0680381339891016,0.07447555111238909
PP_5024,0.036857245000000004,0.041204373258064524,-1.7014449787176522,0.2139609428491624
PP_5023,0.004941898,0.005680391279569894,-0.8654426082167049,0.47056561274585773
PP_5020,0.011333448666666667,0.012352143505376344,-0.3618995729366736,0.7503983084848322
PP_5014,0.02161088133333333,0.021786759440860216,-0.28166573976892717,0.7974744170215706
PP_5012,0.002216497,0.002443428505376344,-1.548173516645841,0.15878348284437085
PP_5011,0.020421511,0.028576225118279567,-2.472850845861858,0.11868210941843024
PP_5007,0.040947238,0.04418771439784946,-1.8189787490503733,0.14533635979037185
PP_5001,0.19775634566666667,0.19210431920430102,2.0066895921972634,0.10205918260309663
PP_5000,0.103589584,0.0977360034408602,0.982877146524944,0.41432779273029063
PP_4999,0.028863678666666667,0.0380306896344086,-2.056142188576783,0.1718221916314447
PP_4998,0.03916310333333334,0.04817142225806451,-1.2520035613405887,0.3352136691895254
PP_4997,0.04488915133333334,0.04498091262365591,-0.04953607165403192,0.9644297725363095
PP_4993,0.030028761666666667,0.03012248005376344,-0.055554742500851524,0.9601130447150037
PP_4991,0.005882196,0.007303974634408603,-3.2007105115979173,0.0018705056913659176
PP_4989,0.004419180666666667,0.004334399225806452,0.38670683273305057,0.7036572298802322
PP_4988,0.0016878023333333336,0.002974719720430107,-2.0786443121020914,0.14586439683894015
PP_4987,0.0015777096666666666,0.0015859737096774193,-0.014104040020696354,0.9898039651074533
PP_4985,0.000477535,0.001175571741935484,-5.039484945198794,0.00013834463756927774
PP_4984,0.007132391333333332,0.0063996733978494615,0.544632718539705,0.6376271213401754
PP_4983,0.000477535,0.00111289111827957,-5.040160825381335,0.0003949652749072615
PP_4981,0.01651971266666667,0.019420696817204302,-0.8865232103356001,0.4614224096322412
PP_4980,0.061300096666666665,0.05927520478494624,1.750062086543772,0.08888896336546571
PP_4977,0.014425263666666667,0.015500397741935486,-1.1803003711005717,0.34390540983847395
PP_4975,0.09085696633333333,0.11415866064516131,-2.2724047541308523,0.06568331393675306
PP_4969,0.002277706,0.003741455741935483,-1.3994804855947507,0.26906454261038504
PP_4967,0.05480557133333334,0.058465523,-2.575764255596911,0.0188183068234857
PP_4965,0.12329089199999999,0.12167699410752685,0.5412822284970811,0.6324199171166548
PP_4964,0.0036881329999999997,0.0029564368172043014,0.27434605948808866,0.8092767010486366
PP_4963,0.085314988,0.08774928169892472,-1.2059694047920504,0.32538710123468356
PP_4960,0.187044832,0.19007099239784947,-1.7431302119404852,0.09578581861734063
PP_4959,0.0029946866666666666,0.004394765903225807,-0.5342955007732109,0.6425597510246862
PP_4954,0.006438765666666666,0.0064718354301075256,-0.006528153260601466,0.9953703777024236
PP_4952,0.008104585999999999,0.010067341688172046,-2.706607235319724,0.09283070979207445
PP_4950,0.010477727999999999,0.011157685451612904,-0.27906958940352417,0.8050859667496385
PP_4949,0.004755767333333333,0.0035509319247311825,0.7218493286350224,0.5421982894914021
PP_4947,0.028433864,0.02709518106451613,0.21155458441356326,0.8511560925818907
PP_4945,0.0028649409999999998,0.0031552224731182794,-0.32115435746845655,0.7762510860174135
PP_4944,0.04391534266666666,0.03610061017204301,5.716699356023161,9.20775828847059e-06
PP_4943,0.0018790653333333335,0.002732809182795699,-2.9736395746399125,0.0491654142939239
PP_4940,0.005059057333333333,0.006180516602150538,-0.8673358224353747,0.47154452871001246
PP_4939,0.009656918333333334,0.009996609193548387,-0.31615010186751114,0.7799564242281983
PP_4938,0.004160408333333333,0.0024190131720430103,0.9269052923342703,0.4490633267041613
PP_4937,0.012952235,0.014474478021505378,-2.558671738171732,0.1016564272276322
PP_4935,0.006638057,0.007831267494623656,-1.9968731936974176,0.12952438341988268
PP_4934,0.041930315,0.06002125292473118,-0.8732848295763596,0.4741332494073532
PP_4932,0.006252639333333334,0.0037777988279569896,0.6458372488198376,0.5831071761771692
PP_4931,0.0167308,0.01850321339784947,-0.6631981620851432,0.572070310292031
PP_4928,0.006141569333333333,0.006761012602150538,-0.769049781849363,0.5140308621346404
PP_4923,0.0036245910000000004,0.006686871526881721,-2.7143512113695922,0.06863346835751921
PP_4922,0.060965250666666665,0.055898116107526874,2.8684652130964334,0.015539679138560778
PP_4919,0.02504136833333333,0.02577618506451613,-0.33398208971663973,0.7673117205429132
PP_4916,0.0010380993333333332,0.0017855142258064519,-1.523697497831663,0.2559920100543348
PP_4915,0.012819929666666667,0.015042252387096772,-2.5201651895193913,0.11614907548642897
PP_4912,0.019940609,0.018379901655913976,3.3615039312662214,0.02242701892710201
PP_4911,0.013553424666666666,0.011524680397849459,2.4444823988730273,0.09634432693337379
PP_4910,0.012806434666666667,0.013610894322580645,-0.49949136080478934,0.6645300949819359
PP_4909,0.09051003266666667,0.08932939804301077,0.6831159803853298,0.5482090420543108
PP_4908,0.0060530313333333335,0.00938703911827957,-1.2032749318970388,0.3487026012109911
PP_4907,0.01898686466666667,0.02573207088172043,-1.5318165420315213,0.26017369148412534
PP_4906,0.003950642333333333,0.002737696032258065,1.7740774038978895,0.19992355055891456
PP_4905,0.0051077936666666665,0.00742378717204301,-0.8127449810986241,0.49502701002665106
PP_4904,0.008863023,0.010525568258064517,-2.816698632982523,0.06724614110971763
PP_4903,0.010433700999999998,0.010303503903225807,0.09350692908109437,0.9323572806081324
PP_4902,0.016253634333333333,0.014888803569892473,0.7611735253762031,0.5064451163910575
PP_4898,0.013765149333333332,0.02092298183870968,-1.9375575095064645,0.17939263227980812
PP_4895,0.005605166666666667,0.00604775610752688,-0.12097150755358012,0.9145378601492355
PP_4894,0.189789628,0.19356402511827955,-1.3249388493181016,0.2584873664382055
PP_4893,0.027304729333333333,0.026721421344086022,1.15451603542108,0.2952956025616285
PP_4892,0.060195245,0.06159587888172044,-1.5142089035205226,0.16683712035150308
PP_4891,0.08021263566666666,0.0800129313763441,0.10065920129804547,0.9263683019285034
PP_4890,0.06374152266666666,0.06583673413978494,-1.5474523525735238,0.22380344600143695
PP_4889,0.25880916433333334,0.2516399226774194,0.8275791026781977,0.48884981619095447
PP_4888,0.010673070666666668,0.03529925150537635,-4.51620119895495,1.8277316218152227e-05
PP_4881,0.03247023100000001,0.034358130462365584,-2.8146210817472883,0.011393604169093486
PP_4880,0.047879535333333334,0.05057430094623656,-2.6419463580645752,0.07515955181243579
PP_4879,0.025013482,0.028588174516129036,-1.3004047846585993,0.31812189411292263
PP_4877,0.45063185,0.41669825220430107,3.2816912997268797,0.029907082065735485
PP_4876,0.39654881066666664,0.3707368855268817,2.5470975005846617,0.050043994816032875
PP_4874,0.39588514066666664,0.3864879281505376,0.6235162551766584,0.5828376557701495
PP_4873,0.002997554666666667,0.00603085265591398,-1.1750979137908881,0.3571708432247358
PP_4870,0.038884194000000004,0.03656710387096774,1.272460372129289,0.22630078637115414
PP_4869,0.09301323066666667,0.09903314451612905,-2.199701934648436,0.08113494303051569
PP_4868,0.007630011666666666,0.007055414655913978,0.7506604260192556,0.521755773196698
PP_4867,0.142320233,0.16970907707526883,-3.718416547892516,0.01998369366794017
PP_4864,0.004688237333333334,0.0058513371397849465,-1.275143213343424,0.28264105450674987
PP_4863,0.007116818,0.006753302526881721,0.7162769179268825,0.48050402370893097
PP_4862,0.025750451999999997,0.03178332337634409,-4.348225149798975,0.006667094469818303
PP_4857,0.000477535,0.0009886111075268818,-2.8727794150692203,0.006926713348578904
PP_4856,0.0038906303333333335,0.0034478506021505375,1.2413414662696711,0.31250631293791453
PP_4849,0.000477535,0.0011134867204301078,-4.334399080314994,0.0003684996273692658
PP_4848,0.025445473666666666,0.03317984183870968,-1.414284705570374,0.28924075159352536
PP_4846,0.0013323286666666668,0.005948667924731183,-5.129074011661773,6.891766250060063e-06
PP_4845,0.0009343596666666667,0.004529153344086021,-7.780441152815056,0.0008366016856513877
PP_4844,0.000477535,0.001481509451612903,-5.764323875632795,2.0697670569394434e-06
PP_4841,0.053048347333333336,0.0627333216451613,-1.600982891182975,0.23470556070344453
PP_4823,0.031070597000000002,0.04051223407526882,-1.8828970638974987,0.1943047612416878
PP_4822,0.06744856566666667,0.07196234689247312,-3.7280751732533477,0.012675905093528126
PP_4819,0.0029722156666666666,0.005931791440860216,-1.7729455817468969,0.20815202112099754
PP_4818,0.014224669666666667,0.01471036010752688,-1.6821863581437313,0.18002276420495902
PP_4817,0.007265131666666667,0.01129760264516129,-3.8078395234738434,0.0005106524621033085
PP_4811,0.030290832,0.028532207365591394,0.7929748294306819,0.49621839551421865
PP_4810,0.000477535,0.001409079860215054,-6.146975758686175,4.341345387054208e-06
PP_4809,0.03417850866666667,0.03408715854838709,0.023020486357540556,0.9836271903340386
PP_4805,0.0029592046666666668,0.005356929247311828,-6.873678020509263,2.8567863040506526e-08
PP_4803,0.11059500733333334,0.1094640858172043,0.3152875824090932,0.7804564174406281
PP_4802,0.06357417566666666,0.06776390837634408,-1.2687067690186407,0.28038723219623424
PP_4801,0.017222487666666668,0.017690664784946235,-0.09387518780954637,0.9332862842784156
PP_4800,0.019128843666666666,0.01568677564516129,4.402616195909817,0.001187004461413493
PP_4799,0.012610827,0.011510741505376345,1.8880378158274613,0.1049550954698336
PP_4798,0.026347524333333334,0.02640967330107527,-0.016406907102946264,0.9883039913497564
PP_4795,0.08598021466666667,0.08541245390322581,0.834919081108344,0.4142078831336117
PP_4794,0.09877161333333334,0.09192448927956991,2.4895256553561436,0.10841203169212092
PP_4790,0.016927463666666667,0.018736584161290322,-1.644376230865255,0.18179740807700276
PP_4789,0.02746296366666667,0.027716264483870965,-0.2865415804847712,0.7951120340468326
PP_4788,0.0024820966666666664,0.010293825387096774,-5.756041032888903,0.0016722313625570297
PP_4787,0.02338551833333333,0.023645104860215052,-0.20210692078971257,0.8572384446024724
PP_4785,0.000938468,0.0014481963978494623,-0.9769959125216493,0.41926373274413914
PP_4784,0.038008965666666665,0.04384350176344086,-1.0212881882658276,0.41034219084344026
PP_4783,0.009917885,0.01165462641935484,-0.670545472005363,0.5682483557342245
PP_4782,0.020866216000000003,0.02180847678494624,-1.121544710724456,0.3634006232035679
PP_4779,0.03903373400000001,0.034526760537634406,2.3486827812165414,0.12064622586563073
PP_4776,0.022957924666666667,0.025461654602150535,-1.3239180354879545,0.3037577324682279
PP_4775,0.0007745013333333334,0.0013333449892473119,-2.5449514937455815,0.019366802821078416
PP_4770,0.03054940366666667,0.023261325956989255,2.5578361213698417,0.11223281081512186
PP_4766,0.01762316133333333,0.01883264906451613,-1.52585152889495,0.24044125646106693
PP_4762,0.005912263333333333,0.007772905870967742,-0.9781962314761984,0.4241155448793597
PP_4760,0.009231079333333335,0.012044502107526878,-4.350379512754236,0.011015662219424413
PP_4741,0.021089642333333335,0.023566031967741933,-0.711629341892902,0.5478677594068174
PP_4740,0.016746908666666668,0.012688825150537634,2.7307960891329,0.08124559043194701
PP_4738,0.011918456666666665,0.012011693494623653,-0.015738308459482934,0.9888011563280721
PP_4733,0.017705442666666668,0.018458205161290323,-0.44513967668017745,0.6979527858890877
PP_4731,0.029530388333333334,0.03020975705376344,-0.48363403968559276,0.6734123647827517
PP_4730,0.11093577333333333,0.11094119788172044,-0.003174401581658382,0.9975926316702672
PP_4729,0.053800766,0.036275275301075265,3.854020600336457,0.029665264981940567
PP_4728,0.10525044,0.09904503518279571,0.9407486236333363,0.4250309896227765
