Line Name,Measurement Type,Time,Value,Units
PP_0814_PP_5288-R1,Optical Density,0.01138888888888889,3.52,n/a
PP_0814_PP_5288-R1,Optical Density,0.17777777777777778,3.85,n/a
PP_0814_PP_5288-R1,Optical Density,0.34444444444444444,3.95,n/a
PP_0814_PP_5288-R1,Optical Density,0.5111111111111111,3.97,n/a
PP_0814_PP_5288-R1,Optical Density,0.6777777777777778,3.86,n/a
PP_0814_PP_5288-R1,Optical Density,0.8444444444444444,3.84,n/a
PP_0814_PP_5288-R1,Optical Density,1.011111111111111,3.67,n/a
PP_0814_PP_5288-R1,Optical Density,1.1777777777777778,3.81,n/a
PP_0814_PP_5288-R1,Optical Density,1.3444444444444446,3.76,n/a
PP_0814_PP_5288-R1,Optical Density,1.511111111111111,3.81,n/a
PP_0814_PP_5288-R1,Optical Density,1.6777777777777778,3.8,n/a
PP_0814_PP_5288-R1,Optical Density,1.8444444444444446,3.91,n/a
PP_0814_PP_5288-R1,Optical Density,2.011111111111111,3.9,n/a
PP_0814_PP_5288-R1,Optical Density,2.1777777777777776,3.9,n/a
PP_0814_PP_5288-R1,Optical Density,2.3444444444444446,3.97,n/a
PP_0814_PP_5288-R1,Optical Density,2.511111111111111,3.94,n/a
PP_0814_PP_5288-R1,Optical Density,2.6777777777777776,3.91,n/a
PP_0814_PP_5288-R1,Optical Density,2.8444444444444446,3.9,n/a
PP_0814_PP_5288-R1,Optical Density,3.011111111111111,4.0,n/a
PP_0814_PP_5288-R1,Optical Density,3.1777777777777776,3.94,n/a
PP_0814_PP_5288-R1,Optical Density,3.3444444444444446,3.98,n/a
PP_0814_PP_5288-R1,Optical Density,3.511111111111111,3.92,n/a
PP_0814_PP_5288-R1,Optical Density,3.6777777777777776,4.02,n/a
PP_0814_PP_5288-R1,Optical Density,3.8444444444444446,3.96,n/a
PP_0814_PP_5288-R1,Optical Density,4.011111111111111,4.02,n/a
PP_0814_PP_5288-R1,Optical Density,4.177777777777778,4.17,n/a
PP_0814_PP_5288-R1,Optical Density,4.344444444444444,4.05,n/a
PP_0814_PP_5288-R1,Optical Density,4.511111111111111,4.15,n/a
PP_0814_PP_5288-R1,Optical Density,4.677777777777778,4.17,n/a
PP_0814_PP_5288-R1,Optical Density,4.844444444444444,4.18,n/a
PP_0814_PP_5288-R1,Optical Density,5.011111111111111,4.31,n/a
PP_0814_PP_5288-R1,Optical Density,5.177777777777778,4.21,n/a
PP_0814_PP_5288-R1,Optical Density,5.344444444444444,4.27,n/a
PP_0814_PP_5288-R1,Optical Density,5.511111111111111,4.24,n/a
PP_0814_PP_5288-R1,Optical Density,5.677777777777778,4.23,n/a
PP_0814_PP_5288-R1,Optical Density,5.844444444444444,4.28,n/a
PP_0814_PP_5288-R1,Optical Density,6.011111111111111,4.22,n/a
PP_0814_PP_5288-R1,Optical Density,6.177777777777778,4.41,n/a
PP_0814_PP_5288-R1,Optical Density,6.344444444444444,4.43,n/a
PP_0814_PP_5288-R1,Optical Density,6.511111111111111,4.5,n/a
PP_0814_PP_5288-R1,Optical Density,6.677777777777778,4.62,n/a
PP_0814_PP_5288-R1,Optical Density,6.844444444444444,4.78,n/a
PP_0814_PP_5288-R1,Optical Density,7.011111111111111,4.54,n/a
PP_0814_PP_5288-R1,Optical Density,7.177777777777778,4.81,n/a
PP_0814_PP_5288-R1,Optical Density,7.344444444444444,5.01,n/a
PP_0814_PP_5288-R1,Optical Density,7.511111111111111,4.81,n/a
PP_0814_PP_5288-R1,Optical Density,7.677777777777778,4.9,n/a
PP_0814_PP_5288-R1,Optical Density,7.844444444444444,4.91,n/a
PP_0814_PP_5288-R1,Optical Density,8.069166666666666,4.73,n/a
PP_0814_PP_5288-R1,Optical Density,8.235833333333334,4.82,n/a
PP_0814_PP_5288-R1,Optical Density,8.4025,4.81,n/a
PP_0814_PP_5288-R1,Optical Density,8.569166666666666,5.04,n/a
PP_0814_PP_5288-R1,Optical Density,8.735833333333334,4.95,n/a
PP_0814_PP_5288-R1,Optical Density,8.9025,5.14,n/a
PP_0814_PP_5288-R1,Optical Density,9.069166666666666,5.39,n/a
PP_0814_PP_5288-R1,Optical Density,9.235833333333334,5.64,n/a
PP_0814_PP_5288-R1,Optical Density,9.4025,5.4,n/a
PP_0814_PP_5288-R1,Optical Density,9.569166666666666,5.52,n/a
PP_0814_PP_5288-R1,Optical Density,9.735833333333334,5.61,n/a
PP_0814_PP_5288-R1,Optical Density,9.9025,5.83,n/a
PP_0814_PP_5288-R1,Optical Density,10.069166666666666,5.81,n/a
PP_0814_PP_5288-R1,Optical Density,10.235833333333334,5.9,n/a
PP_0814_PP_5288-R1,Optical Density,10.4025,6.02,n/a
PP_0814_PP_5288-R1,Optical Density,10.569166666666666,5.87,n/a
PP_0814_PP_5288-R1,Optical Density,10.735833333333334,6.03,n/a
PP_0814_PP_5288-R1,Optical Density,10.9025,6.14,n/a
PP_0814_PP_5288-R1,Optical Density,11.069166666666666,6.39,n/a
PP_0814_PP_5288-R1,Optical Density,11.235833333333334,6.52,n/a
PP_0814_PP_5288-R1,Optical Density,11.4025,6.87,n/a
PP_0814_PP_5288-R1,Optical Density,11.569166666666666,6.93,n/a
PP_0814_PP_5288-R1,Optical Density,11.735833333333334,7.23,n/a
PP_0814_PP_5288-R1,Optical Density,11.9025,7.53,n/a
PP_0814_PP_5288-R1,Optical Density,12.069166666666666,7.53,n/a
PP_0814_PP_5288-R1,Optical Density,12.235833333333334,7.93,n/a
PP_0814_PP_5288-R1,Optical Density,12.4025,8.11,n/a
PP_0814_PP_5288-R1,Optical Density,12.569166666666666,8.28,n/a
PP_0814_PP_5288-R1,Optical Density,12.735833333333334,8.42,n/a
PP_0814_PP_5288-R1,Optical Density,12.9025,8.78,n/a
PP_0814_PP_5288-R1,Optical Density,13.069166666666666,8.86,n/a
PP_0814_PP_5288-R1,Optical Density,13.235833333333334,8.99,n/a
PP_0814_PP_5288-R1,Optical Density,13.4025,8.96,n/a
PP_0814_PP_5288-R1,Optical Density,13.569166666666666,9.33,n/a
PP_0814_PP_5288-R1,Optical Density,13.735833333333334,9.48,n/a
PP_0814_PP_5288-R1,Optical Density,13.9025,9.62,n/a
PP_0814_PP_5288-R1,Optical Density,14.069166666666666,10.15,n/a
PP_0814_PP_5288-R1,Optical Density,14.235833333333334,9.9,n/a
PP_0814_PP_5288-R1,Optical Density,14.4025,9.9,n/a
