gene_id
PP_2454
PP_1436
PP_4628
PP_3558
PP_4377
PP_0134
PP_0504
PP_5270
PP_3602
PP_0560
PP_1440
PP_2052
PP_0988
PP_1523
PP_2432
PP_1617
PP_3211
PP_1867
PP_5338
PP_2318
PP_1206
PP_3102
PP_5157
PP_5249
PP_4375
PP_1743
PP_2492
PP_1602
PP_0920
PP_3720
PP_0245
PP_0002
PP_3497
PP_1082
PP_5345
PP_2089
Q88RW7
PP_0201
PP_4189
PP_4188
PP_3705
PP_1016
PP_4733
PP_1641
PP_0574
PP_4109
PP_4858
PP_2147
PP_0168
PP_1099
PP_4362
PP_4402
PP_4404
PP_4981
PP_0283
PP_4588
PP_3212
PP_0458
PP_1461
PP_4881
PP_4810
PP_0227
PP_4003
PP_1403
PP_3924
PP_1389
PP_5401
PP_0238
PP_3417
PP_4403
PP_1315
PP_4827
PP_4281
PP_2053
PP_1892
PP_0465
PP_4187
PP_4800
PP_1911
PP_0885
PP_1289
PP_4115
PP_5223
PP_1056
PP_3209
PP_2936
PP_0824
PP_0282
PP_5024
PP_0469
PP_3762
PP_0459
PP_4185
PP_4722
PP_0787
PP_3806
PP_0480
PP_0464
PP_4364
PP_1209
PP_0688
PP_4487
PP_2458
PP_0466
PP_0482
PP_1012
PP_0444
PP_0446
PP_5281
PP_0029
PP_0127
PP_4583
PP_1987
PP_5282
PP_0454
PP_2223
PP_1465
PP_0443
PP_4841
PP_5313
PP_0721
PP_0472
PP_1506
PP_0455
PP_0461
PP_0689
PP_4922
PP_1323
PP_0470
PP_0456
PP_4131
PP_0457
PP_0462
PP_1826
PP_1142
PP_1137
PP_5269
PP_1296
PP_2311
PP_1138
PP_4125
PP_0473
PP_5389
PP_2468
PP_4874
