Line Name,Measurement Type,Value,Time,Units
PP_0812-0,sp|Q88D65,42185.7,24,counts
PP_0812-0,sp|Q88DJ7,42185.7,24,counts
PP_0812-0,sp|Q88DK4,42185.7,24,counts
PP_0812-0,sp|Q88DN9,42185.7,24,counts
PP_0812-0,sp|Q88DX0,42185.7,24,counts
PP_0812-0,sp|Q88E37,42185.7,24,counts
PP_0812-0,sp|Q88E73,42185.7,24,counts
PP_0812-0,sp|Q88E76,42185.7,24,counts
PP_0812-0,sp|Q88E87,42185.7,24,counts
PP_0812-0,sp|Q88EA5,42185.7,24,counts
PP_0812-0,sp|Q88EF2,42185.7,24,counts
PP_0812-0,sp|Q88EG8,42185.7,24,counts
PP_0812-0,sp|Q88EI1,42185.7,24,counts
PP_0812-0,sp|Q88EU4,42185.7,24,counts
PP_0812-0,sp|Q88EZ2,42185.7,24,counts
PP_0812-0,sp|Q88F03,42185.7,24,counts
PP_0812-0,sp|Q88FF1,42185.7,24,counts
PP_0812-0,sp|Q88FF4,42185.7,24,counts
PP_0812-0,sp|Q88FG5,42185.7,24,counts
PP_0812-0,sp|Q88FI2,42185.7,24,counts
PP_0812-0,sp|Q88FJ6,42185.7,24,counts
PP_0812-0,sp|Q88FJ8,42185.7,24,counts
PP_0812-0,sp|Q88FT5,42185.7,24,counts
PP_0812-0,sp|Q88FT7,42185.7,24,counts
PP_0812-0,sp|Q88G30,42185.7,24,counts
PP_0812-0,sp|Q88G97,42185.7,24,counts
PP_0812-0,sp|Q88GD8,42185.7,24,counts
PP_0812-0,sp|Q88GI4,42185.7,24,counts
PP_0812-0,sp|Q88GK1,42185.7,24,counts
PP_0812-0,sp|Q88GQ3,42185.7,24,counts
PP_0812-0,sp|Q88GQ5,42185.7,24,counts
PP_0812-0,sp|Q88GS4,42185.7,24,counts
PP_0812-0,sp|Q88GU4,42185.7,24,counts
PP_0812-0,sp|Q88H30,42185.7,24,counts
PP_0812-0,sp|Q88H31,42185.7,24,counts
PP_0812-0,sp|Q88H61,42185.7,24,counts
PP_0812-0,sp|Q88HC5,42185.7,24,counts
PP_0812-0,sp|Q88HR5,42185.7,24,counts
PP_0812-0,sp|Q88HY3,42185.7,24,counts
PP_0812-0,sp|Q88I10,42185.7,24,counts
PP_0812-0,sp|Q88I63,42185.7,24,counts
PP_0812-0,sp|Q88I78,42185.7,24,counts
PP_0812-0,sp|Q88IA2,42185.7,24,counts
PP_0812-0,sp|Q88IC1,42185.7,24,counts
PP_0812-0,sp|Q88IH5,42185.7,24,counts
PP_0812-0,sp|Q88IQ8,42185.7,24,counts
PP_0812-0,sp|Q88IT5,42185.7,24,counts
PP_0812-0,sp|Q88IZ6,42185.7,24,counts
PP_0812-0,sp|Q88JB0,42185.7,24,counts
PP_0812-0,sp|Q88JD9,42185.7,24,counts
PP_0812-0,sp|Q88JS3,42185.7,24,counts
PP_0812-0,sp|Q88JS9,42185.7,24,counts
PP_0812-0,sp|Q88K44,42185.7,24,counts
PP_0812-0,sp|Q88K73,42185.7,24,counts
PP_0812-0,sp|Q88KE3,42185.7,24,counts
PP_0812-0,sp|Q88KH9,42185.7,24,counts
PP_0812-0,sp|Q88KR2,42185.7,24,counts
PP_0812-0,sp|Q88KT8,42185.7,24,counts
PP_0812-0,sp|Q88L28,42185.7,24,counts
PP_0812-0,sp|Q88LE0,42185.7,24,counts
PP_0812-0,sp|Q88LF0,42185.7,24,counts
PP_0812-0,sp|Q88LH1,42185.7,24,counts
PP_0812-0,sp|Q88LH4,42185.7,24,counts
PP_0812-0,sp|Q88LK3,42185.7,24,counts
PP_0812-0,sp|Q88LQ1,42185.7,24,counts
PP_0812-0,sp|Q88LR2,42185.7,24,counts
PP_0812-0,sp|Q88LS3,42185.7,24,counts
PP_0812-0,sp|Q88LV3,42185.7,24,counts
PP_0812-0,sp|Q88LV7,42185.7,24,counts
PP_0812-0,sp|Q88LX1,42185.7,24,counts
PP_0812-0,sp|Q88M80,42185.7,24,counts
PP_0812-0,sp|Q88MB5,42185.7,24,counts
PP_0812-0,sp|Q88MJ5,42185.7,24,counts
PP_0812-0,sp|Q88MP0,42185.7,24,counts
PP_0812-0,sp|Q88MW4,42185.7,24,counts
PP_0812-0,sp|Q88N29,42185.7,24,counts
PP_0812-0,sp|Q88N35,42185.7,24,counts
PP_0812-0,sp|Q88N38,42185.7,24,counts
PP_0812-0,sp|Q88N53,42185.7,24,counts
PP_0812-0,sp|Q88N79,42185.7,24,counts
PP_0812-0,sp|Q88NE3,42185.7,24,counts
PP_0812-0,sp|Q88NF7,42185.7,24,counts
PP_0812-0,sp|Q88NQ3,42185.7,24,counts
PP_0812-0,sp|Q88NR3,42185.7,24,counts
PP_0812-0,sp|Q88P64,42185.7,24,counts
PP_0812-0,sp|Q88PH9,42185.7,24,counts
PP_0812-0,sp|Q88PM0,42185.7,24,counts
PP_0812-0,sp|Q88PQ9,42185.7,24,counts
PP_0812-0,sp|Q88Q22,42185.7,24,counts
PP_0812-0,sp|Q88Q75,42185.7,24,counts
PP_0812-0,sp|Q88Q78,42185.7,24,counts
PP_0812-0,sp|Q88QI0,42185.7,24,counts
PP_0812-0,sp|Q88QJ9,42185.7,24,counts
PP_0812-0,sp|Q88QQ1,42185.7,24,counts
PP_0812-0,sp|Q88QR4,42185.7,24,counts
PP_0812-0,sp|Q88QR5,42185.7,24,counts
PP_0812-0,sp|Q88QX1,42185.7,24,counts
PP_0812-0,sp|Q88RJ5,42185.7,24,counts
PP_0812-0,sp|Q88RW4,42185.7,24,counts
PP_0815,sp|Q88HW4,42822.5,24,counts
PP_0368,sp|Q88N79,42833.4,24,counts
PP_0368,sp|Q88DZ1,42980.3,24,counts
PP_0368,sp|Q88LS3,43225,24,counts
PP_0814,sp|Q88C69,43791.8,24,counts
PP_0814,sp|Q88DX4,43791.8,24,counts
PP_0814,sp|Q88GB8,43791.8,24,counts
PP_0814,sp|Q88GZ6,43791.8,24,counts
PP_0814,sp|Q88IV6,43791.8,24,counts
PP_0814,sp|Q88JH6,43791.8,24,counts
PP_0814,sp|Q88KV2,43791.8,24,counts
PP_0814,sp|Q88L50,43791.8,24,counts
PP_0814,sp|Q88NJ0,43791.8,24,counts
PP_0814,sp|Q88P77,43791.8,24,counts
PP_0814,sp|Q88Q81,43791.8,24,counts
PP_0814,sp|Q88Q82,43791.8,24,counts
PP_0815,sp|Q88QU8,43820.3,24,counts
PP_0815,sp|Q88DK4,43973.7,24,counts
PP_4120,sp|Q88GD0,44375.2,24,counts
PP_0814,sp|Q88JS3,44477.6,24,counts
PP_0751,sp|Q88RU9,44598.4,24,counts
PP_1317,sp|Q88IQ7,44710.1,24,counts
PP_0751,sp|Q88J43,44908,24,counts
PP_0812,sp|Q88C04,44926,24,counts
PP_0812,sp|Q88CR7,44926,24,counts
PP_0812,sp|Q88ED2,44926,24,counts
PP_0812,sp|Q88F38,44926,24,counts
PP_0812,sp|Q88FT0,44926,24,counts
PP_0812,sp|Q88I54,44926,24,counts
PP_0812,sp|Q88IB1,44926,24,counts
PP_0812,sp|Q88K45,44926,24,counts
PP_0812,sp|Q88LG2,44926,24,counts
PP_0812,sp|Q88MC3,44926,24,counts
PP_0812,sp|Q88MF2,44926,24,counts
PP_0812,sp|Q88N17,44926,24,counts
PP_0812,sp|Q88NE0,44926,24,counts
PP_0812,sp|Q88NZ5,44926,24,counts
PP_0812,sp|Q88Q80,44926,24,counts
PP_0812,sp|Q88R71,44926,24,counts
PP_0813,sp|P59308,45028.5,24,counts
PP_0813,sp|P59392,45028.5,24,counts
PP_0813,sp|Q88CH4,45028.5,24,counts
PP_0813,sp|Q88D45,45028.5,24,counts
PP_0813,sp|Q88DG1,45028.5,24,counts
PP_0813,sp|Q88DJ5,45028.5,24,counts
PP_0813,sp|Q88EG2,45028.5,24,counts
PP_0813,sp|Q88FD0,45028.5,24,counts
PP_0813,sp|Q88HA4,45028.5,24,counts
PP_0813,sp|Q88I53,45028.5,24,counts
PP_0813,sp|Q88II5,45028.5,24,counts
PP_0813,sp|Q88LB0,45028.5,24,counts
PP_0813,sp|Q88LL2,45028.5,24,counts
PP_0813,sp|Q88LY1,45028.5,24,counts
PP_0813,sp|Q88M16,45028.5,24,counts
PP_0813,sp|Q88M17,45028.5,24,counts
PP_0813,sp|Q88MB0,45028.5,24,counts
PP_0813,sp|Q88MD2,45028.5,24,counts
PP_0813,sp|Q88MX7,45028.5,24,counts
PP_0813,sp|Q88RF0,45028.5,24,counts
PP_0813,sp|Q88RU9,45028.5,24,counts
PP_0751,sp|Q88C00,45126.94,24,counts
PP_0368,sp|Q88LD0,45971.58,24,counts
PP_0815,sp|Q88LD0,46054.3,24,counts
PP_0815,sp|P0A128,46182.4,24,counts
PP_0815,sp|Q88MC3,46182.4,24,counts
PP_0815,sp|Q88N17,46182.4,24,counts
PP_0815,sp|Q88Q80,46182.4,24,counts
PP_0814,sp|Q88LS3,46327.5,24,counts
PP_0368,sp|Q88LS3,46516.8,24,counts
PP_0751,sp|Q88CH9,46554,24,counts
PP_0751,sp|Q88G02,46554,24,counts
PP_0751,sp|Q88N00,46554,24,counts
PP_0751,sp|Q88N17,46554,24,counts
PP_0751,sp|Q88NZ5,46554,24,counts
PP_0751,sp|A0A140FW92,46637.64,24,counts
PP_0751,sp|Q88C45,46637.64,24,counts
PP_0751,sp|Q88FE7,46637.64,24,counts
PP_0751,sp|Q88GE0,46637.64,24,counts
PP_0751,sp|Q88KB1,46637.64,24,counts
PP_0751,sp|Q88NM3,46637.64,24,counts
PP_0751,sp|Q88R38,46637.64,24,counts
PP_0813,sp|Q88DP8,46813.97,24,counts
PP_0814,sp|Q88GD0,47065.9,24,counts
PP_0813,sp|Q88N79,47095.1,24,counts
PP_0815,sp|Q88IB1,47224.8,24,counts
PP_0815,sp|Q88MC9,47224.8,24,counts
PP_0815,sp|Q88N17,47224.8,24,counts
PP_0815,sp|Q88Q80,47224.8,24,counts
PP_0813,sp|P35527,47382.42,24,counts
PP_0813,sp|P35908,47382.42,24,counts
PP_0813,sp|Q88GE0,47382.42,24,counts
PP_0368,sp|Q88CM3,47544.16,24,counts
PP_4120,sp|P35527,47582.82,24,counts
PP_4120,sp|P35908,47582.82,24,counts
PP_4120,sp|Q88C45,47582.82,24,counts
PP_4120,sp|Q88DX6,47582.82,24,counts
PP_4120,sp|Q88FE7,47582.82,24,counts
PP_4120,sp|Q88FH6,47582.82,24,counts
PP_4120,sp|Q88GE0,47582.82,24,counts
PP_4120,sp|Q88I91,47582.82,24,counts
PP_4120,sp|Q88KB1,47582.82,24,counts
PP_4120,sp|Q88N27,47582.82,24,counts
PP_4120,sp|Q88NM3,47582.82,24,counts
PP_4120,sp|Q88RR4,47582.82,24,counts
PP_0814,sp|Q88CR7,47634,24,counts
PP_0814,sp|Q88DZ5,47634,24,counts
PP_0814,sp|Q88ED2,47634,24,counts
PP_0814,sp|Q88F38,47634,24,counts
PP_0814,sp|Q88FH1,47634,24,counts
PP_0814,sp|Q88G02,47634,24,counts
PP_0814,sp|Q88IB1,47634,24,counts
PP_0814,sp|Q88LZ4,47634,24,counts
PP_0814,sp|Q88MC3,47634,24,counts
PP_0814,sp|Q88MQ7,47634,24,counts
PP_0814,sp|Q88MS2,47634,24,counts
PP_0814,sp|Q88N17,47634,24,counts
PP_0814,sp|Q88PS9,47634,24,counts
PP_0814,sp|Q88Q80,47634,24,counts
PP_0814,sp|Q88R01,47634,24,counts
PP_0814,sp|Q88RR3,47634,24,counts
PP_0815,sp|Q88GD0,48105.4,24,counts
PP_0814,sp|Q88H31,48507.8,24,counts
PP_0815,sp|P59308,48652.5,24,counts
PP_0815,sp|Q88C43,48652.5,24,counts
PP_0815,sp|Q88C95,48652.5,24,counts
PP_0815,sp|Q88CH4,48652.5,24,counts
PP_0815,sp|Q88D45,48652.5,24,counts
PP_0815,sp|Q88E89,48652.5,24,counts
PP_0815,sp|Q88EG2,48652.5,24,counts
PP_0815,sp|Q88EM6,48652.5,24,counts
PP_0815,sp|Q88HA4,48652.5,24,counts
PP_0815,sp|Q88I53,48652.5,24,counts
PP_0815,sp|Q88II5,48652.5,24,counts
PP_0815,sp|Q88JH1,48652.5,24,counts
PP_0815,sp|Q88K69,48652.5,24,counts
PP_0815,sp|Q88MB0,48652.5,24,counts
PP_0815,sp|Q88N82,48652.5,24,counts
PP_0815,sp|Q88N91,48652.5,24,counts
PP_0815,sp|Q88NJ1,48652.5,24,counts
PP_0815,sp|Q88P70,48652.5,24,counts
PP_0815,sp|Q88Q79,48652.5,24,counts
PP_0815,sp|Q88RF0,48652.5,24,counts
PP_4120,sp|Q88GW9,48885.1,24,counts
PP_4120,sp|Q88LS3,49018.6,24,counts
PP_0814,sp|Q88DZ1,49174.66,24,counts
PP_0813,sp|Q88DK4,49231.5,24,counts
PP_0814,sp|P59308,49266.9,24,counts
PP_0814,sp|Q88C43,49266.9,24,counts
PP_0814,sp|Q88CH4,49266.9,24,counts
PP_0814,sp|Q88CX3,49266.9,24,counts
PP_0814,sp|Q88CZ4,49266.9,24,counts
PP_0814,sp|Q88D88,49266.9,24,counts
PP_0814,sp|Q88E24,49266.9,24,counts
PP_0814,sp|Q88E47,49266.9,24,counts
PP_0814,sp|Q88EG2,49266.9,24,counts
PP_0814,sp|Q88F02,49266.9,24,counts
PP_0814,sp|Q88FD0,49266.9,24,counts
PP_0814,sp|Q88HA4,49266.9,24,counts
PP_0814,sp|Q88I53,49266.9,24,counts
PP_0814,sp|Q88I67,49266.9,24,counts
PP_0814,sp|Q88II5,49266.9,24,counts
PP_0814,sp|Q88J05,49266.9,24,counts
PP_0814,sp|Q88JW1,49266.9,24,counts
PP_0814,sp|Q88K35,49266.9,24,counts
PP_0814,sp|Q88KA3,49266.9,24,counts
PP_0814,sp|Q88LB0,49266.9,24,counts
PP_0814,sp|Q88LV5,49266.9,24,counts
PP_0814,sp|Q88LY1,49266.9,24,counts
PP_0814,sp|Q88LY3,49266.9,24,counts
PP_0814,sp|Q88M17,49266.9,24,counts
PP_0814,sp|Q88N61,49266.9,24,counts
PP_0814,sp|Q88NJ1,49266.9,24,counts
PP_0814,sp|Q88P93,49266.9,24,counts
PP_0814,sp|Q88Q79,49266.9,24,counts
PP_0814,sp|Q88RK0,49266.9,24,counts
PP_0814,sp|Q88RS1,49266.9,24,counts
PP_0368,sp|Q88M95,49336.18,24,counts
PP_1317,sp|A0A140FWL0,49505.1,24,counts
PP_1317,sp|P59308,49505.1,24,counts
PP_1317,sp|Q88CB8,49505.1,24,counts
PP_1317,sp|Q88CH4,49505.1,24,counts
PP_1317,sp|Q88CI9,49505.1,24,counts
PP_1317,sp|Q88CN4,49505.1,24,counts
PP_1317,sp|Q88CQ4,49505.1,24,counts
PP_1317,sp|Q88CQ5,49505.1,24,counts
PP_1317,sp|Q88DG1,49505.1,24,counts
PP_1317,sp|Q88DJ5,49505.1,24,counts
PP_1317,sp|Q88DQ1,49505.1,24,counts
PP_1317,sp|Q88DS5,49505.1,24,counts
PP_1317,sp|Q88EB6,49505.1,24,counts
PP_1317,sp|Q88EC4,49505.1,24,counts
PP_1317,sp|Q88EC5,49505.1,24,counts
PP_1317,sp|Q88EL5,49505.1,24,counts
PP_1317,sp|Q88EM6,49505.1,24,counts
PP_1317,sp|Q88ET9,49505.1,24,counts
PP_1317,sp|Q88EZ9,49505.1,24,counts
PP_1317,sp|Q88F49,49505.1,24,counts
PP_1317,sp|Q88FD0,49505.1,24,counts
PP_1317,sp|Q88HA4,49505.1,24,counts
PP_1317,sp|Q88I53,49505.1,24,counts
PP_1317,sp|Q88I66,49505.1,24,counts
PP_1317,sp|Q88I67,49505.1,24,counts
PP_1317,sp|Q88I73,49505.1,24,counts
PP_1317,sp|Q88I75,49505.1,24,counts
PP_1317,sp|Q88II5,49505.1,24,counts
PP_1317,sp|Q88J05,49505.1,24,counts
PP_1317,sp|Q88JW1,49505.1,24,counts
PP_1317,sp|Q88KA3,49505.1,24,counts
PP_1317,sp|Q88KF8,49505.1,24,counts
PP_1317,sp|Q88LA3,49505.1,24,counts
PP_1317,sp|Q88LB2,49505.1,24,counts
PP_1317,sp|Q88LL2,49505.1,24,counts
PP_1317,sp|Q88LN1,49505.1,24,counts
PP_1317,sp|Q88LT4,49505.1,24,counts
PP_1317,sp|Q88LY1,49505.1,24,counts
PP_1317,sp|Q88LY3,49505.1,24,counts
PP_1317,sp|Q88MP4,49505.1,24,counts
PP_1317,sp|Q88N61,49505.1,24,counts
PP_1317,sp|Q88N82,49505.1,24,counts
PP_1317,sp|Q88NB1,49505.1,24,counts
PP_1317,sp|Q88NI6,49505.1,24,counts
PP_1317,sp|Q88NJ1,49505.1,24,counts
PP_1317,sp|Q88P27,49505.1,24,counts
PP_1317,sp|Q88P93,49505.1,24,counts
PP_1317,sp|Q88Q79,49505.1,24,counts
PP_1317,sp|Q88QA8,49505.1,24,counts
PP_1317,sp|Q88RI4,49505.1,24,counts
PP_1317,sp|Q88RI7,49505.1,24,counts
PP_1317,sp|Q88RS1,49505.1,24,counts
PP_1317,sp|Q88RV9,49505.1,24,counts
PP_0368,sp|Q88DX4,49749.9,24,counts
PP_0368,sp|Q88EJ1,49749.9,24,counts
PP_0368,sp|Q88ES6,49749.9,24,counts
PP_0368,sp|Q88I62,49749.9,24,counts
PP_0368,sp|Q88IV6,49749.9,24,counts
PP_0368,sp|Q88JH6,49749.9,24,counts
PP_0368,sp|Q88LY4,49749.9,24,counts
PP_0368,sp|Q88P77,49749.9,24,counts
PP_4120,sp|Q88EC4,50031,24,counts
PP_0812,sp|A0A140FVX8,50306.2,24,counts
PP_0812,sp|A0A140FW08,50306.2,24,counts
PP_0812,sp|A0A140FW42,50306.2,24,counts
PP_0812,sp|A0A140FW43,50306.2,24,counts
PP_0812,sp|A0A140FW79,50306.2,24,counts
PP_0812,sp|A0A140FWK9,50306.2,24,counts
PP_0812,sp|A0A140FWR7,50306.2,24,counts
PP_0812,sp|P0A118,50306.2,24,counts
PP_0812,sp|P0A167,50306.2,24,counts
PP_0812,sp|Q877Q0;Q88FK3,50306.2,24,counts
PP_0812,sp|Q88BW8,50306.2,24,counts
PP_0812,sp|Q88C00,50306.2,24,counts
PP_0812,sp|Q88C05,50306.2,24,counts
PP_0812,sp|Q88C53,50306.2,24,counts
PP_0812,sp|Q88C54,50306.2,24,counts
PP_0812,sp|Q88C58,50306.2,24,counts
PP_0812,sp|Q88C73,50306.2,24,counts
PP_0812,sp|Q88CB2,50306.2,24,counts
PP_0812,sp|Q88CB7,50306.2,24,counts
PP_0812,sp|Q88CC1,50306.2,24,counts
PP_0812,sp|Q88CE9,50306.2,24,counts
PP_0812,sp|Q88CK3,50306.2,24,counts
PP_0812,sp|Q88CM8,50306.2,24,counts
PP_0812,sp|Q88CN3,50306.2,24,counts
PP_0812,sp|Q88CW0,50306.2,24,counts
PP_0812,sp|Q88CW4,50306.2,24,counts
PP_0812,sp|Q88CZ7,50306.2,24,counts
PP_0812,sp|Q88D07,50306.2,24,counts
PP_0812,sp|Q88D14,50306.2,24,counts
PP_0812,sp|Q88D39,50306.2,24,counts
PP_0812,sp|Q88D41,50306.2,24,counts
PP_0812,sp|Q88D56,50306.2,24,counts
PP_0812,sp|Q88D85,50306.2,24,counts
PP_0812,sp|Q88DA6,50306.2,24,counts
PP_0812,sp|Q88DC2,50306.2,24,counts
PP_0812,sp|Q88DD0,50306.2,24,counts
PP_0812,sp|Q88DG8,50306.2,24,counts
PP_0812,sp|Q88DG9,50306.2,24,counts
PP_0812,sp|Q88DI1,50306.2,24,counts
PP_0812,sp|Q88DI5,50306.2,24,counts
PP_0812,sp|Q88DK1,50306.2,24,counts
PP_0812,sp|Q88DL5,50306.2,24,counts
PP_0812,sp|Q88DM9,50306.2,24,counts
PP_0812,sp|Q88DN6,50306.2,24,counts
PP_0812,sp|Q88DT1,50306.2,24,counts
PP_0812,sp|Q88DV0,50306.2,24,counts
PP_0812,sp|Q88DZ1,50306.2,24,counts
PP_0812,sp|Q88DZ9,50306.2,24,counts
PP_0812,sp|Q88E66,50306.2,24,counts
PP_0812,sp|Q88E72,50306.2,24,counts
PP_0812,sp|Q88E74,50306.2,24,counts
PP_0812,sp|Q88E81,50306.2,24,counts
PP_0812,sp|Q88E90,50306.2,24,counts
PP_0812,sp|Q88EE4,50306.2,24,counts
PP_0812,sp|Q88EF7,50306.2,24,counts
PP_0812,sp|Q88EH5,50306.2,24,counts
PP_0812,sp|Q88EH8,50306.2,24,counts
PP_0812,sp|Q88EH9,50306.2,24,counts
PP_0812,sp|Q88EI6,50306.2,24,counts
PP_0812,sp|Q88EN0,50306.2,24,counts
PP_0812,sp|Q88EP9,50306.2,24,counts
PP_0812,sp|Q88EQ2,50306.2,24,counts
PP_0812,sp|Q88ER5,50306.2,24,counts
PP_0812,sp|Q88ES0,50306.2,24,counts
PP_0812,sp|Q88EX1,50306.2,24,counts
PP_0812,sp|Q88EY0,50306.2,24,counts
PP_0812,sp|Q88EZ4,50306.2,24,counts
PP_0812,sp|Q88F14,50306.2,24,counts
PP_0812,sp|Q88F46,50306.2,24,counts
PP_0812,sp|Q88FE5,50306.2,24,counts
PP_0812,sp|Q88FE9,50306.2,24,counts
PP_0812,sp|Q88FI1,50306.2,24,counts
PP_0812,sp|Q88FR5,50306.2,24,counts
PP_0812,sp|Q88FS7,50306.2,24,counts
PP_0812,sp|Q88FT4,50306.2,24,counts
PP_0812,sp|Q88FZ5,50306.2,24,counts
PP_0812,sp|Q88G03,50306.2,24,counts
PP_0812,sp|Q88G25,50306.2,24,counts
PP_0812,sp|Q88GD0,50306.2,24,counts
PP_0812,sp|Q88GE1,50306.2,24,counts
PP_0812,sp|Q88GG6,50306.2,24,counts
PP_0812,sp|Q88GG7,50306.2,24,counts
PP_0812,sp|Q88GG9,50306.2,24,counts
PP_0812,sp|Q88GM7,50306.2,24,counts
PP_0812,sp|Q88GP9,50306.2,24,counts
PP_0812,sp|Q88GQ4,50306.2,24,counts
PP_0812,sp|Q88GR7,50306.2,24,counts
PP_0812,sp|Q88GW5,50306.2,24,counts
PP_0812,sp|Q88GY3,50306.2,24,counts
PP_0812,sp|Q88HA5,50306.2,24,counts
PP_0812,sp|Q88HB5,50306.2,24,counts
PP_0812,sp|Q88HB9,50306.2,24,counts
PP_0812,sp|Q88HD9,50306.2,24,counts
PP_0812,sp|Q88HI0,50306.2,24,counts
PP_0812,sp|Q88HJ7,50306.2,24,counts
PP_0812,sp|Q88I70,50306.2,24,counts
PP_0812,sp|Q88I72,50306.2,24,counts
PP_0812,sp|Q88IA9,50306.2,24,counts
PP_0812,sp|Q88IQ7,50306.2,24,counts
PP_0812,sp|Q88IY4,50306.2,24,counts
PP_0812,sp|Q88J03,50306.2,24,counts
PP_0812,sp|Q88J06,50306.2,24,counts
PP_0812,sp|Q88J43,50306.2,24,counts
PP_0812,sp|Q88JG3,50306.2,24,counts
PP_0812,sp|Q88JM1,50306.2,24,counts
PP_0812,sp|Q88K21,50306.2,24,counts
PP_0812,sp|Q88K33,50306.2,24,counts
PP_0812,sp|Q88KE5,50306.2,24,counts
PP_0812,sp|Q88KG5,50306.2,24,counts
PP_0812,sp|Q88KI4,50306.2,24,counts
PP_0812,sp|Q88KJ4,50306.2,24,counts
PP_0812,sp|Q88KJ6,50306.2,24,counts
PP_0812,sp|Q88KN2,50306.2,24,counts
PP_0812,sp|Q88KQ0,50306.2,24,counts
PP_0812,sp|Q88KS0,50306.2,24,counts
PP_0812,sp|Q88KS3,50306.2,24,counts
PP_0812,sp|Q88L12,50306.2,24,counts
PP_0812,sp|Q88L18,50306.2,24,counts
PP_0812,sp|Q88L32,50306.2,24,counts
PP_0812,sp|Q88L33,50306.2,24,counts
PP_0812,sp|Q88L44,50306.2,24,counts
PP_0812,sp|Q88L99,50306.2,24,counts
PP_0812,sp|Q88LB6,50306.2,24,counts
PP_0812,sp|Q88LC2,50306.2,24,counts
PP_0812,sp|Q88LD2,50306.2,24,counts
PP_0812,sp|Q88LG5,50306.2,24,counts
PP_0812,sp|Q88LM8,50306.2,24,counts
PP_0812,sp|Q88LN5,50306.2,24,counts
PP_0812,sp|Q88LV6,50306.2,24,counts
PP_0812,sp|Q88LY2,50306.2,24,counts
PP_0812,sp|Q88M09,50306.2,24,counts
PP_0812,sp|Q88M18,50306.2,24,counts
PP_0812,sp|Q88M41,50306.2,24,counts
PP_0812,sp|Q88M95,50306.2,24,counts
PP_0812,sp|Q88MB9,50306.2,24,counts
PP_0812,sp|Q88ME2,50306.2,24,counts
PP_0812,sp|Q88MF7,50306.2,24,counts
PP_0812,sp|Q88MQ0,50306.2,24,counts
PP_0812,sp|Q88MQ1,50306.2,24,counts
PP_0812,sp|Q88MQ3,50306.2,24,counts
PP_0812,sp|Q88MT1,50306.2,24,counts
PP_0812,sp|Q88MU1,50306.2,24,counts
PP_0812,sp|Q88MV2,50306.2,24,counts
PP_0812,sp|Q88MW5,50306.2,24,counts
PP_0812,sp|Q88MZ0,50306.2,24,counts
PP_0812,sp|Q88N06,50306.2,24,counts
PP_0812,sp|Q88N39,50306.2,24,counts
PP_0812,sp|Q88NG4,50306.2,24,counts
PP_0812,sp|Q88NK7,50306.2,24,counts
PP_0812,sp|Q88NS8,50306.2,24,counts
PP_0812,sp|Q88NW2,50306.2,24,counts
PP_0812,sp|Q88NX6,50306.2,24,counts
PP_0812,sp|Q88NY0,50306.2,24,counts
PP_0812,sp|Q88NZ1,50306.2,24,counts
PP_0812,sp|Q88PD2,50306.2,24,counts
PP_0812,sp|Q88PI1,50306.2,24,counts
PP_0812,sp|Q88PK0,50306.2,24,counts
PP_0812,sp|Q88PK9,50306.2,24,counts
PP_0812,sp|Q88PY7,50306.2,24,counts
PP_0812,sp|Q88Q02,50306.2,24,counts
PP_0812,sp|Q88Q06,50306.2,24,counts
PP_0812,sp|Q88QC8,50306.2,24,counts
PP_0812,sp|Q88QD3,50306.2,24,counts
PP_0812,sp|Q88QH2,50306.2,24,counts
PP_0812,sp|Q88QQ8,50306.2,24,counts
PP_0812,sp|Q88QR1,50306.2,24,counts
PP_0812,sp|Q88QS8,50306.2,24,counts
PP_0812,sp|Q88QW2,50306.2,24,counts
PP_0812,sp|Q88QW7,50306.2,24,counts
PP_0812,sp|Q88QX0,50306.2,24,counts
PP_0812,sp|Q88QX7,50306.2,24,counts
PP_0812,sp|Q88QY1,50306.2,24,counts
PP_0812,sp|Q88R26,50306.2,24,counts
PP_0812,sp|Q88R35,50306.2,24,counts
PP_0812,sp|Q88R40,50306.2,24,counts
PP_0812,sp|Q88R68,50306.2,24,counts
PP_0812,sp|Q88R75,50306.2,24,counts
PP_0812,sp|Q88R83,50306.2,24,counts
PP_0812,sp|Q88RA7,50306.2,24,counts
PP_0812,sp|Q88RD0,50306.2,24,counts
PP_0812,sp|Q88RF4,50306.2,24,counts
PP_0812,sp|Q88RP0,50306.2,24,counts
PP_0812,sp|Q88RP3,50306.2,24,counts
PP_0812,sp|Q88RP4,50306.2,24,counts
PP_0812,sp|Q88RQ3,50306.2,24,counts
PP_0815,sp|Q88GD0,50431.7,24,counts
PP_0815,sp|Q88PI1,50859.3,24,counts
PP_1317,sp|P59308,51149.1,24,counts
PP_1317,sp|Q88C32,51149.1,24,counts
PP_1317,sp|Q88C43,51149.1,24,counts
PP_1317,sp|Q88CB8,51149.1,24,counts
PP_1317,sp|Q88CH4,51149.1,24,counts
PP_1317,sp|Q88CN4,51149.1,24,counts
PP_1317,sp|Q88CT1,51149.1,24,counts
PP_1317,sp|Q88D88,51149.1,24,counts
PP_1317,sp|Q88DJ8,51149.1,24,counts
PP_1317,sp|Q88E89,51149.1,24,counts
PP_1317,sp|Q88EL5,51149.1,24,counts
PP_1317,sp|Q88EM6,51149.1,24,counts
