Protein,PC1,PC2
Nhaa2,-0.014227221312109042,-0.016585873581693424
Nhap2,0.013513166936572936,0.029524469191582216
Nicb,-0.01620241741459158,-0.010800415650241268
Nicr,-0.0032646347509726853,0.017061972898447055
Nirb,0.018287871760426573,0.019736332591663543
Nlpd,-0.024478702747215742,0.016557060669633812
Nnrd,-0.013179000159254382,-0.017653710994036148
Nrda,0.008692116565190536,-0.029379844413491236
Nrdb,0.011482732474238356,-0.03478918631333644
Nrdr,-0.018340240169885273,-0.013731921570426861
Nspc,0.021953332976387373,0.012843499754921207
Ntrb,-0.003926449691546137,0.023060561142640518
Ntrc,-0.008101842758859352,0.019159778040190388
Nude,-0.04035232846043077,-0.029160964398785155
Nuob,-0.01550305413026847,-0.010755795559631702
Nuoc,-0.006545536522213679,0.005987323597471439
Nuoe,0.010745478248682444,0.019728249215608392
Nuof,-0.010565255796111207,-0.019826573401417878
Nuog,-0.018399357301189988,-0.01984783749259225
Nuoh,-0.006935171337511296,0.004617234898630813
Nuoi,-0.016057399824225615,-0.021291892145768675
Nuol,-0.015476421186713595,-0.015135128253780956
Nusa,-0.016865842878064974,-0.0020925214071517632
Nusb,-5.718890966315958e-05,-0.008430731045397223
Nusg,0.005150429653597261,0.010069906860518733
Oada,0.029016541953933363,0.007347216771937464
Obg,-0.001182482478773496,-0.024930717979428727
Ohr,-0.032854400841146957,0.03874410148831672
Omla,0.01315718087259655,0.03450619981581164
Omph,-0.022030075502313822,0.008051278017588639
Ompr-1,-0.0024017799342963184,0.024920105096761708
Opgg,-0.010004258274919247,0.0002313502166424071
Opgh,-0.01015881550845748,0.009627008460253623
Oprb-1,0.03866863604078872,0.01857187007691024
Oprc,-0.009532468832661562,-0.010657987216646876
Oprd,0.04149956969677796,0.03283770674437154
Opre,-0.012562773872124662,-0.0022477425369432777
Oprf,-0.042356720060943195,0.009377923190547139
Oprg,-0.02754179164112067,-0.004503571853013467
Oprh,0.005930284564879563,0.0004151532675860025
Opri,-0.004163987455054839,0.02170371660303503
Oprq,-0.010511255180598929,0.010603235483022822
Orn,-0.0234321156046237,-0.022026228223946967
Osmc,0.010177451057750187,0.013115920879690508
Paah,-0.015794220190204537,0.032073528678954695
Pal,0.011479695509113232,0.016129361790907907
Panb,-0.004196324196482854,0.028580811357316712
Panc,-0.043310440417482055,-0.01647474294149671
Parb,-0.004632697853772694,-0.007133743042535622
Parc,-0.017133078622526967,-0.017566465983286993
Pare,-0.0256101589854484,-0.022034543446617497
Pcab,-0.033252146048482034,0.014061634643240228
Pcac,-0.014824910098812356,-0.013936880503272317
Pcad,-0.03916832606056228,0.007544595659837905
Pcaf,-0.013834790913351134,-0.011475675479018866
Pcag,-0.008100374089369602,-0.007285444859485228
Pcah,-0.007536349791168423,-0.006932421919547361
Pcai,-0.00663082565222382,-0.006714966180084438
Pcaj,-0.008038069697521213,-0.008863285998883995
Pcar,-0.02006481362002212,-0.011700243037253364
Pcat,-0.01964590056885266,-0.013004065192007844
Pcm,-0.02225187964000948,-0.02554587281681986
Pcnb,-0.007914653003994205,-0.00796615191507153
Pdxa,-0.028632712208180387,-0.012618628227504092
Pdxb,-0.008324878168943735,0.010991038147540039
Pdxh,-0.014734246511679582,-0.014404865758471412
Pdxj,-0.026365886042518747,0.020284274760379646
Pepa,-0.03140745815703828,0.03605035742147442
Pepn,-0.0445833132655979,0.019646937927733144
Pepp,-0.009919580117962916,0.0019427007602473344
Pet18,-0.02772946534048137,-0.006684771608027478
Peta,-0.03466214577156617,0.012532946574475089
Petb,-0.02477515238107761,0.018005014855911737
Petc,-0.027839182486896454,0.024054461222453388
Pfra,-0.020260508852065394,0.017840676641731303
Pgi2,-0.02449721279639294,-0.031924140720993324
Pgk,0.01113571878037902,0.018749525212991218
Pgl,0.00018425783879813754,0.0404353163481674
Phaj1,0.011826282442268212,-0.006671097852764863
Phan,-0.035436248162013025,-0.04389214345308445
Phea,-0.004794571865260536,-0.0028658065118419697
Phes,0.010501566041203413,0.03191091764319509
Phet,0.02159339013839675,0.04299430309906958
Phhb,0.0011401984332209676,-0.011390858755605165
Phna,-0.025828273603916554,-0.011726709498581199
Phnw,-0.03323544302885058,-0.00862189263158764
Phnx,-0.03531174159597196,-0.008833035767492151
Phob,0.008772634044849638,0.024443217238843497
Phop,0.0003214704156252508,-0.014038981164443545
Phoq,0.0031742389927139113,-0.007881601841028745
Phou,-0.03143497486928616,-0.02172273222372656
Pilg,0.0015873275274489846,0.03430921318550405
Pilh,-0.016169019290451933,0.03995613532117391
Pilj,-0.025809625719406096,0.014155673097742533
Pip,-0.03665175867995423,0.020731995622792168
Plsb,-0.0345000581025367,-0.0007487134722790563
Plsx,0.00024794437516582896,0.0028633885286378064
Pmba,-0.01946344038764984,0.009433095665683806
Pncb,-0.01061766834884591,0.004017165931908479
Pnp,-0.019470628048309426,-0.03320118808319377
Pntb,0.003392246906963249,0.026083336237164856
Pola,-0.02339362453928912,-0.002279791033864648
Potf-1,-0.019401064209913926,0.037161359968129345
Potf-2,-0.01191049794218239,0.04593226823938481
Potg,-0.013926060455839178,0.00199332704516818
Pp_0002,0.005264128317591309,-0.02830039706910087
Pp_0017,-0.02183854141302657,-0.022070141501394892
Pp_0018,-0.0010100666771847174,-0.020020785154883324
Pp_0019,-0.008663133483125602,0.007351834583851592
Pp_0020,-0.01101472291893523,-0.021977222218341468
Pp_0030,-0.0005424273738160718,0.0013782791078553018
Pp_0046,0.016854674665521065,0.012917426668496037
Pp_0052,-0.021057330495736874,0.027464115341224286
Pp_0059,-0.01522969144668367,-0.021767403486855286
Pp_0063,-0.02298931906252865,-0.011080752523853408
Pp_0064,-0.01775102602439642,0.00010176224053055208
Pp_0076,-0.02412839806046371,0.027425835012820237
Pp_0085,0.01258022306915279,0.009468318753364988
Pp_0088,-0.003496465049653534,0.02503645032755268
Pp_0091,-0.03100952840919299,0.02299854771134584
Pp_0103,-0.008234349282087414,0.03349541220092177
Pp_0111,-0.005449880679942831,0.02603402596308317
Pp_0112,-0.018359764434847575,0.024692379415345207
Pp_0116,-0.00941399428930713,0.04434548510292922
Pp_0120,-0.020366781891666894,0.003923828720814847
Pp_0122,0.007525713127633019,0.05102712650610988
Pp_0126,-0.034736734923175465,0.005926917522983493
Pp_0127,-0.003950128282070117,0.0157799402775192
Pp_0129,0.027439926024390666,0.020645227605858133
Pp_0130,-0.03274194455214443,-0.03310012843499439
Pp_0134,-0.03668165387088191,0.0002700126949351221
Pp_0139,-0.0294887285963004,0.027138579451196614
Pp_0140,-0.03282402886964973,0.03491906819568999
Pp_0145,-0.012329614339965716,0.029522649996833985
Pp_0154,-0.02861614643509699,-0.017889649901421945
Pp_0159,-0.009876319126410248,0.02621799967728248
Pp_0163,-0.0006448186819081359,0.043069161661510195
Pp_0165,-0.030135690429938338,0.01356971698276367
Pp_0166,-0.01808118644842896,0.020168127117130348
Pp_0167,-0.02039667888803263,0.008499863652452842
Pp_0168,-0.007661566921439131,0.01589815467276943
Pp_0169,-0.010131162587297057,-0.0109336407216847
Pp_0173,-0.015969701789535034,-0.007698981271537544
Pp_0178,-0.021363930461330352,-0.013641167791437717
Pp_0180,0.0016591389997054932,0.001947418285040666
Pp_0182,-0.00932930206897879,0.003897646569298616
Pp_0183,-0.026952037551280894,0.019998460108380363
Pp_0188,-0.021664846812942253,0.026211838115344954
Pp_0196,-0.002831208345700807,-0.016135536709729472
Pp_0201,-0.012232438870888596,-0.0032098266135003333
Pp_0202,-0.037204826672995246,0.024244129324677816
Pp_0203,-0.01776968180730467,0.010933120218677296
Pp_0215,-0.028956167307857626,0.0034906077271623587
Pp_0226,-0.033447515139471765,-0.033367916376813224
Pp_0227,-0.031781599354157364,0.012878257934692557
Pp_0228,-0.028396518588213952,0.02124860894838394
Pp_0242,-0.02417278724916322,-0.029936825410489722
Pp_0245,0.013576654789841243,-0.03380895931529775
Pp_0258,-0.0442638375784788,0.03105960495575606
Pp_0262,-0.01809183473364149,0.022362253023024765
Pp_0263,-0.029943198686889074,0.0033221529723961017
Pp_0265,0.004080264481241372,0.026381009707361923
Pp_0280,-0.0172876851155587,-0.020737324654080357
Pp_0282,-0.020070243890596258,0.029954503923461464
Pp_0283,0.005338933476507397,-0.011196032039429864
Pp_0285,-0.020631030182937004,-0.0020257937974912143
Pp_0287,-0.0528167579882843,-0.0002719888698386524
Pp_0288,0.039848299510847174,-0.006203949811797265
Pp_0294,-0.004980303946132285,0.025690617777379823
Pp_0296,-0.025745206007318496,0.04597119574731316
Pp_0299,-0.027705857640975017,0.027062270264523486
Pp_0308,-0.012809820263960109,-0.01268158791247457
Pp_0321,-0.015194105705053978,-0.009168435871206604
Pp_0333,-0.024208607097483896,0.025043817971954166
Pp_0335,-0.026068772696055766,0.019784258662261953
Pp_0346,-0.018331195527857776,0.001275925841523142
Pp_0347,-0.039449134267168576,-0.011383312065492309
Pp_0353,-0.035371616955440145,-0.022681400588419637
Pp_0354,-0.043108985262946826,-0.002871011356546178
Pp_0355,-0.023831568213510713,-0.016813187779042844
Pp_0357,-0.03441379844640342,0.015915573559563505
Pp_0359,-0.026039387487500943,0.008381687013513014
Pp_0368,-0.013601064798731806,0.009830712091834585
Pp_0370,-0.022550467588783325,0.013704501597712158
Pp_0372,-0.016260868449597166,-0.005129687847206063
Pp_0375,0.039610207378234105,0.01334073250394319
Pp_0382,-0.03315390645366597,0.027273456271328596
Pp_0383,-0.009246714931892011,0.0232823660107985
Pp_0386,-0.022255561186063984,0.022961685615158184
Pp_0395,-0.027094218966189933,0.025203494537277552
Pp_0396,-0.01752676628256377,0.026997017515734502
Pp_0397,-0.0095630554644854,0.04601514327852355
Pp_0405,-0.024199593096054434,-0.010542494521917946
Pp_0406,-0.018534794870362702,-0.01651562336215025
Pp_0408,-0.01293883280998032,0.02501612757169681
Pp_0409,-0.022196096932226368,-0.010837478135606479
Pp_0411,-0.011674348541118732,0.015593477572731856
Pp_0412,-0.011291607017216434,0.03870149221241658
Pp_0413,0.002855652313576566,0.040111507244950245
Pp_0416,-0.008962094080773865,0.0028187837603413537
Pp_0423,0.0006956090857191978,-0.0009739486997167652
Pp_0425,0.029838251334227593,0.04485561248154239
Pp_0428,-0.03514330142292722,-0.01626060725073112
Pp_0430,-0.04237319522896616,0.012021012307790745
Pp_0439,0.00903493908964725,0.025350625765034482
Pp_0482,-0.044248764895357146,0.0021909080586850673
Pp_0490,-0.017046013533118506,0.029001837446837094
Pp_0500,-0.022555442877486752,0.005043399009646483
Pp_0501,-0.031808228398516804,-0.005699361422462519
Pp_0509,-0.03675967791795806,0.00837289744113259
Pp_0512,-0.029474554552730126,0.03384112971801427
Pp_0521,-0.024979587432484993,-0.020921904218899584
Pp_0536,-0.03578559178428514,0.025841281805911918
Pp_0541,-0.014819465020108995,-0.0066826817913074
Pp_0544,0.0017597747057452606,0.02834737735030575
Pp_0545,-0.01943527533496816,0.007702896904910179
Pp_0550,-0.012037925592482776,0.027795488163305508
Pp_0564,-0.012086222348730347,0.049698713657301434
Pp_0570,-0.035367603397024286,0.028925652971008083
Pp_0576,-0.0426964540739922,0.030416551873965685
Pp_0577,-0.026064130687177854,0.013087284037648776
Pp_0578,-0.032888825360868866,-0.0431329799895675
Pp_0580,0.00273075566313599,0.03258406451529748
Pp_0581,-0.039267483088302996,0.02250421823613621
Pp_0582,-0.005723446862274783,-0.008085750992983271
Pp_0584,0.01404452489655861,0.00034372791467205516
Pp_0586,-0.03143222795326774,0.016530792940169303
Pp_0591,-0.018259767568652593,0.030155838338558217
Pp_0592,-0.039445227755842735,0.03578706348095874
Pp_0596,-0.02101655999061988,-0.04800475724895945
Pp_0599,-0.02106401289226575,0.004347945450763356
Pp_0612,-0.008193104804279382,0.008857964434264317
Pp_0613,-0.026788835370951662,-0.014995695928203906
Pp_0614,-0.03393464171605703,-0.008794888567037166
Pp_0616,-0.014836562394781656,-0.01741011350398279
Pp_0619,-0.02982465008484869,0.011864757337965139
Pp_0620,-0.02956730180148199,-0.02599627760638679
Pp_0624,-0.03166820652936915,-0.04374947483216974
Pp_0640,-0.013985123708327796,-0.03934220712811307
Pp_0657,-0.004045198752729297,0.016398524089648724
Pp_0658,0.012869872577610306,-0.014715710471788978
Pp_0664,-0.01854973725897448,-0.010289070996289649
Pp_0672,0.0035720155813184656,0.009480355611182758
Pp_0674,-0.014268730155854788,-0.02862972294126708
Pp_0680,-0.004899009752939247,0.03153388218573098
Pp_0693,-0.0025097791480328114,-0.028018081848055664
Pp_0694,-0.007335485139175422,-0.028240773390447532
Pp_0695,0.0028963754607978704,-0.021827500642030363
Pp_0696,-0.017553083679584854,-0.019607044106171506
Pp_0707,-0.009202306405973129,0.014165657162554529
Pp_0711,-0.024580278381483293,0.039056277123899676
Pp_0712,-0.04026074878023011,0.017037183573259427
Pp_0725,-0.032147933589358184,0.024132274422098848
Pp_0735,-0.010208806039648997,-0.0032218050515535656
Pp_0742,-0.009211015580156719,0.024638084621324205
Pp_0743,-0.0021466878345266513,0.04074688265648691
Pp_0747,-0.011371544145076387,-0.022678977720258436
Pp_0749,-0.047445655532018925,0.008062986660235015
Pp_0750,0.01905901974300905,0.02477160962792224
Pp_0753,-0.02556159020951226,0.0021622139889306826
Pp_0756,-0.011236858208325796,-0.03592729089236154
Pp_0759,-0.02556660110001792,0.04460620050650348
Pp_0763,-0.019162638212487246,0.0315263046482716
Pp_0765,-0.010894273480970648,0.03889650558027438
Pp_0766,-0.029134434308051897,0.03480616992997066
Pp_0768,-0.031389285174382574,-0.04069083720220537
Pp_0769,-0.015430423604464167,-0.024797441798685666
Pp_0772,-0.02605950204895292,-0.024881157855824166
Pp_0773,-0.0037800246698771888,0.02697745766204155
Pp_0777,-0.024776742135512102,0.04205506036299727
Pp_0779,-0.013248536988460593,-0.018160605851227248
Pp_0790,-0.036255921040825596,0.03518674034560773
Pp_0797,-0.010155063369395341,0.005731496142941177
Pp_0799,-0.016342040503003863,-0.025448573798591646
Pp_0817,-0.028389787597382865,-0.01751150003381462
Pp_0824,-0.02744954433929669,0.05005538915214081
Pp_0837,-0.001111904292883298,0.001217234191497185
Pp_0841,0.002820879465989129,-0.007523371157549791
Pp_0852,-0.022540237602692196,-0.017236212080441963
Pp_0855,-0.016697771413295724,-0.009097968354248944
Pp_0858,-0.01806994685111148,0.013277609096734984
Pp_0859,-0.03414623066016655,-0.015903700404463865
Pp_0860,-0.007110397342260704,-0.019519472233569216
Pp_0861,-0.0071421624723037695,0.0018607046492958817
Pp_0864,0.03144007400754131,0.011544691627542356
Pp_0868,-0.02971967033675237,-0.04455424831690743
Pp_0869,-0.014355145009464661,-0.005914770423623669
Pp_0870,-0.04068528128089627,-0.03115739427475109
Pp_0871,-0.021277223869997978,-0.026121698777293853
Pp_0883,0.019654149212100555,-0.0007877917394548467
Pp_0884,0.01760287483906372,0.020410652730004714
Pp_0885,-0.012388140860355725,-0.003742437154959028
Pp_0886,-0.03078213338357442,0.014632412321088951
Pp_0887,0.009996547493150173,0.03812292850076156
Pp_0888,-0.03443895813704884,0.01878600387071399
Pp_0891,-0.015696996402794598,0.004805925048823214
Pp_0893,-0.011001779493210944,0.014985400700681899
Pp_0897,0.01350151638481363,-0.003772043073229103
Pp_0909,-0.003657895269344544,0.02321241033260252
Pp_0913,-0.0029793594818085813,0.01815599425874979
Pp_0914,-0.03168636409993732,-0.0046308695249086375
Pp_0919,-0.04390454384051151,-0.016806131234826053
Pp_0925,0.012521483122945824,0.058981166758859956
Pp_0938,-0.02235746653528525,0.010114718886367594
Pp_0939,-0.008914577371950016,0.02151935166742629
Pp_0941,0.004360408314974628,0.01792901903839505
Pp_0949,-0.028731399166167612,0.007530151032509151
Pp_0953,-0.01191734907915842,0.003853053524769015
Pp_0956,-0.028159809415333425,0.011301026500701665
Pp_0957,-0.018778101657842855,-0.02912118614163002
Pp_0971,-0.020184647447720007,0.018597326321729765
Pp_0973,-0.01895080024753028,0.0006596956096592702
Pp_0982,-0.012596840235449309,0.003355812472129406
Pp_0983,-0.00943214694432275,0.0011649694646385191
Pp_0985,0.006817195099339168,0.03309791195177412
Pp_0998,-0.047957725197806354,-0.012173870687662219
Pp_1006,-0.0032650280102977016,0.020357163995814945
Pp_1013,-0.01577918672756122,-0.027217019341793384
Pp_1014,-0.0133712456721797,0.03258839874878541
Pp_1015,0.018040948193692737,0.011720430737473739
Pp_1016,0.03682336132145017,0.002994845521334239
Pp_1018,0.04285681370424125,-0.00770069125049815
Pp_1026,-0.026887572403576646,-0.005916277946313261
Pp_1056,-0.008657554876894144,-0.012825748827297668
Pp_1057,-0.03541925028207482,-0.029203033680718988
Pp_1058,-0.00192422886634579,0.005570574843832658
Pp_1060,-0.04246002980001115,-0.00617813392817988
Pp_1062,-0.009091193543692552,-0.013497609001808733
Pp_1066,-0.03343610738250381,-0.017544807754411806
Pp_1068,-0.012681802651733057,-0.013651134661067741
Pp_1069,-0.008510547074762991,0.00042562018977354354
Pp_1070,-0.03800901770095863,-0.04930067794008825
Pp_1071,-0.01881598000862298,0.02608791806406566
Pp_1077,-0.031874427642352036,0.007292129961478534
Pp_1078,-0.000700378037609344,-0.014911284523976052
Pp_1081,-0.014214157950890658,0.03569023605147787
Pp_1084,-0.012207900230456556,0.005524638811355031
Pp_1087,-0.017757448467879692,0.011125137199114647
Pp_1098,-0.027215169606029016,0.0003322645354388315
Pp_1099,0.01875986460356035,-0.03899672947718734
Pp_1104,-0.027889530622896702,-0.0020896455801538844
Pp_1111,0.0010342781003012077,0.029998112575646826
Pp_1113,0.010597793978977761,-0.0027604727828210453
Pp_1120,0.025483214909231076,0.049908374749691405
Pp_1121,-0.03211194903931171,0.026069651618573726
Pp_1122,-0.035612825515775666,0.02944338030794183
Pp_1125,-0.021620684211121,-0.04053777866228652
Pp_1126,-0.01894432074474789,-0.008441533906583382
Pp_1128,0.0027037691219590253,-0.005560604152935683
Pp_1131,-0.00036623439616705836,0.03980161276986931
Pp_1134,-0.026438360369996566,-0.03630004190848649
Pp_1143,-0.023819459625935232,-0.003901143511148709
Pp_1146,-0.031296099832809454,0.021869477022015554
Pp_1152,-0.03574022938183181,-0.023331470230998054
Pp_1157,0.016175404577591087,-0.0016117470290330478
Pp_1162,-0.02980476057816984,0.0032504523984642365
Pp_1184,-0.03989256316297619,0.036336002852101125
Pp_1190,-0.03079149087822589,-0.026249523978691368
Pp_1191,-0.008782100957293508,-0.004027233818726108
Pp_1201,0.01691725151681661,0.013508473855798737
Pp_1202,-0.0056588564062287445,0.01602744583123759
Pp_1207,-0.014559346896382793,0.006105256692749219
Pp_1209,-0.017030403430687322,-0.016429977667993156
Pp_1210,-0.03841306741897095,0.005166385511441101
Pp_1214,-0.013451620749587832,-0.011025755477128994
Pp_1218,0.00811960662543689,0.012079375185835059
Pp_1224,0.0010035240147441085,0.026368508273762997
Pp_1230,-0.03655778667363027,0.025497747335431167
Pp_1232,-0.024176629016494183,0.0326777458788085
Pp_1235,-0.03401098337368958,-0.021111459206127794
Pp_1236,-0.018360962861436948,-0.02878782757761453
Pp_1238,-0.004780903744497058,0.03750680133722984
Pp_1245,0.013826358340982009,-0.006215018263051186
Pp_1246,0.0027749600064037898,-0.006954193188860756
Pp_1261,-0.03360079878904662,-0.016515786341636474
Pp_1262,-0.040693048510297244,0.011086898150813101
Pp_1272,-0.023120802484057307,-0.02232546034583636
Pp_1274,-0.02273565934775143,-0.004137064742537542
Pp_1289,0.007322348260149703,-0.00127262725191267
Pp_1291,-0.019008664003215974,-0.015675636271384668
Pp_1302,-0.015224627443567725,0.029270279418378897
Pp_1309,-0.0437564892751036,0.024854080352515406
Pp_1314,-0.04638842433359899,-0.021408883963105824
Pp_1322,-0.03471528466964719,0.0006089913048565044
Pp_1325,-0.03717113724680868,-0.017181720193504574
Pp_1347,-0.025970387973519995,0.0281096178425536
Pp_1348,-0.019531126238800045,-0.009859915561235673
Pp_1349,-0.02594231192084146,-0.026914813397274414
Pp_1350,-0.0009936419728948489,0.036128291542360684
Pp_1352,-0.018915300459166492,-0.005191056894743229
Pp_1353,-0.0012089912812771448,0.013854926157771686
Pp_1358,-0.028795981046695732,-0.01643141939220177
Pp_1363,-0.004296333571167917,-0.0023453345234495616
Pp_1366,-0.00831546584399959,-0.011665316109080176
Pp_1371,-0.028986832894965828,-0.0024412803634232686
Pp_1372,-0.012217527137690132,0.03829878127431011
Pp_1373,0.009666283628981118,0.004362144385325444
Pp_1389,-0.02418126202701079,-0.010980721010244604
Pp_1392,-0.04109500710427946,-0.010988790876427103
Pp_1395,-0.014930181115858187,-0.024522766942474458
Pp_1398,-0.0361614703387907,-0.049251765161264595
Pp_1399,-0.007001220696815891,-0.015216561469515373
Pp_1400,0.024604406430794923,0.03272647145391232
Pp_1406,-0.028141918803063885,-0.0010171576610192151
Pp_1412,-0.03143280346941894,-0.013115425756157054
Pp_1418,0.01234044150847857,0.010526289880325706
Pp_1423,-0.018803865647654676,-0.004962879902114567
Pp_1424,-0.003231269776998473,-0.021948314994271998
Pp_1453,-0.024543262727238856,-0.0004877646352426062
Pp_1459,-0.03277762148727966,0.011801469398171616
Pp_1475,-0.032675852448716076,-0.006577352861171066
Pp_1476,-0.012676906866098426,0.0015541485029155686
Pp_1478,-0.023520528485529518,0.011335925396192511
Pp_1481,-0.04196124878945407,0.004613223791203793
Pp_1484,-0.008932393966320678,0.033928645880690764
Pp_1486,-0.02815927973036478,0.03177691031336873
Pp_1487,0.00143744831467208,0.009700896170666329
Pp_1488,-0.03140179147520497,0.029726881921200977
Pp_1494,-0.028829632742827564,0.030407110198392606
Pp_1498,-0.02416428116069144,0.047077186012472926
Pp_1499,-0.025723457569888156,0.022722584334644743
Pp_1500,-0.00898608104303815,0.027500356828071875
Pp_1502,0.0011972551536449897,0.001523433529121928
Pp_1504,-0.03126836701057243,0.023898824933145883
Pp_1507,-0.007440585850514406,1.289595952188639e-06
Pp_1510,-0.03692702539044133,0.01635009438502455
Pp_1516,-0.005556979034469514,0.03504949896383177
Pp_1517,-0.00881184538454983,0.020759363584106433
Pp_1518,-0.026351493222691626,0.03624641596442459
Pp_1523,-0.01826550940259711,-0.021469568763381422
Pp_1526,-0.029266857823176506,0.007932864609868636
Pp_1528,-0.02901967587744241,0.001110241430401483
Pp_1549,-0.021707763490176883,0.0208465983514283
Pp_1588,-0.012598015844655714,0.005546339144098091
Pp_1598,-0.007120478921722987,-0.0008291934494785789
Pp_1616,-0.0359153518832247,0.010846042632278443
Pp_1617,-0.015134918602373551,-0.016600419353055233
Pp_1628,-0.015525071080559606,0.005225049221731715
Pp_1631,-0.027289143839129493,-0.0028046280206950563
Pp_1633,-0.03405711216896042,0.03531981327470274
Pp_1635,-0.03560177087246966,0.013729248684617439
Pp_1646,-0.032540517724773343,0.045383107691309175
Pp_1657,-0.022208010319722516,-0.02665243898119376
Pp_1658,-0.006336201155479914,-0.015626887816674654
Pp_1659,-0.012245876576813277,0.02784098461100416
Pp_1661,-0.00865190688664175,0.02312553731464591
Pp_1663,-0.018752538490199575,0.034262678039121766
Pp_1666,-0.041625511729693254,0.028925026580818615
Pp_1668,-0.030817605682476372,-0.003755417592749004
Pp_1686,-0.04468851217592131,0.021034972564278633
Pp_1695,-0.04410933493171863,0.0076289938696759586
Pp_1720,-0.033250333500951704,0.024038724672861708
Pp_1721,-0.04439618798926357,0.003288707779634266
Pp_1726,-0.015630645228154993,0.05489595587117039
Pp_1738,-0.0171707293951646,0.022156586495957423
Pp_1741,-0.025282329075406278,0.02264862788183717
Pp_1743,-0.023939344404618833,-0.025224206339444336
Pp_1752,-0.04410535152754687,0.02437699959710803
Pp_1756,-0.016193126596371656,0.02767469208061057
Pp_1758,0.008247895074912732,-0.012627161308136138
Pp_1759,-0.0326622633793405,-0.027745910354039945
Pp_1761,0.006407906589494166,0.03396275580049547
Pp_1763,-0.008022291264338196,0.040026601612201305
Pp_1764,-0.022188824617862136,-0.022323268247624685
Pp_1770,0.01225059028025693,0.036277055905417396
Pp_1775,-0.01894208272667406,-0.014707266251221925
Pp_1776,-0.019622749614613303,0.017950055578659824
Pp_1779,-0.025610972561892913,-0.028131837808020067
Pp_1780,-0.01229726686524539,-0.013171703617472793
Pp_1786,0.0029872815438280564,-0.02634810630513287
Pp_1787,0.016929563658344852,0.0002748127184407868
Pp_1788,0.016446868989039676,0.004256394745394096
Pp_1789,0.02348424497104613,-0.016191681380073153
Pp_1790,-0.021746057825278418,-0.03006581294700119
Pp_1791,0.0036855495754357995,-0.036133981414072334
Pp_1792,0.013010480838325419,-0.016113306664957566
Pp_1793,0.0005314173260361808,-0.019231526807882513
Pp_1794,-0.0033571179256425845,-0.028013060118027695
Pp_1795,0.002318087076715912,-0.023493887171244586
Pp_1806,-0.022712990024912554,-0.021414017553591656
Pp_1816,-0.045772546655909185,0.017516942165167065
Pp_1819,-0.03013345279574897,0.021590729895178983
Pp_1821,-0.02781539785814025,0.005988917289742557
Pp_1826,-0.022854463010338576,-0.007081209876404408
Pp_1832,-0.0265598890708586,-0.002839471314961629
Pp_1838,-0.010570187699409343,0.012009974852077419
Pp_1842,-0.02269546959411521,0.0344130040885044
Pp_1843,-0.001015604711849008,0.02382610869546509
Pp_1845,-0.011678024135032949,-0.0011889032545401707
Pp_1866,-0.02444066478260109,0.016639094192222776
Pp_1867,-0.019908476911192744,-0.03273956891790688
Pp_1872,-0.027159668603970833,0.019211768465035806
Pp_1874,-0.02821483856858386,0.029088956270205538
Pp_1876,-0.011345648155362887,-0.014808816428616646
Pp_1878,-0.01768765795843975,0.0036854924966137044
Pp_1892,-0.0029507355557172625,-0.006520977446817998
Pp_1893,-0.044292393345670394,0.02835979546809394
Pp_1894,-0.022849842684567204,-0.005032834293326431
Pp_1895,-0.015326074420081425,-0.0016005132948918469
Pp_1898,0.003929502296480598,0.020346170183185214
Pp_1899,-0.004805063483178363,-0.005596492329323163
Pp_1901,-0.004662666037180724,0.024950881090080708
Pp_1908,-0.009647644922039473,0.029473678673701213
Pp_1910,0.005571499803485415,0.0027859742683628563
Pp_1918,-0.023931858718396475,0.008999108100866052
Pp_1941,-0.019484761417679505,-0.02914767321542516
Pp_1959,-0.01894925035352092,-0.006102444070276849
Pp_1964,0.010821457817838801,0.036922518681568095
Pp_1967,-0.04343341576250938,-0.013676623277585885
Pp_1968,-0.026441118380499815,0.01314138243941536
Pp_1970,-0.011935869719493834,0.007118893340702726
Pp_1971,-0.03574543001664933,0.006435743432623349
Pp_1976,-0.010373456895544385,-0.016605717284638066
Pp_1980,-0.03451299364816227,0.012987082363025565
Pp_1983,-0.030159583467370743,0.006648056878330526
Pp_1987,-0.021505677964355485,-0.036176056485204076
Pp_1992,-0.025242659219718244,-0.020973174303446782
Pp_1993,-0.036906040448285764,0.021252621377791794
Pp_1998,-0.007963961787355625,0.02484756019233341
Pp_2005,-0.021305473986344938,0.032740326527853754
Pp_2006,-0.021162509394633777,0.010172636839018787
Pp_2007,-0.02768579029756507,0.018068543588759638
Pp_2013,-0.026542658595856358,0.006934749615871963
Pp_2016,-0.03029337991458585,-0.012852187299138939
Pp_2018,-0.0011145746421193927,0.03291565902746054
Pp_2019,-0.004922665658920142,0.04081044018886515
Pp_2021,-0.03845492748990592,0.03855467950789048
Pp_2032,-0.03324484451376099,0.026594128593252175
Pp_2036,-0.00031756213729937426,0.027656003713918163
Pp_2052,0.000289204730317218,-0.03337313262022465
Pp_2053,-0.04316989853305526,-0.018031720666669557
Pp_2059,0.004273917694258047,-0.004359396958836327
Pp_2080,-0.02347520116779794,0.020104292111485986
Pp_2081,-0.006878264014235168,0.010401337333514461
Pp_2084,-0.03682769768623527,0.02366877905490997
Pp_2091,-0.01709273350128694,-0.012097297183830536
Pp_2094,-0.01499078349400784,0.03037743708560402
